int_goalkeeping_id,int_player_id,int_diving,int_handling,int_kicking,int_positioning,int_reflexes
9427,9427,13,13,16,10,9
9428,9428,13,11,10,10,12
9429,9429,13,13,14,8,6
9430,9430,7,14,13,11,6
9431,9431,7,11,12,13,14
9432,9432,70,65,67,70,72
9433,9433,13,6,8,14,10
9434,9434,13,13,11,8,11
9435,9435,12,12,12,7,9
9436,9436,12,13,12,12,11
9437,9437,10,7,14,7,11
9438,9438,10,8,12,14,7
9439,9439,8,6,9,15,7
9440,9440,7,7,11,5,8
9441,9441,11,15,16,10,8
9442,9442,11,14,8,8,8
9443,9443,66,61,58,68,68
9444,9444,10,15,9,8,15
9445,9445,13,7,9,7,11
9446,9446,9,15,6,11,10
9447,9447,9,12,5,7,7
9448,9448,12,13,9,7,12
9449,9449,9,6,9,13,6
9450,9450,9,16,14,8,12
9451,9451,13,6,7,12,14
9452,9452,12,10,11,12,14
9453,9453,6,7,16,7,7
9454,9454,14,13,12,7,8
9455,9455,9,11,15,13,8
9456,9456,12,13,9,5,15
9457,9457,13,14,12,10,11
9458,9458,13,7,6,6,15
9459,9459,10,12,5,14,12
9460,9460,68,63,66,63,67
9461,9461,16,12,18,13,12
9462,9462,15,7,12,14,14
9463,9463,67,68,59,66,69
9464,9464,10,14,9,7,8
9465,9465,10,14,15,15,13
9466,9466,66,64,54,67,67
9467,9467,9,9,6,8,12
9468,9468,6,10,8,10,11
9469,9469,12,11,9,11,11
9470,9470,11,9,14,8,14
9471,9471,6,8,8,13,13
9472,9472,6,14,8,11,9
9473,9473,13,10,8,9,12
9474,9474,68,63,63,64,69
9475,9475,14,12,15,13,8
9476,9476,62,66,69,65,67
9477,9477,66,63,62,62,69
9478,9478,11,6,7,9,9
9479,9479,8,11,9,10,7
9480,9480,6,12,12,9,9
9481,9481,5,9,7,9,5
9482,9482,14,9,8,7,12
9483,9483,68,68,65,65,68
9484,9484,10,9,8,14,11
9485,9485,72,64,62,63,68
9486,9486,15,9,15,7,6
9487,9487,9,9,9,8,14
9488,9488,9,6,13,11,13
9489,9489,10,16,13,7,8
9490,9490,13,6,9,10,12
9491,9491,11,12,6,14,9
9492,9492,11,13,9,10,10
9493,9493,6,13,14,5,6
9494,9494,8,16,15,10,11
9495,9495,14,7,7,8,12
9496,9496,9,14,13,15,10
9497,9497,10,8,13,15,11
9498,9498,69,68,67,69,68
9499,9499,14,13,6,12,10
9500,9500,14,8,9,12,10
9501,9501,9,12,13,9,8
9502,9502,5,7,7,8,7
9503,9503,68,63,60,64,65
9504,9504,8,7,9,7,6
9505,9505,14,8,7,15,6
9506,9506,14,13,10,13,13
9507,9507,7,14,14,11,7
9508,9508,70,62,51,59,74
9509,9509,7,7,7,15,13
9510,9510,8,14,14,13,9
9511,9511,15,6,10,14,14
9512,9512,14,9,11,14,9
9513,9513,8,10,14,11,14
9514,9514,14,5,12,8,5
9515,9515,14,13,13,13,13
9516,9516,11,14,14,8,16
9517,9517,65,61,65,67,69
9518,9518,9,8,5,8,11
9519,9519,11,15,16,7,9
9520,9520,10,14,8,8,13
9521,9521,65,66,64,66,66
9522,9522,13,10,10,7,12
9523,9523,68,62,59,66,72
9524,9524,15,16,13,16,8
9525,9525,11,13,11,12,14
9526,9526,5,14,14,13,13
9527,9527,15,9,15,16,8
9528,9528,11,7,10,7,11
9529,9529,9,10,14,6,10
9530,9530,14,9,11,9,6
9531,9531,8,5,12,9,11
9532,9532,9,10,15,13,12
9533,9533,12,7,10,14,6
9534,9534,11,15,8,15,7
9535,9535,13,12,14,11,6
9536,9536,10,11,6,9,14
9537,9537,13,15,16,7,9
9538,9538,14,8,12,14,16
9539,9539,8,6,5,8,6
9540,9540,10,13,7,11,10
9541,9541,9,6,6,12,13
9542,9542,9,8,14,7,13
9543,9543,15,14,9,11,6
9544,9544,7,13,15,8,7
9545,9545,8,10,8,9,13
9546,9546,10,8,6,7,7
9547,9547,12,13,13,9,13
9548,9548,11,10,7,11,13
9549,9549,7,6,6,11,7
9550,9550,8,7,5,10,13
9551,9551,7,8,12,8,6
9552,9552,14,13,8,11,8
9553,9553,12,11,12,12,13
9554,9554,65,62,62,67,67
9555,9555,12,13,16,10,13
9556,9556,13,6,14,10,6
9557,9557,7,13,14,7,14
9558,9558,67,61,71,69,66
9559,9559,68,64,61,68,68
9560,9560,12,11,12,10,9
9561,9561,15,8,11,13,13
9562,9562,66,65,65,64,67
9563,9563,9,12,15,13,15
9564,9564,7,12,6,9,7
9565,9565,68,65,60,68,65
9566,9566,7,10,8,7,9
9567,9567,14,11,15,10,6
9568,9568,6,14,8,12,11
9569,9569,12,8,6,9,13
9570,9570,6,8,11,15,7
9571,9571,7,10,9,8,6
9572,9572,10,14,6,11,8
9573,9573,65,64,64,65,66
9574,9574,6,10,7,5,7
9575,9575,62,65,67,62,69
9576,9576,7,8,9,11,14
9577,9577,14,6,10,13,12
9578,9578,67,64,65,65,66
9579,9579,14,8,6,13,5
9580,9580,10,7,14,14,7
9581,9581,15,9,10,13,13
9582,9582,8,16,7,9,16
9583,9583,14,15,7,15,8
9584,9584,8,11,16,11,9
9585,9585,6,9,11,7,9
9586,9586,6,14,14,13,13
9587,9587,8,13,15,7,9
9588,9588,11,8,12,8,10
9589,9589,9,9,10,9,14
9590,9590,7,8,15,6,14
9591,9591,12,7,14,8,10
9592,9592,64,63,69,67,68
9593,9593,13,13,6,7,12
9594,9594,10,12,12,12,13
9595,9595,12,6,10,16,15
9596,9596,7,14,8,7,13
9597,9597,6,10,10,7,7
9598,9598,14,16,7,10,9
9599,9599,7,12,9,6,9
9600,9600,11,14,13,5,8
9601,9601,13,6,6,14,9
9602,9602,11,16,9,15,10
9603,9603,9,6,8,12,11
9604,9604,7,16,13,7,11
9605,9605,8,7,10,14,6
9606,9606,5,12,9,10,12
9607,9607,9,13,12,14,9
9608,9608,10,11,5,11,15
9609,9609,9,11,10,8,9
9610,9610,16,9,11,10,11
9611,9611,14,15,14,12,15
9612,9612,12,8,12,13,12
9613,9613,8,15,8,8,13
9614,9614,15,10,15,13,11
9615,9615,11,13,11,13,7
9616,9616,8,9,7,5,7
9617,9617,12,12,8,14,7
9618,9618,13,6,13,8,14
9619,9619,16,15,11,6,12
9620,9620,15,8,8,10,5
9621,9621,10,9,7,7,6
9622,9622,6,10,8,13,10
9623,9623,7,11,15,9,13
9624,9624,6,13,7,7,5
9625,9625,8,15,8,7,7
9626,9626,8,7,15,15,6
9627,9627,13,14,11,9,12
9628,9628,8,12,8,5,7
9629,9629,6,10,12,10,13
9630,9630,11,7,7,11,11
9631,9631,8,12,16,10,6
9632,9632,12,15,10,8,10
9633,9633,7,12,14,10,13
9634,9634,10,14,11,10,9
9635,9635,13,11,10,10,10
9636,9636,14,11,16,15,7
9637,9637,9,12,8,5,14
9638,9638,11,7,8,13,9
9639,9639,12,10,12,13,10
9640,9640,7,15,6,13,15
9641,9641,6,16,7,11,15
9642,9642,11,15,12,13,15
9643,9643,12,14,7,8,8
9644,9644,11,7,10,6,6
9645,9645,16,13,14,13,15
9646,9646,64,63,65,67,65
9647,9647,10,11,11,9,8
9648,9648,11,11,14,13,6
9649,9649,14,8,15,14,6
9650,9650,65,64,61,66,70
9651,9651,10,7,12,12,5
9652,9652,11,11,11,10,7
9653,9653,65,66,58,66,70
9654,9654,15,14,13,11,6
9655,9655,13,16,8,10,10
9656,9656,10,11,13,7,7
9657,9657,10,7,15,8,12
9658,9658,7,9,15,7,15
9659,9659,8,9,11,8,12
9660,9660,11,6,12,7,6
9661,9661,65,62,62,68,67
9662,9662,12,12,11,10,10
9663,9663,11,11,10,14,12
9664,9664,10,15,14,15,9
9665,9665,13,10,9,6,11
9666,9746,13,13,12,9,7
9667,9666,58,45,60,64,45
9668,9667,8,14,15,12,10
9669,9668,10,12,13,6,14
9670,9669,11,9,8,16,11
9671,9670,13,13,9,9,12
9672,9671,7,10,13,12,14
9673,9672,13,13,5,12,5
9674,9673,14,10,11,6,12
9675,9674,15,6,10,8,16
9676,9675,64,64,60,66,63
9677,9676,6,6,11,13,8
9678,9677,12,14,9,8,12
9679,9678,15,5,7,15,8
9680,9679,15,8,12,15,12
9681,9680,7,10,13,5,14
9682,9681,10,11,10,9,5
9683,9682,11,12,10,16,10
9684,9683,5,5,12,12,14
9685,9684,10,14,6,14,6
9686,9685,13,10,14,6,6
9687,9686,6,8,10,10,9
9688,9687,9,7,8,7,6
9689,9688,11,5,7,9,11
9690,9689,11,11,9,13,16
9691,9690,14,16,6,10,9
9692,9691,9,13,9,8,8
9693,9692,11,14,8,7,8
9694,9693,9,12,13,11,8
9695,9694,8,12,6,6,12
9696,9695,9,12,9,14,8
9697,9696,9,9,16,16,14
9698,9697,10,13,13,5,15
9699,9698,6,13,13,5,13
9700,9699,10,12,10,11,14
9701,9700,11,13,9,10,9
9702,9701,9,7,8,14,13
9703,9702,11,14,5,13,13
9704,9703,15,14,9,13,5
9705,9704,14,10,9,7,10
9706,9705,66,60,63,63,67
9707,9706,14,9,12,13,12
9708,9707,13,9,11,14,12
9709,9708,8,9,11,12,12
9710,9709,11,7,7,8,6
9711,9710,13,9,9,10,15
9712,9711,67,62,58,61,71
9713,9712,6,9,13,8,10
9714,9713,10,9,9,8,11
9715,9714,7,6,10,15,13
9716,9715,14,5,12,15,6
9717,9716,9,7,7,13,6
9718,9717,10,16,15,14,15
9719,9718,70,58,59,63,69
9720,9719,10,8,9,13,7
9721,9720,13,7,11,6,15
9722,9721,6,13,7,7,12
9723,9722,7,5,14,13,11
9724,9723,11,11,12,11,12
9725,9724,6,6,14,11,10
9726,9725,5,11,7,15,9
9727,9726,10,16,7,7,15
9728,9727,67,62,60,61,66
9729,9728,9,7,10,12,12
9730,9729,11,10,7,15,9
9731,9730,13,6,6,10,12
9732,9731,11,7,12,5,11
9733,9732,8,15,12,8,11
9734,9733,7,11,10,6,13
9735,9734,16,7,12,9,9
9736,9735,9,11,13,7,9
9737,9736,7,7,6,8,7
9738,9737,6,9,9,7,9
9739,9738,6,13,7,12,12
9740,9739,5,8,22,8,10
9741,9740,12,8,11,11,7
9742,9741,16,7,12,10,13
9743,9742,70,59,62,65,69
9744,9743,9,9,11,12,13
9745,9744,14,12,10,6,14
9746,9745,66,65,68,63,66
9747,9747,66,65,62,67,62
9748,9748,16,11,13,8,16
9749,9749,65,64,64,63,67
9750,9750,16,19,15,16,14
9751,9751,13,13,13,8,14
9752,9752,16,7,16,7,10
9753,9753,14,14,6,6,9
9754,9754,11,7,13,16,12
9755,9755,10,8,11,9,9
9756,9756,7,10,7,9,9
9757,9757,14,7,14,7,7
9758,9758,65,65,66,62,66
9759,9759,66,62,64,62,64
9760,9760,7,6,13,14,6
9761,9761,13,15,10,7,6
9762,9762,11,7,8,14,10
9763,9763,10,9,11,6,6
9764,9764,10,6,14,13,8
9765,9765,5,6,14,7,8
9766,9766,5,7,12,6,11
9767,9767,13,8,15,16,9
9768,9768,11,10,13,12,11
9769,9769,12,14,12,6,10
9770,9770,5,6,10,9,12
9771,9771,11,14,5,9,14
9772,9772,13,9,15,14,15
9773,9773,12,10,7,6,8
9774,9774,14,5,12,8,5
9775,9775,6,16,11,14,7
9776,9776,11,15,15,14,6
9777,9777,11,6,8,15,12
9778,9778,61,62,63,64,68
9779,9779,13,11,12,11,5
9780,9780,12,16,10,11,9
9781,9781,8,14,11,9,5
9782,9782,64,68,69,60,65
9783,9783,65,67,63,65,69
9784,9784,10,14,15,6,15
9785,9785,8,12,10,10,6
9786,9786,8,9,9,9,12
9787,9787,16,7,15,7,13
9788,9788,8,13,6,9,11
9789,9789,14,10,15,7,14
9790,9790,5,13,8,6,13
9791,9791,66,63,58,66,65
9792,9792,8,13,6,12,6
9793,9793,10,7,9,15,11
9794,9794,6,9,9,8,13
9795,9795,11,8,11,5,10
9796,9796,68,59,58,66,69
9797,9797,11,10,9,7,9
9798,9798,12,8,6,12,6
9799,9799,10,14,6,6,14
9800,9800,6,12,6,7,6
9801,9801,13,5,13,5,7
9802,9802,14,15,7,6,12
9803,9803,8,15,9,10,14
9804,9804,8,9,7,15,9
9805,9805,5,4,14,4,9
9806,9806,11,15,7,8,13
9807,9807,6,7,7,6,12
9808,9808,15,8,5,12,7
9809,9809,9,13,15,7,9
9810,9810,12,8,14,7,6
9811,9811,11,6,7,10,7
9812,9812,13,8,8,12,15
9813,9813,12,9,10,14,10
9814,9814,5,13,13,12,9
9815,9815,10,9,15,10,8
9816,9816,7,8,13,11,8
9817,9817,14,7,10,13,13
9818,9818,8,14,14,7,16
9819,9819,9,13,15,11,12
9820,9820,8,15,5,5,9
9821,9821,12,9,14,11,9
9822,9822,8,12,7,12,15
9823,9823,13,9,11,5,9
9824,9824,9,14,14,14,13
9825,9825,15,6,10,6,13
9826,9826,7,10,14,13,8
9827,9827,6,12,7,11,8
9828,9828,14,9,9,6,14
9829,9829,10,10,11,12,7
9830,9830,14,8,6,7,6
9831,9831,13,11,10,15,14
9832,9832,6,11,12,8,10
9833,9833,8,6,12,7,11
9834,9834,14,7,6,5,13
9835,9835,61,63,64,70,65
9836,9836,12,9,15,14,8
9837,9837,64,63,66,65,64
9838,9838,6,13,7,12,14
9839,9839,10,12,13,8,9
9840,9840,10,10,10,11,5
9841,9841,5,9,6,6,11
9842,9842,8,10,14,16,6
9843,9843,7,13,10,7,13
9844,9844,11,8,11,10,8
9845,9845,15,6,7,12,10
9846,9846,6,14,11,10,10
9847,9847,8,13,12,13,11
9848,9848,8,10,10,8,13
9849,9849,61,66,69,70,60
9850,9850,11,9,7,6,11
9851,9851,10,10,12,10,13
9852,9852,8,15,9,9,9
9853,9853,9,11,13,10,13
9854,9854,9,10,9,13,7
9855,9855,8,9,6,13,13
9856,9856,11,12,15,9,13
9857,9857,64,65,62,66,65
9858,9858,9,16,15,11,13
9859,9859,13,10,7,5,12
9860,9860,13,10,8,13,9
9861,9861,11,10,8,8,8
9862,9862,10,10,10,10,14
9863,9863,65,66,59,60,67
9864,9864,10,7,9,15,14
9865,9865,16,14,10,12,12
9866,9866,65,66,61,59,68
9867,9867,6,5,9,7,11
9868,9868,13,9,12,8,12
9869,9869,16,6,13,13,13
9870,9870,15,8,14,14,14
9871,9871,12,7,12,8,8
9872,9872,5,7,6,13,8
9873,9873,12,14,10,12,6
9874,9874,8,12,7,14,6
9875,9875,15,14,9,15,7
9876,9876,10,9,6,11,9
9877,9877,12,14,9,12,6
9878,9878,10,12,5,8,10
9879,9879,10,5,12,12,7
9880,9880,8,9,9,13,11
9881,9881,15,7,11,10,12
9882,9882,10,13,11,12,13
9883,9883,15,12,12,13,6
9884,9884,12,6,16,6,12
9885,9885,10,14,10,9,14
9886,9886,13,11,11,14,8
9887,9887,9,12,11,11,7
9888,9888,8,8,13,5,9
9889,9889,7,15,14,14,13
9890,9890,10,8,9,8,6
9891,9891,12,8,6,5,9
9892,9892,6,6,7,6,8
9893,9893,67,62,62,63,66
9894,9894,12,13,9,14,10
9895,9895,15,11,14,11,14
9896,9896,14,12,12,8,10
9897,9897,7,10,9,11,13
9898,9898,10,13,11,15,7
9899,9899,67,63,56,63,66
9900,9900,12,6,11,12,14
9901,9901,6,11,14,8,13
9902,9902,13,8,13,6,8
9903,9903,9,12,14,8,14
9904,9904,15,11,13,7,6
9905,9905,12,6,8,12,8
9906,9906,11,7,15,7,13
9907,9907,12,9,15,14,7
9908,9908,66,65,55,63,68
9909,9909,11,7,15,13,11
9910,9910,15,10,11,8,11
9911,9911,15,16,16,8,9
9912,9912,14,11,15,9,11
9913,9913,12,12,8,12,15
9914,9914,13,12,13,9,15
9915,9915,8,15,10,8,6
9916,9916,7,8,10,9,9
9917,9917,6,9,10,10,6
9918,9918,11,8,15,8,8
9919,9919,8,7,7,15,8
9920,9920,12,8,10,9,15
9921,9921,10,11,7,7,6
9922,9922,7,7,7,7,10
9923,9923,8,15,8,9,9
9924,9924,16,7,12,9,9
9925,9925,12,8,6,11,15
9926,9926,15,11,11,9,7
9927,9927,15,10,15,9,15
9928,9928,7,7,13,6,13
9929,9929,13,14,14,6,14
9930,9930,10,5,13,9,8
9931,9931,10,15,14,12,6
9932,9932,14,6,12,11,6
9933,9933,12,8,12,12,6
9934,9934,60,67,60,70,61
9935,9935,6,9,14,10,12
9936,9936,13,17,11,19,13
9937,9937,6,5,13,7,12
9938,9938,15,14,14,7,5
9939,9939,11,10,9,15,7
9940,9940,13,15,9,11,12
9941,9941,7,9,13,14,10
9942,9942,15,12,12,9,10
9943,9943,6,12,9,10,6
9944,9944,12,8,9,14,14
9945,9945,10,12,7,9,14
9946,9946,13,12,13,11,9
9947,9947,6,13,10,13,15
9948,9948,15,13,7,13,10
9949,9949,63,63,62,60,69
9950,9950,8,13,13,12,7
9951,9951,8,5,14,14,13
9952,9952,10,7,14,11,8
9953,9953,16,11,7,11,8
9954,9954,13,9,9,10,15
9955,9955,12,11,10,14,14
9956,9956,16,12,14,14,15
9957,9957,7,7,12,11,14
9958,9958,14,12,6,6,15
9959,9959,7,6,6,15,15
9960,9960,15,11,9,9,16
9961,9961,65,64,65,61,67
9962,9962,12,13,9,10,6
9963,9963,16,7,14,6,6
9964,9964,13,9,13,12,10
9965,9965,6,7,10,14,7
9966,9966,11,7,8,12,12
9967,9967,65,62,66,61,69
9968,9968,10,10,9,12,7
9969,9969,10,9,15,7,14
9970,9970,10,9,6,12,6
9971,9971,9,11,7,12,9
9972,9972,14,6,6,9,10
9973,9973,11,12,12,6,11
9974,9974,13,9,8,15,14
9975,9975,15,6,8,9,8
9976,9976,62,63,58,68,65
9977,9977,6,12,14,15,8
9978,9978,66,64,58,63,68
9979,9979,65,63,67,65,66
9980,9980,7,9,16,7,6
9981,9981,7,14,11,10,10
9982,9982,6,12,8,12,15
9983,9983,11,8,15,13,9
9984,9984,12,14,9,6,15
9985,9985,67,62,68,63,66
9986,9986,8,8,8,13,16
9987,9987,13,19,15,16,18
9988,9988,7,6,7,11,7
9989,9989,8,12,10,6,12
9990,9990,13,16,11,12,9
9991,9991,10,8,13,8,14
9992,9992,15,8,7,10,12
9993,9993,6,8,14,15,10
9994,9994,68,60,55,63,70
9995,9995,12,9,12,9,6
9996,9996,66,62,62,63,66
9997,9997,14,6,10,7,9
9998,9998,6,11,9,9,6
9999,9999,9,12,8,9,12
10000,10000,12,16,9,9,10
10001,10001,7,8,15,6,5
10002,10002,67,64,65,67,69
10003,10003,11,16,8,12,13
10004,10004,12,12,10,11,10
10005,10005,12,9,13,15,10
10006,10006,16,8,10,14,10
10007,10007,11,9,8,6,11
10008,10008,8,15,12,15,11
10009,10009,13,9,15,10,8
10010,10010,64,63,64,64,67
10011,10011,64,62,60,67,65
10012,10012,14,14,10,14,11
10013,10013,11,5,12,14,11
10014,10014,66,66,62,65,63
10015,10015,66,63,62,65,70
10016,10016,15,6,8,6,15
10017,10017,10,14,15,13,10
10018,10018,6,7,11,10,8
10019,10019,14,8,12,5,8
10020,10020,9,11,8,13,6
10021,10021,7,12,16,14,14
10022,10022,8,6,6,12,10
10023,10023,8,7,12,10,7
10024,10024,16,11,6,6,13
10025,10025,7,12,10,12,11
10026,10026,8,7,14,7,12
10027,10027,7,14,5,9,9
10028,10028,7,6,13,7,7
10029,10029,15,11,7,11,6
10030,10030,12,11,6,6,6
10031,10031,11,12,6,11,14
10032,10032,11,9,7,15,6
10033,10033,13,8,7,8,15
10034,10034,9,10,12,14,13
10035,10035,7,7,10,11,13
10036,10036,5,10,7,6,6
10037,10037,11,10,15,10,11
10038,10038,12,10,14,14,13
10039,10039,6,8,15,15,9
10040,10040,11,14,9,13,16
10041,10041,68,63,60,64,62
10042,10042,16,15,15,7,15
10043,10043,7,6,12,14,13
10044,10044,66,65,69,62,68
10045,10045,13,11,7,7,15
10046,10046,12,10,13,11,7
10047,10047,67,63,62,64,66
10048,10048,66,67,63,64,63
10049,10049,13,11,11,8,13
10050,10050,65,63,62,67,66
10051,10051,63,64,65,66,64
10052,10052,11,6,12,13,14
10053,10053,65,64,58,65,64
10054,10054,7,7,12,8,9
10055,10055,10,7,7,9,16
10056,10056,10,11,11,16,7
10057,10057,15,13,9,11,10
10058,10058,10,11,12,7,15
10059,10059,9,13,11,9,9
10060,10060,10,13,8,14,10
10061,10061,12,7,15,13,15
10062,10062,16,10,13,11,14
10063,10063,13,6,6,8,7
10064,10064,8,15,7,5,13
10065,10065,6,9,10,9,10
10066,10066,13,12,7,15,12
10067,10067,66,64,58,64,68
10068,10068,6,8,5,8,8
10069,10069,13,7,12,11,13
10070,10070,13,11,9,10,16
10071,10071,16,7,7,11,12
10072,10072,6,8,8,7,9
10073,10073,12,13,10,14,10
10074,10074,8,10,13,12,6
10075,10075,13,6,9,8,8
10076,10076,6,8,14,11,6
10077,10077,11,16,12,9,9
10078,10078,15,11,6,7,9
10079,10079,14,15,11,12,5
10080,10080,63,63,60,65,64
10081,10081,15,10,11,13,8
10082,10082,8,8,15,9,15
10083,10083,5,10,7,6,6
10084,10084,6,14,16,8,15
10085,10085,6,14,6,10,11
10086,10086,14,9,12,12,8
10087,10087,15,9,7,11,9
10088,10088,11,11,8,11,10
10089,10089,14,14,11,6,6
10090,10090,12,8,14,13,7
10091,10091,11,13,9,12,6
10092,10092,13,9,10,14,12
10093,10093,15,14,14,5,15
10094,10094,8,7,15,5,12
10095,10095,66,66,63,62,74
10096,10096,66,64,58,65,67
10097,10097,11,10,12,10,8
10098,10098,9,9,10,16,9
10099,10099,15,10,13,12,7
10100,10100,7,10,12,8,5
10101,10101,8,13,16,14,13
10102,10102,11,7,14,12,15
10103,10103,11,12,14,13,12
10104,10104,9,16,6,14,9
10105,10105,10,14,14,12,12
10106,10106,14,9,14,15,12
10107,10107,14,6,15,9,12
10108,10108,7,7,16,12,9
10109,10109,9,14,6,11,15
10110,10110,16,12,8,11,7
10111,10111,14,10,10,13,7
10112,10112,13,6,14,15,16
10113,10113,14,8,6,13,10
10114,10114,8,11,9,14,8
10115,10115,12,5,6,7,15
10116,10116,13,13,7,8,12
10117,10117,9,13,10,9,9
10118,10118,15,10,11,6,7
10119,10119,15,12,14,12,13
10120,10120,15,15,10,11,14
10121,10121,12,7,11,14,13
10122,10122,7,6,8,11,11
10123,10123,12,14,10,12,11
10124,10124,8,13,7,9,5
10125,10125,9,7,14,9,8
10126,10126,8,13,9,8,13
10127,10127,14,16,30,14,14
10128,10128,6,11,10,10,9
10129,10129,9,14,7,8,11
10130,10130,13,11,11,12,14
10131,10131,10,11,12,12,15
10132,10132,10,10,11,17,16
10133,10133,7,5,6,6,9
10134,10134,16,8,11,10,9
10135,10135,13,11,9,14,15
10136,10136,14,9,8,10,8
10137,10137,15,13,11,11,12
10138,10138,13,11,12,9,9
10139,10139,7,10,15,11,15
10140,10140,7,15,7,9,11
10141,10141,9,11,9,12,8
10142,10142,5,14,14,13,12
10143,10143,8,12,8,7,8
10144,10144,15,10,9,16,9
10145,10145,13,10,9,13,9
10146,10146,67,62,60,63,67
10147,10147,63,65,68,62,64
10148,10148,7,11,12,10,8
10149,10149,11,8,13,9,10
10150,10150,13,6,6,9,6
10151,10151,9,9,11,14,11
10152,10152,8,14,8,10,7
10153,10153,12,6,9,14,10
10154,10154,9,13,8,14,9
10155,10155,12,14,7,15,13
10156,10156,9,12,10,12,6
10157,10157,14,8,12,8,8
10158,10158,7,14,6,6,9
10159,10159,7,10,12,7,8
10160,10160,13,10,7,12,9
10161,10161,10,19,18,15,13
10162,10162,11,12,13,15,8
10163,10163,15,15,7,10,7
10164,10164,12,5,15,10,10
10165,10165,8,7,7,6,9
10166,10166,66,61,63,64,70
10167,10167,13,7,9,12,10
10168,10168,8,11,7,9,9
10169,10169,10,10,15,14,13
10170,10170,7,9,12,15,14
10171,10171,14,11,12,15,6
10172,10172,8,6,7,15,6
10173,10173,8,6,7,9,10
10174,10174,14,9,12,7,12
10175,10175,10,14,6,15,7
10176,10176,9,6,9,7,13
10177,10177,6,14,15,11,9
10178,10178,10,8,12,13,12
10179,10179,11,8,7,14,12
10180,10180,65,66,65,64,65
10181,10181,16,9,8,12,10
10182,10182,9,14,14,13,9
10183,10183,8,10,13,13,10
10184,10184,7,9,14,12,12
10185,10185,14,10,10,8,15
10186,10186,10,7,12,13,8
10187,10187,13,15,10,12,12
10188,10188,12,13,12,13,13
10189,10189,8,9,13,7,8
10190,10190,6,13,11,7,7
10191,10191,12,11,13,15,11
10192,10192,11,8,6,5,12
10193,10193,11,8,9,10,14
10194,10194,8,9,14,15,14
10195,10195,8,13,9,13,6
10196,10196,8,8,13,11,11
10197,10197,15,16,14,13,11
10198,10198,9,11,6,6,10
10199,10199,10,8,6,9,11
10200,10200,11,5,11,8,11
10201,10201,12,14,9,7,10
10202,10202,15,11,15,15,12
10203,10203,13,5,12,12,14
10204,10204,15,7,12,15,6
10205,10205,12,11,5,10,9
10206,10206,11,6,11,11,11
10207,10207,13,9,10,14,11
10208,10208,16,11,14,7,9
10209,10209,13,13,14,7,12
10210,10210,11,11,7,8,6
10211,10211,9,11,5,8,10
10212,10212,6,12,12,7,6
10213,10213,9,6,13,6,8
10214,10214,10,10,14,16,9
10215,10215,13,9,16,8,14
10216,10216,7,10,10,8,7
10217,10217,14,12,13,8,8
10218,10218,17,10,13,14,17
10219,10219,14,6,6,6,9
10220,10220,7,8,9,12,10
10221,10221,9,7,10,14,10
10222,10222,13,9,7,10,14
10223,10223,13,8,7,10,13
10224,10224,9,12,8,15,8
10225,10225,7,6,8,11,10
10226,10226,66,63,66,59,67
10227,10227,12,13,10,10,10
10228,10228,6,6,13,14,12
10229,10229,8,9,7,7,12
10230,10230,12,10,9,6,6
10231,10231,7,8,9,6,10
10232,10232,66,61,66,62,67
10233,10233,67,60,54,64,66
10234,10234,5,7,14,13,12
10235,10235,11,12,11,9,8
10236,10236,14,13,16,7,13
10237,10237,8,11,6,8,13
10238,10238,15,12,8,12,8
10239,10239,14,9,11,11,14
10240,10240,6,10,8,15,9
10241,10241,12,15,10,7,11
10242,10242,12,13,15,7,13
10243,10243,10,7,15,14,12
10244,10244,12,11,12,14,13
10245,10245,64,63,59,62,67
10246,10246,6,11,10,14,6
10247,10247,14,8,7,14,13
10248,10248,14,12,5,13,5
10249,10249,14,9,15,6,8
10250,10250,68,53,54,69,67
10251,10251,7,11,7,9,8
10252,10252,11,14,16,8,8
10253,10253,6,8,9,14,9
10254,10254,10,11,7,8,8
10255,10255,7,10,5,10,13
10256,10256,12,13,15,14,7
10257,10257,10,15,14,10,12
10258,10258,14,11,14,16,9
10259,10259,15,8,6,15,11
10260,10260,12,8,12,14,14
10261,10261,11,11,9,11,9
10262,10262,8,11,7,8,11
10263,10263,6,5,8,10,8
10264,10264,13,15,8,7,15
10265,10265,64,63,62,65,68
10266,10266,65,57,58,65,69
10267,10267,13,10,10,8,8
10268,10268,13,5,8,14,14
10269,10269,15,11,9,11,12
10270,10270,14,15,16,10,7
10271,10271,6,7,10,12,7
10272,10272,6,10,15,11,11
10273,10273,14,7,6,12,8
10274,10274,11,7,6,12,7
10275,10275,9,12,11,12,9
10276,10276,8,13,9,8,8
10277,10277,14,14,12,9,11
10278,10278,6,9,7,5,12
10279,10279,11,14,11,15,6
10280,10280,10,14,12,10,13
10281,10281,11,8,8,14,6
10282,10282,65,65,64,64,64
10283,10283,13,12,15,11,10
10284,10284,7,16,13,7,9
10285,10285,10,13,9,13,13
10286,10286,12,11,6,9,13
10287,10287,15,10,10,11,6
10288,10288,7,9,8,13,7
10289,10289,7,12,12,8,14
10290,10290,14,7,6,9,10
10291,10291,6,12,8,5,7
10292,10292,6,8,10,12,5
10293,10293,16,13,9,9,12
10294,10294,12,9,10,13,10
10295,10295,10,13,7,13,12
10296,10296,13,13,8,14,15
10297,10297,13,11,15,12,8
10298,10298,12,12,8,6,10
