int_mentality_id,int_player_id,int_aggression,int_interceptions,int_positioning,int_vision,int_penalties,int_composure
11903,11903,71,61,53,58,49,51
11904,11904,71,66,23,40,37,49
11905,11905,21,22,8,32,20,42
11906,11906,53,55,60,58,40,56
11907,11907,58,55,61,62,59,65
11908,11908,49,58,61,59,58,59
11909,11909,56,42,61,64,63,54
11910,11910,51,20,63,63,49,61
11911,11911,50,44,54,67,48,60
11912,11912,16,21,13,18,25,28
11913,11913,35,10,6,49,14,45
11914,11914,65,61,45,54,31,46
11915,11915,32,10,53,57,50,50
11916,11916,54,57,64,54,31,59
11917,11917,35,21,13,42,13,40
11918,11918,23,21,19,24,23,26
11919,11919,52,50,60,67,51,60
11920,11920,54,54,58,52,39,54
11921,11921,77,24,68,58,61,62
11922,11922,77,22,64,52,55,55
11923,11923,77,63,43,52,46,64
11924,11924,70,60,40,55,41,64
11925,11925,53,56,52,55,53,55
11926,11926,68,58,51,49,45,46
11927,11927,62,49,65,60,60,55
11928,11928,63,63,25,45,19,49
11929,11929,70,61,58,58,45,63
11930,11930,68,64,52,53,55,65
11931,11931,71,63,23,37,37,57
11932,11932,57,32,62,57,61,56
11933,11933,68,63,49,47,31,61
11934,11934,65,54,56,56,46,58
11935,11935,41,24,63,62,49,68
11936,11936,65,56,29,32,30,54
11937,11937,74,67,52,65,53,65
11938,11938,23,26,18,46,20,41
11939,11939,22,12,60,46,57,60
11940,11940,59,29,64,53,64,61
11941,11941,35,24,57,63,66,57
11942,11942,65,50,60,60,54,65
11943,11943,63,55,59,64,45,57
11944,11944,20,11,9,37,19,61
11945,11945,64,59,49,36,36,54
11946,11946,72,61,62,67,43,72
11947,11947,64,60,55,62,50,49
11948,11948,74,32,60,60,65,65
11949,11949,63,63,27,31,49,56
11950,11950,25,18,64,40,63,55
11951,11951,53,57,56,52,50,54
11952,11952,40,28,57,63,60,55
11953,11953,43,28,60,60,72,69
11954,11954,71,66,61,62,67,59
11955,11955,68,71,26,32,36,56
11956,11956,31,14,64,56,70,51
11957,11957,51,58,43,48,47,57
11958,11958,59,61,27,29,35,58
11959,11959,49,20,59,48,61,57
11960,11960,70,68,50,64,55,47
11961,11961,70,64,29,29,55,62
11962,11962,53,21,68,58,58,68
11963,11963,45,52,60,65,52,62
11964,11964,29,10,10,29,21,43
11965,11965,46,25,57,62,40,54
11966,11966,37,16,64,49,58,65
11967,11967,66,63,56,64,60,47
11968,11968,41,29,61,67,57,68
11969,11969,66,63,49,48,43,57
11970,11970,65,67,66,63,55,61
11971,11971,67,57,53,58,38,47
11972,11972,54,57,61,57,58,65
11973,11973,72,63,31,49,33,64
11974,11974,20,12,7,37,18,25
11975,11975,60,65,37,39,32,57
11976,11976,51,35,61,53,48,62
11977,11977,70,59,58,60,60,56
11978,11978,57,23,65,58,57,64
11979,11979,53,53,54,63,57,67
11980,11980,68,58,53,49,51,64
11981,11981,39,34,66,54,65,55
11982,11982,79,65,58,58,47,54
11983,11983,64,64,42,49,35,70
11984,11984,34,19,69,48,58,50
11985,11985,34,37,65,58,55,64
11986,11986,63,57,22,32,35,59
11987,11987,43,48,59,55,49,53
11988,11988,65,63,33,52,45,62
11989,11989,26,17,53,58,63,49
11990,11990,35,30,56,59,57,58
11991,11991,70,29,66,56,73,58
11992,11992,64,19,63,50,65,58
11993,11993,64,21,63,50,64,59
11994,11994,70,60,21,33,37,48
11995,11995,21,6,5,34,17,42
11996,11996,66,26,59,55,57,61
11997,11997,44,26,47,71,50,65
11998,11998,59,57,52,55,40,59
11999,11999,57,60,57,67,52,59
12000,12000,63,63,38,56,47,51
12001,12001,20,9,7,34,18,31
12002,12002,55,60,48,50,50,48
12003,12003,31,16,8,38,12,27
12004,12004,90,61,43,51,34,55
12005,12005,47,54,57,61,52,54
12006,12006,23,19,13,47,17,33
12007,12007,50,62,27,33,32,62
12008,12008,70,62,29,42,27,63
12009,12009,45,34,50,50,71,45
12010,12010,56,62,25,31,38,56
12011,12011,67,60,56,58,49,61
12012,12012,48,61,61,61,45,58
12013,12013,65,60,67,66,53,69
12014,12014,66,57,32,39,43,52
12015,12015,41,11,65,53,64,57
12016,12016,66,63,56,64,52,62
12017,12017,62,17,65,57,73,56
12018,12018,61,48,64,55,51,55
12019,12019,53,64,58,46,38,51
12020,12020,31,23,58,53,48,51
12021,12021,36,21,53,59,69,48
12022,12022,45,29,54,62,47,53
12023,12023,45,43,64,59,58,58
12024,12024,69,61,53,59,51,68
12025,12025,67,31,64,57,64,61
12026,12026,67,61,58,60,60,56
12027,12027,26,25,52,59,45,44
12028,12028,58,31,57,60,58,49
12029,12029,79,66,56,61,44,63
12030,12030,66,58,49,39,34,43
12031,12031,55,60,21,31,34,58
12032,12032,58,58,31,38,31,52
12033,12033,68,53,61,62,54,61
12034,12034,63,45,63,64,48,67
12035,12035,72,62,48,43,41,53
12036,12036,65,61,51,43,41,52
12037,12037,56,23,70,60,60,66
12038,12038,54,38,57,62,51,56
12039,12039,62,29,70,44,64,68
12040,12040,55,64,39,41,55,57
12041,12041,55,59,62,64,67,58
12042,12042,45,20,56,54,64,54
12043,12043,54,15,64,46,68,65
12044,12044,63,60,55,47,43,45
12045,12045,59,55,58,39,49,43
12046,12046,66,59,59,61,51,58
12047,12047,39,22,54,45,63,48
12048,12048,79,60,23,37,46,44
12049,12049,46,18,63,52,65,54
12050,12050,69,66,57,59,39,61
12051,12051,59,58,30,43,38,50
12052,12052,57,63,50,52,39,62
12053,12053,32,20,61,63,62,62
12054,12054,63,32,55,56,45,60
12055,12055,65,55,57,60,55,55
12056,12056,48,30,62,54,56,65
12057,12057,56,25,60,60,47,58
12058,12058,72,60,26,37,65,54
12059,12059,47,10,8,59,18,58
12060,12060,66,56,36,41,45,58
12061,12061,65,61,49,58,36,59
12062,12062,71,55,57,55,47,61
12063,12063,76,61,21,43,68,72
12064,12064,53,21,60,62,67,67
12065,12065,66,52,64,63,50,62
12066,12066,64,59,36,39,43,52
12067,12067,41,24,59,54,57,57
12068,12068,48,20,53,55,60,52
12069,12069,68,42,63,52,60,53
12070,12070,63,59,51,45,45,51
12071,12071,55,64,30,33,22,45
12072,12072,69,62,23,32,34,49
12073,12073,66,64,23,33,37,58
12074,12074,38,35,54,60,62,58
12075,12075,66,63,57,66,67,63
12076,12076,62,63,57,58,36,57
12077,12077,70,51,63,53,63,58
12078,12078,68,56,67,60,39,68
12079,12079,72,67,45,52,45,47
12080,12080,17,21,13,16,23,35
12081,12081,73,56,53,64,35,68
12082,12082,65,57,44,47,37,57
12083,12083,60,62,38,61,34,55
12084,12084,58,60,35,35,45,56
12085,12085,58,58,55,35,47,56
12086,12086,53,23,63,49,60,57
12087,12087,61,61,46,64,64,53
12088,12088,56,43,60,60,64,55
12089,12089,70,52,62,62,48,64
12090,12090,62,59,52,35,37,52
12091,12091,71,61,41,53,56,59
12092,12092,50,41,62,61,64,55
12093,12093,53,28,64,53,56,58
12094,12094,54,57,50,39,41,47
12095,12095,49,15,65,59,67,69
12096,12096,55,60,52,44,33,51
12097,12097,57,65,57,53,45,51
12098,12098,70,55,55,58,52,47
12099,12099,81,19,60,54,56,56
12100,12100,72,60,33,38,42,49
12101,12101,19,10,5,22,10,47
12102,12102,66,62,29,29,45,58
12103,12103,20,6,7,41,10,33
12104,12104,59,23,60,57,53,54
12105,12105,18,11,7,29,11,38
12106,12106,71,67,48,52,34,53
12107,12107,30,18,61,54,56,52
12108,12108,63,30,55,68,41,57
12109,12109,41,38,65,65,50,57
12110,12110,65,56,57,64,45,60
12111,12111,53,32,63,55,61,51
12112,12112,40,15,63,59,62,64
12113,12113,68,60,33,38,36,50
12114,12114,60,54,25,32,40,47
12115,12115,33,24,23,52,18,52
12116,12116,43,27,66,63,51,57
12117,12117,62,63,26,49,44,57
12118,12118,30,23,57,58,63,60
12119,12119,57,63,46,49,35,58
12120,12120,60,62,23,27,33,49
12121,12121,25,20,18,31,28,32
12122,12122,60,60,58,63,51,56
12123,12123,51,31,68,61,76,59
12124,12124,55,54,59,61,45,58
12125,12125,64,59,48,45,32,53
12126,12126,56,61,52,54,52,48
12127,12127,54,56,54,39,34,52
12128,12128,60,59,60,59,45,58
12129,12129,23,23,13,38,31,20
12130,12130,63,59,51,53,53,54
12131,12131,32,61,64,57,67,58
12132,12132,65,62,29,38,40,54
12133,12133,61,59,54,49,60,53
12134,12134,55,19,58,41,55,58
12135,12135,43,32,55,62,46,60
12136,12136,63,60,27,34,34,51
12137,12137,71,61,58,57,40,63
12138,12138,17,11,8,43,20,45
12139,12139,24,11,11,12,17,46
12140,12140,58,27,60,48,58,48
12141,12141,57,55,61,62,51,55
12142,12142,58,60,62,64,54,60
12143,12143,57,58,49,50,50,59
12144,12144,58,49,59,33,28,45
12145,12145,68,62,23,30,34,54
12146,12146,47,61,56,59,53,57
12147,12147,55,60,58,60,48,58
12148,12148,61,60,35,34,46,55
12149,12149,71,55,48,60,45,51
12150,12150,69,51,65,64,61,54
12151,12151,86,61,27,35,40,51
12152,12152,33,23,59,59,40,60
12153,12153,68,60,42,43,41,44
12154,12154,59,60,26,38,46,50
12155,12155,62,60,35,37,33,58
12156,12156,66,55,61,63,55,65
12157,12157,45,19,62,55,54,61
12158,12158,67,62,31,36,49,55
12159,12159,82,58,42,37,45,52
12160,12160,24,9,5,28,10,23
12161,12161,50,42,60,62,45,57
12162,12162,62,60,61,60,45,47
12163,12163,46,36,63,59,52,52
12164,12164,42,59,56,72,57,54
12165,12165,66,31,58,59,53,56
12166,12166,60,61,37,50,49,55
12167,12167,66,49,59,56,47,44
12168,12168,72,66,44,48,38,62
12169,12169,66,62,53,54,58,55
12170,12170,54,54,50,42,33,54
12171,12171,69,63,54,34,39,45
12172,12172,70,63,55,65,54,68
12173,12173,52,64,61,66,65,70
12174,12174,68,61,25,46,28,58
12175,12175,65,54,58,58,53,53
12176,12176,54,48,61,57,63,59
12177,12177,49,39,59,58,46,57
12178,12178,29,13,15,46,22,38
12179,12179,42,18,68,58,60,63
12180,12180,61,58,52,52,43,57
12181,12181,42,17,57,51,55,55
12182,12182,43,12,64,57,63,60
12183,12183,33,23,60,55,51,48
12184,12184,58,22,61,51,48,68
12185,12185,51,54,59,66,52,51
12186,12186,30,20,62,48,61,48
12187,12187,46,56,54,49,32,48
12188,12188,58,48,66,58,52,47
12189,12189,61,62,60,42,42,60
12190,12190,62,61,26,31,34,56
12191,12191,62,60,52,44,47,56
12192,12192,63,65,26,29,40,62
12193,12193,53,13,60,44,55,55
12194,12194,66,57,36,34,55,56
12195,12195,19,13,8,26,14,25
12196,12196,56,28,64,51,66,64
12197,12197,63,56,57,64,59,68
12198,12198,80,53,42,54,39,50
12199,12199,50,56,58,63,48,55
12200,12200,66,56,54,54,38,64
12201,12201,35,28,60,62,63,60
12202,12202,68,58,22,22,36,52
12203,12203,42,62,27,25,37,43
12204,12204,25,12,7,37,11,35
12205,12205,69,63,39,31,39,44
12206,12206,37,21,52,60,45,57
12207,12207,39,29,65,64,66,57
12208,12208,63,63,54,63,39,56
12209,12209,60,58,47,55,42,60
12210,12210,58,59,53,50,41,55
12211,12211,60,59,52,41,46,49
12212,12212,70,63,59,62,41,60
12213,12213,63,65,36,48,38,58
12214,12214,44,50,50,67,38,55
12215,12215,52,65,49,57,48,59
12216,12216,58,53,63,61,43,56
12217,12217,70,11,62,47,64,54
12218,12218,70,63,31,35,45,60
12219,12219,48,56,57,65,50,62
12220,12220,54,57,58,58,33,62
12221,12221,86,48,60,56,69,57
12222,12222,59,47,59,58,49,58
12223,12223,69,61,52,54,46,58
12224,12224,65,60,36,40,45,60
12225,12225,81,59,59,60,53,57
12226,12226,62,33,63,59,53,69
12227,12227,45,55,44,47,34,61
12228,12228,71,62,53,39,33,57
12229,12229,72,26,63,52,65,58
12230,12230,22,10,8,25,19,56
12231,12231,32,25,61,56,63,57
12232,12232,72,55,48,34,64,46
12233,12233,16,7,8,30,14,30
12234,12234,45,55,44,55,55,55
12235,12235,17,10,7,46,16,38
12236,12236,51,19,64,41,56,56
12237,12237,27,21,53,57,70,52
12238,12238,23,10,8,52,13,22
12239,12239,39,21,58,56,62,53
12240,12240,27,43,63,63,63,57
12241,12241,38,42,64,66,53,63
12242,12242,45,24,66,57,49,61
12243,12243,37,14,66,48,73,51
12244,12244,68,60,59,52,32,55
12245,12245,59,62,46,61,40,55
12246,12246,52,19,58,52,64,63
12247,12247,67,61,55,59,50,61
12248,12248,58,21,63,52,64,65
12249,12249,63,26,65,47,60,53
12250,12250,67,59,49,50,45,45
12251,12251,55,65,53,54,49,49
12252,12252,56,65,52,63,45,62
12253,12253,60,61,56,59,43,60
12254,12254,63,52,62,52,45,60
12255,12255,63,54,59,63,49,57
12256,12256,50,55,46,39,47,44
12257,12257,50,67,35,27,37,55
12258,12258,65,58,49,50,40,61
12259,12259,77,43,68,58,70,66
12260,12260,22,20,16,41,11,48
12261,12261,48,57,50,44,52,46
12262,12262,58,59,58,67,51,66
12263,12263,50,21,61,56,60,64
12264,12264,54,60,57,62,44,64
12265,12265,57,61,27,31,41,56
12266,12266,23,50,62,63,53,54
12267,12267,39,57,61,66,55,57
12268,12268,59,38,56,58,50,66
12269,12269,43,34,58,61,57,50
12270,12270,28,12,64,51,66,60
12271,12271,60,15,60,40,65,52
12272,12272,20,11,10,38,26,49
12273,12273,58,22,61,56,61,49
12274,12274,74,60,35,44,32,57
12275,12275,44,14,59,65,45,57
12276,12276,55,61,48,50,32,64
12277,12277,65,55,58,64,56,62
12278,12278,54,64,31,30,40,49
12279,12279,58,53,40,49,54,44
12280,12280,67,54,38,62,42,44
12281,12281,17,24,18,30,19,30
12282,12282,61,51,64,67,24,62
12283,12283,27,24,12,46,13,57
12284,12284,35,36,66,54,62,58
12285,12285,19,9,5,32,13,34
12286,12286,64,67,48,35,36,67
12287,12287,41,21,61,58,54,56
12288,12288,59,67,23,33,40,52
12289,12289,64,57,31,40,40,43
12290,12290,65,15,63,44,60,59
12291,12291,70,26,65,54,64,65
12292,12292,60,61,57,58,62,55
12293,12293,59,60,60,53,43,56
12294,12294,57,60,51,38,41,51
12295,12295,77,53,33,53,35,55
12296,12296,72,57,66,66,48,51
12297,12297,61,58,57,54,34,56
12298,12298,29,11,17,43,23,33
12299,12299,74,62,25,35,31,58
12300,12300,63,43,62,59,52,60
12301,12301,39,17,55,42,49,47
12302,12302,64,32,64,58,67,70
12303,12303,29,14,54,45,56,45
12304,12304,60,64,55,62,46,64
12305,12305,59,36,65,58,53,65
12306,12306,26,9,10,29,11,41
12307,12307,49,22,66,46,62,53
12308,12308,61,61,58,63,64,66
12309,12309,46,26,64,59,57,59
12310,12310,75,64,63,61,63,62
12311,12311,62,54,51,48,33,55
12312,12312,69,30,65,60,50,52
12313,12313,70,66,40,57,40,58
12314,12314,23,20,12,18,23,19
12315,12315,39,25,55,58,56,62
12316,12316,57,17,60,53,60,60
12317,12317,52,58,45,49,38,51
12318,12318,48,14,65,51,52,61
12319,12319,66,61,55,45,49,52
12320,12320,61,61,38,58,39,60
12321,12321,66,65,26,42,22,61
12322,12322,64,63,57,39,47,44
12323,12323,55,46,62,64,58,60
12324,12324,46,60,58,68,67,66
12325,12325,60,61,28,34,41,43
12326,12326,62,63,46,39,53,57
12327,12327,71,41,65,55,51,49
12328,12328,45,29,55,65,57,67
12329,12329,60,45,60,65,64,64
12330,12330,46,35,68,67,46,58
12331,12331,29,21,8,49,17,47
12332,12332,29,23,56,59,58,55
12333,12333,28,26,60,58,58,54
12334,12334,62,25,61,50,62,52
12335,12335,58,61,57,67,62,68
12336,12336,59,61,56,64,52,65
12337,12337,33,12,62,49,72,51
12338,12338,67,57,52,65,52,63
12339,12339,60,64,64,67,34,65
12340,12340,25,13,10,29,10,43
12341,12341,56,60,27,33,32,54
12342,12342,43,48,53,65,60,63
12343,12343,61,59,57,64,54,59
12344,12344,45,42,57,58,48,62
12345,12345,23,25,8,52,23,54
12346,12346,15,11,8,50,12,35
12347,12347,62,62,46,59,55,58
12348,12348,58,56,37,34,35,45
12349,12349,21,11,6,31,15,23
12350,12350,42,24,57,59,60,58
12351,12351,70,64,63,62,62,75
12352,12352,55,60,63,58,49,58
12353,12353,30,19,58,42,51,55
12354,12354,74,58,38,62,36,58
12355,12355,76,64,64,65,63,62
12356,12356,59,29,56,62,55,57
12357,12357,18,23,19,46,24,28
12358,12358,62,58,55,64,51,55
12359,12359,56,56,61,59,59,58
12360,12360,22,22,14,37,20,12
12361,12361,63,54,52,53,42,55
12362,12362,61,61,34,40,47,54
12363,12363,41,50,54,63,60,67
12364,12364,41,51,51,25,33,55
12365,12365,47,30,62,61,57,62
12366,12366,24,7,8,39,11,37
12367,12367,63,62,46,35,32,51
12368,12368,39,31,52,60,40,54
12369,12369,57,64,44,47,40,58
12370,12370,68,47,64,66,60,65
12371,12371,24,12,5,24,12,36
12372,12372,64,63,56,50,47,56
12373,12373,71,63,55,54,77,62
12374,12374,45,34,54,54,68,55
12375,12375,69,66,21,38,35,59
12376,12376,58,56,56,51,42,55
12377,12377,72,57,43,58,34,61
12378,12378,26,9,7,41,11,35
12379,12379,49,59,45,33,38,47
12380,12380,34,19,12,32,21,51
12381,12381,20,12,13,14,16,41
12382,12382,61,61,33,29,33,59
12383,12383,25,11,5,48,18,39
12384,12384,69,62,48,63,72,46
12385,12385,34,33,66,58,50,67
12386,12386,58,43,59,60,53,67
12387,12387,59,59,25,31,38,47
12388,12388,63,59,24,33,42,50
12389,12389,60,58,22,45,17,60
12390,12390,70,49,52,61,49,68
12391,12391,67,55,47,52,14,53
12392,12392,46,26,57,57,54,57
12393,12393,33,37,68,48,72,55
12394,12394,23,8,7,52,12,32
12395,12395,66,63,41,60,60,53
12396,12396,73,57,56,65,58,70
12397,12397,55,58,42,57,51,57
12398,12398,29,19,61,49,66,56
12399,12399,57,53,59,62,58,65
12400,12400,49,64,48,39,35,46
12401,12401,55,63,38,42,42,57
12402,12402,51,28,59,61,48,56
12403,12403,70,61,58,45,50,52
12404,12404,70,65,23,28,41,51
12405,12405,62,61,51,43,46,54
12406,12406,18,13,7,31,18,37
12407,12407,24,13,4,23,16,43
12408,12408,58,62,33,37,46,48
12409,12409,64,56,59,52,36,50
12410,12410,54,61,49,39,43,43
12411,12411,75,58,32,34,33,47
12412,12412,43,21,52,62,56,58
12413,12413,62,65,21,28,35,45
12414,12414,59,26,65,55,68,56
12415,12415,26,16,64,61,68,47
12416,12416,55,59,38,34,29,43
12417,12417,60,19,59,59,57,44
12418,12418,61,63,48,36,48,44
12419,12419,50,58,59,66,50,65
12420,12420,27,15,8,38,12,29
12421,12421,32,24,51,53,61,51
12422,12422,32,49,64,59,59,60
12423,12423,30,22,13,62,12,45
12424,12424,38,43,62,48,66,55
12425,12425,53,22,62,41,65,53
12426,12426,41,25,57,60,49,63
12427,12427,60,58,49,65,60,57
12428,12428,21,10,5,43,11,25
12429,12429,27,19,9,35,26,31
12430,12430,57,65,38,32,40,56
12431,12431,53,21,60,62,58,61
12432,12432,54,44,56,52,46,59
12433,12433,69,59,58,63,53,56
12434,12434,65,61,36,42,35,57
12435,12435,66,59,41,40,37,53
12436,12436,65,59,56,48,48,55
12437,12437,60,23,61,64,56,63
12438,12438,27,11,11,31,11,40
12439,12439,45,19,56,61,59,61
12440,12440,22,16,12,30,24,24
12441,12441,69,61,60,59,66,60
12442,12442,55,39,65,61,53,63
12443,12443,68,59,25,32,39,48
12444,12444,38,23,58,62,69,54
12445,12445,57,59,56,65,54,66
12446,12446,71,51,57,60,54,51
12447,12447,52,60,56,47,37,50
12448,12448,54,40,62,55,55,55
12449,12449,74,55,66,60,34,56
12450,12450,32,73,43,53,44,56
12451,12451,43,43,60,64,56,62
12452,12452,70,62,39,23,32,45
12453,12453,28,13,10,39,23,46
12454,12454,65,66,51,48,59,64
12455,12455,19,12,6,40,20,41
12456,12456,70,56,51,46,48,50
12457,12457,57,58,30,54,47,53
12458,12458,55,59,52,62,50,61
12459,12459,47,25,58,54,58,56
12460,12460,49,31,65,58,61,56
12461,12461,55,24,72,49,60,67
12462,12462,53,28,61,42,67,58
12463,12463,39,49,63,65,47,52
12464,12464,18,10,6,40,21,39
12465,12465,26,15,6,46,11,44
12466,12466,54,22,63,53,52,61
12467,12467,39,22,58,55,39,45
12468,12468,61,22,59,57,67,61
12469,12469,26,16,6,55,12,33
12470,12470,60,22,61,57,61,60
12471,12471,57,27,64,61,56,62
12472,12472,65,63,46,42,41,53
12473,12473,32,25,59,57,65,61
12474,12474,25,8,5,32,12,33
12475,12475,44,25,52,57,50,55
12476,12476,50,63,40,31,34,50
12477,12477,35,25,61,50,54,46
12478,12478,42,19,62,65,64,50
12479,12479,65,51,68,53,57,57
12480,12480,58,53,43,66,54,53
12481,12481,55,22,63,58,60,60
12482,12482,53,31,54,58,61,60
12483,12483,49,19,66,57,62,59
12484,12484,43,40,67,41,62,58
12485,12485,59,54,42,35,40,49
12486,12486,68,57,58,52,54,65
12487,12487,68,54,44,48,35,51
12488,12488,59,58,50,47,41,54
12489,12489,21,9,6,21,10,37
12490,12490,51,45,64,52,60,54
12491,12491,59,13,56,49,60,49
12492,12492,56,59,52,46,42,56
12493,12493,21,18,8,37,17,40
12494,12494,56,51,51,41,44,53
12495,12495,71,54,58,54,46,60
12496,12496,53,62,61,65,58,64
12497,12497,61,59,52,51,46,47
12498,12498,34,17,65,40,56,47
12499,12499,64,62,21,33,43,49
12500,12500,67,55,32,52,45,60
12501,12501,64,66,61,56,35,56
12502,12502,37,25,54,59,53,55
12503,12503,59,61,25,40,45,52
12504,12504,54,51,50,38,41,60
12505,12505,28,16,66,40,60,47
12506,12506,40,38,57,68,56,63
12507,12507,48,30,60,60,45,55
12508,12508,54,20,66,47,65,60
12509,12509,29,19,58,56,64,59
12510,12510,30,15,63,59,62,53
12511,12511,62,56,29,44,30,45
12512,12512,61,51,58,63,51,57
12513,12513,19,16,11,33,23,34
12514,12514,55,65,27,35,40,47
12515,12515,62,53,56,40,32,49
12516,12516,83,60,43,57,42,57
12517,12517,25,22,67,43,56,49
12518,12518,48,45,54,62,45,56
12519,12519,74,58,54,58,50,57
12520,12520,56,50,58,62,60,66
12521,12521,63,63,49,51,55,45
12522,12522,59,56,63,68,55,55
12523,12523,64,61,44,39,41,60
12524,12524,35,18,61,53,61,53
12525,12525,66,62,58,60,39,55
12526,12526,40,26,14,43,13,46
12527,12527,75,63,43,53,46,51
12528,12528,60,23,64,55,48,59
12529,12529,58,59,44,49,39,58
12530,12530,60,60,22,47,32,63
12531,12531,57,50,55,58,61,60
12532,12532,60,28,64,56,62,59
12533,12533,67,29,64,45,63,53
12534,12534,46,50,62,66,65,66
12535,12535,68,60,51,59,34,69
12536,12536,65,53,58,61,58,64
12537,12537,22,16,6,42,14,26
12538,12538,22,24,14,17,23,30
12539,12539,69,65,48,40,42,62
12540,12540,28,9,6,56,18,37
12541,12541,18,12,11,29,12,19
12542,12542,39,18,66,58,63,63
12543,12543,70,63,54,59,47,56
12544,12544,17,9,4,27,11,31
12545,12545,76,63,48,53,55,52
12546,12546,49,53,62,63,48,60
12547,12547,57,52,56,58,53,55
12548,12548,28,14,6,50,11,42
12549,12549,66,17,63,46,60,47
12550,12550,66,59,36,38,36,46
12551,12551,64,50,60,47,63,55
12552,12552,63,45,58,59,46,57
12553,12553,24,9,7,33,13,38
12554,12554,73,60,37,48,39,56
12555,12555,67,58,51,49,29,55
12556,12556,68,25,65,72,64,66
12557,12557,60,61,28,33,34,60
12558,12558,42,52,63,64,53,61
12559,12559,66,57,55,54,50,52
12560,12560,32,12,59,58,68,52
12561,12561,66,56,58,61,48,57
12562,12562,63,63,53,48,34,57
12563,12563,58,57,51,48,39,54
12564,12564,60,66,58,68,60,59
12565,12565,51,39,59,54,49,46
12566,12566,55,35,63,64,64,62
12567,12567,28,8,7,35,13,38
12568,12568,66,26,64,61,57,59
12569,12569,48,40,58,71,62,54
12570,12570,40,46,61,59,60,55
12571,12571,22,10,10,24,16,29
12572,12572,25,22,17,35,30,59
12573,12573,54,56,49,58,48,55
12574,12574,29,10,10,41,12,46
12575,12575,56,63,26,32,33,55
12576,12576,65,63,32,52,35,59
12577,12577,59,60,57,64,51,58
12578,12578,62,63,58,62,48,49
12579,12579,58,23,64,58,64,56
12580,12580,44,29,58,59,49,54
12581,12581,41,31,74,64,53,60
12582,12582,34,24,64,58,65,60
