int_defending_id,int_player_id,int_defensive_awareness,int_standing_tackle,int_sliding_tackle
11931,11931,64,64,63
11932,11932,25,21,23
11933,11933,63,62,61
11934,11934,57,62,59
11935,11935,56,25,29
11936,11936,64,67,62
11937,11937,62,67,64
11938,11938,14,11,14
11939,11939,28,13,12
11940,11940,31,35,29
11941,11941,34,35,35
11942,11942,31,46,40
11943,11943,54,57,57
11944,11944,9,8,11
11945,11945,61,62,59
11946,11946,56,55,43
11947,11947,45,59,62
11948,11948,33,38,57
11949,11949,63,67,62
11950,11950,30,14,17
11951,11951,57,61,57
11952,11952,23,38,36
11953,11953,50,38,42
11954,11954,66,60,58
11955,11955,70,62,58
11956,11956,16,15,13
11957,11957,60,61,58
11958,11958,62,65,63
11959,11959,46,28,22
11960,11960,62,64,66
11961,11961,59,65,61
11962,11962,19,27,25
11963,11963,54,54,50
11964,11964,18,10,13
11965,11965,34,35,29
11966,11966,38,31,27
11967,11967,64,64,60
11968,11968,40,26,34
11969,11969,52,68,54
11970,11970,50,62,60
11971,11971,57,57,61
11972,11972,63,63,60
11973,11973,66,61,59
11974,11974,10,14,14
11975,11975,62,59,57
11976,11976,28,31,36
11977,11977,61,62,57
11978,11978,26,34,30
11979,11979,61,48,51
11980,11980,59,62,56
11981,11981,49,45,48
11982,11982,60,62,59
11983,11983,62,60,64
11984,11984,19,10,12
11985,11985,40,39,38
11986,11986,61,65,62
11987,11987,54,59,59
11988,11988,63,60,58
11989,11989,15,11,18
11990,11990,36,34,26
11991,11991,37,33,31
11992,11992,22,19,17
11993,11993,26,15,26
11994,11994,61,67,63
11995,11995,13,13,12
11996,11996,24,23,24
11997,11997,37,46,51
11998,11998,56,59,57
11999,11999,63,50,47
12000,12000,57,62,56
12001,12001,10,14,11
12002,12002,57,64,62
12003,12003,8,11,13
12004,12004,53,53,62
12005,12005,52,58,52
12006,12006,10,21,19
12007,12007,61,66,60
12008,12008,63,65,62
12009,12009,44,27,24
12010,12010,59,63,62
12011,12011,61,63,57
12012,12012,57,57,56
12013,12013,60,56,50
12014,12014,60,61,61
12015,12015,17,20,11
12016,12016,68,60,58
12017,12017,21,19,18
12018,12018,34,49,47
12019,12019,62,60,56
12020,12020,45,22,22
12021,12021,25,20,16
12022,12022,33,38,45
12023,12023,26,38,32
12024,12024,60,61,60
12025,12025,44,35,33
12026,12026,54,61,62
12027,12027,29,22,29
12028,12028,30,34,30
12029,12029,57,60,58
12030,12030,56,64,60
12031,12031,63,62,65
12032,12032,57,65,63
12033,12033,50,57,55
12034,12034,41,39,36
12035,12035,59,63,62
12036,12036,65,63,62
12037,12037,28,15,13
12038,12038,36,42,41
12039,12039,23,28,17
12040,12040,62,63,60
12041,12041,45,13,14
12042,12042,26,24,29
12043,12043,22,19,22
12044,12044,53,67,62
12045,12045,53,77,68
12046,12046,51,64,63
12047,12047,27,33,27
12048,12048,62,60,58
12049,12049,14,19,21
12050,12050,64,64,64
12051,12051,62,69,69
12052,12052,62,64,61
12053,12053,34,23,16
12054,12054,28,43,24
12055,12055,56,58,57
12056,12056,42,54,55
12057,12057,28,25,25
12058,12058,62,63,59
12059,12059,25,11,14
12060,12060,62,65,63
12061,12061,60,62,57
12062,12062,55,63,61
12063,12063,54,63,61
12064,12064,16,20,23
12065,12065,51,58,51
12066,12066,65,65,62
12067,12067,38,35,41
12068,12068,27,31,33
12069,12069,32,25,18
12070,12070,55,61,61
12071,12071,63,64,62
12072,12072,65,64,62
12073,12073,63,60,64
12074,12074,41,27,34
12075,12075,64,69,64
12076,12076,62,65,64
12077,12077,28,37,34
12078,12078,57,57,53
12079,12079,59,61,60
12080,12080,17,17,17
12081,12081,61,62,63
12082,12082,61,64,62
12083,12083,60,63,61
12084,12084,62,64,63
12085,12085,56,67,60
12086,12086,21,20,22
12087,12087,56,66,62
12088,12088,44,37,24
12089,12089,63,56,52
12090,12090,61,64,63
12091,12091,61,60,58
12092,12092,34,39,36
12093,12093,35,32,26
12094,12094,57,59,61
12095,12095,34,16,13
12096,12096,56,67,64
12097,12097,61,64,65
12098,12098,40,49,52
12099,12099,34,20,12
12100,12100,62,63,61
12101,12101,15,11,12
12102,12102,67,67,64
12103,12103,6,11,14
12104,12104,27,24,23
12105,12105,8,10,11
12106,12106,61,60,61
12107,12107,25,17,14
12108,12108,47,56,47
12109,12109,32,35,33
12110,12110,59,58,59
12111,12111,35,32,26
12112,12112,19,25,22
12113,12113,62,63,61
12114,12114,59,66,62
12115,12115,22,14,15
12116,12116,59,27,34
12117,12117,63,63,61
12118,12118,27,31,29
12119,12119,64,63,61
12120,12120,58,65,62
12121,12121,15,14,15
12122,12122,60,60,58
12123,12123,25,15,20
12124,12124,57,56,57
12125,12125,63,62,63
12126,12126,60,62,58
12127,12127,61,63,55
12128,12128,58,57,56
12129,12129,16,12,15
12130,12130,61,62,60
12131,12131,47,33,38
12132,12132,61,64,59
12133,12133,60,64,63
12134,12134,37,26,42
12135,12135,37,35,33
12136,12136,63,64,61
12137,12137,55,64,58
12138,12138,18,19,20
12139,12139,20,15,12
12140,12140,22,29,27
12141,12141,56,58,55
12142,12142,57,57,56
12143,12143,59,63,60
12144,12144,55,63,62
12145,12145,67,63,60
12146,12146,52,36,49
12147,12147,57,58,55
12148,12148,57,65,63
12149,12149,62,64,62
12150,12150,21,46,44
12151,12151,57,59,55
12152,12152,41,40,35
12153,12153,55,61,63
12154,12154,63,65,64
12155,12155,63,63,59
12156,12156,54,55,53
12157,12157,15,15,13
12158,12158,59,64,66
12159,12159,60,68,60
12160,12160,5,14,14
12161,12161,40,42,38
12162,12162,45,59,49
12163,12163,38,34,32
12164,12164,27,21,20
12165,12165,32,22,24
12166,12166,63,62,62
12167,12167,42,57,54
12168,12168,57,63,61
12169,12169,58,59,58
12170,12170,51,62,60
12171,12171,57,59,55
12172,12172,62,61,53
12173,12173,36,57,55
12174,12174,62,63,62
12175,12175,36,47,39
12176,12176,36,52,35
12177,12177,42,48,46
12178,12178,8,15,10
12179,12179,21,16,23
12180,12180,55,62,64
12181,12181,23,32,34
12182,12182,19,18,16
12183,12183,24,26,21
12184,12184,19,24,16
12185,12185,52,57,56
12186,12186,20,18,18
12187,12187,57,62,60
12188,12188,45,50,50
12189,12189,60,67,61
12190,12190,63,64,62
12191,12191,50,63,60
12192,12192,58,64,63
12193,12193,14,17,13
12194,12194,60,63,62
12195,12195,15,11,12
12196,12196,27,25,24
12197,12197,57,61,61
12198,12198,65,59,62
12199,12199,52,57,59
12200,12200,62,60,61
12201,12201,23,21,18
12202,12202,64,66,62
12203,12203,64,67,58
12204,12204,12,13,12
12205,12205,59,67,62
12206,12206,23,32,27
12207,12207,30,18,19
12208,12208,54,65,61
12209,12209,64,64,59
12210,12210,60,62,60
12211,12211,61,71,66
12212,12212,60,63,61
12213,12213,62,63,58
12214,12214,35,34,31
12215,12215,62,61,58
12216,12216,53,46,48
12217,12217,12,16,21
12218,12218,64,65,65
12219,12219,45,50,44
12220,12220,57,58,55
12221,12221,29,39,36
12222,12222,40,46,45
12223,12223,62,62,63
12224,12224,66,61,57
12225,12225,57,61,56
12226,12226,32,32,33
12227,12227,59,60,58
12228,12228,55,65,64
12229,12229,33,25,22
12230,12230,23,14,13
12231,12231,32,32,34
12232,12232,55,55,54
12233,12233,9,13,12
12234,12234,58,61,64
12235,12235,19,13,13
12236,12236,19,16,16
12237,12237,32,36,25
12238,12238,9,13,10
12239,12239,17,18,20
12240,12240,20,20,19
12241,12241,45,49,43
12242,12242,45,26,31
12243,12243,21,20,18
12244,12244,58,65,61
12245,12245,45,63,61
12246,12246,12,19,12
12247,12247,62,62,60
12248,12248,19,24,19
12249,12249,19,24,17
12250,12250,60,61,60
12251,12251,64,73,68
12252,12252,59,63,59
12253,12253,62,62,59
12254,12254,62,58,57
12255,12255,39,59,53
12256,12256,57,66,64
12257,12257,66,67,65
12258,12258,56,60,57
12259,12259,24,24,22
12260,12260,14,19,14
12261,12261,55,60,59
12262,12262,55,57,54
12263,12263,23,27,21
12264,12264,55,62,57
12265,12265,58,65,63
12266,12266,45,46,47
12267,12267,55,58,56
12268,12268,33,40,36
12269,12269,34,21,23
12270,12270,13,15,19
12271,12271,15,15,10
12272,12272,11,18,15
12273,12273,20,23,22
12274,12274,60,64,61
12275,12275,34,32,22
12276,12276,58,60,63
12277,12277,60,61,59
12278,12278,66,63,59
12279,12279,62,69,65
12280,12280,55,69,64
12281,12281,26,20,19
12282,12282,42,51,43
12283,12283,17,8,4
12284,12284,32,25,21
12285,12285,12,11,12
12286,12286,68,64,61
12287,12287,36,23,22
12288,12288,65,66,66
12289,12289,60,63,58
12290,12290,42,21,15
12291,12291,28,29,24
12292,12292,62,63,61
12293,12293,63,58,54
12294,12294,60,63,61
12295,12295,56,59,54
12296,12296,46,61,55
12297,12297,57,58,57
12298,12298,13,18,17
12299,12299,65,62,61
12300,12300,42,41,37
12301,12301,20,15,12
12302,12302,43,32,37
12303,12303,19,17,12
12304,12304,63,64,63
12305,12305,55,51,39
12306,12306,12,11,12
12307,12307,18,23,19
12308,12308,63,61,62
12309,12309,48,26,24
12310,12310,61,61,59
12311,12311,57,61,61
12312,12312,53,42,27
12313,12313,51,60,47
12314,12314,21,11,10
12315,12315,38,30,35
12316,12316,20,15,16
12317,12317,62,61,60
12318,12318,20,10,12
12319,12319,61,68,68
12320,12320,59,65,62
12321,12321,64,66,64
12322,12322,52,66,68
12323,12323,42,32,37
12324,12324,48,54,52
12325,12325,62,68,70
12326,12326,66,66,62
12327,12327,36,44,50
12328,12328,23,34,31
12329,12329,52,53,52
12330,12330,36,36,33
12331,12331,19,13,13
12332,12332,22,28,28
12333,12333,34,29,35
12334,12334,29,20,29
12335,12335,55,53,48
12336,12336,60,62,55
12337,12337,18,16,18
12338,12338,54,57,59
12339,12339,60,63,59
12340,12340,10,13,13
12341,12341,63,65,62
12342,12342,50,59,58
12343,12343,58,62,56
12344,12344,36,44,35
12345,12345,14,13,19
12346,12346,10,14,11
12347,12347,60,64,63
12348,12348,61,69,59
12349,12349,28,11,10
12350,12350,37,31,32
12351,12351,61,65,51
12352,12352,45,52,43
12353,12353,39,22,29
12354,12354,53,65,63
12355,12355,58,64,56
12356,12356,34,50,49
12357,12357,18,17,19
12358,12358,51,61,57
12359,12359,57,58,56
12360,12360,24,19,20
12361,12361,58,65,62
12362,12362,58,67,66
12363,12363,46,56,54
12364,12364,63,65,61
12365,12365,34,32,33
12366,12366,8,13,12
12367,12367,53,66,64
12368,12368,29,30,34
12369,12369,64,63,62
12370,12370,35,41,39
12371,12371,8,10,10
12372,12372,61,62,60
12373,12373,65,64,61
12374,12374,32,33,30
12375,12375,59,65,61
12376,12376,58,61,59
12377,12377,60,60,59
12378,12378,11,13,10
12379,12379,60,59,57
12380,12380,15,13,14
12381,12381,10,11,11
12382,12382,60,63,60
12383,12383,18,11,13
12384,12384,55,63,51
12385,12385,42,52,40
12386,12386,42,48,46
12387,12387,61,62,61
12388,12388,62,64,65
12389,12389,62,64,63
12390,12390,53,44,41
12391,12391,62,65,64
12392,12392,21,23,24
12393,12393,38,37,33
12394,12394,3,11,10
12395,12395,63,65,63
12396,12396,58,59,58
12397,12397,58,64,59
12398,12398,19,23,26
12399,12399,48,52,47
12400,12400,50,64,61
12401,12401,55,63,64
12402,12402,31,37,38
12403,12403,56,60,61
12404,12404,54,66,64
12405,12405,57,61,61
12406,12406,11,14,11
12407,12407,20,11,12
12408,12408,66,66,64
12409,12409,60,58,59
12410,12410,57,65,66
12411,12411,61,67,65
12412,12412,23,30,32
12413,12413,61,65,66
12414,12414,25,19,18
12415,12415,15,18,17
12416,12416,61,63,61
12417,12417,22,15,12
12418,12418,57,65,67
12419,12419,55,55,49
12420,12420,10,13,12
12421,12421,16,29,29
12422,12422,45,39,36
12423,12423,18,11,12
12424,12424,18,30,18
12425,12425,13,28,32
12426,12426,42,29,29
12427,12427,58,61,60
12428,12428,5,12,9
12429,12429,20,17,18
12430,12430,65,64,63
12431,12431,18,34,37
12432,12432,36,31,33
12433,12433,59,62,60
12434,12434,63,64,61
12435,12435,58,64,59
12436,12436,52,55,55
12437,12437,31,31,32
12438,12438,10,13,16
12439,12439,32,32,20
12440,12440,14,17,16
12441,12441,62,62,62
12442,12442,29,38,41
12443,12443,62,64,65
12444,12444,36,32,38
12445,12445,52,47,50
12446,12446,42,41,46
12447,12447,57,56,57
12448,12448,30,25,22
12449,12449,64,65,55
12450,12450,71,72,76
12451,12451,28,51,43
12452,12452,64,68,58
12453,12453,21,12,13
12454,12454,55,66,65
12455,12455,11,15,13
12456,12456,55,64,61
12457,12457,60,63,60
12458,12458,51,64,53
12459,12459,23,21,26
12460,12460,27,25,29
12461,12461,15,16,16
12462,12462,22,27,24
12463,12463,35,55,45
12464,12464,20,13,10
12465,12465,12,11,16
12466,12466,21,28,22
12467,12467,38,35,33
12468,12468,22,17,20
12469,12469,13,20,23
12470,12470,19,24,20
12471,12471,24,24,19
12472,12472,62,62,64
12473,12473,20,26,24
12474,12474,6,14,14
12475,12475,37,24,22
12476,12476,68,65,66
12477,12477,27,22,21
12478,12478,13,21,19
12479,12479,45,44,36
12480,12480,55,66,57
12481,12481,35,37,34
12482,12482,30,28,30
12483,12483,29,13,18
12484,12484,35,41,36
12485,12485,62,71,71
12486,12486,54,64,60
12487,12487,56,58,59
12488,12488,54,61,60
12489,12489,8,11,13
12490,12490,35,22,18
12491,12491,51,22,37
12492,12492,59,59,60
12493,12493,10,13,11
12494,12494,61,64,54
12495,12495,50,62,59
12496,12496,37,52,56
12497,12497,57,63,61
12498,12498,10,19,10
12499,12499,61,64,56
12500,12500,63,65,65
12501,12501,66,59,56
12502,12502,28,28,37
12503,12503,60,69,63
12504,12504,62,66,63
12505,12505,11,18,12
12506,12506,41,48,49
12507,12507,45,45,42
12508,12508,22,22,19
12509,12509,25,12,11
12510,12510,16,16,13
12511,12511,65,65,59
12512,12512,51,54,54
12513,12513,14,22,18
12514,12514,62,68,65
12515,12515,51,64,59
12516,12516,62,66,59
12517,12517,33,23,24
12518,12518,35,56,49
12519,12519,50,64,62
12520,12520,53,60,59
12521,12521,59,63,58
12522,12522,45,48,39
12523,12523,61,64,63
12524,12524,23,38,33
12525,12525,62,60,63
12526,12526,20,13,13
12527,12527,61,60,62
12528,12528,23,31,26
12529,12529,58,59,56
12530,12530,63,64,62
12531,12531,50,60,58
12532,12532,30,32,27
12533,12533,57,18,20
12534,12534,56,58,53
12535,12535,63,62,64
12536,12536,55,57,54
12537,12537,14,11,11
12538,12538,8,13,15
12539,12539,58,64,65
12540,12540,9,11,11
12541,12541,21,12,13
12542,12542,29,14,15
12543,12543,60,64,58
12544,12544,18,12,11
12545,12545,62,63,64
12546,12546,50,57,53
12547,12547,45,51,45
12548,12548,10,14,14
12549,12549,11,15,19
12550,12550,62,63,64
12551,12551,55,53,53
12552,12552,29,47,44
12553,12553,22,12,13
12554,12554,61,68,65
12555,12555,56,56,55
12556,12556,42,35,29
12557,12557,57,64,61
12558,12558,49,51,48
12559,12559,60,64,61
12560,12560,17,22,17
12561,12561,52,55,50
12562,12562,65,61,59
12563,12563,57,59,57
12564,12564,58,60,65
12565,12565,34,43,42
12566,12566,36,25,30
12567,12567,6,11,11
12568,12568,36,31,26
12569,12569,37,31,32
12570,12570,47,44,39
12571,12571,10,13,12
12572,12572,10,18,12
12573,12573,63,61,60
12574,12574,12,10,11
12575,12575,63,62,59
12576,12576,62,64,62
12577,12577,61,62,60
12578,12578,61,55,53
12579,12579,19,23,34
12580,12580,33,28,28
12581,12581,27,20,26
12582,12582,20,23,24
12583,12583,58,55,47
12584,12584,57,66,61
12585,12585,60,69,64
12586,12586,57,66,64
12587,12587,20,21,20
12588,12588,11,12,12
12589,12589,61,63,59
12590,12590,39,21,19
12591,12591,59,64,61
12592,12592,63,61,60
12593,12593,61,63,61
12594,12594,14,21,18
12595,12595,48,49,44
12596,12596,37,27,29
12597,12597,12,12,14
12598,12598,58,54,52
12599,12599,31,50,43
12600,12600,53,59,58
12601,12601,20,36,32
12602,12602,21,44,18
12603,12603,52,65,64
12604,12604,62,64,62
12605,12605,66,67,63
12606,12606,60,38,47
12607,12607,60,60,59
12608,12608,61,61,59
12609,12609,40,44,51
12610,12610,51,51,51
12611,12611,63,66,63
12612,12612,56,62,60
12613,12613,61,62,65
12614,12614,62,64,63
12615,12615,28,10,10
12616,12616,12,16,12
12617,12617,21,15,15
12618,12618,40,31,31
12619,12619,16,12,13
12620,12620,45,45,47
12621,12621,28,28,19
12622,12622,25,48,42
12623,12623,20,14,16
12624,12624,18,14,11
12625,12625,12,15,16
12626,12626,28,30,22
12627,12627,63,59,61
12628,12628,55,34,33
12629,12629,61,60,51
12630,12630,63,64,63
12631,12631,62,64,63
12632,12632,47,55,48
12633,12633,65,64,71
12634,12634,57,65,62
12635,12635,51,58,64
12636,12636,63,64,64
12637,12637,62,63,61
12638,12638,62,63,61
12639,12639,48,44,37
12640,12640,34,40,25
12641,12641,20,20,18
12642,12642,37,14,13
12643,12643,57,65,63
12644,12644,61,62,58
12645,12645,55,68,59
12646,12646,51,59,55
12647,12647,20,16,19
12648,12648,10,12,13
12649,12649,58,58,56
12650,12650,66,65,63
12651,12651,14,10,12
12652,12652,60,68,65
12653,12653,47,63,65
12654,12654,19,13,11
12655,12655,63,63,61
12656,12656,15,19,16
12657,12657,57,61,61
12658,12658,46,54,44
12659,12659,61,64,55
12660,12660,56,60,58
12661,12661,12,15,14
12662,12662,21,32,42
12663,12663,60,61,60
12664,12664,24,24,15
12665,12665,61,65,61
12666,12666,57,55,58
12667,12667,58,62,57
12668,12668,16,19,15
12669,12669,65,63,63
12670,12670,13,25,28
12671,12671,61,58,57
12672,12672,58,57,58
12673,12673,57,61,60
12674,12674,60,63,61
12675,12675,60,67,64
12676,12676,29,31,30
12677,12677,63,65,58
12678,12678,60,62,60
12679,12679,64,61,63
12680,12680,31,49,45
12681,12681,55,61,56
12682,12682,59,58,59
12683,12683,24,13,15
12684,12684,59,61,58
12685,12685,65,64,60
12686,12686,26,36,44
12687,12687,58,57,58
12688,12688,62,67,64
12689,12689,53,64,65
12690,12690,60,56,49
12691,12691,52,57,58
12692,12692,16,13,14
12693,12693,44,42,43
12694,12694,40,33,43
12695,12695,12,13,12
12696,12696,55,58,56
12697,12697,21,26,28
12698,12698,26,24,29
12699,12699,68,62,58
12700,12700,58,64,62
12701,12701,32,36,25
12702,12702,22,22,18
12703,12703,63,64,60
12704,12704,58,60,55
12705,12705,49,52,49
12706,12706,58,62,64
12707,12707,26,24,27
12708,12708,60,63,64
12709,12709,33,25,22
12710,12710,26,26,22
12711,12711,59,60,58
12712,12712,66,66,63
12713,12713,63,63,64
12714,12714,61,64,60
12715,12715,23,29,26
12716,12716,18,16,19
12717,12717,58,64,64
12718,12718,23,22,27
12719,12719,40,45,39
12720,12720,61,64,62
12721,12721,64,62,64
12722,12722,59,58,55
12723,12723,60,60,55
12724,12724,15,11,9
12725,12725,56,63,51
12726,12726,56,58,59
12727,12727,41,32,35
12728,12728,23,15,19
12729,12729,34,22,15
12730,12730,49,54,48
12731,12731,44,49,42
12732,12732,32,32,28
12733,12733,66,63,62
12734,12734,56,60,55
12735,12735,30,26,33
12736,12736,64,66,63
12737,12737,35,30,31
12738,12738,36,28,24
12739,12739,36,48,54
12740,12740,15,17,22
12741,12741,63,49,48
12742,12742,62,60,52
12743,12743,19,16,19
12744,12744,39,35,33
12745,12745,26,37,34
12746,12746,15,30,28
12747,12747,53,59,63
12748,12748,55,52,46
12749,12749,59,63,62
12750,12750,35,26,16
12751,12751,19,26,21
12752,12752,24,29,29
12753,12753,13,18,19
12754,12754,58,64,66
12755,12755,54,53,47
12756,12756,51,65,67
12757,12757,48,40,22
12758,12758,62,67,65
12759,12759,30,17,18
12760,12760,61,62,59
12761,12761,52,54,50
12762,12762,53,52,50
12763,12763,61,64,61
12764,12764,57,58,55
12765,12765,57,62,62
12766,12766,18,20,14
12767,12767,11,11,16
12768,12768,9,20,19
12769,12769,29,31,26
12770,12770,61,60,59
12771,12771,58,62,55
12772,12772,65,60,55
12773,12773,15,17,16
12774,12774,16,13,12
12775,12775,62,61,59
12776,12776,36,32,31
12777,12777,55,61,60
12778,12778,21,11,12
12779,12779,26,12,18
12780,12780,17,13,13
12781,12781,64,65,63
12782,12782,63,55,58
12783,12783,54,59,52
12784,12784,63,64,64
12785,12785,26,41,43
12786,12786,59,61,64
12787,12787,32,38,35
12788,12788,56,59,60
12789,12789,57,64,63
12790,12790,50,32,22
12791,12791,52,51,54
12792,12792,62,61,60
12793,12793,63,66,65
12794,12794,51,60,57
12795,12795,45,34,37
12796,12796,55,56,49
12797,12797,60,61,60
12798,12798,62,64,60
12799,12799,17,19,17
12800,12800,23,10,21
12801,12801,11,14,19
12802,12802,58,54,51
12803,12803,60,61,59
12804,12804,44,44,43
12805,12805,65,62,63
12806,12806,57,64,64
12807,12807,65,62,50
12808,12808,35,29,28
12809,12809,63,68,68
12810,12810,56,61,59
12811,12811,66,65,64
12812,12812,51,46,49
12813,12813,23,14,20
12814,12814,63,65,60
12815,12815,26,23,26
12816,12816,23,20,19
