int_skill_id,int_player_id,int_dribbling,int_curve,int_fk_accuracy,int_long_passing,int_ball_control
8875,8875,59,63,43,62,62
8876,8876,62,61,55,64,70
8877,8877,61,63,55,55,64
8878,8878,62,64,55,55,61
8879,8879,66,57,40,51,67
8880,8880,67,64,55,61,71
8881,8881,67,73,61,67,70
8882,8882,67,56,54,57,64
8883,8883,42,30,28,65,57
8884,8884,70,54,63,66,70
8885,8885,65,63,58,32,63
8886,8886,65,63,58,59,66
8887,8887,64,67,67,64,68
8888,8888,62,40,40,35,65
8889,8889,57,59,40,65,65
8890,8890,65,73,55,53,65
8891,8891,53,54,40,49,56
8892,8892,65,47,39,46,65
8893,8893,60,35,32,33,64
8894,8894,65,50,56,56,63
8895,8895,67,50,39,40,64
8896,8896,48,40,46,63,54
8897,8897,62,41,37,55,65
8898,8898,63,62,65,61,60
8899,8899,63,53,43,55,63
8900,8900,62,54,56,66,65
8901,8901,67,51,45,64,69
8902,8902,69,51,42,66,70
8903,8903,61,58,58,68,66
8904,8904,61,42,26,34,64
8905,8905,65,64,63,66,68
8906,8906,16,13,19,27,30
8907,8907,60,23,24,50,55
8908,8908,60,40,33,45,57
8909,8909,70,48,68,55,68
8910,8910,13,14,10,18,23
8911,8911,68,67,55,59,65
8912,8912,63,70,58,63,60
8913,8913,68,70,55,59,66
8914,8914,69,71,63,61,64
8915,8915,13,14,14,30,19
8916,8916,58,44,36,58,64
8917,8917,63,49,43,65,68
8918,8918,48,41,38,59,61
8919,8919,61,43,38,49,69
8920,8920,63,27,37,58,61
8921,8921,56,37,31,61,59
8922,8922,53,45,42,48,57
8923,8923,68,56,57,49,66
8924,8924,60,57,37,63,67
8925,8925,54,45,51,66,57
8926,8926,40,36,35,62,55
8927,8927,8,9,10,18,22
8928,8928,11,20,23,14,22
8929,8929,60,70,68,69,71
8930,8930,35,37,40,53,47
8931,8931,62,59,60,66,67
8932,8932,65,53,38,61,62
8933,8933,62,57,58,64,64
8934,8934,66,56,49,68,67
8935,8935,64,70,73,64,72
8936,8936,66,61,69,61,66
8937,8937,65,37,30,46,65
8938,8938,51,45,26,59,58
8939,8939,63,47,40,59,64
8940,8940,71,57,41,37,66
8941,8941,64,47,33,61,68
8942,8942,70,60,49,60,57
8943,8943,36,26,26,40,60
8944,8944,46,32,26,41,56
8945,8945,74,50,46,62,73
8946,8946,68,65,58,64,68
8947,8947,68,78,64,72,62
8948,8948,43,56,20,43,49
8949,8949,41,26,24,48,46
8950,8950,63,48,51,63,61
8951,8951,14,15,15,24,20
8952,8952,60,39,36,69,67
8953,8953,76,46,45,62,67
8954,8954,62,43,38,47,64
8955,8955,54,52,54,66,64
8956,8956,54,42,60,59,61
8957,8957,64,54,44,64,65
8958,8958,11,11,14,34,22
8959,8959,60,72,54,66,62
8960,8960,67,48,47,58,64
8961,8961,71,52,56,54,69
8962,8962,59,41,37,49,59
8963,8963,66,66,33,60,69
8964,8964,47,49,34,54,58
8965,8965,62,52,32,53,61
8966,8966,62,73,70,45,66
8967,8967,63,75,73,66,64
8968,8968,67,65,54,54,69
8969,8969,47,20,16,39,56
8970,8970,11,17,13,22,14
8971,8971,63,49,51,57,62
8972,8972,64,69,68,58,64
8973,8973,67,66,70,62,69
8974,8974,69,56,47,55,65
8975,8975,63,55,48,61,60
8976,8976,46,33,27,49,55
8977,8977,64,42,40,64,67
8978,8978,64,47,35,66,65
8979,8979,32,29,27,60,57
8980,8980,65,60,60,70,70
8981,8981,68,44,38,34,70
8982,8982,63,60,25,42,64
8983,8983,15,19,16,30,20
8984,8984,66,54,41,54,65
8985,8985,69,63,43,56,65
8986,8986,64,51,47,70,65
8987,8987,61,66,61,59,60
8988,8988,69,61,56,58,72
8989,8989,66,64,72,57,64
8990,8990,68,52,49,54,68
8991,8991,72,61,56,57,66
8992,8992,51,51,61,57,64
8993,8993,67,63,70,37,69
8994,8994,76,75,75,63,75
8995,8995,59,48,30,41,51
8996,8996,60,52,47,49,62
8997,8997,35,28,29,59,51
8998,8998,70,49,44,57,74
8999,8999,42,49,47,59,58
9000,9000,60,29,26,39,62
9001,9001,68,41,49,51,70
9002,9002,71,64,38,49,69
9003,9003,62,62,57,49,64
9004,9004,64,57,45,68,71
9005,9005,60,66,64,65,68
9006,9006,6,11,12,17,17
9007,9007,45,45,49,58,66
9008,9008,65,64,67,68,58
9009,9009,66,48,47,57,66
9010,9010,68,55,47,63,66
9011,9011,42,33,26,31,47
9012,9012,43,28,25,58,56
9013,9013,63,44,45,66,67
9014,9014,52,44,36,57,57
9015,9015,61,50,50,43,62
9016,9016,14,12,14,27,19
9017,9017,67,54,55,65,68
9018,9018,38,52,58,56,56
9019,9019,64,58,42,52,63
9020,9020,10,9,11,28,25
9021,9021,62,83,81,71,72
9022,9022,72,83,68,76,75
9023,9023,59,41,29,54,63
9024,9024,71,42,31,48,65
9025,9025,66,74,75,69,69
9026,9026,67,60,66,58,69
9027,9027,59,70,68,58,65
9028,9028,5,20,21,19,13
9029,9029,70,62,47,46,63
9030,9030,75,65,48,40,72
9031,9031,60,55,44,58,62
9032,9032,60,37,39,60,64
9033,9033,60,52,32,41,70
9034,9034,67,56,38,59,63
9035,9035,70,68,49,55,68
9036,9036,11,15,13,12,12
9037,9037,16,21,13,23,30
9038,9038,63,53,40,55,59
9039,9039,62,58,37,49,58
9040,9040,62,45,37,62,69
9041,9041,61,57,47,46,60
9042,9042,71,67,47,60,69
9043,9043,9,10,11,15,17
9044,9044,44,22,21,46,46
9045,9045,64,37,34,41,62
9046,9046,31,22,23,34,56
9047,9047,66,64,48,66,71
9048,9048,67,62,34,54,65
9049,9049,73,81,71,67,71
9050,9050,53,52,53,66,63
9051,9051,14,16,12,22,21
9052,9052,63,63,68,72,71
9053,9053,65,40,42,44,67
9054,9054,69,65,49,58,66
9055,9055,64,49,48,48,63
9056,9056,66,38,41,66,71
9057,9057,61,36,32,36,59
9058,9058,67,50,39,57,64
9059,9059,53,46,36,61,57
9060,9060,61,62,59,36,65
9061,9061,58,34,37,71,63
9062,9062,62,38,33,28,66
9063,9063,67,50,48,57,63
9064,9064,41,30,27,55,56
9065,9065,67,65,61,64,66
9066,9066,69,55,39,52,65
9067,9067,71,61,60,63,68
9068,9068,69,44,37,42,66
9069,9069,60,58,42,59,65
9070,9070,61,60,49,62,60
9071,9071,65,58,60,48,64
9072,9072,62,51,40,42,63
9073,9073,62,39,28,32,64
9074,9074,61,66,65,68,66
9075,9075,40,36,30,49,66
9076,9076,15,18,19,33,26
9077,9077,17,13,16,17,19
9078,9078,59,42,35,39,66
9079,9079,12,14,12,34,26
9080,9080,64,72,68,62,62
9081,9081,70,64,48,53,68
9082,9082,56,24,26,54,58
9083,9083,67,49,38,61,67
9084,9084,68,49,38,42,64
9085,9085,62,71,66,66,63
9086,9086,71,60,57,64,68
9087,9087,64,67,67,60,63
9088,9088,63,40,37,30,64
9089,9089,65,58,46,70,70
9090,9090,59,63,48,63,64
9091,9091,75,57,40,62,60
9092,9092,63,46,35,51,63
9093,9093,72,55,39,44,68
9094,9094,57,53,45,63,62
9095,9095,62,60,70,59,64
9096,9096,68,60,46,65,69
9097,9097,62,42,43,50,63
9098,9098,65,49,39,62,65
9099,9099,53,31,43,64,65
9100,9100,64,41,36,52,62
9101,9101,25,30,22,44,31
9102,9102,40,33,45,50,59
9103,9103,70,58,61,70,67
9104,9104,13,11,12,17,19
9105,9105,45,28,59,39,52
9106,9106,61,54,51,57,64
9107,9107,68,60,41,46,69
9108,9108,62,59,42,50,63
9109,9109,58,28,22,63,50
9110,9110,71,62,42,39,67
9111,9111,68,62,58,61,66
9112,9112,62,46,55,59,63
9113,9113,66,50,71,53,65
9114,9114,11,12,13,24,22
9115,9115,64,34,35,51,65
9116,9116,61,55,59,44,59
9117,9117,67,64,59,65,69
9118,9118,65,76,72,59,70
9119,9119,63,37,32,50,61
9120,9120,68,43,45,73,70
9121,9121,43,26,20,45,45
9122,9122,15,9,9,28,12
9123,9123,65,66,65,60,64
9124,9124,57,34,27,64,62
9125,9125,41,31,21,50,47
9126,9126,72,48,45,49,69
9127,9127,10,13,12,26,13
9128,9128,7,13,8,12,13
9129,9129,63,66,67,59,60
9130,9130,66,70,52,65,70
9131,9131,29,26,21,39,53
9132,9132,67,62,67,66,69
9133,9133,67,60,64,50,70
9134,9134,54,43,38,44,61
9135,9135,49,49,40,52,55
9136,9136,33,31,27,49,38
9137,9137,65,66,68,68,66
9138,9138,61,48,42,55,60
9139,9139,57,35,42,68,69
9140,9140,65,61,44,53,66
9141,9141,47,38,36,61,54
9142,9142,64,49,57,66,67
9143,9143,62,53,48,50,63
9144,9144,56,42,39,62,60
9145,9145,24,23,18,57,22
9146,9146,63,66,57,65,67
9147,9147,70,52,30,57,70
9148,9148,65,54,71,54,63
9149,9149,70,59,28,55,63
9150,9150,70,30,31,63,65
9151,9151,64,60,62,65,67
9152,9152,68,49,59,46,69
9153,9153,63,57,37,54,63
9154,9154,45,30,31,68,65
9155,9155,55,41,32,57,64
9156,9156,54,45,48,69,50
9157,9157,75,31,27,33,65
9158,9158,64,54,36,38,63
9159,9159,66,40,41,74,66
9160,9160,64,46,40,62,64
9161,9161,72,69,53,66,72
9162,9162,69,52,45,69,70
9163,9163,62,44,44,46,60
9164,9164,60,37,39,53,57
9165,9165,62,40,45,61,64
9166,9166,40,50,37,58,57
9167,9167,63,26,28,54,66
9168,9168,62,23,29,67,68
9169,9169,67,55,52,67,70
9170,9170,63,30,61,64,65
9171,9171,48,37,47,53,60
9172,9172,8,13,14,15,12
9173,9173,60,47,38,39,62
9174,9174,49,37,22,59,71
9175,9175,59,58,30,69,65
9176,9176,15,15,15,27,22
9177,9177,11,13,10,22,15
9178,9178,66,56,49,36,64
9179,9179,64,54,42,72,68
9180,9180,65,69,71,66,68
9181,9181,64,59,62,65,65
9182,9182,60,60,50,61,63
9183,9183,32,25,26,52,44
9184,9184,62,75,72,67,66
9185,9185,72,70,71,64,72
9186,9186,62,46,44,67,67
9187,9187,68,69,70,62,68
9188,9188,14,11,18,21,10
9189,9189,36,32,35,62,56
9190,9190,40,25,27,42,55
9191,9191,66,58,40,52,63
9192,9192,66,59,55,54,63
9193,9193,66,44,46,71,70
9194,9194,61,41,33,58,62
9195,9195,58,37,39,61,65
9196,9196,16,13,18,28,21
9197,9197,65,58,75,61,66
9198,9198,63,36,39,42,65
9199,9199,64,59,62,65,66
9200,9200,35,48,38,49,50
9201,9201,66,62,48,52,61
9202,9202,65,64,45,44,66
9203,9203,56,58,58,67,64
9204,9204,57,51,55,56,62
9205,9205,38,29,23,59,64
9206,9206,38,26,38,49,54
9207,9207,32,21,26,35,41
9208,9208,57,48,39,48,49
9209,9209,66,62,64,65,65
9210,9210,59,70,66,57,60
9211,9211,14,13,14,21,10
9212,9212,64,55,56,54,64
9213,9213,67,39,39,24,66
9214,9214,66,26,28,64,66
9215,9215,59,48,36,52,62
9216,9216,61,46,47,40,67
9217,9217,60,41,45,56,63
9218,9218,67,68,67,62,65
9219,9219,55,30,31,52,58
9220,9220,65,35,46,38,63
9221,9221,44,56,42,44,67
9222,9222,38,37,35,48,70
9223,9223,50,43,32,53,63
9224,9224,63,59,53,64,64
9225,9225,61,44,58,72,64
9226,9226,56,44,40,53,53
9227,9227,64,46,48,62,65
9228,9228,65,69,66,65,66
9229,9229,67,64,68,68,69
9230,9230,66,67,68,52,68
9231,9231,57,57,50,46,62
9232,9232,63,41,39,33,62
9233,9233,16,14,11,14,17
9234,9234,72,44,34,46,68
9235,9235,66,64,55,69,71
9236,9236,57,61,55,58,63
9237,9237,66,61,48,65,70
9238,9238,15,16,17,20,21
9239,9239,64,51,40,60,66
9240,9240,68,53,32,42,64
9241,9241,5,10,10,21,17
9242,9242,66,65,54,44,66
9243,9243,69,49,44,55,68
9244,9244,63,53,42,58,58
9245,9245,67,54,51,70,70
9246,9246,60,50,48,66,67
9247,9247,41,29,35,37,47
9248,9248,66,64,61,67,64
9249,9249,42,29,29,65,52
9250,9250,70,63,41,65,68
9251,9251,55,46,47,54,58
9252,9252,66,42,46,62,64
9253,9253,66,63,56,59,67
9254,9254,54,54,44,54,60
9255,9255,63,70,59,53,64
9256,9256,67,55,59,69,66
9257,9257,57,57,45,59,61
9258,9258,8,9,10,15,14
9259,9259,39,36,36,44,64
9260,9260,68,60,71,58,66
9261,9261,65,65,65,61,67
9262,9262,64,36,38,33,63
9263,9263,55,63,66,69,63
9264,9264,60,26,27,63,64
9265,9265,68,59,48,51,68
9266,9266,45,36,33,58,60
9267,9267,69,60,64,53,63
9268,9268,63,65,35,55,62
9269,9269,65,72,65,63,65
9270,9270,58,73,66,69,67
9271,9271,54,26,22,52,56
9272,9272,66,49,38,67,64
9273,9273,66,49,39,56,69
9274,9274,58,37,32,60,62
9275,9275,32,27,25,49,52
9276,9276,57,51,48,62,62
9277,9277,45,35,41,41,55
9278,9278,61,65,65,68,64
9279,9279,49,35,31,39,59
9280,9280,54,51,50,62,64
9281,9281,39,38,37,45,61
9282,9282,50,41,44,66,66
9283,9283,57,45,41,62,64
9284,9284,69,46,71,69,70
9285,9285,65,58,40,66,68
9286,9286,69,53,44,48,68
9287,9287,63,34,31,59,58
9288,9288,58,60,52,51,60
9289,9289,65,68,68,64,67
9290,9290,68,52,34,38,68
9291,9291,71,65,56,65,67
9292,9292,68,62,51,68,70
9293,9293,69,50,41,52,66
9294,9294,35,40,24,48,47
9295,9295,57,30,29,30,69
9296,9296,60,36,37,62,62
9297,9297,69,48,40,51,68
9298,9298,11,14,13,22,15
9299,9299,70,66,47,65,68
9300,9300,15,12,18,16,19
9301,9301,52,31,52,57,57
9302,9302,11,13,17,28,15
9303,9303,46,47,30,55,60
9304,9304,63,56,53,46,58
9305,9305,35,38,27,54,62
9306,9306,63,71,49,63,60
9307,9307,65,60,40,67,68
9308,9308,65,40,35,40,54
9309,9309,62,57,48,50,64
9310,9310,61,62,62,56,60
9311,9311,71,39,41,52,63
9312,9312,61,59,33,48,67
9313,9313,30,24,23,57,60
9314,9314,59,32,28,61,65
9315,9315,68,59,57,60,63
9316,9316,66,59,60,56,62
9317,9317,41,28,31,38,64
9318,9318,18,17,14,29,24
9319,9319,66,67,61,64,68
9320,9320,61,55,60,61,63
9321,9321,57,39,30,46,62
9322,9322,56,48,20,51,64
9323,9323,71,55,50,67,68
9324,9324,52,42,34,36,53
9325,9325,65,64,59,65,67
9326,9326,64,62,44,34,66
9327,9327,47,59,34,47,61
9328,9328,39,42,39,45,66
9329,9329,31,27,24,41,44
9330,9330,10,14,11,15,14
9331,9331,49,34,32,54,52
9332,9332,65,43,64,62,66
9333,9333,68,63,59,63,63
9334,9334,55,75,63,60,65
9335,9335,61,51,58,68,65
9336,9336,67,59,59,69,67
9337,9337,52,50,44,56,54
9338,9338,12,17,15,25,17
9339,9339,71,66,64,60,69
9340,9340,64,64,66,57,64
9341,9341,63,58,32,60,63
9342,9342,61,46,52,61,63
9343,9424,46,38,38,49,53
9344,9343,46,37,22,42,51
9345,9344,54,29,27,62,62
9346,9345,65,26,25,57,70
9347,9346,49,30,55,64,63
9348,9347,55,56,40,69,57
9349,9348,30,20,21,32,45
9350,9349,66,61,48,57,68
9351,9350,63,54,55,65,68
9352,9351,68,62,32,38,68
9353,9352,55,29,19,55,59
9354,9353,64,62,58,56,65
9355,9354,64,72,57,71,65
9356,9355,43,35,30,51,50
9357,9356,54,49,29,49,60
9358,9357,67,62,61,58,66
9359,9358,62,61,70,45,64
9360,9359,57,36,34,53,62
9361,9360,69,67,46,66,66
9362,9361,15,12,15,16,24
9363,9362,45,25,35,44,60
9364,9363,56,46,43,48,61
9365,9364,71,58,39,63,68
9366,9365,36,36,32,34,47
9367,9366,66,47,48,63,68
9368,9367,69,65,60,50,68
9369,9368,62,34,62,58,46
9370,9369,66,39,45,67,68
9371,9370,61,58,58,47,62
9372,9371,67,47,37,46,65
9373,9372,64,73,66,59,62
9374,9373,30,25,28,67,64
9375,9374,56,41,33,57,63
9376,9375,66,59,64,65,69
9377,9376,67,54,51,64,70
9378,9377,68,51,31,47,65
9379,9378,69,70,38,46,69
9380,9379,65,61,60,65,67
9381,9380,58,51,50,64,66
9382,9381,66,69,64,70,64
9383,9382,64,74,71,61,65
9384,9383,68,81,72,41,67
9385,9384,57,36,34,55,62
9386,9385,64,49,54,59,61
9387,9386,39,31,38,50,68
9388,9387,63,52,35,67,66
9389,9388,72,71,64,57,72
9390,9389,63,40,57,44,65
9391,9390,71,57,51,71,65
9392,9391,61,55,49,57,64
9393,9392,54,51,49,57,61
9394,9393,59,37,39,65,62
9395,9394,67,70,70,63,67
9396,9395,65,57,52,66,68
9397,9396,65,51,52,65,67
9398,9397,15,12,10,25,20
9399,9398,60,65,66,69,66
9400,9399,65,49,37,49,62
9401,9400,66,57,31,57,65
9402,9401,53,48,32,60,56
9403,9402,71,39,55,63,63
9404,9403,58,43,45,42,64
9405,9404,68,61,57,62,68
9406,9405,25,23,47,32,54
9407,9406,67,48,40,63,69
9408,9407,67,42,44,34,68
9409,9408,66,64,50,66,67
9410,9409,60,53,49,70,65
9411,9410,46,48,33,50,49
9412,9411,11,13,14,21,10
9413,9412,65,62,66,58,66
9414,9413,66,67,56,62,63
9415,9414,67,62,56,59,66
9416,9415,53,55,54,59,62
9417,9416,66,66,40,53,66
9418,9417,68,69,63,69,69
9419,9418,58,54,37,49,59
9420,9419,69,57,60,57,72
9421,9420,51,42,34,56,58
9422,9421,41,21,28,48,55
9423,9422,47,64,63,57,57
9424,9423,62,48,36,61,62
9425,9425,60,51,40,67,66
9426,9426,61,56,50,68,65
9427,9427,50,40,57,67,64
9428,9428,70,61,60,63,70
9429,9429,40,29,28,60,57
9430,9430,55,33,25,59,60
9431,9431,63,53,48,61,68
9432,9432,7,11,10,26,18
9433,9433,69,67,56,65,66
9434,9434,58,51,40,56,65
9435,9435,69,67,47,57,69
9436,9436,51,45,36,59,70
9437,9437,61,65,62,62,69
9438,9438,61,68,49,61,63
9439,9439,68,69,68,60,67
9440,9440,57,38,28,55,65
9441,9441,73,57,58,64,69
9442,9442,44,35,23,51,42
9443,9443,12,14,12,11,13
9444,9444,62,42,55,38,64
9445,9445,58,26,34,67,64
9446,9446,67,28,35,48,58
9447,9447,55,44,25,59,59
9448,9448,60,49,30,54,63
9449,9449,66,62,59,66,69
9450,9450,62,55,46,59,64
9451,9451,67,59,64,62,62
9452,9452,66,57,56,62,64
9453,9453,68,56,46,66,69
9454,9454,66,58,50,54,65
9455,9455,72,73,68,64,70
9456,9456,33,21,26,43,52
9457,9457,73,68,62,75,70
9458,9458,61,44,48,56,62
9459,9459,29,29,26,58,57
9460,9460,19,12,14,22,14
9461,9461,71,49,47,47,69
9462,9462,65,65,52,62,66
9463,9463,17,17,18,19,22
9464,9464,65,42,39,47,66
9465,9465,68,49,32,43,65
9466,9466,13,16,14,38,16
9467,9467,65,58,57,60,65
9468,9468,67,75,69,69,69
9469,9469,67,62,53,63,64
9470,9470,64,42,39,47,68
9471,9471,59,61,43,65,62
9472,9472,63,43,53,59,67
9473,9473,60,64,64,66,67
9474,9474,19,13,18,36,23
9475,9475,62,62,27,60,61
9476,9476,17,17,22,19,27
9477,9477,7,14,17,14,20
9478,9478,50,26,39,60,62
9479,9479,64,66,57,62,68
9480,9480,71,61,54,59,64
9481,9481,69,46,40,48,65
9482,9482,63,59,32,39,65
9483,9483,8,11,11,26,20
9484,9484,64,68,67,54,63
9485,9485,12,11,14,32,24
9486,9486,64,52,40,68,66
9487,9487,48,26,28,60,58
9488,9488,51,44,43,59,59
9489,9489,69,66,64,63,67
9490,9490,50,61,56,67,62
9491,9491,62,58,65,67,67
9492,9492,49,33,32,63,54
9493,9493,66,56,58,67,71
9494,9494,69,76,73,53,71
9495,9495,69,53,45,60,69
9496,9496,62,65,63,70,70
9497,9497,68,73,74,68,67
9498,9498,13,11,10,24,14
9499,9499,54,35,42,35,58
9500,9500,62,58,54,68,67
9501,9501,60,30,31,55,61
9502,9502,68,63,55,52,70
9503,9503,11,17,17,25,22
9504,9504,61,53,47,40,64
9505,9505,70,72,71,55,70
9506,9506,56,40,38,57,61
9507,9507,63,60,66,67,65
9508,9508,19,16,12,11,23
9509,9509,64,50,30,43,67
9510,9510,67,43,33,59,62
9511,9511,68,58,56,52,70
9512,9512,69,64,61,63,69
9513,9513,58,48,34,54,62
9514,9514,58,60,64,48,55
9515,9515,63,68,70,68,68
9516,9516,60,54,53,56,62
9517,9517,15,15,12,48,22
9518,9518,47,40,37,40,57
9519,9519,31,42,45,53,50
9520,9520,65,47,48,70,66
9521,9521,17,15,12,38,20
9522,9522,61,60,35,30,63
9523,9523,16,17,16,18,22
9524,9524,68,50,48,58,67
9525,9525,69,58,64,58,68
9526,9526,60,46,41,66,62
9527,9527,41,26,27,63,56
9528,9528,64,66,67,71,67
9529,9529,66,68,39,63,69
9530,9530,59,44,41,64,64
9531,9531,69,55,51,41,66
9532,9532,65,67,60,67,68
9533,9533,46,23,23,62,61
9534,9534,58,49,33,65,63
9535,9535,64,49,55,67,68
9536,9536,57,30,29,53,58
9537,9537,67,64,35,61,67
9538,9538,66,54,45,67,67
9539,9539,54,43,36,54,57
9540,9540,70,61,34,60,69
9541,9541,64,57,47,60,68
9542,9542,64,44,36,24,61
9543,9543,58,63,48,53,59
9544,9544,74,75,71,49,68
9545,9545,66,64,58,63,69
9546,9546,65,56,53,67,67
9547,9547,74,65,60,46,66
9548,9548,65,50,40,50,63
9549,9549,51,30,40,62,64
9550,9550,64,56,49,62,66
9551,9551,60,72,64,62,60
9552,9552,40,34,27,53,62
9553,9553,57,52,55,58,62
9554,9554,12,11,13,34,13
9555,9555,61,52,37,34,64
9556,9556,66,39,29,53,63
9557,9557,68,54,37,58,72
9558,9558,11,16,14,33,9
9559,9559,11,17,13,9,33
9560,9560,69,65,70,63,69
9561,9561,36,37,42,54,54
9562,9562,11,9,11,20,20
9563,9563,65,65,63,66,71
9564,9564,65,43,27,43,65
9565,9565,13,14,13,38,15
9566,9566,58,36,30,68,60
9567,9567,67,53,35,60,63
9568,9568,63,62,56,64,65
9569,9569,25,26,27,59,45
9570,9570,62,49,53,59,63
9571,9571,62,53,40,54,60
9572,9572,72,44,41,53,68
9573,9573,13,14,13,11,23
9574,9574,62,66,69,56,64
9575,9575,16,17,28,27,28
9576,9576,64,29,29,56,61
9577,9577,67,73,67,70,68
9578,9578,15,11,13,26,19
9579,9579,69,58,35,66,72
9580,9580,44,30,31,36,52
9581,9581,65,70,70,64,68
9582,9582,66,69,73,66,66
9583,9583,69,71,55,49,71
9584,9584,61,67,66,63,63
9585,9585,57,38,55,68,67
9586,9586,50,38,32,56,65
9587,9587,64,69,70,62,69
9588,9588,60,67,68,65,66
9589,9589,63,70,57,58,65
9590,9590,61,48,37,60,62
9591,9591,56,29,27,64,60
9592,9592,11,20,18,17,25
9593,9593,69,63,59,52,64
9594,9594,43,36,28,44,49
9595,9595,63,45,31,62,65
9596,9596,66,62,33,57,67
9597,9597,69,56,50,58,68
9598,9598,72,67,65,56,69
9599,9599,63,52,60,62,64
9600,9600,63,55,59,64,66
9601,9601,68,62,50,58,60
9602,9602,40,23,32,58,57
9603,9603,52,24,22,54,57
9604,9604,63,50,40,61,65
9605,9605,66,53,44,54,67
9606,9606,63,38,39,58,63
9607,9607,40,24,29,51,49
9608,9608,68,64,67,66,67
9609,9609,48,23,23,56,57
9610,9610,58,51,47,60,61
9611,9611,68,65,56,61,69
9612,9612,59,32,39,34,62
9613,9613,29,18,22,33,49
9614,9614,53,61,63,68,62
9615,9615,62,31,34,65,67
9616,9616,70,66,45,60,69
9617,9617,68,68,70,66,66
9618,9618,61,59,55,37,64
9619,9619,42,55,67,67,58
9620,9620,67,63,36,58,66
9621,9621,65,68,47,58,65
9622,9622,51,49,34,58,58
9623,9623,67,66,66,66,65
9624,9624,71,57,40,54,70
9625,9625,52,34,36,63,58
9626,9626,70,54,57,39,66
9627,9627,39,22,29,55,59
9628,9628,67,62,43,61,68
9629,9629,66,56,47,69,67
9630,9630,67,34,42,69,70
9631,9631,61,54,55,58,62
9632,9632,63,51,46,58,65
9633,9633,26,34,41,51,50
9634,9634,61,54,46,60,63
9635,9635,71,46,43,58,66
9636,9636,67,58,69,42,71
9637,9637,61,54,34,61,61
9638,9638,65,57,50,63,65
9639,9639,67,59,59,53,68
9640,9640,65,71,64,68,68
9641,9641,64,47,55,46,66
9642,9642,62,43,43,65,64
9643,9643,69,52,65,61,67
9644,9644,65,52,58,69,67
9645,9645,41,22,40,46,54
9646,9646,22,13,19,36,18
9647,9647,50,41,39,62,57
9648,9648,59,25,30,60,65
9649,9649,47,52,39,55,49
9650,9650,16,18,15,33,16
9651,9651,66,50,44,64,68
9652,9652,62,60,57,59,61
9653,9653,14,11,12,29,19
9654,9654,70,41,48,49,59
9655,9655,66,52,46,42,71
9656,9656,53,68,66,66,63
9657,9657,72,63,54,69,71
9658,9658,66,45,39,63,68
9659,9659,63,55,42,57,63
9660,9660,67,53,49,61,70
9661,9661,15,17,12,24,36
9662,9662,64,52,55,51,69
9663,9663,67,56,32,41,66
9664,9664,71,60,61,56,67
9665,9665,68,31,32,31,62
9666,9746,56,33,31,60,64
9667,9666,59,44,45,46,61
9668,9667,74,43,43,62,68
9669,9668,62,42,37,42,58
9670,9669,67,63,72,65,67
9671,9670,37,44,67,42,50
9672,9671,65,70,31,55,66
9673,9672,65,40,50,62,68
9674,9673,69,58,34,43,68
9675,9674,59,68,78,69,64
9676,9675,7,14,13,25,19
9677,9676,36,32,36,55,56
9678,9677,56,41,50,63,48
9679,9678,45,33,31,54,53
9680,9679,52,23,18,53,60
9681,9680,67,67,60,64,67
9682,9681,64,54,42,45,65
9683,9682,38,32,29,43,44
9684,9683,69,59,51,67,70
9685,9684,59,41,42,67,68
9686,9685,72,58,52,51,70
9687,9686,58,48,38,57,61
9688,9687,69,64,35,46,66
9689,9688,67,58,45,56,65
9690,9689,66,56,29,55,63
9691,9690,61,50,33,55,65
9692,9691,41,39,36,45,54
9693,9692,67,60,62,59,65
9694,9693,55,44,39,49,57
9695,9694,61,47,42,49,64
9696,9695,64,57,39,40,61
9697,9696,67,59,41,69,68
9698,9697,67,48,50,61,70
9699,9698,57,55,40,35,62
9700,9699,67,43,54,54,61
9701,9700,63,42,46,41,67
9702,9701,61,39,34,61,65
9703,9702,64,62,60,57,65
9704,9703,60,52,31,53,61
9705,9704,67,67,68,63,65
9706,9705,20,19,12,26,27
9707,9706,61,44,45,58,64
9708,9707,63,32,31,45,65
9709,9708,55,29,32,45,55
9710,9709,70,51,45,54,63
9711,9710,56,58,47,57,58
9712,9711,16,14,14,25,22
9713,9712,64,49,44,37,66
9714,9713,72,66,62,38,69
9715,9714,58,51,39,28,60
9716,9715,70,60,56,52,66
9717,9716,72,57,49,61,68
9718,9717,49,42,29,57,53
9719,9718,11,11,14,29,15
9720,9719,64,41,38,64,68
9721,9720,47,32,29,50,49
9722,9721,63,35,58,24,68
9723,9722,61,32,28,24,62
9724,9723,69,63,42,47,66
9725,9724,45,28,27,60,55
9726,9725,62,51,56,62,66
9727,9726,48,73,68,68,62
9728,9727,14,16,17,16,13
9729,9728,64,45,61,67,68
9730,9729,60,60,64,63,68
9731,9730,67,39,44,58,67
9732,9731,33,37,31,47,61
9733,9732,36,27,25,49,58
9734,9733,55,27,32,53,54
9735,9734,73,38,60,59,71
