int_profile_id,int_player_id,str_preferred_foot,int_weak_foot,int_skill_moves,int_international_reputations,str_work_rate,str_body_type
9911,9911,Right,3,3,1,High/ High,Normal (170-185)
9912,9912,Right,3,2,1,Medium/ Medium,Lean (170-185)
9913,9913,Right,2,2,1,Medium/ High,Normal (170-185)
9914,9914,Right,3,3,1,Medium/ Low,Normal (170-)
9915,9915,Right,4,3,1,Medium/ Medium,Normal (170-185)
9916,9916,Left,2,3,1,High/ Medium,Lean (170-185)
9917,9917,Left,2,2,1,Medium/ Medium,Lean (185+)
9918,9918,Right,3,2,1,Medium/ Low,Lean (185+)
9919,9919,Left,2,2,1,High/ Medium,Lean (185+)
9920,9920,Right,4,3,1,High/ Low,Lean (170-185)
9921,9921,Right,3,2,1,High/ Low,Normal (170-185)
9922,9922,Right,3,2,1,Medium/ Medium,Normal (170-)
9923,9923,Left,2,3,1,High/ Medium,Stocky (170-185)
9924,9924,Right,4,3,1,Medium/ Medium,Normal (185+)
9925,9925,Right,3,3,1,High/ Medium,Normal (170-185)
9926,9926,Right,4,3,1,Medium/ Medium,Normal (170-185)
9927,9927,Right,4,2,1,Medium/ Medium,Normal (170-185)
9928,9928,Right,3,3,1,High/ High,Normal (170-185)
9929,9929,Left,3,2,1,Medium/ Medium,Normal (185+)
9930,9930,Right,3,2,1,Medium/ Medium,Normal (185+)
9931,9931,Right,3,3,1,Medium/ Medium,Lean (170-185)
9932,9932,Right,3,2,1,Medium/ Medium,Lean (185+)
9933,9933,Right,3,2,1,Medium/ Medium,Lean (170-185)
9934,9934,Right,2,1,1,Medium/ Medium,Normal (185+)
9935,9935,Right,4,2,1,Medium/ Medium,Normal (170-185)
9936,9936,Right,2,2,1,Medium/ Medium,Normal (185+)
9937,9937,Right,3,3,1,Medium/ Medium,Lean (170-185)
9938,9938,Right,3,3,1,High/ Medium,Lean (170-185)
9939,9939,Left,2,3,1,High/ Medium,Normal (170-185)
9940,9940,Left,3,2,1,Medium/ Medium,Normal (170-185)
9941,9941,Left,3,2,1,Medium/ Medium,Normal (185+)
9942,9942,Left,3,4,1,Medium/ Low,Lean (170-)
9943,9943,Right,3,3,1,Medium/ Low,Stocky (170-185)
9944,9944,Right,3,2,1,Medium/ High,Normal (185+)
9945,9945,Right,3,2,1,Medium/ Medium,Normal (185+)
9946,9946,Left,3,2,1,Medium/ High,Normal (170-185)
9947,9947,Right,4,2,1,Medium/ Medium,Lean (185+)
9948,9948,Right,2,2,1,Medium/ Medium,Stocky (170-)
9949,9949,Right,3,1,1,Medium/ Medium,Stocky (170-185)
9950,9950,Right,3,3,1,Medium/ Medium,Normal (170-185)
9951,9951,Right,3,3,1,High/ High,Lean (170-185)
9952,9952,Right,3,3,1,High/ Medium,Normal (170-185)
9953,9953,Left,3,3,1,High/ Medium,Normal (170-185)
9954,9954,Right,3,2,1,High/ High,Normal (170-185)
9955,9955,Right,3,2,1,Medium/ Medium,Stocky (170-185)
9956,9956,Right,3,2,1,Medium/ Medium,Normal (170-185)
9957,9957,Right,3,2,1,Medium/ Medium,Lean (170-185)
9958,9958,Right,3,2,1,Medium/ Medium,Lean (170-185)
9959,9959,Left,4,3,1,Medium/ Medium,Normal (170-185)
9960,9960,Right,3,3,1,High/ Medium,Normal (170-185)
9961,9961,Right,2,1,1,Medium/ Medium,Normal (185+)
9962,9962,Right,3,2,1,High/ Medium,Normal (185+)
9963,9963,Right,3,2,1,Medium/ Medium,Normal (170-185)
9964,9964,Right,4,3,1,Medium/ Medium,Lean (170-185)
9965,9965,Left,2,2,1,Medium/ Low,Normal (185+)
9966,9966,Left,3,2,1,Medium/ Medium,Normal (170-185)
9967,9967,Right,3,1,1,Medium/ Medium,Normal (185+)
9968,9968,Right,2,2,1,High/ High,Normal (185+)
9969,9969,Right,3,3,1,Medium/ Medium,Normal (170-185)
9970,9970,Right,4,2,1,Medium/ Low,Stocky (185+)
9971,9971,Right,3,3,1,Medium/ Medium,Normal (170-185)
9972,9972,Left,3,3,1,High/ Low,Normal (170-185)
9973,9973,Right,3,3,1,Medium/ High,Normal (185+)
9974,9974,Right,3,2,1,Medium/ Medium,Normal (170-185)
9975,9975,Left,3,3,1,Medium/ Low,Lean (170-185)
9976,9976,Right,2,1,1,Medium/ Medium,Normal (185+)
9977,9977,Right,3,2,1,Medium/ High,Lean (170-185)
9978,9978,Right,2,1,1,Medium/ Medium,Normal (185+)
9979,9979,Right,3,1,1,Medium/ Medium,Normal (185+)
9980,9980,Right,3,2,1,Medium/ High,Normal (185+)
9981,9981,Right,3,2,1,Medium/ Medium,Lean (170-185)
9982,9982,Left,2,3,1,Medium/ Medium,Normal (170-185)
9983,9983,Left,3,2,1,High/ High,Normal (170-185)
9984,9984,Right,2,3,1,High/ Medium,Normal (170-185)
9985,9985,Right,3,1,1,Medium/ Medium,Normal (185+)
9986,9986,Right,3,3,1,Medium/ Medium,Normal (170-185)
9987,9987,Left,3,2,1,Medium/ Medium,Normal (170-185)
9988,9988,Right,3,2,1,Medium/ Medium,Stocky (170-185)
9989,9989,Right,3,2,1,Low/ Medium,Normal (185+)
9990,9990,Right,2,2,1,Medium/ Medium,Normal (185+)
9991,9991,Left,3,2,1,High/ Medium,Normal (185+)
9992,9992,Right,3,2,1,Medium/ Medium,Normal (170-185)
9993,9993,Right,3,2,1,Medium/ High,Normal (170-185)
9994,9994,Right,2,1,1,Medium/ Medium,Lean (185+)
9995,9995,Right,3,2,1,Medium/ Medium,Normal (170-185)
9996,9996,Right,2,1,1,Medium/ Medium,Normal (170-185)
9997,9997,Right,4,3,1,Medium/ Medium,Lean (170-185)
9998,9998,Right,3,2,1,Low/ Medium,Normal (185+)
9999,9999,Right,5,3,1,High/ High,Normal (170-185)
10000,10000,Left,3,2,1,High/ Medium,Normal (170-185)
10001,10001,Right,3,3,1,Medium/ Medium,Normal (170-185)
10002,10002,Left,3,1,1,Medium/ Medium,Normal (185+)
10003,10003,Right,3,3,1,Medium/ Medium,Normal (170-185)
10004,10004,Right,3,2,1,Medium/ Medium,Normal (185+)
10005,10005,Right,3,3,2,Medium/ Low,Normal (170-185)
10006,10006,Right,4,3,1,High/ Medium,Lean (185+)
10007,10007,Left,3,3,1,High/ Medium,Lean (185+)
10008,10008,Right,3,2,1,Medium/ High,Normal (170-185)
10009,10009,Right,3,2,1,High/ Medium,Normal (170-185)
10010,10010,Right,3,1,1,Medium/ Medium,Normal (185+)
10011,10011,Right,2,1,1,Medium/ Medium,Normal (185+)
10012,10012,Left,2,2,1,High/ Medium,Normal (170-185)
10013,10013,Left,3,3,1,Medium/ Medium,Normal (170-185)
10014,10014,Right,2,1,1,Medium/ Medium,Normal (185+)
10015,10015,Right,2,1,1,Medium/ Medium,Normal (185+)
10016,10016,Right,3,2,1,Medium/ Medium,Normal (185+)
10017,10017,Right,3,3,1,Medium/ Medium,Lean (170-185)
10018,10018,Right,2,2,1,High/ Medium,Lean (170-185)
10019,10019,Right,4,2,1,Medium/ Medium,Normal (185+)
10020,10020,Right,2,3,1,High/ Medium,Normal (170-185)
10021,10021,Left,3,2,1,Medium/ Medium,Normal (170-185)
10022,10022,Right,4,2,1,Low/ Medium,Normal (170-185)
10023,10023,Right,3,3,1,High/ Medium,Lean (170-)
10024,10024,Right,3,2,1,Medium/ Medium,Lean (185+)
10025,10025,Right,3,3,1,Medium/ Medium,Lean (185+)
10026,10026,Left,3,2,1,Medium/ Medium,Lean (170-185)
10027,10027,Left,3,3,1,Medium/ Medium,Lean (170-185)
10028,10028,Right,3,3,1,Medium/ Medium,Normal (170-185)
10029,10029,Right,3,2,1,High/ Medium,Lean (170-185)
10030,10030,Right,2,2,1,High/ Low,Normal (185+)
10031,10031,Right,3,2,1,Medium/ High,Normal (185+)
10032,10032,Right,3,3,1,Medium/ Low,Normal (170-185)
10033,10033,Right,3,3,1,High/ High,Normal (170-185)
10034,10034,Right,3,3,1,High/ Medium,Lean (170-185)
10035,10035,Right,3,3,1,High/ Medium,Lean (170-)
10036,10036,Right,2,2,1,Medium/ Medium,Lean (170-)
10037,10037,Right,2,2,1,Medium/ Medium,Normal (170-185)
10038,10038,Right,3,2,1,Medium/ Medium,Normal (170-185)
10039,10039,Right,4,2,1,High/ High,Lean (170-)
10040,10040,Right,4,3,1,High/ Medium,Lean (185+)
10041,10041,Right,2,1,1,Medium/ Medium,Normal (185+)
10042,10042,Right,3,2,1,Medium/ High,Normal (185+)
10043,10043,Right,3,2,1,Medium/ Medium,Lean (170-185)
10044,10044,Right,3,1,1,Medium/ Medium,Lean (185+)
10045,10045,Right,3,2,1,Medium/ Low,Normal (170-185)
10046,10046,Right,2,2,1,Medium/ High,Stocky (170-185)
10047,10047,Right,3,1,1,Medium/ Medium,Normal (170-185)
10048,10048,Right,3,1,1,Medium/ Medium,Normal (185+)
10049,10049,Right,3,3,1,Medium/ Medium,Normal (170-185)
10050,10050,Right,3,1,1,Medium/ Medium,Normal (185+)
10051,10051,Right,2,1,1,Medium/ Medium,Normal (185+)
10052,10052,Right,3,2,1,Medium/ Low,Normal (185+)
10053,10053,Right,2,1,1,Medium/ Medium,Lean (170-185)
10054,10054,Right,5,2,1,Low/ High,Normal (170-185)
10055,10055,Right,4,3,1,Medium/ Medium,Normal (170-185)
10056,10056,Right,3,3,1,Medium/ Low,Normal (170-185)
10057,10057,Left,2,2,1,High/ Medium,Lean (170-185)
10058,10058,Right,4,2,1,High/ Medium,Normal (170-185)
10059,10059,Left,4,3,1,Medium/ Medium,Lean (185+)
10060,10060,Right,3,2,1,Medium/ High,Normal (185+)
10061,10061,Right,2,2,1,Medium/ Medium,Normal (185+)
10062,10062,Left,3,3,1,High/ Medium,Lean (170-185)
10063,10063,Right,3,2,1,Medium/ Medium,Normal (170-185)
10064,10064,Left,3,3,1,Medium/ Medium,Normal (170-185)
10065,10065,Right,3,2,1,Medium/ High,Normal (170-185)
10066,10066,Right,3,2,1,Medium/ High,Normal (185+)
10067,10067,Right,2,1,1,Medium/ Medium,Lean (185+)
10068,10068,Right,3,3,1,Medium/ Medium,Lean (170-185)
10069,10069,Right,3,2,1,Medium/ Medium,Lean (170-185)
10070,10070,Left,4,3,1,Medium/ Low,Lean (170-185)
10071,10071,Right,4,3,1,Medium/ Medium,Lean (170-185)
10072,10072,Right,3,3,1,Medium/ Medium,Stocky (170-185)
10073,10073,Right,3,4,1,High/ Medium,Normal (170-)
10074,10074,Right,2,2,1,Medium/ Medium,Lean (170-)
10075,10075,Right,4,3,1,High/ Medium,Lean (170-185)
10076,10076,Left,2,3,1,High/ Low,Lean (170-185)
10077,10077,Right,3,3,1,Medium/ Medium,Normal (185+)
10078,10078,Right,3,2,1,Medium/ Medium,Normal (170-185)
10079,10079,Right,3,2,1,High/ Medium,Lean (170-185)
10080,10080,Left,2,1,1,Medium/ Medium,Stocky (170-185)
10081,10081,Right,3,2,1,High/ Medium,Normal (185+)
10082,10082,Right,4,3,1,Medium/ Low,Normal (170-185)
10083,10083,Left,2,2,1,Low/ Medium,Normal (170-185)
10084,10084,Right,3,3,1,Medium/ Medium,Lean (185+)
10085,10085,Right,3,2,1,Medium/ High,Normal (185+)
10086,10086,Right,3,3,1,Medium/ Low,Lean (170-185)
10087,10087,Right,3,2,1,Medium/ High,Lean (170-185)
10088,10088,Left,2,3,1,Medium/ Medium,Lean (170-185)
10089,10089,Right,3,2,1,Medium/ Medium,Normal (170-185)
10090,10090,Left,3,2,1,High/ Medium,Lean (170-185)
10091,10091,Right,3,3,1,Medium/ Medium,Normal (170-185)
10092,10092,Right,3,2,1,Medium/ Medium,Normal (170-185)
10093,10093,Right,3,2,1,Medium/ Medium,Normal (170-185)
10094,10094,Right,3,2,1,Medium/ High,Lean (170-185)
10095,10095,Left,3,1,1,Medium/ Medium,Normal (185+)
10096,10096,Left,2,1,1,Medium/ Medium,Normal (185+)
10097,10097,Right,3,4,1,High/ Low,Lean (170-185)
10098,10098,Left,2,2,1,Medium/ High,Normal (170-185)
10099,10099,Right,3,2,1,Low/ High,Normal (170-185)
10100,10100,Left,2,2,1,Medium/ Medium,Stocky (170-)
10101,10101,Right,3,2,1,Medium/ Medium,Normal (170-185)
10102,10102,Right,4,3,1,Medium/ Medium,Lean (170-185)
10103,10103,Right,3,3,1,High/ Medium,Lean (185+)
10104,10104,Right,3,2,1,Medium/ Medium,Normal (170-185)
10105,10105,Right,3,3,1,Medium/ Medium,Lean (185+)
10106,10106,Right,2,2,1,Low/ High,Lean (170-185)
10107,10107,Right,2,2,1,Medium/ Medium,Normal (185+)
10108,10108,Right,3,2,1,Medium/ High,Normal (170-185)
10109,10109,Right,3,3,1,High/ Low,Lean (170-185)
10110,10110,Right,3,2,1,Low/ High,Lean (185+)
10111,10111,Right,3,3,1,Medium/ Medium,Lean (170-185)
10112,10112,Left,3,3,1,Medium/ Medium,Lean (170-185)
10113,10113,Left,3,3,1,High/ Medium,Lean (170-)
10114,10114,Right,3,2,1,Medium/ Medium,Stocky (170-185)
10115,10115,Right,3,2,1,Medium/ Medium,Lean (185+)
10116,10116,Right,3,2,1,Medium/ Medium,Normal (170-185)
10117,10117,Right,3,3,1,Medium/ Medium,Lean (185+)
10118,10118,Right,3,2,1,Medium/ Medium,Normal (170-185)
10119,10119,Right,3,3,1,Medium/ Medium,Normal (170-185)
10120,10120,Right,3,2,1,High/ High,Normal (170-185)
10121,10121,Right,3,3,1,Medium/ Medium,Lean (170-185)
10122,10122,Right,4,2,1,Medium/ Medium,Normal (185+)
10123,10123,Right,3,3,1,Medium/ Medium,Normal (170-185)
10124,10124,Right,4,3,1,Medium/ Medium,Normal (170-185)
10125,10125,Right,4,2,1,Medium/ Medium,Normal (170-)
10126,10126,Right,3,2,1,Medium/ Medium,Normal (170-185)
10127,10127,Right,3,2,1,Low/ Medium,Normal (185+)
10128,10128,Left,2,2,1,Medium/ High,Normal (185+)
10129,10129,Left,3,2,1,Medium/ Medium,Normal (170-)
10130,10130,Right,2,2,1,Low/ Medium,Lean (185+)
10131,10131,Right,3,2,1,Medium/ High,Normal (170-185)
10132,10132,Right,3,3,1,Medium/ Low,Normal (170-185)
10133,10133,Right,3,2,1,Medium/ High,Normal (185+)
10134,10134,Left,2,2,1,Medium/ Medium,Lean (170-185)
10135,10135,Right,3,3,1,High/ Low,Lean (170-185)
10136,10136,Right,3,2,1,High/ Medium,Normal (170-185)
10137,10137,Right,3,3,1,Medium/ High,Normal (185+)
10138,10138,Left,3,2,1,Medium/ Medium,Lean (170-185)
10139,10139,Right,3,3,1,Medium/ Medium,Lean (170-185)
10140,10140,Right,3,3,1,High/ High,Normal (170-185)
10141,10141,Right,3,3,1,Medium/ Medium,Normal (185+)
10142,10142,Left,3,3,1,Medium/ Medium,Lean (170-185)
10143,10143,Left,3,3,1,Medium/ Medium,Lean (170-185)
10144,10144,Left,3,2,1,High/ Medium,Normal (185+)
10145,10145,Right,2,2,1,Medium/ Medium,Lean (170-185)
10146,10146,Left,3,1,1,Medium/ Medium,Lean (185+)
10147,10147,Right,2,1,1,Medium/ Medium,Normal (185+)
10148,10148,Right,3,2,1,Medium/ Medium,Normal (185+)
10149,10149,Right,5,3,1,Medium/ Medium,Normal (170-)
10150,10150,Left,3,3,1,High/ Medium,Normal (185+)
10151,10151,Right,2,3,1,Medium/ Medium,Stocky (170-185)
10152,10152,Right,4,3,1,Medium/ Low,Normal (170-185)
10153,10153,Right,3,2,1,Medium/ Medium,Normal (185+)
10154,10154,Right,3,3,1,High/ Medium,Lean (170-185)
10155,10155,Right,3,3,1,High/ Medium,Normal (170-185)
10156,10156,Right,3,2,1,Medium/ Medium,Normal (170-185)
10157,10157,Left,2,3,1,High/ Low,Normal (170-)
10158,10158,Left,2,2,1,High/ Medium,Normal (170-185)
10159,10159,Left,2,2,1,Medium/ Medium,Normal (185+)
10160,10160,Right,3,3,1,Medium/ Medium,Normal (170-185)
10161,10161,Right,3,2,1,Medium/ Medium,Normal (170-185)
10162,10162,Right,3,2,1,Low/ Medium,Normal (170-185)
10163,10163,Right,4,3,1,Medium/ Medium,Lean (170-185)
10164,10164,Right,3,3,1,Medium/ Medium,Lean (170-185)
10165,10165,Left,4,3,1,Medium/ Medium,Lean (170-185)
10166,10166,Left,2,1,1,Medium/ Medium,Normal (185+)
10167,10167,Left,3,2,1,Medium/ Medium,Normal (185+)
10168,10168,Right,2,2,1,Medium/ Medium,Normal (185+)
10169,10169,Right,2,2,1,Medium/ Medium,Lean (185+)
10170,10170,Right,2,2,1,Medium/ Medium,Normal (185+)
10171,10171,Right,3,3,1,Medium/ Medium,Lean (170-185)
10172,10172,Left,3,3,3,High/ Low,Lean (170-185)
10173,10173,Right,3,2,1,High/ Low,Normal (170-185)
10174,10174,Right,3,3,1,High/ High,Lean (170-185)
10175,10175,Right,3,2,1,High/ Medium,Normal (185+)
10176,10176,Left,2,2,1,Medium/ Medium,Normal (170-185)
10177,10177,Right,2,2,1,High/ Medium,Normal (185+)
10178,10178,Right,2,3,1,Medium/ Medium,Normal (170-185)
10179,10179,Left,2,2,1,High/ Medium,Lean (170-185)
10180,10180,Right,2,1,1,Medium/ Medium,Normal (185+)
10181,10181,Right,2,2,1,High/ Medium,Normal (185+)
10182,10182,Right,3,3,1,High/ Low,Lean (170-)
10183,10183,Right,3,3,1,Low/ Medium,Lean (170-185)
10184,10184,Right,3,3,1,High/ Medium,Stocky (170-185)
10185,10185,Right,4,4,1,High/ High,Lean (185+)
10186,10186,Left,3,3,1,Medium/ Medium,Normal (170-185)
10187,10187,Right,2,2,1,Medium/ High,Lean (185+)
10188,10188,Right,3,2,1,Low/ Low,Normal (185+)
10189,10189,Right,3,2,1,Medium/ Medium,Normal (170-185)
10190,10190,Right,3,2,1,High/ Medium,Lean (170-185)
10191,10191,Right,4,3,1,High/ Medium,Lean (170-185)
10192,10192,Left,3,2,1,Medium/ Medium,Lean (185+)
10193,10193,Left,3,2,1,Low/ High,Lean (170-185)
10194,10194,Left,3,3,1,Medium/ Medium,Normal (170-185)
10195,10195,Right,3,2,1,Medium/ Medium,Normal (170-185)
10196,10196,Right,2,3,1,High/ Low,Lean (170-185)
10197,10197,Left,3,2,1,Medium/ Medium,Lean (170-185)
10198,10198,Right,3,2,1,High/ Medium,Normal (185+)
10199,10199,Right,4,2,1,Low/ Medium,Normal (170-185)
10200,10200,Right,4,4,1,High/ Medium,Normal (170-185)
10201,10201,Right,3,3,1,Medium/ Low,Stocky (185+)
10202,10202,Left,3,2,1,High/ Medium,Normal (170-185)
10203,10203,Right,3,2,1,Medium/ High,Lean (170-185)
10204,10204,Right,4,2,2,Low/ Medium,Normal (170-185)
10205,10205,Right,3,2,1,Medium/ Medium,Normal (170-185)
10206,10206,Right,2,2,1,Medium/ Medium,Normal (170-185)
10207,10207,Right,4,3,1,Medium/ Medium,Normal (170-185)
10208,10208,Right,3,2,1,Medium/ High,Normal (170-185)
10209,10209,Right,3,3,1,High/ Medium,Lean (170-185)
10210,10210,Right,3,2,1,Medium/ Medium,Normal (185+)
10211,10211,Right,3,3,1,Medium/ Medium,Lean (170-)
10212,10212,Right,3,3,1,High/ Medium,Lean (170-)
10213,10213,Right,3,2,1,Medium/ Medium,Normal (170-185)
10214,10214,Left,3,3,1,Medium/ High,Lean (170-)
10215,10215,Right,3,2,1,High/ Medium,Normal (185+)
10216,10216,Right,3,2,1,Medium/ Medium,Normal (185+)
10217,10217,Right,3,3,1,Medium/ Medium,Normal (170-185)
10218,10218,Left,3,2,1,Medium/ Medium,Normal (170-185)
10219,10219,Right,4,3,1,High/ Medium,Lean (170-185)
10220,10220,Right,4,2,1,Medium/ Medium,Lean (170-185)
10221,10221,Left,2,2,1,High/ Medium,Normal (170-185)
10222,10222,Left,3,3,1,Medium/ Medium,Normal (185+)
10223,10223,Left,3,2,1,Medium/ Medium,Normal (170-185)
10224,10224,Right,3,3,1,High/ Medium,Normal (170-185)
10225,10225,Right,3,3,1,Medium/ Medium,Lean (170-)
10226,10226,Right,3,1,1,Medium/ Medium,Normal (185+)
10227,10227,Right,2,2,1,High/ Low,Normal (185+)
10228,10228,Right,3,2,1,Medium/ Medium,Lean (170-185)
10229,10229,Right,2,3,1,High/ Low,Normal (170-)
10230,10230,Left,3,2,1,Medium/ Medium,Normal (170-185)
10231,10231,Left,3,3,1,Medium/ Medium,Normal (170-185)
10232,10232,Right,3,1,1,Medium/ Medium,Lean (170-185)
10233,10233,Right,2,1,1,Medium/ Medium,Normal (185+)
10234,10234,Right,3,2,1,Medium/ High,Normal (170-185)
10235,10235,Right,3,4,1,High/ Medium,Normal (170-185)
10236,10236,Right,3,3,1,Medium/ Medium,Normal (170-185)
10237,10237,Right,4,2,1,Low/ High,Stocky (170-185)
10238,10238,Left,4,3,1,Medium/ Low,Lean (170-)
10239,10239,Right,3,2,1,High/ Low,Normal (185+)
10240,10240,Right,3,2,1,Medium/ Medium,Normal (170-185)
10241,10241,Left,4,2,1,High/ Low,Normal (170-185)
10242,10242,Right,3,3,1,Low/ Low,Normal (170-)
10243,10243,Left,2,3,1,High/ High,Normal (170-185)
10244,10244,Left,2,4,1,High/ Low,Lean (170-)
10245,10245,Left,2,1,1,Medium/ Medium,Normal (170-185)
10246,10246,Left,2,2,1,High/ Medium,Normal (185+)
10247,10247,Right,2,2,1,Medium/ Medium,Lean (170-185)
10248,10248,Left,4,2,1,High/ Medium,Lean (170-185)
10249,10249,Right,3,2,1,Medium/ Medium,Normal (170-185)
10250,10250,Left,2,1,1,Medium/ Medium,Normal (170-185)
10251,10251,Left,2,3,1,Medium/ Medium,Lean (170-185)
10252,10252,Right,3,2,1,Medium/ Medium,Normal (170-185)
10253,10253,Right,3,3,1,Medium/ Medium,Lean (170-185)
10254,10254,Left,2,2,1,Medium/ Medium,Normal (185+)
10255,10255,Left,4,3,1,High/ Medium,Normal (185+)
10256,10256,Right,3,2,1,High/ Low,Normal (170-185)
10257,10257,Left,3,2,1,High/ High,Lean (170-185)
10258,10258,Right,3,2,1,Low/ High,Lean (185+)
10259,10259,Left,4,2,1,High/ Medium,Normal (185+)
10260,10260,Left,3,2,1,High/ Medium,Lean (170-185)
10261,10261,Right,3,2,1,Medium/ Medium,Normal (185+)
10262,10262,Right,3,2,1,Medium/ Medium,Lean (185+)
10263,10263,Left,3,2,1,High/ Medium,Normal (170-185)
10264,10264,Right,5,3,1,High/ Medium,Normal (170-185)
10265,10265,Right,2,1,1,Medium/ Medium,Normal (185+)
10266,10266,Right,1,1,1,Medium/ Medium,Normal (185+)
10267,10267,Right,3,2,1,Medium/ High,Stocky (170-)
10268,10268,Right,2,2,1,Medium/ Medium,Normal (170-185)
10269,10269,Right,3,2,1,Medium/ Medium,Stocky (185+)
10270,10270,Right,2,2,1,Medium/ Medium,Normal (170-185)
10271,10271,Right,3,3,1,Medium/ Medium,Normal (170-)
10272,10272,Right,3,2,1,Medium/ High,Lean (170-185)
10273,10273,Right,3,3,1,High/ Medium,Normal (170-185)
10274,10274,Right,3,2,1,High/ High,Lean (170-185)
10275,10275,Right,3,3,1,Medium/ High,Normal (170-)
10276,10276,Right,2,2,1,High/ Medium,Normal (170-185)
10277,10277,Left,2,2,1,High/ High,Lean (170-185)
10278,10278,Right,3,3,1,Medium/ Medium,Normal (170-185)
10279,10279,Right,2,2,1,Medium/ Low,Lean (185+)
10280,10280,Right,3,4,1,High/ Medium,Normal (170-185)
10281,10281,Right,3,3,1,High/ High,Normal (170-185)
10282,10282,Right,3,1,1,Medium/ Medium,Lean (185+)
10283,10283,Right,3,2,1,Medium/ High,Normal (170-185)
10284,10284,Right,3,3,1,Medium/ High,Normal (170-185)
10285,10285,Right,5,3,1,High/ Medium,Lean (170-185)
10286,10286,Right,2,2,1,Low/ High,Normal (170-185)
10287,10287,Right,3,2,1,High/ High,Normal (170-185)
10288,10288,Left,2,2,1,Low/ Medium,Normal (185+)
10289,10289,Right,3,2,1,Medium/ High,Lean (185+)
10290,10290,Right,3,2,1,Medium/ High,Lean (170-185)
10291,10291,Right,2,2,1,Medium/ Medium,Lean (185+)
10292,10292,Right,3,2,1,High/ Medium,Normal (170-185)
10293,10293,Right,3,3,1,Medium/ Medium,Lean (170-185)
10294,10294,Right,3,2,1,Low/ High,Normal (185+)
10295,10295,Right,3,2,1,High/ Medium,Lean (170-185)
10296,10296,Right,3,3,1,Medium/ Medium,Normal (170-185)
10297,10297,Right,4,2,1,High/ Medium,Normal (185+)
10298,10298,Left,3,2,1,Medium/ Medium,Lean (170-185)
10299,10299,Right,2,2,1,Medium/ High,Lean (170-185)
10300,10300,Right,3,2,1,Medium/ Medium,Normal (170-185)
10301,10301,Left,3,2,1,Low/ High,Normal (185+)
10302,10302,Left,2,3,1,High/ Medium,Normal (170-185)
10303,10303,Left,3,2,1,High/ Medium,Normal (185+)
10304,10304,Right,3,4,1,Medium/ Medium,Normal (170-185)
10305,10305,Right,3,2,1,Medium/ Medium,Lean (185+)
10306,10306,Right,3,3,1,Medium/ Medium,Normal (170-185)
10307,10307,Left,2,2,1,Medium/ Medium,Normal (185+)
10308,10308,Right,3,2,1,Medium/ Medium,Normal (170-185)
10309,10309,Right,4,3,1,Medium/ Medium,Normal (170-185)
10310,10310,Left,3,4,1,Medium/ Medium,Normal (170-)
10311,10311,Right,3,1,1,Medium/ Medium,Normal (185+)
10312,10312,Right,4,3,1,High/ Low,Lean (170-185)
10313,10313,Right,3,2,1,Medium/ Medium,Lean (185+)
10314,10314,Right,3,2,1,High/ Low,Normal (170-185)
10315,10315,Right,3,2,1,Medium/ Medium,Normal (170-)
10316,10316,Right,3,1,1,Medium/ Medium,Normal (185+)
10317,10317,Right,2,2,1,Low/ High,Lean (170-185)
10318,10318,Left,3,2,1,High/ Low,Lean (170-185)
10319,10319,Left,4,3,1,High/ Medium,Normal (170-)
10320,10320,Right,5,3,1,Medium/ Medium,Normal (170-185)
10321,10321,Left,2,1,1,Medium/ Medium,Stocky (185+)
10322,10322,Right,3,1,1,Medium/ Medium,Normal (170-185)
10323,10323,Right,3,3,1,Medium/ Medium,Normal (170-185)
10324,10324,Right,3,3,1,Medium/ Medium,Normal (170-185)
10325,10325,Right,2,1,1,Medium/ Medium,Normal (185+)
10326,10326,Right,2,1,1,Medium/ Medium,Normal (185+)
10327,10327,Right,3,2,1,High/ Medium,Normal (170-)
10328,10328,Left,3,2,1,Medium/ Medium,Normal (170-185)
10329,10329,Left,3,2,1,Medium/ Medium,Normal (170-185)
10330,10330,Right,3,3,1,Medium/ Low,Lean (170-185)
10331,10331,Right,4,3,1,Medium/ Medium,Normal (170-185)
