int_player_id,str_trait,int_trait_id
5957,Power Header,8753
5958,Long Passer (AI),8754
5959,Dives Into Tackles (AI),8755
5959,Team Player,8756
5960,Injury Prone,8757
5960,Flair,8758
5960,Speed Dribbler (AI),8759
5960,Chip Shot (AI),8760
5961,Speed Dribbler (AI),8761
5961,Technical Dribbler (AI),8762
5963,Power Free-Kick,8763
5963,Power Header,8764
5966,Long Passer (AI),8765
5968,Long Throw-in,8766
5969,Long Throw-in,8767
5970,Power Header,8768
5971,Power Header,8769
5972,Long Shot Taker (AI),8770
5972,Technical Dribbler (AI),8771
5973,Leadership,8772
5973,Team Player,8773
5973,Technical Dribbler (AI),8774
5974,Technical Dribbler (AI),8775
5975,Power Header,8776
5976,Long Passer (AI),8777
5976,Long Shot Taker (AI),8778
5976,Playmaker (AI),8779
5977,Team Player,8780
5981,Long Shot Taker (AI),8781
5981,Outside Foot Shot,8782
5982,Technical Dribbler (AI),8783
5983,Finesse Shot,8784
5984,Speed Dribbler (AI),8785
5986,GK Long Throw,8786
5986,Cautious With Crosses,8787
5987,Finesse Shot,8788
5987,Long Shot Taker (AI),8789
5987,Playmaker (AI),8790
5988,Flair,8791
5988,Technical Dribbler (AI),8792
5989,Speed Dribbler (AI),8793
5989,Outside Foot Shot,8794
5994,Flair,8795
5994,Technical Dribbler (AI),8796
5995,Technical Dribbler (AI),8797
5996,Finesse Shot,8798
5996,Technical Dribbler (AI),8799
5997,Speed Dribbler (AI),8800
5999,Long Shot Taker (AI),8801
5999,Technical Dribbler (AI),8802
6000,Flair,8803
6000,Technical Dribbler (AI),8804
6001,Flair,8805
6001,Playmaker (AI),8806
6001,Technical Dribbler (AI),8807
6002,Injury Prone,8808
6009,Long Shot Taker (AI),8809
6010,Speed Dribbler (AI),8810
6011,Injury Prone,8811
6011,Flair,8812
6013,Injury Prone,8813
6013,Leadership,8814
6015,Early Crosser,8815
6015,Long Passer (AI),8816
6015,Long Shot Taker (AI),8817
6016,Speed Dribbler (AI),8818
6020,Long Throw-in,8819
6021,Injury Prone,8820
6021,Speed Dribbler (AI),8821
6021,Technical Dribbler (AI),8822
6022,Long Shot Taker (AI),8823
6022,Playmaker (AI),8824
6022,Technical Dribbler (AI),8825
6023,Solid Player,8826
6023,Playmaker (AI),8827
6023,Technical Dribbler (AI),8828
6026,Power Header,8829
6030,Long Throw-in,8830
6031,Long Throw-in,8831
6031,Team Player,8832
6033,Power Header,8833
6035,Solid Player,8834
6036,Technical Dribbler (AI),8835
6037,Power Free-Kick,8836
6037,Long Shot Taker (AI),8837
6037,Speed Dribbler (AI),8838
6037,Team Player,8839
6038,Early Crosser,8840
6039,Long Shot Taker (AI),8841
6039,Technical Dribbler (AI),8842
6041,Long Shot Taker (AI),8843
6042,Speed Dribbler (AI),8844
6042,Team Player,8845
6046,Technical Dribbler (AI),8846
6047,Dives Into Tackles (AI),8847
6049,Long Passer (AI),8848
6052,Technical Dribbler (AI),8849
6053,Injury Prone,8850
6053,Dives Into Tackles (AI),8851
6053,Flair,8852
6053,Playmaker (AI),8853
6053,Technical Dribbler (AI),8854
6054,Flair,8855
6056,Technical Dribbler (AI),8856
6057,Power Free-Kick,8857
6057,Long Shot Taker (AI),8858
6059,Power Free-Kick,8859
6060,Solid Player,8860
6061,Flair,8861
6061,Long Shot Taker (AI),8862
6061,Technical Dribbler (AI),8863
6062,Speed Dribbler (AI),8864
6064,Injury Prone,8865
6064,Power Header,8866
6065,Technical Dribbler (AI),8867
6067,Finesse Shot,8868
6070,Speed Dribbler (AI),8869
6071,Team Player,8870
6072,Speed Dribbler (AI),8871
6074,Flair,8872
6074,Technical Dribbler (AI),8873
6075,Finesse Shot,8874
6075,Speed Dribbler (AI),8875
6078,Long Throw-in,8876
6081,Injury Prone,8877
6081,Power Header,8878
6082,Long Passer (AI),8879
6084,Injury Prone,8880
6085,Technical Dribbler (AI),8881
6086,Cautious With Crosses,8882
6087,Playmaker (AI),8883
6087,Technical Dribbler (AI),8884
6095,Injury Prone,8885
6096,Long Shot Taker (AI),8886
6096,Team Player,8887
6099,Cautious With Crosses,8888
6101,Power Free-Kick,8889
6101,Early Crosser,8890
6101,Long Shot Taker (AI),8891
6102,Dives Into Tackles (AI),8892
6103,Injury Prone,8893
6103,Playmaker (AI),8894
6103,Technical Dribbler (AI),8895
6105,Early Crosser,8896
6106,Dives Into Tackles (AI),8897
6106,Power Header,8898
6111,Injury Prone,8899
6113,Rushes Out Of Goal,8900
6113,Comes For Crosses,8901
6115,Injury Prone,8902
6115,Long Passer (AI),8903
6116,Power Free-Kick,8904
6116,Flair,8905
6118,Flair,8906
6118,Technical Dribbler (AI),8907
6119,Flair,8908
6120,Finesse Shot,8909
6120,Speed Dribbler (AI),8910
6121,Dives Into Tackles (AI),8911
6121,Leadership,8912
6124,Power Header,8913
6125,Long Shot Taker (AI),8914
6125,Chip Shot (AI),8915
6126,Early Crosser,8916
6127,Flair,8917
6127,Technical Dribbler (AI),8918
6128,Power Free-Kick,8919
6128,Long Shot Taker (AI),8920
6129,Long Throw-in,8921
6129,Power Free-Kick,8922
6129,Long Shot Taker (AI),8923
6130,Power Header,8924
6131,Dives Into Tackles (AI),8925
6132,Long Throw-in,8926
6132,Injury Prone,8927
6132,Long Passer (AI),8928
6133,Outside Foot Shot,8929
6133,Technical Dribbler (AI),8930
6135,Long Shot Taker (AI),8931
6135,Technical Dribbler (AI),8932
6137,Speed Dribbler (AI),8933
6138,Solid Player,8934
6138,Long Shot Taker (AI),8935
6140,Technical Dribbler (AI),8936
6143,Speed Dribbler (AI),8937
6144,Solid Player,8938
6148,Injury Prone,8939
6148,Early Crosser,8940
6155,Early Crosser,8941
6156,Flair,8942
6156,Long Shot Taker (AI),8943
6156,Playmaker (AI),8944
6156,Technical Dribbler (AI),8945
6158,Injury Prone,8946
6159,Early Crosser,8947
6159,Long Passer (AI),8948
6160,Leadership,8949
6161,Long Shot Taker (AI),8950
6164,Injury Prone,8951
6164,Speed Dribbler (AI),8952
6166,Rushes Out Of Goal,8953
6166,Saves with Feet,8954
6168,Long Shot Taker (AI),8955
6169,Early Crosser,8956
6169,Long Shot Taker (AI),8957
6169,Technical Dribbler (AI),8958
6170,Long Shot Taker (AI),8959
6170,Speed Dribbler (AI),8960
6170,Technical Dribbler (AI),8961
6172,Long Shot Taker (AI),8962
6172,Speed Dribbler (AI),8963
6172,Playmaker (AI),8964
6173,Early Crosser,8965
6179,Technical Dribbler (AI),8966
6180,Long Shot Taker (AI),8967
6180,Technical Dribbler (AI),8968
6181,Early Crosser,8969
6183,Playmaker (AI),8970
6186,Injury Prone,8971
6187,Leadership,8972
6187,Long Passer (AI),8973
6187,Team Player,8974
6188,Injury Prone,8975
6190,Long Shot Taker (AI),8976
6190,Technical Dribbler (AI),8977
6192,Speed Dribbler (AI),8978
6193,Team Player,8979
6194,Long Shot Taker (AI),8980
6195,Speed Dribbler (AI),8981
6196,Injury Prone,8982
6196,Leadership,8983
6196,Power Header,8984
6197,Speed Dribbler (AI),8985
6198,Flair,8986
6198,Speed Dribbler (AI),8987
6201,Long Shot Taker (AI),8988
6201,Speed Dribbler (AI),8989
6203,Playmaker (AI),8990
6203,Team Player,8991
6207,Saves with Feet,8992
6209,Early Crosser,8993
6211,Playmaker (AI),8994
6211,Technical Dribbler (AI),8995
6212,Rushes Out Of Goal,8996
6213,Long Shot Taker (AI),8997
6214,Flair,8998
6214,Speed Dribbler (AI),8999
6214,Technical Dribbler (AI),9000
6215,Comes For Crosses,9001
6217,Solid Player,9002
6217,Leadership,9003
6217,Team Player,9004
6217,Rushes Out Of Goal,9005
6218,Injury Prone,9006
6218,Dives Into Tackles (AI),9007
6219,Power Header,9008
6221,Long Passer (AI),9009
6222,Long Passer (AI),9010
6222,Long Shot Taker (AI),9011
6229,Rushes Out Of Goal,9012
6230,Power Header,9013
6231,Solid Player,9014
6233,Long Shot Taker (AI),9015
6235,Early Crosser,9016
6235,Long Passer (AI),9017
6235,Team Player,9018
6236,Dives Into Tackles (AI),9019
6236,Technical Dribbler (AI),9020
6237,Speed Dribbler (AI),9021
6239,Finesse Shot,9022
6241,Technical Dribbler (AI),9023
6242,Flair,9024
6242,Technical Dribbler (AI),9025
6244,Flair,9026
6244,Playmaker (AI),9027
6244,Technical Dribbler (AI),9028
6246,Finesse Shot,9029
6246,Outside Foot Shot,9030
6246,Chip Shot (AI),9031
6246,Technical Dribbler (AI),9032
6247,Injury Prone,9033
6247,Long Passer (AI),9034
6247,Playmaker (AI),9035
6248,Long Shot Taker (AI),9036
6249,Injury Prone,9037
6250,Power Header,9038
6252,Injury Prone,9039
6254,Flair,9040
6254,Chip Shot (AI),9041
6254,Technical Dribbler (AI),9042
6255,Comes For Crosses,9043
6257,Flair,9044
6257,Outside Foot Shot,9045
6258,Early Crosser,9046
6259,Injury Prone,9047
6259,Dives Into Tackles (AI),9048
6260,Dives Into Tackles (AI),9049
6261,Team Player,9050
6263,Long Passer (AI),9051
6263,Giant Throw-in,9052
6265,Playmaker (AI),9053
6265,Technical Dribbler (AI),9054
6266,Technical Dribbler (AI),9055
6268,Dives Into Tackles (AI),9056
6268,Long Shot Taker (AI),9057
6269,Flair,9058
6269,Long Shot Taker (AI),9059
6269,Technical Dribbler (AI),9060
6270,Flair,9061
6270,Team Player,9062
6270,Technical Dribbler (AI),9063
6271,Finesse Shot,9064
6271,Long Shot Taker (AI),9065
6271,Playmaker (AI),9066
6271,Outside Foot Shot,9067
6272,Rushes Out Of Goal,9068
6273,Finesse Shot,9069
6273,Power Header,9070
6274,Playmaker (AI),9071
6275,Team Player,9072
6277,Early Crosser,9073
6281,Cautious With Crosses,9074
6285,Solid Player,9075
6287,Leadership,9076
6288,Long Passer (AI),9077
6288,Long Shot Taker (AI),9078
6289,Team Player,9079
6290,Speed Dribbler (AI),9080
6292,Solid Player,9081
6294,Dives Into Tackles (AI),9082
6294,Long Passer (AI),9083
6297,Team Player,9084
6297,Saves with Feet,9085
6298,Injury Prone,9086
6301,Finesse Shot,9087
6301,Power Header,9088
6302,Power Header,9089
6305,Power Header,9090
6307,Dives Into Tackles (AI),9091
6311,Flair,9092
6311,Long Shot Taker (AI),9093
6311,Playmaker (AI),9094
6311,Technical Dribbler (AI),9095
6313,Injury Prone,9096
6313,Long Passer (AI),9097
6313,Long Shot Taker (AI),9098
6314,Long Passer (AI),9099
6315,Solid Player,9100
6315,Early Crosser,9101
6316,Long Shot Taker (AI),9102
6316,Speed Dribbler (AI),9103
6317,Power Free-Kick,9104
6317,Dives Into Tackles (AI),9105
6317,Long Passer (AI),9106
6318,Dives Into Tackles (AI),9107
6318,Long Passer (AI),9108
6319,Long Shot Taker (AI),9109
6320,Finesse Shot,9110
6320,Technical Dribbler (AI),9111
6322,Power Header,9112
6324,Outside Foot Shot,9113
6324,Chip Shot (AI),9114
6325,Long Shot Taker (AI),9115
6325,Playmaker (AI),9116
6326,Speed Dribbler (AI),9117
6329,Leadership,9118
6329,Team Player,9119
6330,Long Throw-in,9120
6330,Long Shot Taker (AI),9121
6330,Speed Dribbler (AI),9122
6331,Solid Player,9123
6332,Long Throw-in,9124
6332,Power Free-Kick,9125
6332,Early Crosser,9126
6332,Outside Foot Shot,9127
6335,Solid Player,9128
6335,Power Header,9129
6336,Speed Dribbler (AI),9130
6336,Technical Dribbler (AI),9131
6337,Injury Prone,9132
6337,Speed Dribbler (AI),9133
6338,Power Header,9134
6339,Injury Prone,9135
6340,Long Passer (AI),9136
6342,Solid Player,9137
6346,Cautious With Crosses,9138
6347,Long Throw-in,9139
6347,Solid Player,9140
6347,Long Shot Taker (AI),9141
6349,Flair,9142
6349,Long Shot Taker (AI),9143
6349,Technical Dribbler (AI),9144
6350,Speed Dribbler (AI),9145
6353,Long Shot Taker (AI),9146
6357,Long Shot Taker (AI),9147
6357,Playmaker (AI),9148
6359,Power Free-Kick,9149
6360,Flair,9150
6360,Long Shot Taker (AI),9151
6360,Playmaker (AI),9152
6360,Outside Foot Shot,9153
6360,Technical Dribbler (AI),9154
6361,Leadership,9155
6364,Leadership,9156
6364,Team Player,9157
6365,Flair,9158
6365,Long Shot Taker (AI),9159
6365,Technical Dribbler (AI),9160
6366,Technical Dribbler (AI),9161
6367,Finesse Shot,9162
6367,Playmaker (AI),9163
6368,Long Throw-in,9164
6369,Injury Prone,9165
6369,Leadership,9166
6369,Long Passer (AI),9167
6369,Power Header,9168
6370,Speed Dribbler (AI),9169
6371,Power Header,9170
6372,Finesse Shot,9171
6373,Long Passer (AI),9172
6373,Power Header,9173
6376,Speed Dribbler (AI),9174
6377,Injury Prone,9175
6378,Technical Dribbler (AI),9176
6379,Speed Dribbler (AI),9177
6379,Team Player,9178
6380,Finesse Shot,9179
6380,Power Header,9180
6381,Long Shot Taker (AI),9181
6381,Speed Dribbler (AI),9182
6382,Long Shot Taker (AI),9183
6385,Power Header,9184
6389,Team Player,9185
6395,Team Player,9186
6397,Leadership,9187
6397,Comes For Crosses,9188
6398,Finesse Shot,9189
6398,Playmaker (AI),9190
6399,Cautious With Crosses,9191
6400,Speed Dribbler (AI),9192
6403,Flair,9193
6403,Technical Dribbler (AI),9194
6404,Long Throw-in,9195
6404,Solid Player,9196
6404,Power Header,9197
6404,Team Player,9198
6406,Team Player,9199
6406,Cautious With Crosses,9200
6409,Long Shot Taker (AI),9201
6411,Long Shot Taker (AI),9202
6411,Playmaker (AI),9203
6412,Power Header,9204
6412,Team Player,9205
6414,Speed Dribbler (AI),9206
6415,Injury Prone,9207
6415,Power Header,9208
6416,Speed Dribbler (AI),9209
6416,Team Player,9210
6417,Power Header,9211
6418,Early Crosser,9212
6418,Flair,9213
6418,Technical Dribbler (AI),9214
6423,Long Throw-in,9215
6426,Long Shot Taker (AI),9216
6426,Technical Dribbler (AI),9217
6431,Long Shot Taker (AI),9218
6432,Leadership,9219
6432,Long Passer (AI),9220
6432,Long Shot Taker (AI),9221
6432,Team Player,9222
6436,Early Crosser,9223
6437,Long Throw-in,9224
6438,Flair,9225
6438,Technical Dribbler (AI),9226
6442,Finesse Shot,9227
6442,Playmaker (AI),9228
6442,Technical Dribbler (AI),9229
6443,Leadership,9230
6445,Solid Player,9231
6445,Team Player,9232
6446,Injury Prone,9233
6448,Injury Prone,9234
6449,Finesse Shot,9235
6451,Rushes Out Of Goal,9236
6452,Speed Dribbler (AI),9237
6453,Speed Dribbler (AI),9238
6455,Injury Prone,9239
6455,Flair,9240
6455,Technical Dribbler (AI),9241
6456,Power Header,9242
6457,Early Crosser,9243
6460,Leadership,9244
6460,Finesse Shot,9245
6460,Long Shot Taker (AI),9246
6460,Playmaker (AI),9247
6460,Team Player,9248
6461,Dives Into Tackles (AI),9249
6464,Flair,9250
6465,Injury Prone,9251
6465,Long Shot Taker (AI),9252
6466,Early Crosser,9253
6466,Flair,9254
6466,Long Passer (AI),9255
6466,Playmaker (AI),9256
6466,Technical Dribbler (AI),9257
6468,Flair,9258
6468,Speed Dribbler (AI),9259
6468,Technical Dribbler (AI),9260
6469,Power Free-Kick,9261
6469,Long Shot Taker (AI),9262
6470,Dives Into Tackles (AI),9263
6471,Injury Prone,9264
6474,Dives Into Tackles (AI),9265
6477,Dives Into Tackles (AI),9266
6477,Early Crosser,9267
6482,Long Passer (AI),9268
6483,Technical Dribbler (AI),9269
6485,Speed Dribbler (AI),9270
6488,Injury Prone,9271
6488,Speed Dribbler (AI),9272
6489,Injury Prone,9273
6489,Playmaker (AI),9274
6489,Technical Dribbler (AI),9275
6490,Flair,9276
6490,Speed Dribbler (AI),9277
6491,Technical Dribbler (AI),9278
6495,Early Crosser,9279
6496,Finesse Shot,9280
6496,Technical Dribbler (AI),9281
6498,Injury Prone,9282
6499,Long Throw-in,9283
6499,Dives Into Tackles (AI),9284
6499,Long Passer (AI),9285
6500,Playmaker (AI),9286
6500,Technical Dribbler (AI),9287
6501,Finesse Shot,9288
6502,Long Passer (AI),9289
6503,Dives Into Tackles (AI),9290
6506,Long Throw-in,9291
6506,Long Passer (AI),9292
6506,Speed Dribbler (AI),9293
6508,Injury Prone,9294
6508,Flair,9295
6508,Technical Dribbler (AI),9296
6510,Injury Prone,9297
6511,Solid Player,9298
6511,Team Player,9299
6512,Cautious With Crosses,9300
6512,Saves with Feet,9301
6514,Team Player,9302
6516,Early Crosser,9303
6517,Team Player,9304
6517,Technical Dribbler (AI),9305
6518,Playmaker (AI),9306
6518,Technical Dribbler (AI),9307
6520,Technical Dribbler (AI),9308
6522,Speed Dribbler (AI),9309
6524,Long Shot Taker (AI),9310
6524,Speed Dribbler (AI),9311
6525,Dives Into Tackles (AI),9312
6526,Dives Into Tackles (AI),9313
6527,Comes For Crosses,9314
6527,Saves with Feet,9315
6531,Dives Into Tackles (AI),9316
6532,Flair,9317
6532,Technical Dribbler (AI),9318
6533,Leadership,9319
6533,Playmaker (AI),9320
6533,Team Player,9321
6534,Long Throw-in,9322
6535,Finesse Shot,9323
6535,Speed Dribbler (AI),9324
6536,Long Passer (AI),9325
6542,Power Free-Kick,9326
6542,Injury Prone,9327
6542,Finesse Shot,9328
6542,Long Shot Taker (AI),9329
6543,Long Shot Taker (AI),9330
6544,Finesse Shot,9331
6544,Playmaker (AI),9332
6544,Technical Dribbler (AI),9333
6548,Speed Dribbler (AI),9334
6549,Long Passer (AI),9335
6549,Cautious With Crosses,9336
6550,Team Player,9337
6551,Long Throw-in,9338
6554,Technical Dribbler (AI),9339
6555,Injury Prone,9340
6556,Long Shot Taker (AI),9341
6558,Power Header,9342
6558,Team Player,9343
6562,Finesse Shot,9344
6562,Speed Dribbler (AI),9345
6563,Injury Prone,9346
6563,Technical Dribbler (AI),9347
6564,Solid Player,9348
6564,Playmaker (AI),9349
6564,Power Header,9350
6565,Long Shot Taker (AI),9351
6566,Speed Dribbler (AI),9352
6567,Dives Into Tackles (AI),9353
6570,Flair,9354
6570,Technical Dribbler (AI),9355
6571,Speed Dribbler (AI),9356
6574,Injury Prone,9357
6576,Injury Prone,9358
6576,Power Header,9359
6578,Flair,9360
6578,Technical Dribbler (AI),9361
6579,Speed Dribbler (AI),9362
6580,Early Crosser,9363
6580,Flair,9364
6580,Long Shot Taker (AI),9365
6584,Speed Dribbler (AI),9366
6584,Outside Foot Shot,9367
6585,Speed Dribbler (AI),9368
6589,Speed Dribbler (AI),9369
6592,Injury Prone,9370
6593,Leadership,9371
6596,Power Free-Kick,9372
6598,Comes For Crosses,9373
6599,Power Header,9374
6601,Team Player,9375
6601,Chip Shot (AI),9376
6602,Long Throw-in,9377
6605,Power Header,9378
6606,Leadership,9379
6606,Long Shot Taker (AI),9380
6606,Team Player,9381
6607,Technical Dribbler (AI),9382
6608,Flair,9383
6608,Long Shot Taker (AI),9384
6608,Technical Dribbler (AI),9385
6613,Dives Into Tackles (AI),9386
6616,Team Player,9387
6619,Team Player,9388
6620,Speed Dribbler (AI),9389
6620,Outside Foot Shot,9390
6624,Long Passer (AI),9391
6629,Technical Dribbler (AI),9392
6630,Injury Prone,9393
6630,Long Shot Taker (AI),9394
6630,Speed Dribbler (AI),9395
6630,Technical Dribbler (AI),9396
6631,Dives Into Tackles (AI),9397
6632,Solid Player,9398
6634,Long Throw-in,9399
6634,Dives Into Tackles (AI),9400
6635,Power Free-Kick,9401
6637,Injury Prone,9402
6637,Long Shot Taker (AI),9403
6637,Playmaker (AI),9404
6639,Rushes Out Of Goal,9405
6639,Comes For Crosses,9406
6644,Technical Dribbler (AI),9407
6645,GK Long Throw,9408
6646,Speed Dribbler (AI),9409
6655,Long Passer (AI),9410
6657,Speed Dribbler (AI),9411
6658,Early Crosser,9412
6659,Power Header,9413
6660,Flair,9414
6660,Technical Dribbler (AI),9415
6662,Dives Into Tackles (AI),9416
6664,Leadership,9417
6665,Injury Prone,9418
6665,Early Crosser,9419
6667,Playmaker (AI),9420
6668,Finesse Shot,9421
6671,Injury Prone,9422
6672,Injury Prone,9423
6672,Dives Into Tackles (AI),9424
6675,Cautious With Crosses,9425
6676,Leadership,9426
6676,Long Shot Taker (AI),9427
6677,Flair,9428
6677,Technical Dribbler (AI),9429
6678,Long Shot Taker (AI),9430
6679,Outside Foot Shot,9431
6679,Chip Shot (AI),9432
6681,Power Header,9433
6682,Speed Dribbler (AI),9434
6685,Leadership,9435
6685,Playmaker (AI),9436
6687,Leadership,9437
6688,Long Shot Taker (AI),9438
6693,Long Throw-in,9439
6693,Early Crosser,9440
6693,Speed Dribbler (AI),9441
6699,Long Shot Taker (AI),9442
6699,Speed Dribbler (AI),9443
