int_attacking_id,int_player_id,int_crossing,int_finishing,int_heading_accuracy,int_short_passing,int_volleys
10877,10877,60,54,45,68,45
10878,10878,57,62,62,59,60
10879,10879,68,47,49,67,37
10880,10880,56,23,60,58,31
10881,10881,70,50,60,75,49
10882,10882,12,6,8,15,6
10883,10883,40,64,70,58,53
10884,10884,52,36,53,67,40
10885,10885,30,27,70,60,28
10886,10886,15,6,11,55,6
10887,10887,51,40,63,60,29
10888,10888,51,65,58,63,56
10889,10889,56,47,73,57,45
10890,10890,60,66,51,61,48
10891,10891,61,48,48,70,55
10892,10892,55,24,63,58,36
10893,10893,64,29,50,59,23
10894,10894,14,9,16,29,11
10895,10895,62,64,49,60,55
10896,10896,55,24,62,56,36
10897,10897,56,55,45,55,40
10898,10898,61,42,55,62,39
10899,10899,64,32,59,62,49
10900,10900,57,38,62,58,53
10901,10901,57,43,60,65,65
10902,10902,51,30,52,52,34
10903,10903,54,24,65,62,54
10904,10904,63,60,61,65,59
10905,10905,13,8,16,31,4
10906,10906,65,34,58,59,25
10907,10907,62,44,56,59,47
10908,10908,31,68,74,57,58
10909,10909,19,33,69,56,41
10910,10910,61,57,54,69,34
10911,10911,54,59,55,72,38
10912,10912,59,39,56,55,49
10913,10913,66,54,44,67,54
10914,10914,62,56,42,61,54
10915,10915,47,63,55,54,79
10916,10916,55,67,59,61,65
10917,10917,69,55,55,63,56
10918,10918,12,10,14,20,11
10919,10919,58,39,56,58,40
10920,10920,36,21,62,61,22
10921,10921,46,18,57,53,10
10922,10922,27,21,73,34,30
10923,10923,60,33,66,62,27
10924,10924,35,23,66,47,26
10925,10925,57,65,61,60,63
10926,10926,49,42,62,66,38
10927,10927,13,16,20,25,11
10928,10928,40,66,70,61,63
10929,10929,37,37,68,53,35
10930,10930,63,44,41,62,57
10931,10931,42,46,46,70,43
10932,10932,53,63,54,56,48
10933,10933,63,49,58,62,37
10934,10934,11,9,16,33,7
10935,10935,58,56,68,61,47
10936,10936,43,30,62,64,32
10937,10937,58,67,63,65,65
10938,10938,54,60,57,61,67
10939,10939,18,15,14,32,17
10940,10940,51,63,64,69,61
10941,10941,60,48,29,66,45
10942,10942,61,34,49,55,31
10943,10943,35,29,62,60,33
10944,10944,35,63,68,60,58
10945,10945,65,32,59,62,25
10946,10946,68,69,55,59,58
10947,10947,56,58,49,64,56
10948,10948,15,8,14,23,14
10949,10949,62,62,47,60,52
10950,10950,14,9,12,18,5
10951,10951,54,35,55,55,42
10952,10952,48,54,47,65,57
10953,10953,36,33,61,60,26
10954,10954,49,24,55,53,18
10955,10955,60,57,55,65,54
10956,10956,38,32,65,58,35
10957,10957,11,7,12,40,6
10958,10958,55,49,63,69,41
10959,10959,53,41,62,68,43
10960,10960,61,61,71,57,57
10961,10961,61,42,56,60,47
10962,10962,65,52,47,66,51
10963,10963,63,57,39,60,48
10964,10964,68,49,32,64,51
10965,10965,35,30,72,59,32
10966,10966,52,58,40,59,53
10967,10967,16,14,16,17,13
10968,10968,53,43,58,68,33
10969,10969,50,25,62,67,25
10970,10970,66,58,45,72,37
10971,10971,56,61,43,63,50
10972,10972,64,56,58,62,53
10973,10973,53,48,62,63,32
10974,10974,64,60,36,67,40
10975,10975,64,47,44,54,53
10976,10976,35,70,62,59,60
10977,10977,42,22,65,63,23
10978,10978,62,62,65,65,60
10979,10979,33,54,71,67,48
10980,10980,65,57,48,68,44
10981,10981,49,29,56,65,37
10982,10982,58,66,52,62,52
10983,10983,59,18,63,62,37
10984,10984,64,62,45,61,64
10985,10985,57,66,54,59,50
10986,10986,62,62,46,64,57
10987,10987,63,61,53,64,59
10988,10988,9,14,14,21,12
10989,10989,60,59,42,68,51
10990,10990,66,54,51,63,48
10991,10991,19,19,14,28,12
10992,10992,58,68,57,55,42
10993,10993,45,49,38,67,46
10994,10994,42,68,64,58,55
10995,10995,46,24,61,55,31
10996,10996,68,42,57,55,30
10997,10997,29,23,58,50,29
10998,10998,61,66,61,58,61
10999,10999,59,60,41,62,53
11000,11000,57,24,52,57,23
11001,11001,58,68,67,59,61
11002,11002,62,61,29,59,42
11003,11003,60,58,57,66,59
11004,11004,55,60,38,57,49
11005,11005,61,49,34,57,51
11006,11006,16,20,12,32,14
11007,11007,60,31,61,64,32
11008,11008,62,41,43,60,45
11009,11009,58,35,60,55,27
11010,11010,62,63,58,53,61
11011,11011,57,62,51,59,60
11012,11012,39,66,56,56,54
11013,11013,49,60,39,64,41
11014,11014,60,46,55,66,43
11015,11015,55,58,42,59,51
11016,11016,24,22,66,60,25
11017,11017,28,24,62,55,24
11018,11018,16,16,21,26,16
11019,11019,63,61,42,61,51
11020,11020,61,63,31,65,35
11021,11021,59,58,51,66,63
11022,11022,14,18,15,17,15
11023,11023,38,70,71,56,56
11024,11024,54,34,50,58,28
11025,11025,34,31,66,61,35
11026,11026,49,40,47,64,39
11027,11027,65,45,60,63,55
11028,11028,56,57,55,67,37
11029,11029,11,13,13,33,14
11030,11030,54,49,56,59,32
11031,11031,12,7,14,30,9
11032,11032,66,51,70,71,55
11033,11033,60,29,65,65,12
11034,11034,15,15,13,21,13
11035,11035,54,50,58,63,41
11036,11036,60,34,53,57,33
11037,11037,49,38,62,70,44
11038,11038,68,57,35,60,54
11039,11039,55,60,52,64,58
11040,11040,52,62,40,62,58
11041,11041,48,35,62,56,34
11042,11042,29,27,56,64,32
11043,11043,58,37,57,56,33
11044,11044,48,49,46,68,32
11045,11045,68,19,52,62,18
11046,11046,57,28,50,54,32
11047,11047,53,56,47,58,45
11048,11048,58,54,60,61,41
11049,11049,19,17,67,65,13
11050,11050,61,55,61,64,49
11051,11051,44,32,63,60,31
11052,11052,53,46,55,66,41
11053,11053,61,28,58,59,26
11054,11054,27,23,66,60,21
11055,11055,56,21,63,59,26
11056,11056,59,33,61,59,24
11057,11057,53,51,54,67,56
11058,11058,62,52,45,63,52
11059,11059,63,47,51,56,40
11060,11060,19,12,13,28,18
11061,11061,60,62,70,64,55
11062,11062,13,9,13,23,9
11063,11063,66,53,40,62,40
11064,11064,64,54,48,65,50
11065,11065,49,54,43,64,53
11066,11066,66,62,41,68,51
11067,11067,46,58,51,74,48
11068,11068,32,24,64,60,29
11069,11069,56,66,57,56,57
11070,11070,63,60,56,60,54
11071,11071,61,58,46,62,54
11072,11072,31,69,65,53,54
11073,11073,61,30,56,58,47
11074,11074,28,27,60,41,15
11075,11075,25,18,13,24,18
11076,11076,50,47,62,64,43
11077,11077,50,28,64,62,37
11078,11078,39,63,62,58,60
11079,11079,50,37,60,73,36
11080,11080,46,21,62,44,31
11081,11081,64,34,38,62,39
11082,11082,15,15,11,37,13
11083,11083,16,16,14,41,11
11084,11084,59,44,56,61,56
11085,11085,59,57,48,64,56
11086,11086,54,57,50,58,51
11087,11087,59,61,55,66,45
11088,11088,27,27,60,44,29
11089,11089,65,64,45,53,51
11090,11090,40,64,58,59,61
11091,11091,42,68,67,56,57
11092,11092,65,24,41,55,27
11093,11093,37,65,63,57,55
11094,11094,59,31,47,58,27
11095,11095,21,15,29,22,15
11096,11096,22,22,65,58,24
11097,11097,24,25,73,55,27
11098,11098,10,4,7,29,6
11099,11099,60,42,41,60,38
11100,11100,45,33,65,62,44
11101,11101,61,57,56,58,60
11102,11102,39,28,67,63,30
11103,11103,53,60,49,69,53
11104,11104,59,27,57,54,34
11105,11105,47,31,48,65,30
11106,11106,61,36,63,66,34
11107,11107,43,44,32,65,29
11108,11108,50,53,58,65,54
11109,11109,11,5,10,29,9
11110,11110,44,64,65,61,61
11111,11111,11,15,11,26,15
11112,11112,14,17,17,19,19
11113,11113,55,34,49,68,30
11114,11114,39,60,49,70,30
11115,11115,53,54,61,66,38
11116,11116,49,59,55,69,40
11117,11117,57,69,63,60,59
11118,11118,15,10,11,23,12
11119,11119,60,58,44,66,48
11120,11120,62,44,54,62,39
11121,11121,29,66,64,47,60
11122,11122,65,58,61,66,50
11123,11123,62,32,52,61,34
11124,11124,58,65,63,64,62
11125,11125,45,20,61,47,31
11126,11126,57,53,56,66,42
11127,11127,56,58,35,54,47
11128,11128,30,61,55,65,57
11129,11129,50,54,43,70,43
11130,11130,25,29,60,50,26
11131,11131,53,39,62,65,40
11132,11132,52,72,62,64,58
11133,11133,28,62,64,63,60
11134,11134,68,61,62,72,66
11135,11135,28,24,63,49,25
11136,11136,51,68,59,65,53
11137,11137,48,61,75,57,51
11138,11138,55,42,57,73,41
11139,11139,57,59,60,66,46
11140,11140,66,53,52,63,50
11141,11141,54,26,43,60,23
11142,11142,43,34,70,62,29
11143,11143,61,29,53,58,25
11144,11144,62,61,52,62,60
11145,11145,14,5,13,20,5
11146,11146,58,70,65,65,62
11147,11147,55,63,49,62,64
11148,11148,60,56,53,59,43
11149,11149,32,55,52,69,52
11150,11150,35,25,62,70,31
11151,11151,56,52,58,66,50
11152,11152,18,17,22,33,15
11153,11153,56,52,50,62,47
11154,11154,30,63,64,50,60
11155,11155,32,31,65,58,47
11156,11156,14,5,11,26,7
11157,11157,68,40,42,63,37
11158,11158,58,58,59,58,50
11159,11159,46,60,65,61,55
11160,11160,63,38,46,64,31
11161,11161,55,65,64,54,63
11162,11162,58,52,47,66,53
11163,11163,43,70,67,48,53
11164,11164,35,25,68,62,25
11165,11165,49,65,66,59,57
11166,11166,36,27,76,57,28
11167,11167,68,62,54,68,53
11168,11168,59,24,49,58,63
11169,11169,14,16,15,33,19
11170,11170,57,43,52,68,35
11171,11171,55,61,31,52,47
11172,11172,32,36,67,58,11
11173,11173,45,38,66,55,32
11174,11174,51,64,48,60,57
11175,11175,67,47,42,65,50
11176,11176,65,56,30,55,43
11177,11177,63,54,59,62,57
11178,11178,17,8,12,29,8
11179,11179,41,29,72,59,18
11180,11180,63,57,60,66,59
11181,11181,56,58,52,58,46
11182,11182,52,49,66,54,36
11183,11183,11,13,11,15,11
11184,11184,57,54,50,66,48
11185,11185,48,61,56,70,64
11186,11186,22,15,62,55,17
11187,11187,60,34,52,58,37
11188,11188,60,55,75,62,56
11189,11189,64,32,40,66,33
11190,11190,70,48,53,59,41
11191,11191,35,59,53,66,55
11192,11192,53,53,32,70,48
11193,11193,43,71,68,58,52
11194,11194,55,57,55,67,57
11195,11195,53,58,64,64,42
11196,11196,61,33,52,58,30
11197,11197,51,67,57,56,65
11198,11198,34,25,64,45,35
11199,11199,40,42,58,55,28
11200,11200,60,35,47,57,37
11201,11201,32,30,59,61,36
11202,11202,45,55,66,68,57
11203,11203,60,55,42,57,52
11204,11204,61,56,61,61,49
11205,11205,59,58,33,65,48
11206,11206,34,21,72,35,30
11207,11207,19,15,19,50,12
11208,11208,56,53,31,65,51
11209,11209,42,28,62,58,35
11210,11210,66,58,58,60,58
11211,11211,31,66,63,51,52
11212,11212,58,31,62,59,36
11213,11213,41,27,65,64,26
11214,11214,36,70,72,61,59
11215,11215,59,27,64,50,34
11216,11216,59,51,33,65,62
11217,11217,57,40,56,56,45
11218,11218,18,15,19,39,15
11219,11219,60,62,49,61,46
11220,11220,62,47,59,61,48
11221,11221,59,52,34,60,47
11222,11222,58,60,63,66,34
11223,11223,40,32,71,65,24
11224,11224,61,22,41,56,31
11225,11225,34,26,66,56,29
11226,11226,61,35,57,60,39
11227,11227,15,15,14,30,14
11228,11228,50,65,38,63,58
11229,11229,54,44,62,66,34
11230,11230,58,59,66,59,58
11231,11231,58,55,51,64,55
11232,11232,51,70,65,54,63
11233,11233,65,31,58,60,23
11234,11234,13,5,10,29,6
11235,11235,55,60,54,62,50
11236,11236,57,27,56,53,27
11237,11237,55,60,55,67,55
11238,11238,40,22,65,51,31
11239,11239,37,65,62,63,60
11240,11240,32,31,63,67,34
11241,11241,47,66,74,59,62
11242,11242,14,14,17,36,16
11243,11243,62,57,55,66,52
11244,11244,35,21,55,64,30
11245,11245,51,35,66,57,31
11246,11246,59,62,39,58,53
11247,11247,69,57,42,68,46
11248,11248,58,40,54,69,57
11249,11249,38,32,64,60,31
11250,11250,54,36,56,66,36
11251,11251,66,33,48,59,49
11252,11252,49,43,49,65,49
11253,11253,63,38,47,56,40
11254,11254,68,60,40,64,56
11255,11255,59,51,54,69,41
11256,11256,44,22,64,60,21
11257,11257,58,63,50,70,62
11258,11258,64,56,45,65,63
11259,11259,23,16,64,59,22
11260,11260,49,67,52,60,54
11261,11261,60,36,48,58,45
11262,11262,65,50,52,63,32
11263,11263,61,57,58,63,56
11264,11264,53,49,60,57,43
11265,11265,47,30,72,43,37
11266,11266,32,23,58,63,27
11267,11267,57,38,69,65,22
11268,11268,62,45,54,62,40
11269,11269,45,64,66,56,46
11270,11270,15,8,14,26,10
11271,11271,53,61,52,58,60
11272,11272,54,64,59,63,41
11273,11273,60,62,56,61,56
11274,11274,43,65,84,51,63
11275,11275,51,51,62,66,46
11276,11276,32,66,66,58,60
11277,11277,49,41,66,61,46
11278,11278,62,62,48,60,57
11279,11279,66,65,63,66,40
11280,11280,13,6,27,18,13
11281,11281,62,38,53,60,23
11282,11282,47,48,45,62,40
11283,11283,55,55,59,70,57
11284,11284,42,64,70,56,50
11285,11285,52,64,54,58,43
11286,11286,15,9,14,28,8
11287,11287,35,69,64,59,65
11288,11288,60,35,49,65,36
11289,11289,34,33,62,59,32
11290,11290,49,65,55,62,49
11291,11291,56,43,62,63,57
11292,11292,58,26,71,54,35
11293,11293,44,38,62,65,41
11294,11294,63,47,41,64,45
11295,11295,29,28,65,53,18
11296,11296,62,36,58,62,26
11297,11297,58,35,51,58,28
11298,11298,60,59,50,64,53
11299,11299,64,62,62,67,54
11300,11300,62,65,55,63,65
11301,11301,62,62,66,62,54
11302,11302,52,52,42,66,45
11303,11303,60,65,62,56,60
11304,11304,48,62,71,66,62
11305,11305,66,58,42,61,53
11306,11306,48,38,58,66,40
11307,11307,59,39,63,61,28
11308,11308,14,18,16,21,17
11309,11309,46,72,67,55,56
11310,11310,65,49,56,63,47
11311,11311,51,62,59,63,57
11312,11312,58,52,33,56,47
11313,11313,47,65,58,65,58
11314,11314,12,18,16,30,15
11315,11315,40,34,44,60,31
11316,11316,60,53,44,59,44
11317,11317,45,37,47,65,27
11318,11318,11,12,24,20,13
11319,11319,27,33,63,59,23
11320,11320,47,64,64,63,57
11321,11321,64,55,37,61,53
11322,11322,28,30,62,63,28
11323,11323,55,63,55,56,49
11324,11324,56,59,41,69,46
11325,11325,29,40,65,51,55
11326,11326,53,46,45,66,41
11327,11327,65,61,54,66,57
11328,11328,64,51,36,64,52
11329,11329,63,64,47,63,65
11330,11330,52,26,66,63,29
11331,11331,12,8,10,28,5
11332,11332,53,40,56,66,38
11333,11333,62,38,57,57,35
11334,11334,51,20,62,55,20
11335,11335,8,6,11,23,9
11336,11336,27,65,67,49,51
11337,11337,60,48,40,64,47
11338,11338,39,51,61,68,44
11339,11339,69,57,35,66,50
11340,11340,37,60,36,66,37
11341,11341,62,53,60,65,38
11342,11342,52,33,68,60,29
11343,11343,62,56,51,67,49
11344,11344,50,63,66,51,62
11345,11345,53,54,61,63,54
11346,11346,56,38,65,64,50
11347,11347,56,58,40,62,49
11348,11348,51,65,47,60,58
11349,11349,66,42,57,62,41
11350,11350,60,60,45,60,52
11351,11351,63,61,39,55,55
11352,11352,62,60,57,59,55
11353,11353,65,37,54,57,39
11354,11354,59,61,50,60,48
11355,11355,64,60,53,65,51
11356,11356,42,67,56,44,71
11357,11357,59,64,58,64,55
11358,11358,10,6,13,18,5
11359,11359,66,45,52,60,39
11360,11360,60,64,48,61,46
11361,11361,62,56,45,60,48
11362,11362,62,37,53,64,30
11363,11363,47,36,64,63,33
11364,11364,56,60,61,58,56
11365,11365,60,56,58,65,49
11366,11366,45,31,65,64,23
11367,11367,24,37,65,44,20
11368,11368,52,66,56,55,66
11369,11369,55,55,30,57,47
11370,11370,32,71,58,49,56
11371,11371,60,36,56,61,29
11372,11372,17,15,19,26,12
11373,11373,35,49,65,69,60
11374,11374,26,26,65,62,32
11375,11375,61,57,47,67,52
11376,11376,27,21,62,55,29
11377,11377,54,23,66,59,32
11378,11378,57,54,63,58,40
11379,11379,12,7,12,19,5
11380,11380,60,35,54,56,44
11381,11381,47,59,46,67,38
11382,11382,63,59,54,65,33
11383,11383,22,18,62,59,25
11384,11384,36,32,63,52,30
11385,11385,70,35,63,59,27
11386,11386,67,37,48,68,33
11387,11387,44,66,67,55,55
11388,11388,42,24,58,53,28
11389,11389,56,47,55,68,46
11390,11390,57,62,40,59,37
11391,11391,34,28,64,58,25
11392,11392,49,54,51,67,47
11393,11393,39,64,67,52,58
11394,11394,64,65,43,67,40
11395,11395,55,58,55,70,61
11396,11396,53,63,52,59,56
11397,11397,61,62,52,69,54
11398,11398,61,55,44,70,45
11399,11399,44,27,60,58,25
11400,11400,62,58,55,66,51
11401,11401,57,58,43,61,54
11402,11402,64,62,39,65,45
11403,11403,59,61,61,64,61
11404,11404,54,40,58,64,35
11405,11405,58,60,49,65,55
11406,11406,57,74,57,49,63
11407,11407,63,56,43,63,49
11408,11408,63,56,48,66,61
11409,11409,54,35,48,60,31
11410,11410,34,63,68,52,54
11411,11411,20,13,18,24,16
11412,11412,46,48,49,64,42
11413,11413,14,11,24,23,16
11414,11414,56,42,57,61,53
11415,11415,65,58,44,60,59
11416,11416,57,35,57,54,39
11417,11417,54,56,43,66,35
11418,11418,16,17,17,27,18
11419,11419,62,32,55,55,29
11420,11420,62,45,52,64,34
11421,11421,59,54,44,55,46
11422,11422,58,64,56,60,63
11423,11423,59,31,52,59,31
11424,11424,58,55,60,64,45
11425,11425,12,7,10,20,9
11426,11426,63,68,53,64,59
11427,11427,41,21,72,65,29
11428,11428,38,66,56,57,58
11429,11429,12,9,14,17,6
11430,11430,31,29,69,57,24
11431,11431,54,58,60,68,60
11432,11432,38,71,72,47,47
11433,11433,59,58,64,69,54
11434,11434,41,64,65,55,58
11435,11435,64,55,62,63,63
11436,11436,29,68,67,54,54
11437,11437,42,26,67,53,31
11438,11438,31,25,62,59,24
11439,11439,56,35,48,49,33
11440,11440,60,27,40,55,23
11441,11441,62,53,53,72,54
11442,11442,61,39,61,62,32
11443,11443,60,48,62,62,33
11444,11444,50,32,64,62,42
11445,11445,55,47,45,69,48
11446,11446,53,66,38,60,52
11447,11447,30,38,66,35,17
11448,11448,58,40,63,58,27
11449,11449,60,21,58,59,25
11450,11450,47,55,63,61,27
11451,11451,63,63,63,62,61
11452,11452,33,28,65,59,27
11453,11453,63,58,58,66,54
11454,11454,51,46,59,64,40
11455,11455,47,71,65,45,55
11456,11456,28,32,68,61,24
11457,11457,61,54,48,63,58
11458,11458,22,25,60,59,20
11459,11459,56,48,62,66,45
11460,11460,65,28,41,52,24
11461,11461,32,26,65,59,24
11462,11462,60,61,43,61,54
11463,11463,62,53,41,58,42
11464,11464,11,15,12,24,14
11465,11465,44,36,60,76,40
11466,11466,67,54,69,64,49
11467,11467,65,55,47,62,56
11468,11468,41,68,64,57,59
11469,11469,12,18,13,22,16
11470,11470,64,65,34,49,55
11471,11471,15,12,19,33,12
11472,11472,59,60,61,58,52
11473,11473,66,66,53,64,60
11474,11474,58,56,49,56,51
11475,11475,57,31,50,59,31
11476,11476,39,65,67,53,49
11477,11477,8,13,14,26,8
11478,11478,44,59,72,57,66
11479,11479,58,58,50,61,54
11480,11480,30,22,63,65,20
11481,11481,33,34,66,57,29
11482,11482,63,64,49,61,56
11483,11483,12,19,17,46,20
11484,11484,56,62,57,60,36
11485,11485,64,57,47,67,49
11486,11486,58,54,50,68,43
11487,11487,64,38,52,51,27
11488,11488,40,51,55,68,38
11489,11489,46,37,58,66,38
11490,11490,59,51,47,57,33
11491,11491,58,26,67,61,18
11492,11492,44,34,66,60,22
11493,11493,53,27,65,63,32
11494,11494,60,67,49,61,53
11495,11495,14,15,12,22,17
11496,11496,38,30,60,62,33
11497,11497,54,70,56,60,60
11498,11498,65,65,66,66,66
11499,11499,55,58,37,60,40
11500,11500,37,45,70,52,31
11501,11501,34,67,58,51,46
11502,11502,63,63,52,65,57
11503,11503,7,9,13,35,5
11504,11504,45,25,61,45,34
11505,11505,60,29,45,58,38
11506,11506,61,59,50,67,62
11507,11507,63,61,63,62,59
11508,11508,54,58,65,65,47
11509,11509,68,57,44,62,55
11510,11510,38,69,54,58,39
11511,11511,49,65,54,59,54
11512,11512,60,63,49,62,59
11513,11513,33,23,74,54,31
11514,11514,41,67,62,52,46
11515,11515,54,52,56,70,41
11516,11516,52,65,63,61,59
11517,11517,52,45,52,63,46
11518,11518,58,36,56,63,39
11519,11519,58,52,58,66,48
11520,11520,12,10,13,26,9
11521,11521,62,35,60,61,32
11522,11522,58,63,44,51,50
11523,11523,42,53,57,65,46
11524,11524,58,66,52,54,55
11525,11525,38,21,61,60,15
11526,11526,44,43,65,64,40
11527,11527,51,57,55,66,53
11528,11528,61,50,35,72,48
11529,11529,54,42,60,62,51
11530,11530,40,65,63,61,58
11531,11531,54,52,50,58,49
11532,11532,58,54,41,60,48
11533,11533,11,9,13,26,8
11534,11534,56,65,43,65,53
11535,11535,44,58,72,58,59
11536,11536,58,45,60,60,56
11537,11537,17,8,11,27,8
11538,11538,48,63,58,69,53
11539,11539,56,39,61,54,35
11540,11540,59,56,27,54,65
11541,11541,34,24,55,63,29
11542,11542,40,52,65,64,41
11543,11543,59,64,54,59,47
11544,11544,56,32,62,59,25
11545,11545,58,31,55,60,27
11546,11546,62,22,63,60,23
11547,11547,15,12,20,45,13
11548,11548,58,65,60,57,55
11549,11549,66,60,43,68,63
11550,11550,56,34,65,62,37
11551,11551,56,32,45,54,25
11552,11552,59,44,44,74,47
11553,11553,34,59,53,61,72
11554,11554,30,64,66,62,57
11555,11555,64,57,54,68,48
11556,11556,38,25,62,58,34
11557,11557,57,60,42,60,52
11558,11558,36,63,63,55,49
11559,11559,62,41,51,54,36
11560,11560,65,46,52,59,36
11561,11561,47,55,45,58,49
11562,11562,23,49,62,35,25
11563,11563,44,57,61,62,31
11564,11564,34,68,44,49,49
11565,11565,61,60,57,64,57
11566,11566,57,58,49,55,54
11567,11567,34,65,68,69,57
11568,11568,31,73,70,54,63
11569,11569,68,39,49,58,43
11570,11570,60,36,41,58,36
11571,11571,43,33,62,58,40
11572,11572,52,39,47,70,41
11573,11573,42,52,57,66,46
11574,11574,47,45,52,68,52
11575,11575,58,50,58,67,53
11576,11576,60,50,41,58,46
11577,11577,32,68,67,57,56
11578,11578,67,60,47,65,65
11579,11579,58,49,42,60,39
11580,11580,59,54,60,66,42
11581,11581,61,49,53,61,22
11582,11582,55,57,38,53,48
11583,11583,43,58,58,63,55
11584,11584,48,34,58,56,36
11585,11585,35,31,49,64,31
11586,11586,50,70,61,65,48
11587,11587,63,51,41,57,37
11588,11588,66,62,36,62,58
11589,11589,60,47,51,60,47
11590,11590,48,38,67,62,44
11591,11591,32,25,65,55,19
11592,11592,14,9,10,17,7
11593,11593,37,19,64,58,27
11594,11594,55,33,56,56,35
11595,11595,51,61,48,69,44
11596,11596,46,49,39,64,58
11597,11597,54,31,52,61,34
11598,11598,65,55,58,69,59
11599,11599,49,25,61,49,31
11600,11600,68,43,51,61,30
11601,11601,40,29,68,60,37
11602,11602,41,35,41,65,34
11603,11603,47,67,51,60,60
11604,11604,63,58,56,67,55
11605,11605,21,14,15,30,17
11606,11606,49,41,59,74,41
11607,11607,63,59,43,55,41
11608,11608,31,29,60,48,27
11609,11609,59,49,66,64,59
11610,11610,52,44,59,66,41
11611,11611,40,61,65,66,58
11612,11612,53,28,68,57,41
11613,11613,58,33,64,61,26
11614,11614,60,58,55,59,44
11615,11615,57,48,50,63,57
11616,11616,63,32,69,63,21
11617,11617,55,59,70,62,47
