Transaction,Item,date_time,period_day,weekday_weekend
5217,Medialuna,23-01-2017 15:04,afternoon,weekday
5218,Cake,23-01-2017 15:14,afternoon,weekday
5219,Soup,23-01-2017 15:25,afternoon,weekday
5219,Coffee,23-01-2017 15:25,afternoon,weekday
5219,Coffee,23-01-2017 15:25,afternoon,weekday
5219,Coffee,23-01-2017 15:25,afternoon,weekday
5219,Cake,23-01-2017 15:25,afternoon,weekday
5220,Alfajores,23-01-2017 15:33,afternoon,weekday
5220,Coffee,23-01-2017 15:33,afternoon,weekday
5221,Coffee,23-01-2017 15:46,afternoon,weekday
5221,Chicken Stew,23-01-2017 15:46,afternoon,weekday
5221,Juice,23-01-2017 15:46,afternoon,weekday
5222,Coffee,23-01-2017 16:14,afternoon,weekday
5222,Hot chocolate,23-01-2017 16:14,afternoon,weekday
5222,Cake,23-01-2017 16:14,afternoon,weekday
5223,Cookies,23-01-2017 16:18,afternoon,weekday
5223,Hot chocolate,23-01-2017 16:18,afternoon,weekday
5223,Tea,23-01-2017 16:18,afternoon,weekday
5223,Toast,23-01-2017 16:18,afternoon,weekday
5224,Coffee,23-01-2017 16:39,afternoon,weekday
5225,Hot chocolate,23-01-2017 16:40,afternoon,weekday
5225,Coffee,23-01-2017 16:40,afternoon,weekday
5225,Coffee,23-01-2017 16:40,afternoon,weekday
5225,Cake,23-01-2017 16:40,afternoon,weekday
5225,Cookies,23-01-2017 16:40,afternoon,weekday
5226,Hot chocolate,23-01-2017 16:51,afternoon,weekday
5226,Cake,23-01-2017 16:51,afternoon,weekday
5227,Bread,24-01-2017 08:39,morning,weekday
5228,Bread,24-01-2017 08:42,morning,weekday
5229,Bread,24-01-2017 08:43,morning,weekday
5230,Coffee,24-01-2017 09:07,morning,weekday
5230,Coffee,24-01-2017 09:07,morning,weekday
5230,Pastry,24-01-2017 09:07,morning,weekday
5231,Coffee,24-01-2017 09:11,morning,weekday
5232,Coffee,24-01-2017 09:14,morning,weekday
5232,Scandinavian,24-01-2017 09:14,morning,weekday
5232,Focaccia,24-01-2017 09:14,morning,weekday
5233,Bread,24-01-2017 09:20,morning,weekday
5234,Coffee,24-01-2017 10:00,morning,weekday
5234,Coffee,24-01-2017 10:00,morning,weekday
5235,Coffee,24-01-2017 10:24,morning,weekday
5236,Coffee,24-01-2017 10:42,morning,weekday
5237,Coffee,24-01-2017 10:50,morning,weekday
5238,Bread,24-01-2017 10:53,morning,weekday
5238,Cookies,24-01-2017 10:53,morning,weekday
5239,Scandinavian,24-01-2017 11:04,morning,weekday
5240,Scandinavian,24-01-2017 11:04,morning,weekday
5241,Scandinavian,24-01-2017 11:05,morning,weekday
5242,Farm House,24-01-2017 11:13,morning,weekday
5243,Coffee,24-01-2017 11:16,morning,weekday
5243,Coffee,24-01-2017 11:16,morning,weekday
5244,Bread,24-01-2017 11:19,morning,weekday
5245,Farm House,24-01-2017 11:21,morning,weekday
5247,Coffee,24-01-2017 11:36,morning,weekday
5247,Vegan mincepie,24-01-2017 11:36,morning,weekday
5248,Coffee,24-01-2017 11:37,morning,weekday
5249,Coffee,24-01-2017 11:38,morning,weekday
5249,Medialuna,24-01-2017 11:38,morning,weekday
5249,Bread,24-01-2017 11:38,morning,weekday
5250,Muffin,24-01-2017 11:53,morning,weekday
5250,Pastry,24-01-2017 11:53,morning,weekday
5250,Coffee,24-01-2017 11:53,morning,weekday
5250,Tea,24-01-2017 11:53,morning,weekday
5251,Cake,24-01-2017 11:56,morning,weekday
5252,Chicken Stew,24-01-2017 12:00,afternoon,weekday
5253,Tea,24-01-2017 12:06,afternoon,weekday
5254,Soup,24-01-2017 12:09,afternoon,weekday
5255,Bread,24-01-2017 12:13,afternoon,weekday
5255,Coffee,24-01-2017 12:13,afternoon,weekday
5255,Salad,24-01-2017 12:13,afternoon,weekday
5255,Spanish Brunch,24-01-2017 12:13,afternoon,weekday
5256,Coke,24-01-2017 12:15,afternoon,weekday
5257,Tea,24-01-2017 12:20,afternoon,weekday
5258,Chicken Stew,24-01-2017 12:24,afternoon,weekday
5259,Bread,24-01-2017 12:30,afternoon,weekday
5260,Tea,24-01-2017 12:38,afternoon,weekday
5260,Coffee,24-01-2017 12:38,afternoon,weekday
5260,Soup,24-01-2017 12:38,afternoon,weekday
5260,Art Tray,24-01-2017 12:38,afternoon,weekday
5261,Bread,24-01-2017 12:43,afternoon,weekday
5261,Focaccia,24-01-2017 12:43,afternoon,weekday
5261,Medialuna,24-01-2017 12:43,afternoon,weekday
5261,Cookies,24-01-2017 12:43,afternoon,weekday
5261,Coffee,24-01-2017 12:43,afternoon,weekday
5262,Bread,24-01-2017 12:46,afternoon,weekday
5263,Soup,24-01-2017 13:06,afternoon,weekday
5264,Chicken Stew,24-01-2017 13:14,afternoon,weekday
5264,Art Tray,24-01-2017 13:14,afternoon,weekday
5264,Pastry,24-01-2017 13:14,afternoon,weekday
5264,Truffles,24-01-2017 13:14,afternoon,weekday
5264,Coffee,24-01-2017 13:14,afternoon,weekday
5264,Coke,24-01-2017 13:14,afternoon,weekday
5264,Bread,24-01-2017 13:14,afternoon,weekday
5265,Bread,24-01-2017 13:17,afternoon,weekday
5265,Focaccia,24-01-2017 13:17,afternoon,weekday
5267,Frittata,24-01-2017 13:23,afternoon,weekday
5267,Tea,24-01-2017 13:23,afternoon,weekday
5268,Coffee,24-01-2017 13:24,afternoon,weekday
5268,Chicken Stew,24-01-2017 13:24,afternoon,weekday
5268,Art Tray,24-01-2017 13:24,afternoon,weekday
5269,Bread,24-01-2017 13:27,afternoon,weekday
5269,Scandinavian,24-01-2017 13:27,afternoon,weekday
5271,Tea,24-01-2017 13:32,afternoon,weekday
5271,Tea,24-01-2017 13:32,afternoon,weekday
5271,Spanish Brunch,24-01-2017 13:32,afternoon,weekday
5271,Salad,24-01-2017 13:32,afternoon,weekday
5272,Cake,24-01-2017 13:45,afternoon,weekday
5273,Coffee,24-01-2017 13:50,afternoon,weekday
5273,Coffee,24-01-2017 13:50,afternoon,weekday
5273,Hot chocolate,24-01-2017 13:50,afternoon,weekday
5274,Spanish Brunch,24-01-2017 13:52,afternoon,weekday
5274,Juice,24-01-2017 13:52,afternoon,weekday
5274,Truffles,24-01-2017 13:52,afternoon,weekday
5275,Coffee,24-01-2017 14:07,afternoon,weekday
5275,Pastry,24-01-2017 14:07,afternoon,weekday
5276,Cake,24-01-2017 14:12,afternoon,weekday
5277,Fudge,24-01-2017 14:20,afternoon,weekday
5277,Sandwich,24-01-2017 14:20,afternoon,weekday
5278,Muffin,24-01-2017 14:25,afternoon,weekday
5278,Cookies,24-01-2017 14:25,afternoon,weekday
5279,Bread,24-01-2017 14:49,afternoon,weekday
5279,Bread,24-01-2017 14:49,afternoon,weekday
5280,Coffee,24-01-2017 15:03,afternoon,weekday
5281,Coffee,24-01-2017 15:08,afternoon,weekday
5281,Cake,24-01-2017 15:08,afternoon,weekday
5282,Tea,24-01-2017 15:25,afternoon,weekday
5282,Chicken Stew,24-01-2017 15:25,afternoon,weekday
5283,Bread,24-01-2017 16:08,afternoon,weekday
5283,Coffee,24-01-2017 16:08,afternoon,weekday
5283,Cake,24-01-2017 16:08,afternoon,weekday
5284,Bread,24-01-2017 16:18,afternoon,weekday
5284,Cake,24-01-2017 16:18,afternoon,weekday
5285,Bread,24-01-2017 16:23,afternoon,weekday
5286,Coffee,24-01-2017 16:29,afternoon,weekday
5286,Bread,24-01-2017 16:29,afternoon,weekday
5287,Coffee,24-01-2017 16:40,afternoon,weekday
5287,Pastry,24-01-2017 16:40,afternoon,weekday
5288,Tea,24-01-2017 17:09,evening,weekday
5288,Cake,24-01-2017 17:09,evening,weekday
5289,Bread,25-01-2017 08:40,morning,weekday
5290,Bread,25-01-2017 08:47,morning,weekday
5291,Coffee,25-01-2017 08:50,morning,weekday
5291,Toast,25-01-2017 08:50,morning,weekday
5292,Coffee,25-01-2017 08:53,morning,weekday
5293,Bread,25-01-2017 09:21,morning,weekday
5293,Medialuna,25-01-2017 09:21,morning,weekday
5294,Eggs,25-01-2017 09:44,morning,weekday
5294,Coffee,25-01-2017 09:44,morning,weekday
5294,Pastry,25-01-2017 09:44,morning,weekday
5295,Coffee,25-01-2017 09:47,morning,weekday
5296,Scandinavian,25-01-2017 10:51,morning,weekday
5296,Cookies,25-01-2017 10:51,morning,weekday
5297,Bread,25-01-2017 10:53,morning,weekday
5298,Bread,25-01-2017 10:54,morning,weekday
5299,Bread,25-01-2017 10:59,morning,weekday
5300,Medialuna,25-01-2017 11:18,morning,weekday
5301,Farm House,25-01-2017 11:26,morning,weekday
5302,Baguette,25-01-2017 11:27,morning,weekday
5302,Bread,25-01-2017 11:27,morning,weekday
5303,Bread,25-01-2017 11:30,morning,weekday
5304,Baguette,25-01-2017 11:31,morning,weekday
5305,Soup,25-01-2017 12:05,afternoon,weekday
5306,Tea,25-01-2017 12:11,afternoon,weekday
5307,Coffee,25-01-2017 12:36,afternoon,weekday
5307,Tea,25-01-2017 12:36,afternoon,weekday
5307,Cookies,25-01-2017 12:36,afternoon,weekday
5307,Pastry,25-01-2017 12:36,afternoon,weekday
5308,Bread,25-01-2017 12:41,afternoon,weekday
5309,Bread,25-01-2017 12:43,afternoon,weekday
5310,Coffee,25-01-2017 12:49,afternoon,weekday
5310,Tea,25-01-2017 12:49,afternoon,weekday
5310,Sandwich,25-01-2017 12:49,afternoon,weekday
5310,Chicken Stew,25-01-2017 12:49,afternoon,weekday
5311,Sandwich,25-01-2017 12:54,afternoon,weekday
5311,Coffee,25-01-2017 12:54,afternoon,weekday
5311,Coke,25-01-2017 12:54,afternoon,weekday
5312,Sandwich,25-01-2017 12:56,afternoon,weekday
5313,Sandwich,25-01-2017 12:57,afternoon,weekday
5314,Coffee,25-01-2017 13:07,afternoon,weekday
5315,Bread,25-01-2017 13:49,afternoon,weekday
5316,Sandwich,25-01-2017 13:54,afternoon,weekday
5316,Tea,25-01-2017 13:54,afternoon,weekday
5316,Coffee,25-01-2017 13:54,afternoon,weekday
5317,Hot chocolate,25-01-2017 14:10,afternoon,weekday
5317,Bread,25-01-2017 14:10,afternoon,weekday
5318,Tea,25-01-2017 14:38,afternoon,weekday
5318,The Nomad,25-01-2017 14:38,afternoon,weekday
5318,Cake,25-01-2017 14:38,afternoon,weekday
5319,Bread,25-01-2017 14:39,afternoon,weekday
5319,Tea,25-01-2017 14:39,afternoon,weekday
5319,Soup,25-01-2017 14:39,afternoon,weekday
5320,Tea,25-01-2017 14:41,afternoon,weekday
5320,Soup,25-01-2017 14:41,afternoon,weekday
5320,Sandwich,25-01-2017 14:41,afternoon,weekday
5320,Medialuna,25-01-2017 14:41,afternoon,weekday
5321,Coffee,25-01-2017 14:57,afternoon,weekday
5321,Tea,25-01-2017 14:57,afternoon,weekday
5321,Cake,25-01-2017 14:57,afternoon,weekday
5322,Sandwich,25-01-2017 14:59,afternoon,weekday
5323,Tea,25-01-2017 15:18,afternoon,weekday
5324,Coke,25-01-2017 15:19,afternoon,weekday
5325,Bread,25-01-2017 15:21,afternoon,weekday
5326,Tea,25-01-2017 15:28,afternoon,weekday
5327,Juice,25-01-2017 15:29,afternoon,weekday
5327,Cake,25-01-2017 15:29,afternoon,weekday
5328,Cake,25-01-2017 15:58,afternoon,weekday
5328,Coffee,25-01-2017 15:58,afternoon,weekday
5329,Muffin,25-01-2017 16:33,afternoon,weekday
5336,Bread,26-01-2017 08:45,morning,weekday
5337,Bread,26-01-2017 08:54,morning,weekday
5337,Medialuna,26-01-2017 08:54,morning,weekday
5338,Tea,26-01-2017 09:15,morning,weekday
5339,Bread,26-01-2017 09:36,morning,weekday
5339,Coffee,26-01-2017 09:36,morning,weekday
5340,Bread,26-01-2017 09:36,morning,weekday
5341,Farm House,26-01-2017 09:48,morning,weekday
5342,Bread,26-01-2017 09:49,morning,weekday
5342,Coffee,26-01-2017 09:49,morning,weekday
5342,Tea,26-01-2017 09:49,morning,weekday
5342,Cookies,26-01-2017 09:49,morning,weekday
5342,Hot chocolate,26-01-2017 09:49,morning,weekday
5343,Coffee,26-01-2017 09:51,morning,weekday
5344,Coffee,26-01-2017 10:40,morning,weekday
5345,Bread,26-01-2017 10:46,morning,weekday
5345,Muffin,26-01-2017 10:46,morning,weekday
5345,Coffee,26-01-2017 10:46,morning,weekday
5346,Muffin,26-01-2017 11:00,morning,weekday
5347,Cookies,26-01-2017 11:05,morning,weekday
5347,Juice,26-01-2017 11:05,morning,weekday
5348,Cookies,26-01-2017 11:07,morning,weekday
5348,Cookies,26-01-2017 11:07,morning,weekday
5348,Coffee,26-01-2017 11:07,morning,weekday
5348,Hot chocolate,26-01-2017 11:07,morning,weekday
5349,Tea,26-01-2017 11:09,morning,weekday
5349,Muffin,26-01-2017 11:09,morning,weekday
5349,Cake,26-01-2017 11:09,morning,weekday
5349,Juice,26-01-2017 11:09,morning,weekday
5349,Coffee,26-01-2017 11:09,morning,weekday
5350,Tea,26-01-2017 11:11,morning,weekday
5350,Muffin,26-01-2017 11:11,morning,weekday
5350,Cake,26-01-2017 11:11,morning,weekday
5350,Juice,26-01-2017 11:11,morning,weekday
5350,Coffee,26-01-2017 11:11,morning,weekday
5352,Coffee,26-01-2017 11:17,morning,weekday
5353,Bread,26-01-2017 11:18,morning,weekday
5353,Coffee,26-01-2017 11:18,morning,weekday
5353,Toast,26-01-2017 11:18,morning,weekday
5354,Coffee,26-01-2017 11:19,morning,weekday
5354,Hot chocolate,26-01-2017 11:19,morning,weekday
5354,Art Tray,26-01-2017 11:19,morning,weekday
5354,Sandwich,26-01-2017 11:19,morning,weekday
5355,Juice,26-01-2017 11:20,morning,weekday
5355,Tea,26-01-2017 11:20,morning,weekday
5355,Muffin,26-01-2017 11:20,morning,weekday
5356,Coffee,26-01-2017 11:35,morning,weekday
5356,Coffee,26-01-2017 11:35,morning,weekday
5357,Coffee,26-01-2017 11:54,morning,weekday
5358,Coffee,26-01-2017 12:13,afternoon,weekday
5358,Coffee,26-01-2017 12:13,afternoon,weekday
5358,Cookies,26-01-2017 12:13,afternoon,weekday
5359,Bread,26-01-2017 12:18,afternoon,weekday
5359,Baguette,26-01-2017 12:18,afternoon,weekday
5360,Coffee,26-01-2017 12:19,afternoon,weekday
5360,Bread,26-01-2017 12:19,afternoon,weekday
5361,Coffee,26-01-2017 12:24,afternoon,weekday
5362,Bread,26-01-2017 12:28,afternoon,weekday
5362,Spanish Brunch,26-01-2017 12:28,afternoon,weekday
5363,Coffee,26-01-2017 12:29,afternoon,weekday
5363,Muffin,26-01-2017 12:29,afternoon,weekday
5364,Hot chocolate,26-01-2017 12:30,afternoon,weekday
5364,Baguette,26-01-2017 12:30,afternoon,weekday
5365,Coffee,26-01-2017 12:36,afternoon,weekday
5365,Sandwich,26-01-2017 12:36,afternoon,weekday
5365,Medialuna,26-01-2017 12:36,afternoon,weekday
5366,Bread,26-01-2017 12:41,afternoon,weekday
5367,Coffee,26-01-2017 12:58,afternoon,weekday
5367,Tea,26-01-2017 12:58,afternoon,weekday
5367,Soup,26-01-2017 12:58,afternoon,weekday
5368,Bread,26-01-2017 13:12,afternoon,weekday
5368,Medialuna,26-01-2017 13:12,afternoon,weekday
5369,Chicken Stew,26-01-2017 13:16,afternoon,weekday
5370,Spanish Brunch,26-01-2017 13:25,afternoon,weekday
5370,Tea,26-01-2017 13:25,afternoon,weekday
5370,Coffee,26-01-2017 13:25,afternoon,weekday
5371,Coffee,26-01-2017 13:40,afternoon,weekday
5371,Soup,26-01-2017 13:40,afternoon,weekday
5371,Coffee,26-01-2017 13:40,afternoon,weekday
5371,Muffin,26-01-2017 13:40,afternoon,weekday
5372,Cake,26-01-2017 13:41,afternoon,weekday
5372,Soup,26-01-2017 13:41,afternoon,weekday
5372,Tea,26-01-2017 13:41,afternoon,weekday
5373,Sandwich,26-01-2017 13:42,afternoon,weekday
5373,Bread,26-01-2017 13:42,afternoon,weekday
5373,Muffin,26-01-2017 13:42,afternoon,weekday
5374,Sandwich,26-01-2017 13:50,afternoon,weekday
5374,Coffee,26-01-2017 13:50,afternoon,weekday
5374,Bread,26-01-2017 13:50,afternoon,weekday
5375,Bread,26-01-2017 13:52,afternoon,weekday
5375,Baguette,26-01-2017 13:52,afternoon,weekday
5376,Pastry,26-01-2017 14:06,afternoon,weekday
5376,Bread,26-01-2017 14:06,afternoon,weekday
5376,Jam,26-01-2017 14:06,afternoon,weekday
5377,Bread,26-01-2017 14:10,afternoon,weekday
5378,Pastry,26-01-2017 14:16,afternoon,weekday
5379,Cake,26-01-2017 14:39,afternoon,weekday
5379,Cake,26-01-2017 14:39,afternoon,weekday
5380,Chicken Stew,26-01-2017 15:08,afternoon,weekday
5380,Spanish Brunch,26-01-2017 15:08,afternoon,weekday
5381,Bread,26-01-2017 15:21,afternoon,weekday
5381,Farm House,26-01-2017 15:21,afternoon,weekday
5382,Tea,26-01-2017 15:26,afternoon,weekday
5382,Cake,26-01-2017 15:26,afternoon,weekday
5383,Tea,26-01-2017 15:39,afternoon,weekday
5383,Tea,26-01-2017 15:39,afternoon,weekday
5383,Medialuna,26-01-2017 15:39,afternoon,weekday
5384,Tea,26-01-2017 15:58,afternoon,weekday
5384,Coffee,26-01-2017 15:58,afternoon,weekday
5384,Cookies,26-01-2017 15:58,afternoon,weekday
5385,Coffee,26-01-2017 16:32,afternoon,weekday
5385,Muffin,26-01-2017 16:32,afternoon,weekday
5386,Bread,26-01-2017 16:56,afternoon,weekday
5387,Pastry,27-01-2017 08:29,morning,weekday
5387,Hot chocolate,27-01-2017 08:29,morning,weekday
5388,Bread,27-01-2017 08:35,morning,weekday
5389,Bread,27-01-2017 08:39,morning,weekday
5390,Bread,27-01-2017 08:56,morning,weekday
5390,Cookies,27-01-2017 08:56,morning,weekday
5391,Coffee,27-01-2017 09:00,morning,weekday
5391,Toast,27-01-2017 09:00,morning,weekday
5392,Bread,27-01-2017 09:12,morning,weekday
5392,Bread,27-01-2017 09:12,morning,weekday
5393,Coffee,27-01-2017 09:13,morning,weekday
5394,Coffee,27-01-2017 09:34,morning,weekday
5394,Juice,27-01-2017 09:34,morning,weekday
5394,Pastry,27-01-2017 09:34,morning,weekday
5395,Cookies,27-01-2017 09:36,morning,weekday
5395,Muffin,27-01-2017 09:36,morning,weekday
5395,Coffee,27-01-2017 09:36,morning,weekday
5395,Coffee,27-01-2017 09:36,morning,weekday
5395,Coffee,27-01-2017 09:36,morning,weekday
5396,Bread,27-01-2017 09:52,morning,weekday
5396,Pastry,27-01-2017 09:52,morning,weekday
5397,Medialuna,27-01-2017 09:54,morning,weekday
5398,Farm House,27-01-2017 09:55,morning,weekday
5399,The Nomad,27-01-2017 10:15,morning,weekday
5399,Spanish Brunch,27-01-2017 10:15,morning,weekday
5399,Tea,27-01-2017 10:15,morning,weekday
5399,Bread,27-01-2017 10:15,morning,weekday
5400,Coffee,27-01-2017 10:32,morning,weekday
5400,Medialuna,27-01-2017 10:32,morning,weekday
5401,Farm House,27-01-2017 10:33,morning,weekday
5401,Scandinavian,27-01-2017 10:33,morning,weekday
5402,Bread,27-01-2017 10:33,morning,weekday
5403,Coffee,27-01-2017 10:40,morning,weekday
5404,Coffee,27-01-2017 10:45,morning,weekday
5405,Coffee,27-01-2017 10:58,morning,weekday
5405,Cookies,27-01-2017 10:58,morning,weekday
5405,Bread,27-01-2017 10:58,morning,weekday
5406,Coffee,27-01-2017 11:02,morning,weekday
5406,Coffee,27-01-2017 11:02,morning,weekday
5406,Juice,27-01-2017 11:02,morning,weekday
5407,Coffee,27-01-2017 11:05,morning,weekday
5407,Medialuna,27-01-2017 11:05,morning,weekday
5407,Bread,27-01-2017 11:05,morning,weekday
5408,Coffee,27-01-2017 11:06,morning,weekday
5408,Toast,27-01-2017 11:06,morning,weekday
5409,Coffee,27-01-2017 11:11,morning,weekday
5409,Pastry,27-01-2017 11:11,morning,weekday
5409,Coffee,27-01-2017 11:11,morning,weekday
5410,Farm House,27-01-2017 11:12,morning,weekday
5411,Cake,27-01-2017 11:14,morning,weekday
5411,Muffin,27-01-2017 11:14,morning,weekday
5411,Bread,27-01-2017 11:14,morning,weekday
5411,Coffee,27-01-2017 11:14,morning,weekday
5411,Coffee,27-01-2017 11:14,morning,weekday
5412,Coffee,27-01-2017 11:22,morning,weekday
5413,Bread,27-01-2017 11:31,morning,weekday
5414,Coffee,27-01-2017 11:40,morning,weekday
5414,Muffin,27-01-2017 11:40,morning,weekday
5415,Sandwich,27-01-2017 11:52,morning,weekday
5416,Pastry,27-01-2017 12:00,afternoon,weekday
5416,Hot chocolate,27-01-2017 12:00,afternoon,weekday
5416,Coffee,27-01-2017 12:00,afternoon,weekday
5416,Cake,27-01-2017 12:00,afternoon,weekday
5417,Scone,27-01-2017 12:04,afternoon,weekday
5417,Coffee,27-01-2017 12:04,afternoon,weekday
5417,Bread,27-01-2017 12:04,afternoon,weekday
5418,Coffee,27-01-2017 12:09,afternoon,weekday
5418,Coffee,27-01-2017 12:09,afternoon,weekday
5418,Tea,27-01-2017 12:09,afternoon,weekday
5418,Cake,27-01-2017 12:09,afternoon,weekday
5418,Medialuna,27-01-2017 12:09,afternoon,weekday
5419,Bread,27-01-2017 12:11,afternoon,weekday
5420,Bread,27-01-2017 12:12,afternoon,weekday
5421,Tea,27-01-2017 12:15,afternoon,weekday
5421,Soup,27-01-2017 12:15,afternoon,weekday
5422,Coffee,27-01-2017 12:17,afternoon,weekday
5422,Coffee,27-01-2017 12:17,afternoon,weekday
5423,Coffee,27-01-2017 12:19,afternoon,weekday
5423,Sandwich,27-01-2017 12:19,afternoon,weekday
5424,Bread,27-01-2017 12:20,afternoon,weekday
5425,Truffles,27-01-2017 12:22,afternoon,weekday
5425,Soup,27-01-2017 12:22,afternoon,weekday
5426,Soup,27-01-2017 12:22,afternoon,weekday
5426,Truffles,27-01-2017 12:22,afternoon,weekday
5427,Chicken Stew,27-01-2017 12:45,afternoon,weekday
5427,Coffee,27-01-2017 12:45,afternoon,weekday
5428,Soup,27-01-2017 12:53,afternoon,weekday
5429,Soup,27-01-2017 12:56,afternoon,weekday
5430,Spanish Brunch,27-01-2017 13:02,afternoon,weekday
5430,Truffles,27-01-2017 13:02,afternoon,weekday
5430,Juice,27-01-2017 13:02,afternoon,weekday
5430,Sandwich,27-01-2017 13:02,afternoon,weekday
5431,Cookies,27-01-2017 13:03,afternoon,weekday
5432,Bread,27-01-2017 13:15,afternoon,weekday
5432,Muffin,27-01-2017 13:15,afternoon,weekday
5433,Coffee,27-01-2017 13:23,afternoon,weekday
5433,Tea,27-01-2017 13:23,afternoon,weekday
5433,Brownie,27-01-2017 13:23,afternoon,weekday
5434,Tea,27-01-2017 13:43,afternoon,weekday
5435,Coffee,27-01-2017 13:44,afternoon,weekday
5435,Tea,27-01-2017 13:44,afternoon,weekday
5435,Soup,27-01-2017 13:44,afternoon,weekday
5435,Extra Salami or Feta,27-01-2017 13:44,afternoon,weekday
5436,Baguette,27-01-2017 13:44,afternoon,weekday
5437,Bread,27-01-2017 13:46,afternoon,weekday
5437,Muffin,27-01-2017 13:46,afternoon,weekday
5437,Tea,27-01-2017 13:46,afternoon,weekday
5437,Soup,27-01-2017 13:46,afternoon,weekday
5438,Coffee,27-01-2017 13:48,afternoon,weekday
5438,Soup,27-01-2017 13:48,afternoon,weekday
5438,Sandwich,27-01-2017 13:48,afternoon,weekday
5440,Coffee,27-01-2017 13:59,afternoon,weekday
