ID	Marital Status	Gender	Yearly Income	Children	Education	Occupation	Home Owner	Cars	Commute Distance	Region	Age	BikeBuyer
18542	Married	Male	90000	0	Bachelors	Management	Yes	2	5-10 Miles	North America	63	No
18546	Married	Female	60000	0	Graduate Degree	Skilled Manual	Yes	0	2-5 Miles	North America	34	No
18550	Married	Female	50000	1	Bachelors	Skilled Manual	Yes	1	0-1 Miles	North America	36	No
18552	Married	Female	50000	1	Bachelors	Skilled Manual	Yes	1	0-1 Miles	North America	36	No
18554	Married	Female	60000	0	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	35	No
18555	Married	Female	60000	0	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	36	No
18569	Married	Female	60000	0	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	40	No
18572	Married	Female	60000	0	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	39	No
18573	Married	Female	60000	0	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	40	No
18574	Married	Female	60000	0	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	40	No
18575	Married	Female	60000	0	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	40	No
18576	Married	Female	60000	0	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	40	No
18577	Married	Female	60000	0	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	40	No
18579	Married	Male	70000	0	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	40	No
18583	Single	Male	70000	5	Graduate Degree	Professional	Yes	2	2-5 Miles	North America	37	No
18584	Married	Female	70000	5	Graduate Degree	Professional	No	2	0-1 Miles	North America	37	No
18585	Married	Female	70000	5	Graduate Degree	Professional	Yes	2	0-1 Miles	North America	37	No
18587	Single	Female	40000	0	Bachelors	Professional	No	1	2-5 Miles	North America	41	No
29393	Single	Female	30000	2	Partial College	Clerical	No	0	0-1 Miles	Europe	43	No
18590	Single	Female	80000	3	Bachelors	Skilled Manual	Yes	1	2-5 Miles	North America	41	No
18591	Married	Male	80000	3	Bachelors	Skilled Manual	Yes	1	0-1 Miles	North America	41	No
18593	Single	Female	80000	3	Bachelors	Skilled Manual	No	2	0-1 Miles	North America	41	No
18599	Single	Male	40000	0	Bachelors	Professional	No	1	2-5 Miles	North America	42	No
18600	Married	Female	60000	4	Bachelors	Skilled Manual	Yes	2	2-5 Miles	North America	42	No
18601	Single	Female	60000	5	Bachelors	Skilled Manual	Yes	2	2-5 Miles	North America	42	No
18602	Married	Male	60000	5	Bachelors	Skilled Manual	Yes	3	5-10 Miles	North America	41	No
18604	Married	Female	60000	5	Bachelors	Skilled Manual	Yes	4	2-5 Miles	North America	42	No
18612	Single	Female	70000	0	Bachelors	Professional	No	1	0-1 Miles	North America	37	No
18618	Single	Male	10000	0	Partial High School	Manual	No	2	0-1 Miles	Europe	33	No
18619	Married	Male	40000	1	Bachelors	Skilled Manual	Yes	1	1-2 Miles	Europe	33	No
18622	Single	Male	20000	0	Partial High School	Manual	No	2	0-1 Miles	Europe	33	No
18623	Married	Female	20000	0	Partial High School	Manual	No	2	0-1 Miles	Europe	34	No
18624	Single	Male	30000	0	High School	Manual	Yes	1	2-5 Miles	Europe	34	No
18628	Single	Female	10000	0	Partial High School	Manual	No	2	0-1 Miles	Europe	35	No
18629	Single	Male	20000	0	Partial High School	Manual	Yes	2	1-2 Miles	Europe	35	No
18630	Single	Female	20000	0	Partial High School	Manual	Yes	2	1-2 Miles	Europe	35	No
18631	Single	Female	20000	0	Partial High School	Manual	No	2	0-1 Miles	Europe	35	No
18632	Single	Male	20000	0	Partial High School	Manual	No	2	1-2 Miles	Europe	35	No
18635	Single	Female	40000	2	Partial College	Clerical	Yes	1	0-1 Miles	Europe	35	No
18636	Single	Male	40000	2	Partial College	Clerical	Yes	1	0-1 Miles	Europe	35	No
18637	Single	Male	40000	3	Partial College	Clerical	Yes	0	0-1 Miles	North America	30	No
18640	Married	Male	30000	0	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	32	No
18642	Single	Female	40000	4	Partial College	Clerical	Yes	1	0-1 Miles	North America	31	No
18644	Single	Female	60000	0	Graduate Degree	Skilled Manual	No	0	0-1 Miles	North America	40	No
18652	Married	Female	30000	0	High School	Clerical	No	2	0-1 Miles	North America	51	No
18657	Married	Male	30000	0	High School	Skilled Manual	No	2	0-1 Miles	North America	49	No
29093	Married	Male	20000	1	Partial High School	Clerical	Yes	3	5-10 Miles	Pacific	54	No
18659	Married	Female	40000	0	Partial College	Clerical	Yes	1	0-1 Miles	North America	50	No
18660	Married	Female	40000	0	Partial College	Clerical	Yes	1	1-2 Miles	North America	50	No
18661	Married	Male	30000	0	High School	Skilled Manual	No	2	0-1 Miles	North America	48	No
18662	Married	Male	30000	0	High School	Skilled Manual	Yes	2	1-2 Miles	North America	48	No
18663	Married	Male	30000	0	High School	Skilled Manual	No	2	0-1 Miles	North America	49	No
18664	Married	Male	30000	0	High School	Skilled Manual	Yes	2	1-2 Miles	North America	49	No
18665	Married	Female	30000	0	High School	Skilled Manual	No	2	0-1 Miles	North America	49	No
18666	Single	Female	30000	0	High School	Skilled Manual	Yes	2	1-2 Miles	North America	49	No
18667	Single	Female	30000	0	High School	Skilled Manual	Yes	2	1-2 Miles	North America	49	No
18668	Married	Male	30000	0	High School	Skilled Manual	No	2	0-1 Miles	North America	49	No
18669	Married	Male	40000	0	Partial College	Clerical	Yes	1	0-1 Miles	North America	47	No
18671	Married	Female	80000	0	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	48	No
18672	Married	Male	80000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	48	No
18673	Married	Male	80000	0	Graduate Degree	Skilled Manual	No	0	0-1 Miles	North America	48	No
18674	Single	Female	80000	0	Graduate Degree	Skilled Manual	No	0	0-1 Miles	North America	48	No
18675	Married	Female	60000	0	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	47	No
18676	Married	Male	60000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	47	No
18677	Married	Male	60000	0	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	47	No
18678	Single	Male	60000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	47	No
18681	Married	Female	40000	0	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	33	No
18682	Married	Female	40000	0	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	33	No
18683	Married	Male	40000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	33	No
18685	Married	Male	60000	0	Graduate Degree	Skilled Manual	No	0	0-1 Miles	North America	35	No
18686	Single	Male	60000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	35	No
18687	Married	Female	60000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	35	No
18688	Married	Male	70000	4	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	48	No
18689	Married	Male	80000	4	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	48	No
18690	Married	Male	40000	0	Bachelors	Professional	Yes	1	0-1 Miles	North America	77	No
18704	Married	Female	70000	5	Bachelors	Professional	Yes	3	10+ Miles	Pacific	39	No
18705	Married	Male	70000	5	Bachelors	Professional	Yes	3	10+ Miles	Pacific	39	No
18707	Married	Male	110000	0	Graduate Degree	Management	Yes	1	5-10 Miles	Pacific	37	No
18711	Single	Female	70000	5	Bachelors	Professional	Yes	4	10+ Miles	Pacific	39	No
18712	Married	Male	80000	5	Graduate Degree	Management	No	3	0-1 Miles	Pacific	40	No
18713	Married	Female	80000	5	Graduate Degree	Management	No	3	0-1 Miles	Pacific	39	No
18714	Married	Male	80000	5	Graduate Degree	Management	Yes	3	0-1 Miles	Pacific	40	No
18715	Married	Male	60000	3	Bachelors	Professional	Yes	1	5-10 Miles	Pacific	41	No
18717	Married	Female	70000	0	Bachelors	Professional	No	1	0-1 Miles	Pacific	41	No
18719	Married	Male	60000	4	Bachelors	Professional	Yes	3	10+ Miles	Pacific	42	No
18720	Married	Female	60000	5	Bachelors	Professional	Yes	4	2-5 Miles	Pacific	42	No
18727	Single	Female	60000	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	Pacific	45	No
18728	Married	Male	100000	0	Bachelors	Professional	No	1	5-10 Miles	Pacific	40	No
18730	Married	Male	90000	0	Bachelors	Professional	Yes	1	5-10 Miles	Pacific	47	No
18732	Married	Male	30000	0	Partial College	Clerical	No	2	0-1 Miles	Pacific	74	No
18733	Single	Male	70000	0	Bachelors	Professional	No	1	5-10 Miles	Pacific	41	No
18734	Single	Female	70000	0	Bachelors	Professional	No	1	5-10 Miles	Pacific	42	No
18741	Married	Male	30000	0	Partial College	Clerical	No	2	0-1 Miles	Pacific	70	No
18742	Married	Male	70000	4	Partial College	Skilled Manual	Yes	3	5-10 Miles	Pacific	46	No
18743	Married	Male	70000	4	Partial College	Skilled Manual	No	3	10+ Miles	Pacific	46	No
18744	Married	Female	70000	4	Partial College	Skilled Manual	Yes	3	5-10 Miles	Pacific	46	No
18745	Married	Female	70000	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	Pacific	49	No
29443	Single	Male	10000	0	Partial College	Manual	Yes	0	0-1 Miles	Europe	50	No
18749	Married	Female	30000	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	30	No
18750	Married	Female	30000	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	30	No
18751	Single	Female	30000	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	30	No
18752	Single	Female	40000	0	High School	Skilled Manual	Yes	1	5-10 Miles	North America	31	No
18753	Single	Male	40000	0	High School	Skilled Manual	Yes	1	5-10 Miles	North America	31	No
18754	Single	Female	40000	0	High School	Skilled Manual	No	2	0-1 Miles	North America	31	No
18755	Single	Male	40000	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	30	No
18756	Single	Female	40000	0	High School	Skilled Manual	No	2	0-1 Miles	North America	30	No
18757	Married	Male	40000	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	30	No
18758	Single	Male	30000	0	Partial High School	Clerical	No	2	5-10 Miles	North America	27	No
18759	Single	Male	30000	0	Partial High School	Clerical	No	2	0-1 Miles	North America	28	No
18760	Married	Female	30000	0	Partial High School	Clerical	No	2	0-1 Miles	North America	28	No
18761	Single	Male	30000	0	Partial High School	Clerical	Yes	2	5-10 Miles	North America	28	No
18763	Married	Female	40000	0	Bachelors	Management	No	2	0-1 Miles	Pacific	68	No
18764	Married	Female	40000	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	28	No
18765	Single	Male	40000	0	High School	Skilled Manual	No	2	0-1 Miles	North America	29	No
18770	Single	Male	40000	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	North America	30	No
18771	Single	Male	40000	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	North America	30	No
18772	Married	Female	40000	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	North America	30	No
18773	Married	Female	40000	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	North America	30	No
18774	Single	Male	60000	0	Partial College	Skilled Manual	No	1	1-2 Miles	North America	30	No
18775	Married	Female	40000	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	31	No
18776	Single	Male	30000	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	North America	31	No
18777	Single	Male	30000	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	North America	32	No
18778	Married	Male	30000	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	North America	32	No
18779	Married	Male	30000	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	North America	32	No
18784	Married	Female	90000	4	Bachelors	Management	Yes	1	1-2 Miles	North America	38	No
18786	Single	Male	120000	1	Bachelors	Management	No	4	1-2 Miles	North America	39	No
18787	Married	Female	80000	3	Bachelors	Management	Yes	0	0-1 Miles	North America	43	No
18791	Single	Female	40000	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	27	No
18793	Married	Male	20000	0	High School	Skilled Manual	No	2	1-2 Miles	Pacific	62	No
18796	Married	Male	10000	1	High School	Skilled Manual	Yes	2	5-10 Miles	Pacific	58	No
18797	Single	Male	40000	0	Partial College	Skilled Manual	No	1	1-2 Miles	North America	28	No
18799	Married	Male	60000	0	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	35	No
18805	Married	Female	50000	1	Bachelors	Skilled Manual	Yes	0	0-1 Miles	North America	34	No
18807	Single	Male	130000	2	Graduate Degree	Management	No	2	1-2 Miles	North America	42	No
18809	Married	Male	80000	1	Partial College	Professional	Yes	1	0-1 Miles	North America	50	No
18810	Married	Male	60000	0	Graduate Degree	Management	Yes	2	1-2 Miles	North America	72	No
18811	Married	Male	80000	3	Partial College	Professional	Yes	2	2-5 Miles	North America	43	No
18812	Single	Male	80000	3	Partial College	Professional	Yes	2	2-5 Miles	North America	43	No
18813	Single	Female	90000	0	Partial College	Professional	Yes	1	5-10 Miles	North America	43	No
18814	Single	Male	90000	0	Partial College	Professional	No	1	10+ Miles	North America	43	No
18815	Married	Female	90000	0	Partial College	Professional	No	1	10+ Miles	North America	43	No
29116	Married	Female	100000	0	Bachelors	Management	Yes	3	2-5 Miles	Pacific	48	No
18820	Married	Female	160000	1	Bachelors	Management	Yes	4	0-1 Miles	North America	43	No
18821	Single	Male	80000	4	Partial College	Professional	Yes	2	5-10 Miles	North America	43	No
18822	Married	Male	90000	4	Partial College	Professional	Yes	3	1-2 Miles	North America	44	No
18823	Single	Male	110000	3	Bachelors	Management	No	1	1-2 Miles	North America	44	No
18825	Married	Male	130000	2	Bachelors	Management	Yes	4	0-1 Miles	North America	44	No
18826	Married	Female	70000	4	Partial College	Professional	No	3	2-5 Miles	North America	45	No
18828	Married	Female	80000	4	Partial College	Professional	Yes	3	1-2 Miles	North America	45	No
18830	Married	Female	110000	3	Bachelors	Management	Yes	3	5-10 Miles	North America	45	No
18833	Married	Female	60000	0	High School	Professional	No	2	1-2 Miles	North America	51	No
18834	Married	Female	60000	0	High School	Professional	No	2	1-2 Miles	North America	51	No
18835	Single	Female	60000	0	High School	Professional	Yes	2	5-10 Miles	North America	51	No
18836	Single	Female	60000	0	High School	Professional	Yes	2	5-10 Miles	North America	51	No
18837	Married	Female	70000	3	High School	Professional	Yes	0	1-2 Miles	North America	51	No
18843	Married	Male	50000	0	Graduate Degree	Management	No	2	1-2 Miles	North America	70	No
18844	Single	Male	50000	0	Graduate Degree	Management	Yes	2	5-10 Miles	North America	70	No
18845	Married	Female	60000	0	Graduate Degree	Management	Yes	2	1-2 Miles	North America	70	No
18846	Single	Male	60000	0	Graduate Degree	Management	Yes	2	5-10 Miles	North America	70	No
18847	Married	Female	60000	0	Graduate Degree	Management	Yes	2	5-10 Miles	North America	70	No
29134	Married	Male	60000	4	Bachelors	Skilled Manual	No	3	10+ Miles	North America	42	No
18852	Married	Female	80000	0	Partial High School	Skilled Manual	Yes	2	5-10 Miles	North America	52	No
18853	Married	Female	80000	0	Partial High School	Skilled Manual	Yes	2	5-10 Miles	North America	52	No
18861	Married	Female	70000	1	High School	Professional	Yes	0	5-10 Miles	North America	52	No
18870	Married	Female	40000	0	Partial College	Professional	No	2	5-10 Miles	North America	54	No
18871	Married	Male	60000	0	Graduate Degree	Management	Yes	2	10+ Miles	North America	69	No
18872	Married	Male	60000	0	Graduate Degree	Management	Yes	2	10+ Miles	North America	68	No
18873	Single	Male	60000	0	Graduate Degree	Management	Yes	2	10+ Miles	North America	66	No
18874	Married	Female	60000	0	Graduate Degree	Management	Yes	2	10+ Miles	North America	67	No
18875	Married	Male	60000	0	Graduate Degree	Management	Yes	2	1-2 Miles	North America	67	No
18877	Married	Male	80000	0	Graduate Degree	Management	Yes	2	5-10 Miles	North America	66	No
18879	Married	Male	50000	0	Bachelors	Management	Yes	2	10+ Miles	North America	65	No
18880	Married	Male	60000	0	Graduate Degree	Management	No	2	1-2 Miles	North America	65	No
29383	Single	Female	10000	2	Partial High School	Manual	No	2	0-1 Miles	Europe	43	No
18884	Single	Male	40000	0	Partial High School	Clerical	Yes	2	5-10 Miles	North America	29	No
18885	Single	Female	20000	0	High School	Skilled Manual	Yes	2	5-10 Miles	Pacific	58	No
18886	Single	Male	40000	0	Partial High School	Clerical	No	2	1-2 Miles	North America	28	No
18887	Single	Female	40000	0	Partial High School	Clerical	Yes	2	5-10 Miles	North America	29	No
18888	Single	Male	40000	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	North America	28	No
18889	Single	Female	40000	0	Partial College	Skilled Manual	No	1	1-2 Miles	North America	29	No
28883	Married	Male	120000	4	High School	Professional	Yes	4	5-10 Miles	Europe	50	No
18891	Married	Female	40000	0	Partial College	Skilled Manual	Yes	2	5-10 Miles	North America	29	No
18892	Single	Male	60000	0	Partial College	Skilled Manual	Yes	2	5-10 Miles	North America	28	No
18893	Single	Male	60000	0	Partial College	Skilled Manual	No	2	1-2 Miles	North America	29	No
18895	Married	Male	10000	1	Partial High School	Clerical	Yes	2	5-10 Miles	Pacific	57	No
18896	Married	Male	20000	1	Partial High School	Clerical	No	2	1-2 Miles	Pacific	57	No
18897	Married	Male	20000	1	Partial High School	Clerical	Yes	2	5-10 Miles	Pacific	57	No
18898	Single	Female	20000	1	Partial High School	Clerical	Yes	2	5-10 Miles	Pacific	56	No
18901	Single	Male	20000	1	Partial High School	Clerical	Yes	2	5-10 Miles	Pacific	55	No
18910	Single	Male	30000	0	Partial College	Skilled Manual	Yes	2	5-10 Miles	North America	31	No
18911	Single	Male	30000	0	High School	Skilled Manual	No	2	5-10 Miles	North America	31	No
18912	Married	Male	40000	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	31	No
18913	Married	Male	40000	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	31	No
18915	Married	Female	40000	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	31	No
18918	Married	Female	60000	0	Partial College	Skilled Manual	Yes	2	5-10 Miles	North America	32	No
18919	Single	Male	60000	0	Partial College	Skilled Manual	No	2	5-10 Miles	North America	32	No
18920	Single	Male	60000	0	Partial College	Skilled Manual	No	2	1-2 Miles	North America	33	No
18921	Single	Female	60000	0	Partial College	Skilled Manual	No	2	1-2 Miles	North America	33	No
18925	Married	Female	60000	0	Partial College	Professional	No	2	1-2 Miles	North America	30	No
18926	Married	Male	60000	0	Partial College	Professional	No	2	1-2 Miles	North America	30	No
18927	Single	Female	60000	0	Partial College	Professional	No	2	1-2 Miles	North America	30	No
29282	Married	Female	30000	0	High School	Professional	Yes	2	5-10 Miles	North America	57	No
18933	Single	Female	30000	0	Partial High School	Skilled Manual	Yes	2	5-10 Miles	North America	32	No
18934	Single	Male	60000	0	Partial College	Professional	Yes	2	5-10 Miles	North America	32	No
18935	Married	Female	130000	1	Graduate Degree	Management	Yes	3	1-2 Miles	North America	40	No
18937	Single	Male	70000	0	Partial High School	Skilled Manual	Yes	2	5-10 Miles	North America	49	No
18938	Married	Male	70000	0	Partial High School	Skilled Manual	Yes	2	5-10 Miles	North America	49	No
