rank,title,studio,lifetime_gross,year
8149,The Assassination of Richard Nixon,Think,708776,2004
8150,Raavan,Relbig.,708726,2010
8151,Point Blank,Magn.,708215,2011
8152,The Hedgehog,NeoC,707945,2011
8153,Mozart's Sister,MBox,707885,2011
8154,Oldboy,Tar.,707481,2005
8155,The 11th Hour,WIP,707343,2007
8156,Holiday (2014),Relbig.,706893,2014
8157,Frankie & Alice,Free,706546,2011
8158,Monster Hunt 2,LGF,706153,2018
8159,"Men, Women & Children",Par.,705908,2014
8160,Human Nature,FL,705308,2002
8161,Cartel Land,Orch.,704352,2015
8162,Canelo Vs. GGG: Supremacy,Fathom,703396,2017
8163,Hobo With a Shotgun,Magn.,703372,2011
8164,The Tale of The Princess Kaguya,GK,703232,2014
8165,Little Men (2016),Magn.,702537,2016
8166,Tangerine,Magn.,702354,2015
8167,Bachna Ae Haseeno,Yash,702166,2008
8168,56 Up,FRun,701278,2013
8169,Chaar Sahibzaade: Rise of Band Singh Bahadur,Eros,700723,2016
8170,Siesta,Lori,700000,1987
8171,La Lectrice,OrionC,699397,1989
8172,Edward II,FL,699264,1992
8173,Saddest Music in the World,IFC,699225,2004
8174,Agent Vinod,Eros,698210,2012
8175,Boundaries,SPC,698091,2018
8176,Cheeni Kum,Eros,697369,2007
8177,Tabloid,IFC,696921,2011
8178,The Himalayas,CJ,696717,2015
8179,Muscle Shoals,Magn.,696241,2013
8180,The Girlfriend Experience,Magn.,695840,2009
8181,Split Decisions,NCeV,695822,1988
8182,Jhoom Barabar Jhoom,Yash,695157,2007
8183,Delgo,Free,694782,2008
8184,Red Army,SPC,694600,2015
8185,The Pirates of Penzance,Uni.,694497,1983
8186,Chris Brown: Welcome To My Life,Fathom,693984,2017
8187,The Paperboy,MNE,693286,2012
8188,Polish Wedding,FoxS,692588,1998
8189,The Living End,Oct.,692585,1992
8190,Stonewall,Strand,692400,1996
8191,Inside Deep Throat,Uni.,691880,2005
8192,Lost in Paris,Osci.,691597,2017
8193,The Opposite Sex and How to Live With Them,Mira.,690966,1993
8194,Shubh Mangal Saavdhan,Eros,689874,2017
8195,Fanboys,Wein.,688529,2009
8196,Happy Accidents,IFC,688523,2001
8197,"Distant Voices, Still Lives",Ave,688329,1989
8198,Daniel,Par.,687475,1983
8199,Lady Chatterley,Kino,687414,2007
8200,The Caveman's Valentine,Focus,687194,2001
8201,A Chef in Love,SPC,686704,1997
8202,The Devotion of Suspect X,CL,686435,2017
8203,Wigstock: The Movie,Gold.,686152,1995
8204,The Thieves,WGUSA,685839,2012
8205,Mr. Church,Free,685780,2016
8206,Bloodsport 2,FMEnt,684351,1996
8207,Nobody Knows,IFC,684118,2005
8208,"A Man, a Woman and a Bank",AVCO,683353,1979
8209,Sophie Scholl - The Final Days,Zeit.,680331,2006
8210,A Matter of Faith,5&2,680113,2014
8211,Besharam,Relbig.,679866,2013
8212,No Entry,Eros,678000,2005
8213,The King of Kong: A Fistful of Quarters,PicH,677914,2007
8214,Alex Rider: Operation Stormbreaker,Wein.,677646,2006
8215,The Secret of Kells,GK,676775,2010
8216,"Dancer, Texas Pop. 81",Sony,676631,1998
8217,Where the River Runs Black,MGM,676166,1986
8218,Mid-August Lunch,Zeit.,675299,2010
8219,Laaga Chunari Mein Daag - Journey of a Woman,Yash,675102,2007
8220,Red Lights,Wells,673828,2004
8221,The D Train,IFC,673151,2015
8222,Imagine Me and You,FoxS,672243,2006
8223,CSA: The Confederate States of America,IFC,672156,2005
8224,Some Mother's Son,Sony,671437,1996
8225,Maniac Cop,SGE,671382,1988
8226,Koi... Mil Gaya,Yash,671372,2003
8227,"Cry, the Beloved Country",Mira.,670727,1995
8228,Student of the Year,Eros,670086,2012
8229,Bewaafa,Eros,670076,2005
8230,The Promise,WIP,669625,2006
8231,Arabian Knight,Mira.,669276,1995
8232,The Claim,MGM,669258,2000
8233,Hum Aapke Dil Mein Rahte Hain,Eros,668678,1999
8234,Kurt and Courtney,Roxie,668228,1998
8235,Anvil! The Story of Anvil,Abr.,667911,2009
8236,The House Where Evil Dwells,MGM,667863,1982
8237,My Afternoons with Margueritte,Cohen,666557,2011
8238,Balzac and the Little Chinese Seamstress,Emp.,666327,2005
8239,Beer for My Horses,RAtt.,666045,2008
8240,Echelon Conspiracy,ADF,666009,2009
8241,The Cremaster Cycle,Palm,665861,2003
8242,American Buffalo,Gold.,665450,1996
8243,The Berlin File,CJ,665210,2013
8244,American Honey,A24,663246,2016
8245,Savage Nights,Gram.,662341,1994
8246,The Emperor's New Clothes,ParC,661903,2002
8247,Star Maps,FoxS,661465,1997
8248,The Stanford Prison Experiment,IFC,660561,2015
8249,Grace of My Heart,Gram.,660313,1996
8250,Baadshah,Eros,660216,1999
8251,Les Visiteurs,Mira.,659810,1996
8252,Play the Game,Slow,659483,2009
8253,The Concert,Wein.,657986,2010
8254,Spellbinder,MGM,657446,1988
8255,War Party,Hemd,657190,1989
8256,SubUrbia,SPC,656747,1997
8257,Terri,ATO,655802,2011
8258,The Decalogue,NYer,655720,2000
8259,Heroes (2008),Eros,655538,2008
8260,Another Gay Movie,TLA,654132,2006
8261,Wilson,FoxS,653951,2017
8262,Parkland,EXCL,653651,2013
8263,Lassie (2006),IDP,652163,2006
8264,L'Enfant (The Child),SPC,651941,2006
8265,Aarakshan (Reservation),Relbig.,651096,2011
8266,El Jeremias,Sony,650465,2016
8267,Jaan-E-Mann,AdL.,650000,2006
8268,Jodorowsky's Dune,SPC,647280,2014
8269,Japanese Story,IDP,647054,2003
8270,Hasee Toh Phasee,Relbig.,646035,2014
8271,Saraband,SPC,645634,2005
8272,Focus,ParC,645418,2001
8273,Frank,Magn.,645186,2014
8274,2008 Oscar Shorts,Shrts.,644635,2009
8275,Da,FDal,644532,1988
8276,Dil Bole Hadippa! (My Heart Goes Hooray),Yash,644046,2009
8277,Into the Sun,Trim.,641886,1991
8278,Five Days from Home,Uni.,641768,1979
8279,Holy Motors,IM,641100,2012
8280,Journey from the Fall,ImAs,641039,2007
8281,City of Gold,IFC,640979,2016
8282,Purple Moon (Re-issue),Mira.,640945,1960
8283,Dust to Glory,IFC,640013,2005
8284,The Monster,Lions,638645,1996
8285,The Wild Bunch,WB,638641,1969
8286,POM Wonderful Presents: The Greatest Movie Ever Sold,SPC,638476,2011
8287,Dinner Rush,Acc.,638227,2001
8288,We Are Family,UTV,638144,2010
8289,Blow Dry,Mira.,637769,2001
8290,The Stoning of Soraya M.,RAtt.,637421,2009
8291,Dice Rules,7Art,637327,1991
8292,One from the Heart,Col.,636796,1982
8293,The Virginity Hit,Sony,636706,2010
8294,Fugitive Pieces,Gold.,635783,2008
8295,Moliere,SPC,635733,2007
8296,My Life So Far,Mira.,635620,1999
8297,Goya in Bordeaux,Sony,635361,2000
8298,The Last Lions,NGE,635325,2011
8299,Ride with the Devil,USA,635096,1999
8300,Pere et Fils,Ode.,634968,2003
8301,2 Days in New York,Magn.,633210,2012
8302,Grey Owl,Mira.,632617,1999
8303,The Assassin,WGUSA,632542,2015
8304,Embrace: The Documentary,Gathr,629126,2016
8305,Pumping Iron 2: The Women,Cinc,628050,1985
8306,"The Prize Winner of Defiance, Ohio",DW,627844,2005
8307,Amreeka,NGE,627436,2009
8308,Red Cliff,Magn.,627047,2009
8309,Taxi 2,Lions,626164,2000
8310,Johnny Stecchino,NL,626057,1992
8311,The House of Yes,Mira.,626057,1997
8312,Son of the Bride,SPC,624757,2002
8313,Wuthering Heights (Re-issue),Gold.,624643,1989
8314,The Only Living Boy in New York,RAtt.,624332,2017
8315,Character,SPC,623983,1998
8316,A Secret,Strand,623558,2008
8317,"Kumiko, The Treasure Hunter",Ampl.,623383,2015
8318,Texas Rangers (2001),Mira.,623374,2001
8319,Spike of Bensonhurst,FDal,623112,1988
8320,It's My Party,MGM,622503,1996
8321,Ajami,Kino,622403,2010
8322,Sunday Lovers,MGM,621931,1981
8323,Range 15,TUG,621738,2016
8324,Cronos,Oct.,621392,1994
8325,Mary Kom,Eros,621300,2014
8326,L.O.C. (Kargil),Eros,621103,2003
8327,The Passenger,MGM,620155,1975
8328,Guinevere,Mira.,619511,1999
8329,Agora,NM,619423,2010
8330,Vincere,IFC,619162,2010
8331,Foxtrot,SPC,618883,2018
8332,Fever Pitch (1985),MGM,618847,1985
8333,The Miseducation of Cameron Post,FR,618730,2018
8334,Cage,NCeV,618178,1988
8335,The Third Man,Selz.,618173,1949
8336,I Served the King of England,SPC,617403,2008
8337,Howl,Osci.,617334,2010
8338,The Celestine Prophecy,Ram,617236,2006
8339,The Bronze,SPC,615816,2016
8340,Finding Fanny,FIP,615691,2014
8341,Going Upriver: The Long War of John Kerry,Think,614138,2004
8342,Tickled,Magn.,613956,2016
8343,Brothers: Blood Against Blood,FIP,613775,2015
8344,The Hunt,Magn.,613308,2013
8345,Queens Logic,NL,612781,1991
8346,Walking the Camino: Six Ways to Santiago,FEF,612717,2013
8347,The Filth and the Fury,FL,612192,2000
8348,Le Havre,Jan.,611709,2011
8349,Leolo,FL,611703,1993
8350,Everlasting Moments,IFC,610825,2009
8351,Not Fade Away,ParV,610792,2012
8352,The Return of Superfly,Trit,610402,1990
8353,Henry: Portrait of a Serial Killer,Grey,609939,1990
8354,Deception (1993),Mira.,608866,1993
8355,Welcome to Me,Alc,608852,2015
8356,Gunner Palace,Palm,607844,2005
8357,Itzhak,Greenwich,607290,2018
8358,Below,Dim.,605562,2002
8359,Blue Collar Comedy Tour,WB,604856,2003
8360,Modern Girls,Atl,604849,1986
8361,Tatie Danielle,Mira.,604624,1991
8362,Love Serenade,Mira.,604523,1997
8363,Jaane Tu Ya Jaane Na,UTV,604037,2008
8364,Mean Creek,ParC,603951,2004
8365,Vince Vaughn's Wild West Comedy Show: 30 Days & 30 Nights - From Hollywood to the Heartland,PicH,603894,2008
8366,The Midwife,MBox,603582,2017
8367,The Holy Land,CAVU,603520,2003
8368,Girl from Monaco,Magn.,602992,2009
8369,The Advocate,Mira.,602329,1994
8370,Orgazmo,Oct.,602302,1998
8371,Knights of the City,NW,601451,1986
8372,The Signal (2014),Focus,600896,2014
8373,Chungking Express,Roll.,600200,1996
8374,Code Name: Wild Geese,NW,600000,1986
8375,Heroine,UTV,598668,2012
8376,Swept Away,SGem,598645,2002
8377,Road Scholar,Gold.,597564,1993
8378,Master,CJ,597251,2016
8379,Fiza,VidS,596591,2000
8380,Where the Rivers Flow North,Cale.,595505,1994
8381,Schultze Gets the Blues,ParC,595071,2005
8382,Blue Like Jazz,RAtt.,595018,2012
8383,Les Rivieres Pourpres (The Crimson Rivers),TriS,594966,2001
8384,"Lo and Behold, Reveries of the Connected World",Magn.,594912,2016
8385,Battle of Memories,CL,594552,2017
8386,Not One Less,SPC,592586,2000
8387,La Promesse,NYer,592543,1997
8388,Tarnation,Wells,592014,2004
8389,Night of the Creeps,TriS,591366,1986
8390,Last Night (1999),Lions,591165,1999
8391,The Third Miracle,SPC,591142,1999
8392,"Peace, Love and Misunderstanding",IFC,590700,2012
8393,Refugee,Yash,590000,2000
8394,Prefontaine,BV,589304,1997
8395,Powaqqatsi,Can.,589244,1988
8396,Twelfth Night,FL,588621,1996
8397,Phir Bhi Dil Hain Hindustani,Eros,588606,2000
8398,Khakee,Eros,587877,2004
8399,Elvis On Tour 75th Anniversary,WB,587818,2010
8400,The Disappearance of Eleanor Rigby,Wein.,587774,2014
8401,A Time for Drunken Horses,TSG,587654,2000
8402,To The Wonder,Magn.,587615,2013
8403,Thunderstruck,WB,587211,2012
8404,Pound Puppies and the Legend of Big Paw,TriS,586938,1988
8405,Gloomy Sunday,Men.,585604,2003
8406,The Opportunists,First,584054,2000
8407,The Wolf at the Door,IFM,583800,1987
8408,Kurosawa & Mifune Festival,Cow.,583712,2002
8409,Gleason,ORF,583664,2016
8410,Salinger,Wein.,583633,2013
8411,W.E.,Wein.,583455,2012
8412,Forgive Me Father,MyrE,582787,2001
8413,The Pope Must Die(t),Mira.,582510,1991
8414,All Good Things,Magn.,582024,2010
8415,Lootera,Eros,581813,2013
8416,The Island (2018),WGUSA,581544,2018
8417,"War, Inc.",First,580862,2008
8418,Novitiate,SPC,580346,2017
8419,The Search for Signs of Intelligent Life in the Universe,OrionC,579854,1991
8420,Viva Pedro! (Almodovar festival),SPC,579539,2006
8421,Detective Byomkesh Bakshy,Yash,579055,2015
8422,Tibet: Cry of the Snow Lion,AL,578241,2003
8423,Overexposed,Conc,577701,1990
8424,Dhobi Ghat (Mumbai Diaries),UTV,576639,2011
8425,The Maid,Elep.,576608,2009
8426,House (2008),RAtt.,575048,2008
8427,Rosalie Goes Shopping,4Sea,574080,1990
8428,Bar Girls,OrionC,573953,1995
8429,Wild Orchid 2,Triu,573904,1992
8430,Freeheld,LGF,573335,2015
8431,Deceiver,MGM,572433,1998
8432,A Tale of Love and Darkness,Focus,572212,2016
8433,Yuvvraaj,Eros,570090,2008
8434,Lemon Tree,IFC,569672,2009
8435,Tommy's Honour,RAtt.,569306,2017
8436,Back in Time (Congcong Nanian),CL,569280,2014
8437,Down in the Valley,Think,568932,2006
8438,Tunnel,WGUSA,568876,2016
8439,My First Mister,ParC,568762,2001
8440,The Future,RAtt.,568662,2011
8441,La Danse: Le Ballet de L'Opera de Paris,Zipp.,567493,2009
8442,Loveless (2018),SPC,566356,2018
8443,Knight of Cups,BG,566006,2016
8444,The Weather Underground,Shad.,564632,2003
8445,Touch of Pink,SPC,564535,2004
8446,Dum Maaro Dum,FoxS,564489,2011
8447,Help! I'm a Fish,TVA,563911,2003
8448,Poolhall Junkies,GldC,563711,2003
8449,Hands on a Hard Body,Prov.,563482,1998
8450,The Fluffer,FRun,563373,2001
8451,Nobody's Fool (1986),Isld,563358,1986
8452,Undefeated (2012),Wein.,562218,2012
8453,Steel Dawn,Vest,562187,1987
8454,Code Name: Emerald,MGM,561548,1985
8455,Harry & Snowman,FR,561460,2016
8456,Museum Hours,CGld,561457,2013
8457,When Marnie Was There,GK,561085,2015
8458,Rich Girl,Stu3,561000,1991
8459,Cold War 2,WGUSA,560824,2016
8460,Jimmy's Hall,SPC,560592,2015
8461,Tamara Drewe,SPC,560391,2010
8462,Bottle Rocket,Sony,560069,1996
8463,The Grass Harp,FL,559771,1996
8464,Twilight Samurai,Emp.,559765,2004
8465,A Little Chaos,Focus,558173,2015
8466,Romance and Cigarettes,Boro.,557471,2007
8467,Bitter Harvest,RAtt.,557241,2017
8468,The Attorney,WGUSA,557236,2014
8469,Samaritan's Purse: Facing Darkness (Encore),Fathom,555533,2017
8470,The Italian,SPC,555436,2007
8471,Dolores,PBS,555309,2017
8472,The Greatest Miracle,KKM,555166,2011
8473,Reprise,Mira.,554826,2008
8474,American Violet,Gold.,554434,2009
8475,Love Me If You Dare,ParC,553504,2004
8476,Palindromes,Wells,553368,2005
8477,Akira,Stl.,553171,1989
8478,The Reluctant Fundamentalist,IFC,552959,2013
8479,Mesrine: Killer Instinct,MBox,551697,2010
8480,Mother (2010),Magn.,551509,2010
8481,The Final Cut,Lions,551281,2004
8482,Ondine,Magn.,550472,2010
8483,All the Real Girls,SPC,549666,2003
8484,The Lost Medallion,MTE,549632,2013
8485,23 Blast,OAE,549185,2014
8486,Vicky Donor,Eros,549001,2012
8487,From Mexico with Love,RAtt.,548787,2009
8488,Amazon Women on the Moon,Uni.,548696,1987
8489,Commandments,Gram.,548561,1997
8490,We Have a Pope,IFC,548115,2012
8491,Beyond the Reef,Uni.,547525,1981
8492,Devil in the Flesh,OrionC,546904,1987
8493,Heavy Metal (re-issue),Sony,546545,1996
8494,Changing Times,Koch,545255,2006
8495,A Map of the World,First,544965,1999
8496,Jet Lag,Mira.,544964,2003
8497,The Art of the Steal,IFC,544890,2010
8498,American Pastoral,LGF,544098,2016
8499,Love & Sex,Lions,543896,2000
8500,Dream with the Fishes,SPC,543708,1997
8501,Double Dhamaal,Relbig.,543646,2011
8502,Facing Windows,SPC,543354,2004
8503,Winter in Wartime,SPC,543100,2011
8504,The Ballad of Little Jo,FL,543091,1993
8505,On Any Sunday: The Next Chapter,Hann.,543044,2014
8506,Love and Human Remains,SPC,542985,1995
8507,Joshua: Then and Now,Fox,542420,1985
8508,Jack Goes Boating,Over.,541992,2010
8509,Khatta Meetha,Eros,541904,2010
8510,The Age of Shadows,CJ,541719,2016
8511,20 Dates,FoxS,541636,1999
8512,Strike It Rich,Mira.,541626,1990
8513,Broken English (1997),SPC,541377,1997
8514,Passionada,IDP,540833,2003
8515,Nobel Son,Free,540382,2008
8516,Being Flynn,Focus,540152,2012
8517,Buster,Hemd,540000,1988
8518,Max,Lions,539879,2002
8519,Love Crime,IFC,539792,2011
8520,The House of Sand,SPC,539285,2006
8521,Machine Gun Preacher,Rela.,538690,2011
8522,Tom and Viv,Mira.,538534,1994
8523,By the Sea,Uni.,538460,2015
8524,Clockwatchers,AL,537948,1998
8525,Kids in America,Slow,537667,2005
8526,Incident at Oglala,Mira.,536848,1992
8527,The Young Poisoner's Handbook,Lions,536825,1996
8528,Eddie and the Cruisers II,Sct.,536508,1989
8529,The Underneath,Gram.,536023,1995
8530,Shall We Kiss?,MBox,535499,2009
8531,Cattle Annie and Little Britches,Uni.,534816,1981
8532,Hard Country,Uni.,534653,1981
8533,Gabbar is Back,Eros,534601,2015
8534,Ai Weiwei: Never Sorry,IFC,534100,2012
8535,Traveller,Oct.,534010,1997
8536,Wild Man Blues,NL,533759,1998
8537,Masked and Anonymous,SPC,533569,2003
8538,Bread and Roses,Lions,533479,2001
8539,Hangin' with the Homeboys,NL,532933,1991
8540,Noah's Arc: Jumping the Broom,Logo,532878,2008
8541,Brigsby Bear,SPC,532669,2017
8542,Boys Life 2,Strand,532654,1997
8543,Gabbeh,NYer,532629,1997
8544,Funny Bones,BV,532268,1995
8545,Where Do We Go Now?,SPC,531997,2012
8546,Our Little Sister (Canadian),Mon,531996,2015
8547,Standing Ovation,RM,531806,2010
8548,Mademoiselle Chambon,Lorb.,531685,2010
8549,Sex Is...,OutF,530833,1993
8550,"Sex, Drugs, Rock and Roll",Ave,530392,1991
8551,Things to Do in Denver When You're Dead,Mira.,529766,1995
8552,Highway (2014),UTV,529136,2014
8553,Fitoor,UTV,528799,2016
8554,The Man From Nowhere,CJ,528175,2010
8555,Human Flow,Magn.,527845,2017
8556,The First Monday in May,Magn.,527474,2016
8557,Veer (2010),Eros,527193,2010
8558,A Great Day in Harlem,Castle,527034,1995
8559,National Lampoon's Gold Diggers,P&A,527000,2004
8560,Scandalous,Orion,526805,1984
8561,Willy Wonka and the Chocolate Factory,Par.,526633,1971
8562,The Innocent,Mira.,525955,1995
8563,Our Lady of the Assassins,ParC,525330,2001
8564,Fireworks (2018),GK,525280,2018
8565,Still Crazy,Sony,524864,1999
8566,Proof,FL,524668,1992
8567,The Last - Naruto the Movie,Elev.,524451,2015
8568,Weavers: Wasn't That a Time,MGM,524203,1982
8569,Dom Hemingway,FoxS,523511,2014
8570,The Myth of Fingerprints,SPC,523025,1997
8571,Shaandaar,FIP,521794,2015
8572,JONAH - On Stage!,Fathom,520496,2017
8573,Trouble the Water,Zeit.,520151,2008
8574,Man on Fire (1987),TriS,519596,1987
8575,Fairy Tail: Dragon Cry,FUN,519461,2017
8576,Death of a President,NM,519086,2006
8577,"Thelonious Monk: Straight, No Chaser",WB,518918,1989
8578,Tetro,AZoe.,518522,2009
8579,Scatter My Ashes at Bergdorf's,EOne,518342,2013
8580,Even the Rain,Vita.,518017,2011
8581,Leo and Loree,MGM,517988,1980
8582,The Grey Zone,Lions,517872,2002
8583,A Guide to Recognizing Your Saints,First,517809,2006
8584,Madison,UA,517262,2005
8585,Black Panthers: Vanguard of the Revolution,PBS,516893,2015
8586,The Trials of Henry Kissinger,FRun,516726,2002
8587,Voyager,Castle,516517,1992
8588,Rhapsody in August,OrionC,516431,1991
8589,Boys,BV,516349,1996
8590,Ghost in the Shell,Palm,515905,1996
8591,The Face Reader,PM&E,515876,2013
8592,Preacher's Kid,8X,515065,2010
8593,A Hard Day's Night (2014 re-release),Jan.,515005,2014
8594,Raw (2017),FCW,514870,2017
8595,Federal Hill,Trim.,514775,1994
8596,The Names of Love,MBox,514237,2011
8597,The One I Love,RTWC,513447,2014
8598,Big Eden,Jour,512451,2001
8599,Mifune,SPC,512434,2000
8600,The Assault,Can.,512403,1986
8601,Safe,SPC,512245,1995
8602,The Eye (2003),Palm,512049,2003
8603,Unsullied,Indic.,510957,2016
8604,The Tall Guy,Mira.,510712,1990
8605,Shut Up and Play the Hits,Osci.,510334,2012
8606,Tracks (2014),Wein.,510007,2014
8607,Karmina 2: L'enfer de Chabot,All.,508969,2001
8608,Creature (2011),BD,508714,2011
8609,2007 Academy Award Nominated Short Films,Magn.,508695,2008
8610,Mr. Death,Lions,507941,1999
8611,The Two Faces of January,Magn.,507463,2014
8612,Our President,CJ,507268,2017
8613,Travellers and Magicians,Zeit.,506793,2005
8614,Manna from Heaven,5Sis,505675,2002
8615,Pippi Longstocking,Leg.,505335,1997
8616,Blizzard,All.,504600,2003
8617,The Return,Kino,504256,2004
8618,Heartbreaker,IFC,504030,2010
8619,Girlstown,Oct.,503667,1996
8620,Manny amd Lo,SPC,502313,1996
8621,Deli Man,Cohen,502294,2015
8622,Dream Lover,MGM,502237,1986
8623,Cube,Trim.,501818,1998
8624,Bride Flight,MBox,501360,2011
8625,Alice et Martin,USA,500896,2000
8626,The Killing Time,NW,500283,1987
8627,Fireworks,Mile.,500000,1998
8628,Delicacy,Cohen,498584,2012
8629,Peggy Guggenheim Art Addict,SD,498428,2015
8630,Befikre,Yash,498000,2016
8631,Marguerite,Cohen,497323,2016
8632,Taxi 3,Chri.,497208,2003
8633,The Five Senses,FL,497091,2000
8634,Mere Brother Ki Dulhan,Yash,496172,2011
8635,Bent,Gold.,496059,1997
8636,Uncle Joe Shannon,UA,494797,1978
8637,The Inevitable Defeat of Mister and Pete,LGF,494608,2013
8638,Steve Jobs: The Man in the Machine,Magn.,494506,2015
8639,L'Incomparable Mademoiselle C.,Chri.,493905,2004
8640,The City of Your Final Destination,Scre.,493296,2010
8641,Man of Iron,MGM,492035,1981
8642,A Girl Walks Home Alone at Night,KL,491910,2014
8643,Bilal: A New Breed of Hero,VE,490973,2018
8644,The Boy and the Beast,FUN,490643,2016
8645,Tape,Lions,490475,2001
8646,Kismat Konnection,UTV,490154,2008
8647,Breathe (2017),BST,490131,2017
8648,Phantom (2015),UTV,489984,2015
8649,Shaolin Soccer,Mira.,489600,2004
8650,Saint Ralph,IDP,489389,2005
8651,Bonneville,SenA,488393,2008
8652,The Browning Version,Par.,487391,1994
8653,Krazzy 4,Eros,487215,2008
8654,Act of Killing,Drft.,486919,2013
8655,Paranoid Park,IFC,486767,2008
8656,September,Orion,486434,1987
8657,Meet the Applegates,Trit,485772,1991
8658,Once Upon A Time,WGUSA,485728,2017
8659,Umrao Jaan,AdL.,485000,2006
8660,Weekend (2011),IFC,484592,2011
8661,Aaja Nachle,Yash,484108,2007
8662,Strayed,Wells,482757,2004
8663,Joshua,FoxS,482355,2007
8664,Somewhere Only We Know,CL,482341,2015
8665,Little Ashes,Reg.,481586,2009
8666,Flamenco,NYer,480941,1997
8667,DOA: Dead or Alive,W/Dim.,480813,2007
8668,Bully,Lions,480811,2001
8669,Crossing the Bridge,BV,479676,1992
8670,Elvis: '68 Comeback Special (2018 release),Fathom,479404,2018
8671,Just Another Girl on the IRT,Mira.,479169,1993
