id,title,pricePerServing,weightPerServing,vegetarian,vegan,glutenFree,dairyFree,sustainable,veryHealthy,veryPopular,gaps,lowFodmap,ketogenic,whole30,readyInMinutes,spoonacularSourceUrl,image,aggregateLikes,spoonacularScore,healthScore,percentProtein,percentFat,percentCarbs,dishTypes,ingredients,cuisines,calories,Fat/g,Saturated Fat/g,Carbohydrates/g,Sugar/g,Cholesterol/mg,Sodium/mg,Protein/g,Vitamin B3/mg,Selenium/µg,Phosphorus/mg,Iron/mg,Vitamin B2/mg,Calcium/mg,Vitamin B1/mg,Folate/µg,Potassium/mg,Copper/mg,Zinc/mg,Manganese/mg,Magnesium/mg,Vitamin B12/µg,Vitamin B5/mg,Vitamin B6/mg,Vitamin E/mg,Fiber/g,Vitamin A/IU,Vitamin D/µg,Vitamin K/µg,Vitamin C/mg,Alcohol/g,Caffeine/g
787,Skirt Steak with Salsa Verde and Ricotta Salata,5.535,286,False,False,True,False,False,False,False,no,False,False,False,45,https://spoonacular.com/skirt-steak-with-salsa-verde-and-ricotta-salata-787,https://spoonacular.com/recipeImages/787-556x370.jpg,0,61.0,23.0,41.19,55.36,3.45,"lunch,main course,main dish,dinner","anchovy,black pepper,capers,chives,dry red wine,flat-leaf parsley,garlic cloves,ground cumin,juice of lemon,olive oil,pimenton de la vera,pimenton de la vera,red onion,red wine vinegar,ricotta salata,salt and pepper,shallots,skirt steak,tarragon,tomato paste,vegetable oil",Mexican,450.7,27.84,13.8,3.9,1.33,134.18,390.14,46.6,12.46,47.73,345.19,4.5,0.7,42.87,0.14,16.51,721.12,0.22,13.61,0.31,55.88,4.46,1.29,0.98,1.13,0.77,256.79,0.21,29.64,5.19,0.53,0.0
788,Roast Fore Rib Of Beef With Beetroot And Horseradish,13.083900000000002,1103,False,False,True,True,False,True,False,no,False,False,False,184,https://spoonacular.com/roast-fore-rib-of-beef-with-beetroot-and-horseradish-788,https://spoonacular.com/recipeImages/788-556x370.jpg,93,97.0,92.0,12.0,22.73,65.27,"lunch,main course,main dish,dinner","anchovy,balsamic vinegar,beetroots,fresh parsley leaves,garlic,horseradish,juice of lemon,lemon zest,olive oil,rolled oats,rosemary leaves,sea-salt,fresh thyme,cr me fra che",,620.68,16.59,2.44,107.19,72.47,7.2,1004.24,19.71,5.22,12.96,448.63,9.52,0.46,229.15,0.35,1104.91,3434.38,0.84,3.97,3.55,249.29,0.07,1.76,0.84,2.56,29.59,620.79,0.0,43.43,77.82,0.0,0.0
789,"Sauteed Calamari With Tomatoes, Basil, Raisins, And Pine Nuts",5.4226,522,False,False,False,True,False,True,False,no,False,False,False,33,https://spoonacular.com/sauteed-calamari-with-tomatoes-basil-raisins-and-pine-nuts-789,https://spoonacular.com/recipeImages/789-556x370.jpg,0,82.0,63.0,20.32,44.96,34.72,"lunch,main course,main dish,dinner","baguette,basil leaves,canned tomatoes,capers,coarse salt,fresh flat-leaf parsley,garlic,golden raisins,lemon zest,olive oil,pine nuts,red pepper flakes,salted anchovies,squid",,735.72,37.54,5.37,65.23,17.56,396.33,1305.36,38.17,9.82,95.58,577.81,7.05,1.06,203.7,0.54,168.3,1315.12,3.92,4.37,1.55,145.54,2.21,1.8,0.56,9.72,7.16,831.3,0.0,75.18,35.26,0.0,0.0
791,Chickpea Panelle with Goat Cheese and Salsa Rustica,2.7355,417,False,False,True,False,False,False,False,no,False,False,False,60,https://spoonacular.com/chickpea-panelle-with-goat-cheese-and-salsa-rustica-791,https://spoonacular.com/recipeImages/791-556x370.jpg,0,75.0,51.0,16.67,50.67,32.66,side dish,"anchovy,basil leaves,capers,chickpea flour,chives,flat-leaf parsley,garlic cloves,goat cheese,oil cured black olives,olive oil,olive oil,bell pepper,poblano chile,red onion,red wine vinegar,rosemary,salt,salt and pepper,tomatoes,water",Mexican,322.16,18.39,5.82,26.67,10.75,14.65,641.91,13.61,2.6,4.11,217.06,2.83,0.25,90.33,0.25,170.68,770.58,0.58,1.5,0.73,76.21,0.07,0.77,0.6,3.76,6.63,4003.2,0.0,46.52,133.33,0.0,0.0
792,Baked Stuffed Tomatoes,2.2895,125,False,False,False,False,False,False,False,no,False,False,False,60,https://spoonacular.com/baked-stuffed-tomatoes-792,https://spoonacular.com/recipeImages/792-556x370.jpg,0,36.0,7.0,16.52,75.66,7.82,"lunch,main course,main dish,dinner","anchovy,basil,beefsteak tomatoes,bread crumbs,garlic,goat cheese,mascarpone,olive oil,parmesan cheese,salt",,505.41,42.33,19.8,9.85,1.19,66.6,879.57,20.79,1.48,12.0,314.41,1.63,0.27,472.71,0.14,18.36,90.8,0.28,1.37,0.21,26.09,0.48,0.44,0.16,2.18,0.56,1080.3,0.27,18.57,1.43,0.0,0.0
794,Marinated Vegetables,1.0292000000000001,140,True,True,True,True,False,False,False,GAPS_FULL,False,False,True,45,https://spoonacular.com/marinated-vegetables-794,https://spoonacular.com/recipeImages/794-556x370.jpg,0,58.0,19.0,2.63,83.21,14.16,side dish,"bell peppers,black olives,eggplant,extra virgin olive oil,garlic,green olives,oregano,sea salt,white wine vinegar,zucchini",,213.35,20.41,2.78,7.81,3.48,0.0,820.71,1.45,0.9,0.91,28.06,1.04,0.08,48.23,0.06,38.39,205.66,0.08,0.27,0.19,17.32,0.0,0.28,0.28,4.9,3.41,2509.3,0.0,18.98,96.32,0.0,0.0
795,Anchovy and Olive Bruschette,1.7989,270,False,False,False,False,False,False,False,no,False,False,False,15,https://spoonacular.com/anchovy-and-olive-bruschette-795,https://spoonacular.com/recipeImages/795-556x370.jpg,0,70.0,24.0,8.81,56.01,35.18,side dish,"anchovy fillets,bell pepper,ciabatta,extra virgin olive oil,garlic,herbs,marinara sauce,mozzarella,olives",,286.63,18.45,2.87,26.08,8.5,4.27,1113.12,6.53,2.57,2.79,73.05,2.0,0.17,58.46,0.08,50.32,606.26,0.21,0.63,0.29,34.88,0.08,0.67,0.39,5.73,4.47,3065.36,0.0,24.19,105.01,0.0,0.0
796,Vegetable Market Salad,1.5292,199,False,False,True,True,False,False,False,no,False,False,True,45,https://spoonacular.com/vegetable-market-salad-796,https://spoonacular.com/recipeImages/796-556x370.jpg,0,76.0,40.0,6.6,62.72,30.68,salad,"anchovy,capers,coarse salt,fennel,flat leaf parsley leaves,garlic cloves,juice of lemon,new potatoes,olive oil,radishes,scallions,zucchini",,192.51,14.08,1.98,15.5,2.08,1.8,354.4,3.33,1.63,2.1,86.67,1.78,0.11,67.33,0.08,53.84,642.89,0.16,0.6,0.31,36.82,0.0,0.44,0.27,2.15,3.93,862.09,0.0,147.38,39.54,0.0,0.0
797,Best Basic Caesar Salad,1.9294,320,False,False,False,False,False,False,False,no,False,False,False,30,https://spoonacular.com/best-basic-caesar-salad-797,https://spoonacular.com/recipeImages/797-556x370.jpg,28,94.0,49.0,10.34,64.86,24.8,salad,"anchovy filets,bell pepper,cilantro,dijon mustard,egg,extra virgin olive oil,garlic,jalapeno chili,juice of lemon,kosher salt,olive oil,oregano,parmesan cheese,red pepper flakes,romaine lettuce,sourdough bread",American,429.51,31.71,5.73,27.28,6.11,48.99,470.11,11.38,3.26,15.51,190.57,3.68,0.35,192.91,0.29,297.83,649.69,0.16,1.3,0.54,48.53,0.22,0.82,0.44,5.79,5.99,16224.89,0.26,185.34,107.6,0.0,0.0
799,Chargrilled Tuna & Green Beans With Salsa Verde,8.0394,366,False,False,True,True,False,True,False,no,False,True,True,13,https://spoonacular.com/chargrilled-tuna-green-beans-with-salsa-verde-799,https://spoonacular.com/recipeImages/799-556x370.jpg,0,89.0,100.0,27.44,66.45,6.11,"lunch,main course,main dish,dinner","ahi tuna steaks,anchovies,basil,capers,cherry tomatoes,garlic clove,green beans,juice of lemon,olive oil,parsley,tarragon",Mexican,625.79,46.49,7.46,9.62,4.03,67.0,209.1,43.19,16.42,64.44,495.64,4.51,0.56,90.09,0.51,63.01,835.82,0.3,1.57,0.38,123.47,16.06,2.13,0.98,7.86,3.12,5825.27,9.69,277.85,43.63,0.0,0.0
802,Vermicelli with Sauce alla Sofia,1.895,161,False,False,False,True,False,False,False,no,False,False,False,25,https://spoonacular.com/vermicelli-with-sauce-alla-sofia-802,https://spoonacular.com/recipeImages/802-556x370.jpg,0,58.0,20.0,3.58,38.14,58.28,side dish,"anchovy,black pepper,capers,flat leaf parsley leaves,garlic cloves,oil cured black olives,olive oil,onion,rice vermicelli,salt",,471.92,19.87,2.83,68.32,1.88,1.6,479.86,4.19,0.81,12.83,142.63,1.81,0.05,54.07,0.06,33.33,183.15,0.12,0.85,0.48,23.11,0.0,0.17,0.09,3.01,2.7,1296.67,0.0,257.42,23.25,0.0,0.0
803,Pan Seared Scallops With Pepper And Onions In Anchovy Oil,3.36,260,False,False,True,True,False,False,False,GAPS_FULL,False,False,True,45,https://spoonacular.com/pan-seared-scallops-with-pepper-and-onions-in-anchovy-oil-803,https://spoonacular.com/recipeImages/803-556x370.jpg,31,85.0,26.0,24.91,59.51,15.58,"lunch,main course,main dish,dinner","canned anchovy fillets,extra virgin olive oil,fresh parsley,garlic,kosher salt,lemon zest,lime zest,orange bell pepper,red bell pepper,red onion,sea scallops",,307.01,20.23,2.98,11.91,4.68,39.26,980.31,19.05,4.49,24.61,447.4,1.76,0.15,58.59,0.08,66.15,541.73,0.11,1.67,0.19,48.84,1.72,0.69,0.41,4.38,2.38,2746.28,0.24,49.51,110.99,0.0,0.0
807,Salade Nicoise,0.9915,259,False,False,True,True,False,False,False,no,False,False,True,45,https://spoonacular.com/salade-nicoise-807,https://spoonacular.com/recipeImages/807-556x370.jpg,0,66.0,25.0,17.98,53.26,28.76,side dish,"capers,celery,coarse salt,dijon mustard,eggs,green beans,olive oil,pepper,radishes,red potatoes,romaine lettuce,shallot,solid white tuna packed in water,tomatoes,white-wine vinegar,nicoise",,214.59,13.09,2.15,15.9,3.86,61.66,486.56,9.94,2.58,20.4,158.34,2.21,0.19,62.99,0.16,141.55,690.01,0.18,0.83,0.35,46.45,0.37,0.64,0.31,2.26,4.13,7379.2,0.71,97.19,16.5,0.0,0.0
808,Caesar Salad,1.8683,113,False,False,True,True,False,False,False,no,False,False,True,45,https://spoonacular.com/caesar-salad-808,https://spoonacular.com/recipeImages/808-556x370.jpg,0,49.0,13.0,50.5,36.88,12.62,salad,"canned anchovy fillets,croutons,dijon mustard,extra virgin olive oil,fresh parsley,garlic cloves,lemon juice,lemon zest,red wine vinegar,roasted chicken breasts,salt and pepper,vegetable,watercress,worcestershire sauce",American,130.76,5.28,1.0,4.07,0.54,42.61,581.88,16.28,7.57,19.1,135.1,1.25,0.1,39.43,0.08,10.4,223.31,0.08,0.74,0.1,25.11,0.21,0.55,0.32,0.79,0.92,680.57,0.16,18.66,8.35,0.0,0.0
809,Turkey Tonnato With Potatoes And Green Beans,4.1574,983,False,False,True,True,False,False,False,no,True,False,True,357,https://spoonacular.com/turkey-tonnato-with-potatoes-and-green-beans-809,https://spoonacular.com/recipeImages/809-556x370.jpg,0,70.0,42.0,30.45,51.28,18.27,"lunch,main course,main dish,dinner","anchovy fillets,basil leaves,canned tuna,capers,chicken broth,haricots verts,kalamata olive,lemon juice,mayonnaise,olive oil,red potatoes,turkey breast,water,water",,670.12,38.94,5.94,31.23,5.29,125.22,1513.37,52.02,25.05,65.64,637.61,3.98,0.46,106.16,0.27,70.6,1508.85,0.5,3.57,0.47,114.4,2.02,2.19,1.94,3.65,5.09,660.39,0.59,69.28,36.3,0.0,0.0
810,Linguine With Broccoli & Roasted Peppers,1.4439,273,False,False,False,True,False,True,False,no,False,False,False,14,https://spoonacular.com/linguine-with-broccoli-roasted-peppers-810,https://spoonacular.com/recipeImages/810-556x370.jpg,0,89.0,58.0,12.19,30.55,57.26,side dish,"anchovies,broccoli,garlic cloves,lemon zest,linguine,olive oil,roasted red peppers",,461.98,15.95,2.27,67.26,3.81,2.4,1055.86,14.31,2.92,52.23,236.58,2.59,0.2,109.27,0.17,89.03,627.2,0.39,1.73,1.09,71.88,0.0,0.98,0.48,2.9,6.14,1010.96,0.0,110.18,126.95,0.0,0.0
813,Parmesan-crusted Veal With Salsa Verde,6.141699999999999,285,False,False,False,True,False,False,False,no,False,False,False,20,https://spoonacular.com/parmesan-crusted-veal-with-salsa-verde-813,https://spoonacular.com/recipeImages/813-556x370.jpg,0,74.0,42.0,39.82,46.57,13.61,"lunch,main course,main dish,dinner","anchovy,basil,breadcrumbs,capers,eggs,flour,garlic cloves,lemon zest,olive oil,parsley,salad mix,shallots,veal cutlets",Mexican,421.61,21.56,4.61,14.18,1.44,190.36,370.67,41.48,18.05,26.04,460.67,3.6,0.64,71.23,0.29,83.83,849.09,0.31,4.61,0.3,67.03,1.96,2.27,0.92,2.85,1.53,1416.22,0.29,178.5,25.96,0.0,0.0
814,Java Chicken in Coconut Sauce,2.6093,292,False,False,True,True,False,False,False,no,False,False,False,45,https://spoonacular.com/java-chicken-in-coconut-sauce-814,https://spoonacular.com/recipeImages/814-556x370.jpg,0,53.0,16.0,19.75,67.53,12.72,sauce,"anchovy,blanched almonds,fresh ginger,garlic cloves,kaffir lime leaves,lemon juice,lemongrass,parsley,peanut oil,shallots,skinless boneless chicken breast halves,tart apple,unsweetened coconut milk,water,white peppercorns",,466.35,36.4,26.78,15.43,8.75,61.47,134.15,23.95,11.19,38.62,342.22,3.09,0.13,44.97,0.11,36.66,799.31,0.4,1.58,1.34,80.57,0.2,1.66,0.82,1.41,4.18,387.21,0.0,66.85,14.64,0.0,0.0
816,Bagna Cauda,2.0147,175,False,False,False,False,False,False,False,no,False,False,False,45,https://spoonacular.com/bagna-cauda-816,https://spoonacular.com/recipeImages/816-556x370.jpg,0,43.0,10.0,10.96,67.81,21.23,side dish,"anchovies,butter,crusty bread,garlic,green onions,olive oil,portabella mushrooms,radicchio,red belgian endive,yellow bell peppers",,141.19,11.15,5.42,7.85,1.09,26.01,97.89,4.05,2.72,8.37,79.69,1.09,0.09,46.76,0.06,57.95,394.99,0.29,0.73,0.21,18.9,0.08,0.52,0.17,1.79,1.88,438.22,0.2,146.29,62.01,0.0,0.0
817,Garlic Greens on Toast,4.0917,469,False,False,True,False,False,False,False,no,False,False,False,60,https://spoonacular.com/garlic-greens-on-toast-817,https://spoonacular.com/recipeImages/817-556x370.jpg,0,47.0,15.0,12.31,41.73,45.96,"lunch,main course,main dish,dinner","anchovies,extra virgin olive oil,garlic,golden raisins,kale,kosher salt,onion,orange juice,orange zest,parmesan cheese,red pepper flakes,sherry",,578.48,22.81,7.07,56.53,36.19,22.8,727.73,15.14,2.26,9.98,335.0,2.35,0.29,454.67,0.23,70.84,872.95,0.28,1.5,0.46,71.08,0.38,0.76,0.44,3.01,4.51,1320.97,0.0,20.18,108.5,15.14,0.0
818,Fricasseed Chicken with Black Olives,3.8651999999999997,397,False,False,True,True,False,False,False,no,False,False,False,60,https://spoonacular.com/fricasseed-chicken-with-black-olives-818,https://spoonacular.com/recipeImages/818-556x370.jpg,0,44.0,13.0,20.39,69.25,10.36,"lunch,main course,main dish,dinner","anchovy,basil,bell pepper,chicken,garlic,lemon juice,olives,parsley,salt,vegetable oil,vinegar,white wine",,542.36,33.91,16.58,11.42,5.1,83.76,598.5,22.46,8.98,17.96,222.49,2.3,0.24,62.47,0.13,53.74,545.99,0.13,1.96,0.36,54.16,0.36,1.38,0.73,2.89,2.5,3008.7,0.22,83.55,109.29,15.14,0.0
819,Chicken Thighs with Snap Peas and Agliata,1.5988,403,False,False,False,True,False,False,False,no,False,False,False,60,https://spoonacular.com/chicken-thighs-with-snap-peas-and-agliata-819,https://spoonacular.com/recipeImages/819-556x370.jpg,0,50.0,14.0,32.22,56.72,11.06,"lunch,main course,main dish,dinner","anchovy,anchovy fillets,bread crumbs,extra virgin olive oil,garlic,parsley,shallots,skinless boneless chicken thighs,water",,314.84,19.61,3.33,8.61,0.76,112.15,197.74,25.06,8.17,31.42,249.24,2.04,0.27,59.19,0.21,22.45,364.76,0.16,2.11,0.18,39.03,0.81,1.5,0.57,2.3,0.68,368.39,0.0,78.03,6.34,0.0,0.0
820,"Beef Carpaccio with Anchovies, Capers, and Parmesan",1.1320000000000001,60,False,False,True,False,False,False,False,GAPS_FULL,False,False,False,30,https://spoonacular.com/beef-carpaccio-with-anchovies-capers-and-parmesan-820,https://spoonacular.com/recipeImages/820-556x370.jpg,0,40.0,9.0,17.95,78.92,3.13,side dish,"anchovies in salt,beef tenderloin,capers,extra virgin olive oil,lemon,parmigiano reggiano,parsley,salt",,248.87,22.05,6.96,1.97,0.46,21.1,807.92,11.29,0.0,6.98,213.65,0.67,0.11,363.67,0.02,9.47,63.44,0.03,0.91,0.0,16.63,0.39,0.17,0.04,2.13,0.39,575.56,0.0,75.03,9.12,0.0,0.0
822,Italian Tomato And Bread Salad,6.9239,948,True,True,False,True,False,False,False,no,False,False,False,20,https://spoonacular.com/italian-tomato-and-bread-salad-822,https://spoonacular.com/recipeImages/822-556x370.jpg,124,93.0,34.0,11.35,27.68,60.97,"lunch,main course,main dish,dinner","capers,ciabatta bread,extra virgin olive oil,fresh basil,olive oil,olive oil,red onion,red wine vinegar,sea-salt,tomatoes","Mediterranean,Italian,Eastern European,European,Greek",816.34,25.77,4.2,127.69,20.47,0.0,1237.06,23.77,3.77,0.0,180.88,2.27,0.15,100.51,0.28,116.57,1608.82,0.43,1.28,0.92,82.66,0.0,0.69,0.62,6.64,11.43,5423.58,0.0,95.12,91.85,0.0,0.0
823,Fish With Couscous Salad Recipe (omega 3 And Couscous),4.071000000000001,586,False,False,False,False,False,True,False,no,False,False,False,51,https://spoonacular.com/fish-with-couscous-salad-recipe-omega-3-and-couscous-823,https://spoonacular.com/recipeImages/823-556x370.jpg,25,97.0,89.0,25.36,34.59,40.05,"lunch,main course,main dish,dinner","anchovy,bay leaf,couscous,fennel bulb,fennel seeds,lemon zest,mint,natural yoghurt,olive oil,red chilli,red onions,sardines,sea-salt,tomatoes",,961.83,36.64,5.66,95.46,8.2,254.9,1149.12,60.44,14.36,94.6,1152.57,7.53,0.61,812.13,0.41,89.64,1604.65,0.74,3.88,1.37,152.86,15.81,2.89,0.68,6.39,10.02,1503.64,8.44,24.73,48.89,0.0,0.0
824,"Green Salad With Olives, Manchego & Romesco Sauce",1.8786,140,False,False,True,False,False,False,False,no,False,False,False,45,https://spoonacular.com/green-salad-with-olives-manchego-romesco-sauce-824,https://spoonacular.com/recipeImages/824-556x370.jpg,1,33.0,5.0,13.7,28.95,57.35,salad,"anchovy,cheese,bbq sauce,oil cured black olives,salad greens","Eastern European,Spanish,European",120.12,3.96,1.35,17.64,11.97,9.76,600.66,4.21,1.81,4.46,76.91,1.08,0.1,73.87,0.04,32.22,260.54,0.1,0.52,0.17,19.29,0.09,0.23,0.11,0.77,0.69,1084.44,0.0,0.0,18.77,0.0,0.0
826,Pan-Grilled New York Strip Steaks with Green Olive Tapenade,3.2477,179,False,False,True,True,False,False,False,no,False,False,True,45,https://spoonacular.com/pan-grilled-new-york-strip-steaks-with-green-olive-tapenade-826,https://spoonacular.com/recipeImages/826-556x370.jpg,0,44.0,11.0,16.74,78.33,4.93,"lunch,main course,main dish,dinner","anchovy,capers,fresh rosemary,garlic cloves,oil cured black olives,olive oil,slivered almonds,steaks",,427.66,38.54,8.28,5.45,0.78,47.55,1292.77,18.54,4.58,20.43,161.94,2.26,0.29,77.37,0.11,10.64,316.95,0.26,4.24,0.23,51.09,1.27,0.0,0.36,6.95,3.79,333.09,0.0,9.89,0.0,0.0,0.0
827,Grilled Rib-Eye Steaks with Roasted Peppers,5.404400000000001,341,False,False,True,True,False,True,False,no,False,True,True,45,https://spoonacular.com/grilled-rib-eye-steaks-with-roasted-peppers-827,https://spoonacular.com/recipeImages/827-556x370.jpg,0,79.0,53.0,26.92,67.75,5.33,"lunch,main course,main dish,dinner","anchovy fillets,dry savory,fresh parsley,fresh thyme,garlic cloves,green bell peppers,olive oil,red bell peppers,rib-eye steaks,yellow bell peppers",,610.75,46.46,15.05,8.22,2.61,121.65,109.25,41.53,10.91,49.2,321.2,4.63,0.55,48.39,0.24,43.5,804.14,0.25,10.5,0.23,61.33,3.3,0.27,1.1,3.41,2.38,1819.97,0.2,34.63,167.64,0.0,0.0
828,Cedar-Planked Monkfish with Fire-Roasted and Puttanesca Relish,6.0684000000000005,366,False,False,False,True,False,True,False,no,False,False,False,45,https://spoonacular.com/cedar-planked-monkfish-with-fire-roasted-and-puttanesca-relish-828,https://spoonacular.com/recipeImages/828-556x370.jpg,0,83.0,67.0,35.7,47.64,16.66,"lunch,main course,main dish,dinner","anchovy,capers,cedar plank,fresh basil,garlic cloves,kalamata olives,monkfish fillets,olive oil,plum tomatoes,long pasta,red bell pepper,sweet onion,unseasoned rice vinegar","Mediterranean,Italian,Eastern European,European,Greek",306.33,16.13,2.44,12.69,6.86,44.32,362.21,27.19,4.79,65.31,393.53,1.38,0.17,55.36,0.12,56.77,971.83,0.17,1.08,0.25,57.36,1.55,0.54,0.69,3.03,2.71,1734.27,0.0,15.93,63.01,0.0,0.0
829,Grilled Monkfish Recipe (with Sweet Runner Bean Stew),12.3618,1553,False,False,True,True,False,True,False,no,False,False,True,41,https://spoonacular.com/grilled-monkfish-recipe-with-sweet-runner-bean-stew-829,https://spoonacular.com/recipeImages/829-556x370.jpg,95,98.0,100.0,14.15,21.52,64.33,"lunch,main course,main dish,dinner","basil,extra virgin olive oil,fresh flat leaf parsley,fresh rosemary,garlic,lemon,monkfish,olive oil,passata,red chilli,runner beans,sea-salt",,681.93,18.96,2.75,127.53,59.11,1.0,467.86,28.04,16.35,12.83,613.25,23.91,1.33,503.57,0.83,390.26,5050.0,2.68,5.01,3.03,368.39,0.0,5.07,2.3,19.38,35.55,13394.64,0.0,1093.77,351.32,0.0,0.0
830,Vegetable Market Salad,0.1364,18,False,False,True,True,False,False,False,no,False,False,True,13,https://spoonacular.com/vegetable-market-salad-830,https://spoonacular.com/recipeImages/830-556x370.jpg,1,17.0,1.0,6.6,62.72,30.68,salad,"anchovy,capers,coarse salt,fennel,flat leaf parsley leaves,garlic cloves,juice of lemon,new potatoes,olive oil,radishes,scallions,zucchini",,17.11,1.25,0.18,1.38,0.19,0.16,208.07,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79,57.18,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.19,0.35,76.63,0.0,13.1,3.51,0.0,0.0
831,Dressed Up Marbled Eggs,0.8283,129,False,False,True,True,False,False,False,no,True,False,True,45,https://spoonacular.com/dressed-up-marbled-eggs-831,https://spoonacular.com/recipeImages/831-556x370.jpg,4,46.0,8.0,31.84,46.43,21.73,side dish,"anchovies,chives,eggs,fleur de sel,bell pepper,vinegar",,92.46,4.61,1.45,4.85,3.31,166.08,263.54,7.11,1.33,15.08,114.23,1.24,0.28,37.08,0.06,56.36,236.34,0.05,0.83,0.11,16.34,0.42,0.94,0.3,1.66,1.59,2615.73,0.88,5.91,95.72,0.0,0.0
832,Chicken Liver Crostini,0.6960999999999999,94,False,False,False,True,False,False,False,no,False,False,False,45,https://spoonacular.com/chicken-liver-crostini-832,https://spoonacular.com/recipeImages/832-556x370.jpg,1,69.0,25.0,20.39,50.52,29.09,side dish,"anchovy filets,baguette,capers,carrot,celery,chicken broth,chicken livers,flat-leaf parsley,garlic,kosher salt,lemon zest,olive oil,onion,vin santo","Mediterranean,Italian,Eastern European,European,Greek",173.22,9.68,1.77,12.55,0.92,131.21,414.81,8.79,4.9,26.92,143.29,4.26,0.75,30.93,0.23,268.45,167.41,0.25,1.27,0.23,16.61,6.28,2.49,0.36,1.41,1.11,5160.35,0.0,27.01,11.28,0.0,0.0
833,Grilled Butterflied Leg of Lamb with Tomato-Fennel Vinaigrette,2.0587999999999997,146,False,False,True,True,False,False,False,no,False,False,True,45,https://spoonacular.com/grilled-butterflied-leg-of-lamb-with-tomato-fennel-vinaigrette-833,https://spoonacular.com/recipeImages/833-556x370.jpg,0,57.0,19.0,34.69,61.06,4.25,"lunch,main course,main dish,dinner","anchovy,coarse kosher salt,coarse kosher salt,fennel seeds,fennel seeds,fresh basil,fresh rosemary,garlic cloves,leg of lamb,olive oil,olive oil,olives,pepper,red wine vinegar,tomatoes",,235.5,15.87,3.13,2.48,0.71,61.36,731.45,20.29,6.25,23.01,198.66,2.14,0.25,26.89,0.15,26.68,366.67,0.16,3.77,0.17,33.37,2.58,0.73,0.22,2.08,0.88,267.78,0.0,10.88,4.41,0.0,0.0
