,Acceleration,Aggression,Agility,Balance,Ball control,Composure,Crossing,Curve,Dribbling,Finishing,Free kick accuracy,GK diving,GK handling,GK kicking,GK positioning,GK reflexes,Heading accuracy,ID,Interceptions,Jumping,Long passing,Long shots,Marking,Penalties,Positioning,Reactions,Short passing,Shot power,Sliding tackle,Sprint speed,Stamina,Standing tackle,Strength,Vision,Volleys
9219,75,62,64,65,59,56,70,63,60,27,46,12,14,12,15,8,53,210029,57,71,52,40,66,39,50,53,58,37,71,75,66,68,70,51,28
9220,66,55,45,64,47,62,32,32,52,29,31,11,11,11,12,11,65,228205,65,76,58,21,69,48,27,51,47,48,70,69,69,71,71,40,41
9221,85,56,86,78,64,62,43,43,67,66,46,13,10,7,12,9,60,230509,25,75,38,58,21,58,57,61,52,70,26,87,50,28,64,41,68
9222,69,58,72,71,68,60,59,53,67,65,62,8,7,11,11,13,55,234093,64,68,62,64,61,50,59,62,64,61,62,72,78,61,68,64,51
9223,29,19,39,28,21,28,14,11,16,10,16,63,65,57,66,69,11,173165,14,33,42,11,20,32,6,64,35,42,10,31,18,9,52,48,12
9224,67,70,61,57,61,68,62,48,64,68,46,9,9,5,12,8,70,241005,13,60,27,58,11,63,63,53,52,71,13,71,56,16,78,54,66
9225,68,51,79,65,68,59,55,34,65,48,31,10,14,13,8,11,52,214382,61,90,65,58,65,42,68,66,66,45,54,71,83,58,78,69,28
9226,55,23,57,44,15,22,11,12,13,11,12,66,64,64,64,65,15,161646,27,54,34,11,12,18,12,64,22,18,11,38,30,12,68,13,14
9227,49,68,44,59,50,57,57,23,37,32,50,16,9,8,9,7,58,236142,74,63,60,45,72,55,23,58,71,55,76,58,55,74,68,23,22
9228,36,76,59,48,61,71,63,62,56,59,61,13,11,16,7,10,69,172398,67,61,62,48,66,53,39,60,64,63,61,50,79,66,70,50,61
9229,75,71,80,81,73,72,55,61,69,65,41,11,8,12,9,16,42,205423,56,62,61,60,53,44,61,62,67,69,57,75,67,54,51,69,62
9230,76,56,75,80,67,63,64,71,68,58,69,16,10,7,15,11,58,212335,52,73,58,65,48,69,59,63,62,71,51,77,66,49,63,60,58
9231,87,68,51,43,59,60,59,35,56,22,32,10,15,9,10,14,70,214383,56,41,41,29,65,33,56,53,59,27,62,85,78,67,84,48,30
9232,40,25,65,55,23,23,16,12,14,8,19,70,65,56,63,67,19,216175,22,66,21,14,13,20,10,58,24,22,15,47,30,14,64,37,11
9233,70,71,68,63,66,63,57,67,67,55,68,14,16,7,13,8,65,223855,66,68,66,65,57,69,57,64,63,68,56,70,90,57,76,68,54
9234,88,41,78,81,64,55,51,41,77,65,43,8,7,7,6,9,56,230511,23,47,52,59,21,77,61,56,61,62,22,91,51,17,57,44,67
9235,79,49,79,84,71,59,49,58,69,66,60,16,10,14,12,7,51,209264,21,81,37,57,18,66,62,67,64,70,15,76,66,12,52,58,68
9236,74,60,63,70,59,46,58,51,59,32,46,13,13,15,13,8,52,226928,66,64,54,58,69,49,57,56,62,65,72,71,64,70,60,48,29
9237,78,56,71,62,61,59,43,52,63,68,47,13,16,14,6,9,60,189808,29,71,49,60,22,67,63,67,58,66,26,75,87,32,67,52,63
9238,54,63,59,59,67,59,52,48,62,62,45,6,11,9,15,14,47,213105,57,57,70,64,50,53,62,55,69,65,59,56,68,60,75,67,47
9239,64,64,65,76,57,74,64,45,61,40,64,12,13,9,10,15,61,164465,65,80,57,49,68,59,49,58,58,55,70,69,73,65,70,58,43
9240,70,57,78,61,64,72,61,65,66,59,60,11,6,7,14,16,58,183665,62,63,62,66,62,67,66,61,67,64,58,69,68,59,71,67,60
9241,44,38,49,33,21,50,14,10,12,10,12,62,61,59,69,67,13,188017,19,66,36,11,18,23,10,66,28,21,13,44,34,11,65,31,11
9242,51,70,61-3,67-2,68,64,67,70,62,42,60,12,11,14,12,8,52,192369,67,53,70,60,58,51,36,61-2,70,69,62,45,55,67,62,65,55
9243,74,48,85,85,68,75,59,66,68,55,67,9,14,14,13,9,55,202866,38,45,55,65,37,43,63,64,62,67,12,59,55,19,45,63,62
9244,77,49,80,73,73,58,65,61,72,53,51,14,7,13,16,12,44,211314,53,66,53,58,45,54,56,55,63,62,47,77,68,51,57,58,35
9245,71,54,57,71,58,59,38,28,45,24,35,10,14,10,11,13,64,215410,60,84,54,32,69,53,32,55,56,49,64,75,67,70,76,38,33
9246,84,37,81,74,68,65,61,54,68,60,33,12,9,11,11,7,54,220786,20,60,43,60,19,55,57,59,62,63,13,84,70,17,61,58,48
9247,64,66,41,33,51,59,24,21,31,37,19,11,13,14,12,13,70,238450,63,69,54,16,64,31,28,64,56,31,58,67,65,63,87,23,17
9248,67,66,63,64,55,59,47,46,41,41,46,7,16,14,6,10,70,192114,65,89,44,46,64,54,20,58,59,45,58,61,57,65,74,47,45
9249,79,56,77,69,63,61,64,57,66,63,55,6,13,11,7,7,32,228979,37,75,54,62,22,54,60,63,62,65,29,85,75,30,56,58,60
9250,72,83,71,79,67,72,54,54,56,52,58,6,15,9,10,13,63,199284,56,76,61,52,28,64,61,66,71,62,48,75,82,65,92,68,43
9251,69,75,71,77,67,59,38,44,63,42,45,14,10,15,7,13,59,212340,65,80,67,59,59,50,41,67,68,67,64,67,79,68,67,62,39
9252,71,64,58,54,56,59,34,35,46,22,36,10,11,7,9,14,64,225908,62,67,51,37,65,48,34,62,62,49,65,72,69,67,67,53,36
9253,30,33,27,56,18,51,15,14,20,19,12,65,64,64,63,67,12,152181,22,70,31,18,14,20,13,64,32,23,19,31,38,20,76,18,13
9254,47,88,81,82,73,58,43,56,70,58,62,9,11,9,11,8,66,230261,50,43,72,57,51,54,66,55,55,77,77,52,83,75,70,57,45
9255,75,60,62,67,66,59,68,58,69,40,42,10,8,7,6,9,53,240501,61,60,52,52,58,52,48,58,65,58,68,73,62,66,60,59,39
9256,73,72,73,61,61,59,64,58,62,45,57,15,11,15,15,12,66,201078,59,80,56,55,64,34,15,64,60,52,59,73,80,64,70,35,12
9257,65,62,69,59,63,61,53,50,52,35,42,10,9,10,13,10,70,152950,69,70,54,55,68,50,37,63,63,42,64,59,84,65,66,43,34
9258,54,61,53,50,63,59,63,39,45,36,34,12,6,12,11,6,61,220534,65,55,34,29,68,42,50,62,56,37,68,49,69,69,69,43,36
9259,82,41,84,82,64,61,62,42,66,51,43,12,8,11,10,16,39,221558,28,81,67,61,35,55,62,62,68,62,32,81,70,29,39,63,59
9260,52,47,59,54,69,59,29,67,62,67,70,1,1,1,1,1,62,227446,19,71,53,66,20,55,69,58,46,76,18,53,64,13,75,52,66
9261,63,65,64,64,65,65,61,66,63,52,39,7,14,13,13,11,51,198007,60,50,67,65,60,57,64,66,70,66,56,65,76,60,70,62,58
9262,68,65,71,70,64,68,51,55,32,35,53,11,16,8,12,6,35,199287,65,63,65,54,62,44,59,65,61,59,60,76,84,62,71,65,45
9263,78,59,70,75,70,60,63,59,73,51,66,15,10,12,13,13,43,203127,56,56,64,52,49,60,69,67,67,58,47,73,64,49,67,66,49
9264,85,41,72,65,63,61,62,45,69,60,49,9,11,9,10,15,44,211831,28,64,44,39,19,52,57,62,63,64,26,84,67,29,64,60,51
9265,77,76,72,81,54,56,62,42,63,32,39,7,14,15,8,7,50,213367,63,73,63,29,63,42,54,68,68,35,67,69,76,70,60,44,34
9266,45,43,65,66,30,56,9,16,8,12,9,65,64,66,64,64,15,171895,23,71,33,17,12,28,18,69,36,40,13,53,40,15,47,23,14
9267,58,46,57,58,67,63,39,41,64,71,47,15,10,7,7,12,67,239479,25,69,42,61,29,69,68,55,64,65,25,56,56,27,60,55,56
9268,74,53,75,73,66,68,54,77,63,52,74,7,11,8,10,10,52,216184,58,63,61,66,62,61,60,72,65,68,58,70,70,54,68,68,59
9269,74,70,74,61,65,59,66,46,64,19,20,8,13,13,13,13,49,222840,61,90,54,33,60,24,62,62,56,29,64,83,76,64,75,29,34
9270,70,43,63,61,63,76,62,53,61,66,50,17,10,13,14,17,71,230264,57,55,62,69,32,60,61,62,67,62,33,62,53,39,59,74,58
9271,63,72,65,76,62,64,53,49,62,43,43,13,12,5,13,8,57,239992,67,61,61,58,62,46,49,64,64,59,62,67,74,65,74,61,40
9272,72,60,59,55,63,65,50,65,65,62,68,6,10,6,7,10,58,234873,49,55,71,70,44,53,59,58,70,70,53,79,68,45,60,62,54
9273,66,71,53,50,65,62,65,57,59,53,29,13,6,10,11,8,59,182905,62,63,46,54,63,54,25,62,60,69,62,74,77,65,76,57,52
9274,76,51,81,82,67,58,65,62,71,65,48,9,12,8,15,8,35,200058,34,83,45,67,35,51,63,63,63,73,15,70,68,23,67,58,47
9275,22,23,30,31,30,32,16,21,16,20,13,65,63,59,65,69,12,204922,10,46,23,17,20,28,5,60,31,35,17,26,17,14,37,39,15
9276,73,38,72,69,65,54,60,67,62,58,69,7,13,7,12,9,55,212346,53,59,67,67,12,63,67,63,72,66,13,71,75,18,52,72,52
9277,65,45,65,70,59,58,42,58,62,65,37,6,9,9,13,14,67,216186,29,72,49,57,26,62,65,76,59,67,21,65,70,23,71,59,64
9278,53,37,41,32,14,21,19,17,16,14,12,64,66,64,67,68,14,167546,16,44,21,11,15,13,15,58,16,18,13,38,33,14,78,17,15
9279,75,40,71,73,65,45,62,41,70,67,35,7,8,9,6,10,40,238971,41,61,50,40,32,50,63,60,65,57,36,72,67,34,56,59,36
9280,73,73,61,62,39,51,48,26,39,26,31,14,9,11,15,10,63,205692,64,89,50,25,63,45,31,54,55,51,63,74,83,66,82,35,24
9281,61,64,32,55,54,50,24,31,50,20,25,6,13,9,6,9,72,210044,50,81,59,21,67,34,23,50,53,41,63,55,71,68,88,27,29
9282,41,61,55,51,57,60,48,45,53,72,27,11,9,12,14,12,72,214140,28,78,45,63,12,64,68,65,54,70,15,53,47,15,80,58,62
9283,79,40,87,70,68,65,64,61,76,40,57,6,12,11,6,12,51,234108,30,58,55,49,32,56,68,55,64,58,40,75,50,41,56,69,64
9284,58,49,40,42,45,56,35,30,43,21,32,9,15,14,8,8,69,236924,62,68,56,26,64,45,29,57,63,46,65,48,64,66,90,29,51
9285,73,65,61,65,63,57,36,40,59,68,33,10,13,8,11,11,65,239484,15,69,38,59,22,66,63,67,56,70,15,68,63,27,76,50,52
9286,91,53,69,54,63-1,63,59+2,27,65,63,29,9,11,14,14,6,61,198269,24,59,42,55,28,68,61,66,62,61,22,89+1,79,38,70,54,31
9287,70-2,67-2,57,49+2,63,59,46,59,60,50,43,16,6,6,10,15,49,211581,63,65+1,60-1,55,64+1,42,53,70,65,62,63,68-4,71,64,80-1,54,42
9288,45,21,30,52,20,22,12,16,14,19,19,64,69,63,64,65,18,228221,20,63,22,14,19,23,13,61,23,18,20,46,45,14,60,23,17
9289,64,74,62,67,63,68,66,73,60,53,61,11,6,8,7,6,65,183933,64,74,54,64,68,48,54,61,62,67,65,67,71,67,68,52,47
9290,79,43,90,89,70,66,65,84,70,59,76,12,13,15,7,13,56,203902,23,70,59,66,27,64,58,62,63,58,31,77,47,36,35,60,61
9291,55,55,66,60,68,61,43,50,66,56,43,8,14,6,9,10,67,207742,45,59,62,64,32,64,56,62,71,66,49,53,73,53,70,69,41
9292,70,73,68,73,64+1,57,65,30,59+10,33,26,10,7,15,14,12,59,215422,54,75,60,36,61,39,36,64,66,58+5,65,78,74,67,66,51,31
9293,73,60,65,66,54,58,58,51,57,34,43,15,12,7,8,16,57,220030,66,60,59,44,61,51,54,59,68,58,65,77,78,60,64,54,47
9294,77,56,73,73,66,73,67,71,68,64,69,16,14,13,8,13,52,156542,44,75,59,65,32,57,65,64,64,69,42,72,45,40,59,62,65
9295,77,73,72,73,64,59,49,43,69,67,39,8,13,15,9,11,63,222590,27,69,48,53,23,69,66,65,60,65,27,77,66,31,60,55,55
9296,78,36,80,79,69,61,59,64,68,54,62,14,6,7,11,15,37,226430,26,75,56,66,30,64,58,55,66,68,27,73,65,29,56,66,60
9297,78,45,83,84,70,57,63,50,71,62,49,10,8,9,14,9,49,237182,38,41,58,68,27,58,53,58,65,70,29,75,66,29,39,55,55
9298,73,52,68,69,67,60,59,56,67,64,52,15,10,14,13,13,42,200831,29,53,55,70,28,58,67,66,64,66,30,66,66,33,63,62,58
9299,54,60,61,53,67,69,46,53,58,62,44,11,14,7,15,5,68,238975,62,66,61,61,50,59,66,68,67,66,46,52,76,60,78,63,43
9300,73,58,77,74,65,57,66,65,64,60,65,11,14,14,9,9,48,186751,42,61,63,66,29,51,63,63,64,61,32,79,70,30,62,64,57
9301,39,70,56,35,44,63,44,25,48,24,13,10,8,14,10,9,70,190592,60,79,53,33,66,22,48,55,57,30,65,53,72,66,79,29,19
9302,80,77,77,64,50,60,75,59,54,54,56,16,15,6,10,15,44,200577,55,87,61,58,69,45,52,68,64,53,66,59,71,69,60,62,45
9303,53,69,62,67,61,60,37,33,55,28,36,8,12,8,10,12,65,216449,70,72,63,42,66,45,43,60,66,70,64,63,68,68,69,50,35
9304,67,30,70,49,61,49,43,55,62,63,32,7,8,7,7,11,59,221569,12,54,44,67,23,60,65,68,52,70,25,70,71,33,83,50,59
9305,73,27,89,87,68,60,65,60,71,52,41,13,11,10,9,13,49,187265,38,80,53,55,30,64,60,57,65,67,33,79,62,40,36,59,54
9306,62,65,64,53,48,66,46,40,45,28,39,9,9,8,10,7,68,189569,62,71,53,29,64,43,42,60,57,56,63,70,70,66,80,49,24
9307,82,39,83,82,68,55,60,60,69,57,55,8,8,16,11,8,49,224386,22,55,64,62,23,56,60,61,63,69,26,83,73,21,58,61,56
9308,76,73,72,77,62,59,65,59,61,53,26,13,12,12,11,16,58,190594,62,70,52,63,62,62,64,64,56,70,63,75,85,62,69,61,57
9309,40,16,36,62,17,23,15,17,19,15,15,66,64,59,65,69,18,209027,20,67,16,20,11,19,18,62,23,17,17,41,35,14,56,46,11
9310,55,78,47,64,32,40,23,30,38,20,26,13,6,5,13,10,67,231299,52,65,32,23,68,39,30,63,43,40,72,61,70,71,77,34,26
9311,68,73,70,57,53,57,28,22,45,43,27,8,11,12,7,13,69,237187,71,75,21,34,58,38,29,63,37,51,64,65,55,70,66,32,49
9312,54,71,61,57,56,59,25,24,58,18,26,8,9,13,15,9,59,224388,63,74,48,31,68,33,35,60,55,51,62,59,62,66,80,39,40
9313,79,63,80,61,64,60,60,58,69,62,44,13,13,7,9,14,58,230532,62,58,54,57,55,46,60,59,60,63,60,78,72,58,57,62,64
9314,74,77,75,92,73,35,68,56,66,52,66,14,14,12,7,6,52,193412,52,81,66,59,50,60,47,67,70,54,57,61,85,50,65,61,68
9315,77,58,76,71,61,69,60,63,57,50,50,12,16,12,15,10,60,204165,62,76,47,62,59,46,56,65,58,63,62,85,84,64,70,55,55
9316,82,67,66,66,64,49,64,58,63,64,51,9,13,11,14,14,62,211845,23,72,54,53,17,59,62,58,64,71,17,86,69,27,74,55,67
9317,62,69,57,66,32,62,30,18,40,38,28,11,12,12,11,10,66,216709,67,72,33,25,64,47,34,64,40,50,66,57,68,68,79,37,17
9318,70,42,67,86,65,59,61,49,66,58,65,8,8,10,11,7,54,229509,44,63,63,54,30,66,65,71,65,66,46,67,79,44,50,66,43
9319,66,68,89,93,65,66,53,58,66,65,51,1,1,1,1,1,58,165509,25,93,34,61,28,67,67,64,55,70,29,73,66,35,71,72,64
9320,38,64,55,52,64,66,54,57,61,63,42,12,13,9,6,14,76,192645,38,75,42,60,27,72,65,64,59,70,25,50,66,32,85,45,66
9321,56,70,63,63,67,67,50,63,64,63,69,11,10,13,12,9,54,193669,35,70,64,66,54,80,68,64,66,72,56,59,72,54,71,68,67
9322,59,79,65,70,67,65,63,36,63,49,62,11,8,8,14,6,46,198534,65,64,63,51,40,38,47,74,66,65,64,68,85,68,78,67,47
9323,65,60,70,73,75,72,64,56,65,50,45,7,16,13,7,9,51,236166,70,70,53,70,60,67,67,60,73,71,62,58,61,59,64,59,62
9324,80,56,68,67,59,65,39,66,62,65,45,9,10,6,12,7,69,237446,19,74,47,59,19,67,69,52,61,75,18,65,71,19,72,59,55
9325,41,71,34,34,43,42,36,36,33,33,37,10,9,16,13,10,66,198279,65,71,51,22,65,37,39,60,52,49,63,55,61,65,79,31,40
9326,79,72,83,82,70,62,61,74,65,54,69,6,14,10,16,6,48,202375,63,62,64,71,52,61,65,66,65,72,55,75,85,60,66,67,58
9327,79,61,73,77,65,57,65,56,63,44,44,12,11,16,9,8,55,205447,57,71,62,39,59,57,58,62,66,55,62,85,79,60,59,57,44
9328,34,66,44,43,50,63,24,28,38,41,21,14,15,15,15,8,70,214407,60,48,60,17,72,34,33,74,44,42,58,49,32,66,84,30,25
9329,71,46,83,84,69,66,61,60,69,55,58,7,13,8,9,9,49,214663,60,35,62,58,50,59,61,62,65,59,48,73,68,49,44,64,51
9330,70,58,72,75,51,42,61,38,66,36,42,7,15,11,8,13,61,219527,72,74,35,28,56,48,55,61,52,34,73,68,78,67,66,39,27
9331,67,55,70,68,67,55,61,65,68,65,66,14,12,14,14,11,60,134792,48,68,59,68,41,59,63,65-1,61,61,51,69,68-1,51,60,66,52
9332,78,63,70,61,49,65,37,40,57,38,53,14,11,8,10,13,65,200840,56,91,55,28,63,37,43,58,58,42,64,67,88,66,82,50,23
9333,69,70,71,76,67,71,56,62,63,50,62,11,13,14,13,6,65,142728,77,58,65,58,39,49,58,75,57,62,43,67,70,59,57,68,55
9334,86,60,73,74,63,58,62,61,64,62,46,8,12,12,11,12,46,211848,63,74,55,56,56,44,54,64,64,61,62,84,82,62,71,47,45
9335,75,41,70,55,64,48,62,76,66,59,73,14,8,14,15,15,60,215176,30,64,60,73,32,55,61,65,66,80,31,73,83,37,72,66,36
9336,52,27,63,46,23,29,11,12,14,15,11,64,63,58,65,68,12,152456,24,64,25,15,14,19,13,68,24,23,17,50,28,12,56,25,14
9337,68,68,70,72,62,55,65,42,63,57,33,12,6,11,14,12,53,221576,63,59,48,39,66,46,49,60,58,43,65,71,74,66,70,39,31
9338,45,32,49,44,14,65,12,11,10,12,10,55,70,67,68,63,12,162952,24,74,22,13,12,23,13,71,20,20,12,51,38,11,66,48,12
9339,74,61,80,70,64,70,67,58,67,54,60,13,10,16,11,10,69,236168,54,67,54,54,45,68,60,72,64,68,40,68,67,36,61,68,49
9340,85,30,86,87,67,67,62,62,68,59,36,15,8,14,11,8,31,238984,21,66,39,38,24,42,62,62,63,46,22,83,70,19,47,58,54
9341,64,52,56,53,65,40,35,30,31,26,26,8,11,6,9,14,63,239752,66,73,40,21,66,33,26,62,64,35,65,60,64,64,75,32,23
9342,83,42,80,80,69,52,66,70,67,65,71,14,12,12,14,6,34,210313,38,88,59,64,36,59,56,50,64,61,38,80,44,44,58,66,64
9343,82,45,65,52,63,59,57,59,60,66,32,13,12,16,7,15,61,183945,38,52,45,57,39,38,62,59,58,68,12,90,74,29,81,60,48
9344,67,80,61,57,58,56,56,58,57,56,52,15,10,7,16,9,68,198538,61,70,59,62,60,58,63,62,61,59,61,65,72,62,82,59,59
9345,84,54,72,68,64,50,61,43,65,66,40,12,7,7,13,8,60,207754,18,62,33,52,21,58,63,63,58,59,14,88,65,19,65,53,62
9346,74,49,63,72,66,58,63,41,70,64,63,13,12,9,7,9,53,211850,45,63,52,57,38,48,55,62,63,67,43,78,80,38,57,58,48
9347,61,68,59,42,60,67,27,30,55,33,32,13,11,15,12,8,62,221322,61,76,63,38,64,36,46,55,66,54,63,61,61,67,73,60,29
9348,72,41,72,72,66,58,58,62,70,53,35,8,13,6,14,8,54,223370,23,57,61,52,22,56,61,64,63,67,20,78,68,19,74,57,55
9349,85,66,80,70,64,64,62,55,66,47,30,9,9,15,9,9,52,233098,64,72,59,23,63,38,57,66,63,54,58,86,72,57,66,40,44
9350,45,63,59,35,52,61,19,13,32,26,28,8,5,12,12,15,68,190602,68,80,36,12,66,32,16,64,49,45,65,39,66,65,71,24,21
9351,79,57,62,71,57,58,64,34,61,29,34,15,13,13,11,12,59,194954,61,65,57,22,64,43,64,63,55,24,67,75,69,64,60,64,21
9352,47,62,50,59,69,67,65,57,66,64,56,13,12,7,8,6,69,202123,53,80,67,67,49,60,69,62,69,70,59,52,61,61,85,64,59
9353,76,39,78,66,64,53,62,68,61,63,62,8,10,6,10,7,55,229515,58,50,48,55,63,51,59,62,60,57,65,81,67,66,74,51,42
9354,66,61,72,61,63,66,48,66,68,64,51,7,10,15,10,12,63,178315,31,82,51,58,21,70,67,62,55,70,26,67,74,31,76,61,63
9355,75,62,84,82,66,55,64,66,59,54,70,15,16,6,10,8,48,183691,60,75,66,65,60,66,56,58,74,62,60,69,78,65,56,68,50
9356,35,20,48,53,21,12,9,14,14,15,11,67,65,62,66,64,12,187275,22,51,31,12,11,18,17,62,26,13,15,36,23,15,60,52,14
9357,64,50,52,67,62,38,64,35,57,25,31,9,6,12,7,13,63,211340,62,59,59,27,66,37,39,61,60,25,66,62,85,65,66,35,30
9358,69,80,68,78,61,58,43,45,60,46,46,12,14,8,12,8,55,213644,59,71,58,57,64,63,44,61,62,71,71,65,87,68,76,50,43
9359,76,54,70,68,65,52,66,47,66,59,43,13,7,11,13,14,47,214668,48,60,62,64,37,40,56,62,62,57,45,83,62,52,58,59,51
9360,46,90,35,34,42,40,40,36,35,22,16,13,10,10,14,11,65,224396,65,32,42,24,62,24,25,58,48,52,63,50,58,62,88,20,24
9361,54,84,71,62,63,62,58,57,58,56,59,8,12,8,15,15,43,182156,64,59,66,68,58,63,57,60,65,67,60,51,82,60,79,61,58
9362,40,25,40,38,29,41,18,11,12,11,15,68,63,65,61,66,15,198285,9,63,33,14,11,23,5,65,34,30,13,42,28,11,56,40,10
9363,68,68,71,88,68,66,65,67,66,52,52,8,14,7,10,11,49,201869,62,48,67,52,60,57,52,65,70,64,57,65,68,66+4,52,61,48
9364,76,48,75,81,63,48,67,48,64,56,45,11,8,9,7,15,45,205197,44,61,65,48,32,62,59,64,68,68,40,72,58,46,39,61,45
9365,75,44,69,63,67,65,48,66,66,67,62,12,15,13,14,7,58,208781,30,58,62,61,31,44,70,58,63,59,36,75,72,35,56,61,52
9366,69,30,76,70,66,48,58,69,65,71,72,8,13,13,10,15,60,214669,20,72,45,58,16,49,66,69,58,60,18,67,67,20,64,54,61
9367,35,68,53,60,59,59,61,34,45,20,40,15,6,13,16,16,69,184461,66,73,57,42,64,31,58,52,62,39,66,31,71,67,74,47,17
9368,73,63,67,74,67,56,67,71,61,49,44,9,10,10,10,9,55,188813,57,59,55,62,57,41,57,64,60,71,63,80,73,66,62,54,58
9369,71,63,82,66,68,66,59,56,64,28,60,12,14,7,13,9,55,202894,61,72,69,62,57,60,58,64,72,60,60,74,82,65,73,56,46
9370,75,70,76,78,68,66,71,69,65,48,63,16,7,16,11,11,55,215182,53,75,58,61,53,53,58,65,63,70,58,77,65,57,60,64,56
9371,75,58,66,65,61,64,60,58,55,23,37,6,6,11,8,6,57,238222,60,62,50,41,57,36,40,59,55,66,64,90,88,63,69,36,27
9372,68,83,71,66,66,65,58,49,65,59,57,9,11,16,6,10,36,177294,48,72,68,64,71,44,41,58,66,71,68,69,91,69,72,72,58
9373,74,34,74,58,66,66,56,38,65,63,65,8,7,16,14,16,64,193422,22,78,33,61,33,59,65,61,52,71,23,70,67,26,67,58,66
9374,65,60,64,68,61,45,55,26,63,22,26,8,16,11,14,9,58,225423,62,76,30,17,69,38,52,53,64,34,67,72,77,69,70,45,24
9375,82,34,91,89,71,59,61,51,75,67,52,9,14,12,10,9,57,160143,31,51,55,61,31,53,67,62,61,62,22,77,59,23,43,68,63
9376,67,48,74,74,72,67,54,55,70,55,53,13,7,9,9,11,53,235407,44,57,66,48,39,60,58,59,71,62,51,65,59,58,56,70,50
9377,77,50,75,77,72,65,65,60,77,66,66,15,8,7,12,5,42,240271,16,55,46,68,30,55,59,35,62,70,26,80,52,25,51,63,70
9378,71,79,70,73,66,66,53,39,66,60,43,13,16,12,11,14,60,216464,64,83,62,54,63,42,56,65,68,57,62,72,83,62,67,63,53
9379,66,55,59,68,68,66,58,64,62,57,53,7,7,16,7,7,56,221328,56,67,68,56,65,51,59,62,70,66,66,58,74,60,74,65,58
9380,74,77,72,77,66,49,49,40,59,52,43,10,15,8,10,15,76,228240,64,90,61,52,55,47,52,61,70,69,58,78,73,67,76,62,38
9381,78,25,81,76,68,63,63,35,70,60,30,11,8,7,14,12,43,210833,15,57,53,46,11,49,63,65,63,47,15,81,57,15,61,53,38
9382,45,66,37,38,60,45,17,24,33,20,25,12,7,16,9,14,65,225681,61,64,50,32,70,50,17,57,49,45,69,51,60,68,69,19,20
9383,58,68,56,63,61,70,54,39,58,32,29,9,6,5,10,12,66,239249,65,54,61,42,67,38,32,57,64,56,66,59,73,70,74,62,34
9384,69,55,67,67,65,65,66,59,64,56,53,11,16,10,14,9,50,186513,65,61,61,68,66,60,52,62,64,70,63,72,73,64,65,59,70
9385,19,22,25,29,18,30,14,14,15,15,13,67+2,66+2,68,69,68+2,12,232082,12,38,25,15,17,19,17,43,22,20,13,18,26,12,57,29,17
9386,70,73,71,67,67,67,59,58,68,60,39,16,14,8,7,6,51,188818,54,60,66,58,52,49,58,69,67,71,49,73,64,52,75,68,62
9387,41,45,34,53,19,33,25,21,21,16,17,68,65,63,65,64,19,201875,13,71,35,22,13,25,14,62,27,25,22,53,40,17,52,14,18
9388,66,69,68,70,66,67,41,32,58,49,31,8,10,9,16,8,48,223635,65,84,62,54,64,48,48,67,70,52,63,67,61,69,66,48,31
9389,87,68,78,71,53,64,41,41,50,36,32,8,8,11,15,8,42,232083,68,90,62,38,68,38,45,66,64,46,66,77,77,66,66,27,30
9390,76,43,78,65,64,59,55,58,65,62,31,12,15,16,12,16,65,190611,36,90,61,59,39,65,66,67,62,64,33,72,79,21,61,32,66
9391,64,66,39,47,64,57,62,54,65,66,49,6,14,7,8,10,69,192915,40,59,57,59,29,65,65,59,65,70,31,35,61,47,84,50,57
9392,74,62,72,72,66,69,62,48,65,59,42,7,14,13,11,15,52,230036,61,58,68,62,60,51,49,61,68,60,63,73,84,62,61,59,48
9393,35,51,52,34,44,55,63,29,45,29,57,13,13,16,9,16,73,165012,76,33,59,63,63,34,48,48,46,68,76,55,87,62,86,34,29
9394,66,40,64,70,70,67,72,80,70,65,74,15,8,12,14,14,42,233108,22,45,63,77,18,65,62,61,68,82,20,50,71,19,63,65,70
9395,44,25,26,43,25,56,10,16,10,9,12,65,70,71,70,68,13,169108,22,69,25,10,17,27,14,39,35,27,17,46,31,18,62,31,10
9396,85,56,86,78,64,62,43,43,67,66,46,13,10,7,12,9,60,160149,25,75,38,58,21,58,57,61,52,70,26,87,50,28,64,41,68
9397,66,59,80,84,70,60,58,52,64,62,49,11,12,14,14,5,55,232853,66,79,62,61,59,54,70,65,63,58,60,63,65,62,53,67,55
9398,77,64,79,81,58,64,60,57,59,46,50,7,7,6,11,11,45,182677,62,80,59,49,67,49,48,65,60,53,65,76,80,66,63,51,46
9399,67,68,70,52,47,68,29,26,22,24,24,8,11,12,12,11,69,187797,61,77,41,26,65,17,33,64,56,51,64,65,64,66,72,22,27
9400,68,69,56,66,67,68,50,60,52,56,58,9,8,11,15,11,65,193173,60,74,66,60,60,53,54,61,70,67,65,68,60,67,74,55,47
9401,80,71,75,62,66,65,38,42,65,66,37,6,13,11,11,15,60,207510,57,71,36,65,22,67,70,69,61,67,23,60,72,26,69,65,68
9402,50,69,49,48,59,60,34,34,50,24,22,11,14,14,14,8,68,223638,64,67,59,24,67,34,34,55,55,45,64,49,54,64,80,40,22
9403,62,22,32,61,17,23,15,19,18,16,16,70,66,62,64,68,20,230038,19,58,20,16,12,12,19,52,24,18,20,63,41,18,65,29,18
9404,77,65,87,88,68,56,63,61,69,60,55,9,14,14,15,8,39,238486,25,51,53,57,27,49,62,59,64,54,37,74,62,38,48,66,57
