id,keywords,cast,director
21059,"['gay', 'drag queen', 'parody', 'independent film', 'hollywood']","['Jack Plotnick', 'Clinton Leupp', 'Jeffery Roberson']",Richard Day
11329,"['court case', 'gun rampage', 'firearm', 'jury', 'suspense', 'person running amok', 'lobbyist']","['John Cusack', 'Gene Hackman', 'Dustin Hoffman']",Gary Fleder
9373,"['trauma', 'psychopath', 'stalker', 'friends', 'murder', 'gore', 'blood', 'hitchhiker', 'chainsaw', 'torture', 'violence', 'cannibal', 'killer', 'family']","['Jessica Biel', 'Jonathan Tucker', 'Erica Leerhsen']",Marcus Nispel
1550,"['sex', 'thanksgiving', 'road trip', 'love', 'independent film', 'neighbor', 'marijuana', 'family', 'illness']","['Katie Holmes', 'Derek Luke', 'Patricia Clarkson']",Peter Hedges
28200,"['beach', 'infidelity', 'boat', 'writing', 'biography', 'poet', 'love', 'snow', 'drinking', 'woman director']","['Gwyneth Paltrow', 'Daniel Craig', 'Jared Harris']",Christine Jeffs
10629,"['journalism', 'police', 'drug scene', 'murder', 'drug lord']","['Cate Blanchett', 'Gerard McSorley', 'Ciarán Hinds']",Joel Schumacher
10944,"['eroticism', 'suspense', 'woman director']","['Meg Ryan', 'Mark Ruffalo', 'Jennifer Jason Leigh']",Jane Campion
13920,"['biography', 'friendship', 'sport']","['Cuba Gooding Jr.', 'Ed Harris', 'Alfre Woodard']",Mike Tollin
4256,['horror spoof'],"['Pamela Anderson', 'Jenny McCarthy', 'Marny Eng']",David Zucker
10009,"['brother brother relationship', 'grizzly bear', 'inuit', 'transformation', 'friendship', 'sibling rivalry', 'unlikely friendship', 'aftercreditsstinger', 'duringcreditsstinger', 'animal lead']","['Joaquin Phoenix', 'Jeremy Suarez', 'Jason Raize']",Aaron Blaise
1807,"['video game', 'gun', 'classroom', 'mass murder', 'girlfriend', 'columbine', 'student']","['Alex Frost', 'Eric Deulen', 'John Robinson']",Gus Van Sant
30141,[],"['Robert Downey Jr.', 'Robin Wright', 'Mel Gibson']",Keith Gordon
10536,"['prison', 'england', 'robbery', 'bus', 'gold', 'prisoner', 'traffic jam', 'master thief', 'thief', 'caper', 'mafia', 'ambiguous ending', 'car chase', 'sewer', 'turin italy', 'airborne car', 'mini cooper']","['Michael Caine', 'Noël Coward', 'Benny Hill']",Peter Collinson
42044,[],"['Simon Srebnik', 'Michael Podchlebnik', 'Motke Zaidl']",Claude Lanzmann
1376,"['glasgow', 'brother sister relationship', 'puberty', 'drug dealer', 'heroin', 'single', 'murder', 'teacher', 'single father']","['Martin Compston', 'Annmarie Fulton', 'William Ruane']",Ken Loach
20312,"['fantasy', 'motel', 'highway', 'road trip', 'surrealism', 'lawyer', 'dream girl', 'judgment', 'convertible', 'parallel world', 'courtroom']","['James Marsden', 'Gary Oldman', 'Amy Smart']",Bob Gale
64945,['juvenile delinquent'],"['Emilio Estevez', 'Craig Sheffer', 'Larry B. Scott']",Christopher Cain
10389,"['transplantation', 'blindness and impaired vision', 'eye operation', 'loss of eyesight', 'violinist', 'remake', 'blind girl']","['Angelica Lee', 'Lawrence Chou', 'Chutcha Rujinanon']",Danny Pang
897,"['based on novel', 'loss of mother', 'loss of father', 'varanasi', 'pneumonia', 'loss of husband', 'scholarship', 'india']","['Kanu Bannerjee', 'Karuna Bannerjee', 'Smaran Ghosal']",Satyajit Ray
11657,"['paris', 'prison', 'corruption', 'pimp', 'nudity', 'police', 'thief', 'heist', 'escape', 'gang', 'murderer', 'crime', 'custody', 'jewel', 'aristocratic']","['Alain Delon', 'Bourvil', 'Gian Maria Volonté']",Jean-Pierre Melville
10922,"['black people', 'professor for literature']","['Anthony Hopkins', 'Nicole Kidman', 'Ed Harris']",Robert Benton
51707,['woman director'],[],Liz Garbus
13537,[],"['Hayden Christensen', 'Peter Sarsgaard', 'Chloë Sevigny']",Billy Ray
605,"['saving the world', 'artificial intelligence', 'man vs machine', 'flying', 'philosophy', 'fortune teller', 'kung fu', 'underground world', 'killer robot', 'temple', 'subway', 'dream', 'sun', 'hero', 'fight', 'sunlight', 'computer virus', 'key', 'future', 'precognition', 'super computer', 'machine town', 'ying yang', 'dying and death', 'virtual reality', 'dystopia', 'computer', 'faith', 'world religion', 'truth', 'rescue', 'mission', 'cyberpunk', 'woman director', 'yin yang', 'gnosticism']","['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss']",Lilly Wachowski
33222,"['venezuela', 'political instability', ""coup d'etat"", 'president', 'woman director', 'venezuelan history', 'fly-on-the-wall']",['Hugo Chávez'],Kim Bartley
10719,"['holiday', 'elves', 'santa claus', 'looking for  birth parents', 'romance', 'north pole', 'christmas']","['Will Ferrell', 'James Caan', 'Zooey Deschanel']",Jon Favreau
1836,"[""women's sexual identity"", 'career woman', 'vernissage', 'wound', 'illness and injury', 'knife', 'self-inflicted injury', 'insanity', 'gore', 'woman director', 'new french extremism']","['Marina de Van', 'Laurent Lucas', 'Léa Drucker']",Marina de Van
508,"['london england', 'male nudity', 'female nudity', 'love at first sight', 'usa president', 'marseille', 'office', 'christmas party', 'marriage proposal', 'bars and restaurants', 'press conference', 'language barrier', 'prime minister', 'rock star', 'tv show', 'metal detector', 'war on terror', 'school performance', 'multiple storylines']","['Keira Knightley', 'Heike Makatsch', 'Emma Thompson']",Richard Curtis
11846,"['son-in-law', 'father-in-law', 'fool', 'daughter', 'wedding']","['Steve Martin', 'Diane Keaton', 'Kimberly Williams-Paisley']",Charles Shyer
50314,[],[],Nathaniel Kahn
8619,"['naturalist', 'frigate', 'self surgery', 'sea battle', 'weevil']","['Russell Crowe', 'Paul Bettany', ""James D'Arcy""]",Peter Weir
12146,"['mexico', 'based on novel', 'new mexico', 'apache', 'baby-snatching', 'daughter', 'frontier', 'criminal', '19th century']","['Tommy Lee Jones', 'Cate Blanchett', 'Evan Rachel Wood']",Ron Howard
10588,"['cat', 'brother sister relationship', 'boredom', 'chaos', 'step father', ""based on children's book""]","['Mike Myers', 'Dakota Fanning', 'Spencer Breslin']",Bo Welch
4970,"['amnesia', 'mental institution', 'patient', 'trust', 'false accusations', 'medication', 'gothic', 'mental illness']","['Halle Berry', 'Robert Downey Jr.', 'Charles S. Dutton']",Mathieu Kassovitz
470,"['life and death', 'transplantation', 'suicide attempt', 'desperation', 'loss of family', 'ex-detainee', 'sadness', 'rage and hate', 'car crash']","['Sean Penn', 'Naomi Watts', 'Benicio del Toro']",Alejandro González Iñárritu
11042,"['father son relationship', 'socialism', 'yuppie', 'professor', 'dying and death', 'cancer', 'money', 'university', 'illness', 'dying', 'family conflict', 'friend']","['Rémy Girard', 'Stéphane Rousseau', 'Marie-Josée Croze']",Denys Arcand
10147,"['holiday', 'elves', 'christmas party', 'department store', 'safe', 'drink', 'little people', 'christmas eve', 'christmas']","['Billy Bob Thornton', 'Tony Cox', 'Brett Kelly']",Terry Zwigoff
10756,"['secret passage', 'magic', 'estate agent', 'haunted house', 'family vacation', 'ghost', 'aftercreditsstinger']","['Eddie Murphy', 'Terence Stamp', 'Nathaniel Parker']",Rob Minkoff
9562,"['professor', 'time travel', 'quantum mechanics', ""hundred years' war"", 'excavation', 'knight', 'medieval times']","['Paul Walker', ""Frances O'Connor"", 'Gerard Butler']",Richard Donner
11012,"['father son relationship', 'loss of brother', 'brother sister relationship', 'longing', 'politician', 'in flagranti', 'extramarital affair']","['Jeremy Irons', 'Juliette Binoche', 'Miranda Richardson']",Louis Malle
30068,"['amish', 'woman director', 'rumspringa']","['Velda Bontrager', 'Mark Bontrager', 'Dewayne Chupp']",Lucy Walker
40913,"['london england', 'nightclub', 'based on true story', 'murder', 'romance', 'capital punishment', 'crime', 'single mother', 'true crime', 'older woman younger man relationship', 'shot', '1950s', 'female criminal']","['Miranda Richardson', 'Rupert Everett', 'Ian Holm']",Mike Newell
9556,"['corruption', 'experiment', 'burn', 'mask', 'gangster boss', 'los angeles', 'madness', 'outsider', 'disfigurement', 'conflagration', 'darkman']","['Liam Neeson', 'Frances McDormand', 'Colin Friels']",Sam Raimi
24203,"['office', 'computer']","['Spencer Tracy', 'Katharine Hepburn', 'Gig Young']",Walter Lang
9065,"['train station', 'in love with enemy', 'world war ii', 'hypnosis', 'postwar period', 'allied', 'employee', 'travel']","['Jean-Marc Barr', 'Barbara Sukowa', 'Udo Kier']",Lars von Trier
10168,"['affection', 'spoof', 'dinner', 'godfather', 'importer', 'film school', 'vermont', 'errand boy', 'cornfield', 'extinction', 'menu']","['Marlon Brando', 'Matthew Broderick', 'Bruno Kirby']",Andrew Bergman
10234,"['sadism', 'hostage-taking', 'serial killer']","['Ulrich Mühe', 'Susanne Lothar', 'Arno Frisch']",Michael Haneke
10952,"['drug dealer', 'undercover agent', 'gang leader', 'crack', 'cops']","['Wesley Snipes', 'Ice-T', 'Allen Payne']",Mario Van Peebles
14022,"['moon', 'philosophy', 'burglar', 'texas', 'dream', 'atomic bomb', 'tent', 'anarchist', 'telescope', 'ufo', 'independent film', 'cigarette smoking', 'african american', 'writer', 'cafe', 'sunglasses', 'pap smear', 'austin texas', 'hit and run', 'dallas texas', 'twenty something', 'reference to jack ruby', 'dairy queen restaurant', 'moon walk', 'anarchic comedy']","['Richard Linklater', 'Mark James', 'Jerry Delony']",Richard Linklater
860,"['video game', 'artificial intelligence', 'fbi', 'cold war', 'hacker', 'prosecution', 'norad', 'government', 'computer', 'nuclear threat']","['Matthew Broderick', 'Dabney Coleman', 'Ally Sheedy']",John Badham
48035,"['faith', 'independent film', 'religion', 'religious fundamentalist', 'pregnant wife']","['Birgitte Federspiel', 'Henrik Malberg', 'Emil Hass Christensen']",Carl Theodor Dreyer
5000,"['france', 'world war ii', 'exodus', 'foster parents', 'funeral', 'postwar period', 'dead animal', 'death', 'cross', 'french countryside', 'abandonment']","['Brigitte Fossey', 'Georges Poujouly', 'Amédée']",René Clément
22744,['love triangle'],"['Orson Welles', 'Joan Fontaine', ""Margaret O'Brien""]",Robert Stevenson
780,"['judge', 'woman martyr', 'heresy', 'court case', 'suffering', 'sentence', 'torture chamber', 'religion', 'trial', 'mental illness', 'dove', 'silent film', 'catholicism', 'joan of arc', 'forgery', 'masterpiece', 'judiciary', 'burning at stake', 'holy communion', 'bloodletting']","['Maria Falconetti', 'Eugene Silvain', 'André Berley']",Carl Theodor Dreyer
31510,"['chariot race', 'revenge', 'silent film', 'seductress', 'sea battle', 'spectacle', 'two strip technicolor', 'galley slave', 'enslavement', 'temptress', 'nativity', 'lepers']","['Ramon Novarro', 'Francis X. Bushman', 'May McAvoy']",Charles Brabin
234,"['insane asylum', 'silent film', 'unreliable narrator', 'expressionism', 'somnambulist', 'unreliable flashback', 'megalomania', 'madman', 'enigma', 'somnambulism', 'german expressionism']","['Werner Krauss', 'Conrad Veidt', 'Friedrich Fehér']",Robert Wiene
8289,"['cold war', 'kgb', 'municipal park', 'politician', 'suspense']","['William Hurt', 'Lee Marvin', 'Brian Dennehy']",Michael Apted
11583,"['public hanging', 'strongbox', 'gold theft', 'british history', 'historic figure', 'piano playing', 'eye patch', 'horse carriage', 'opening action scene', 'unwanted kiss']","['Sean Connery', 'Donald Sutherland', 'Lesley-Anne Down']",Michael Crichton
11002,"['england', 'baby', 'civilization', 'shipwreck', 'tarzan', 'stranded', 'monkey']","['Christopher Lambert', 'Andie MacDowell', 'Ralph Richardson']",Hugh Hudson
6472,"['bodyguard', 'national security agency (nsa)', 'celebrity', 'security guard']","['Nicolas Cage', 'Shirley MacLaine', 'Austin Pendleton']",Hugh Wilson
5143,"['writing', 'opera', 'thanksgiving', 'hypochondriac', 'television producer', 'architecture', 'singing', 'new york city', 'relationship', 'art', 'fear of dying']","['Woody Allen', 'Michael Caine', 'Mia Farrow']",Woody Allen
5227,"['new york', 'hercules']","['Arnold Schwarzenegger', 'Deborah Loomis', 'Taina Elg']",Arthur Allan Seidelman
8010,"['new york', 'scotland', 'immortality']","['Christopher Lambert', 'Sean Connery', 'Virginia Madsen']",Russell Mulcahy
10410,"['policy and organisations', 'power', 'trade union', 'gangster']","['Jack Nicholson', 'Danny DeVito', 'Armand Assante']",Danny DeVito
10407,"['lie', 'architect', 'false identity', 'family']","['Steve Martin', 'Goldie Hawn', 'Dana Delany']",Frank Oz
9292,"['vatican', 'leonardo da vinci', 'painting', 'master thief']","['Bruce Willis', 'Danny Aiello', 'Andie MacDowell']",Michael Lehmann
11850,"['taxi', 'san francisco', '1970s', 'psychoanalysis', 'remake', 'alien', 'alien invasion', 'alien infection', 'epidemic', 'biologist', 'doppelganger', 'emotionless']","['Donald Sutherland', 'Brooke Adams', 'Leonard Nimoy']",Philip Kaufman
48745,['independent film'],"['Liv Ullmann', 'Sam Waterston', 'John Heard']",Bernt Amadeus Capra
2297,"['secret', 'worker', 'writer', 'co-worker', 'kafka']","['Jeremy Irons', 'Theresa Russell', 'Armin Mueller-Stahl']",Steven Soderbergh
951,"['crime fighter', 'cook', 'drug dealer', 'dying and death', 'kindergarten', 'kiss', 'police', 'teacher', 'children education']","['Arnold Schwarzenegger', 'Penelope Ann Miller', 'Pamela Reed']",Ivan Reitman
10804,"['love at first sight', ""love of one's life"", 'kingdom', 'lovers', 'royal family', 'kiss', 'fish out of water', 'king', 'double']","['John Goodman', ""Peter O'Toole"", 'John Hurt']",David S. Ward
9319,"['bomb', 'corruption', 'assassin', 'sniper', 'anti hero', 'cocaine', 'senator', 'strip club', 'cynicism', 'puppet', 'swimming pool', 'dysfunctional marriage', 'los angeles', 'police detective', 'alcoholic', 'private detective', 'bribery', 'frame up', 'exotic dancer', 'child kidnapping']","['Bruce Willis', 'Damon Wayans', 'Chelsea Field']",Tony Scott
1643,"['paris', 'sex', 'nudity', 'business man', 'love', 'tragedy', 'relationship', 'american', 'woman', 'apartment', 'extramarital affair', 'parisian', 'clandestine']","['Marlon Brando', 'Maria Schneider', 'Jean-Pierre Léaud']",Bernardo Bertolucci
2007,"['parent child relationship', 'medicine', 'loss of child', 'dying and death']","['Susan Sarandon', 'Nick Nolte', 'Peter Ustinov']",George Miller
10995,"['male nudity', 'female nudity', 'prostitute', 'sex', 'based on novel', 'age difference', 'lolita', 'virgin', 'narration', 'nudity', 'arranged marriage', 'vietnam', 'underwear', 'forbidden love', 'one-sided love', 'lover', 'indochina', 'love', 'interracial relationship', 'family relationships', 'domestic abuse', 'sexual attraction', 'loss of virginity', 'statutory rape', 'older man younger woman relationship', 'lust', 'kissing', 'desire', 'cult film', 'face slap', 'promiscuous woman', 'sexual awakening', 'teenage sex', 'french colony', '1920s', 'nymphette']","['Jane March', 'Tony Leung Ka-Fai', 'Frédérique Meininger']",Jean-Jacques Annaud
8047,"['angel', 'rape', 'bullfight', 'drowning', 'religious education', 'necrophilia', 'sadomasochism', 'matador', 'bullfighter']","['Assumpta Serna', 'Antonio Banderas', 'Nacho Martínez']",Pedro Almodóvar
2612,['wish'],"['Jim Belushi', 'Michael Caine', 'Linda Hamilton']",James Orr
3112,"['prison', 'window', 'fanatic', 'count', 'murder', 'children', 'money', 'theft', 'doll', 'hymn', 'classic noir', 'children on the run', 'film noir']","['Robert Mitchum', 'Shelley Winters', 'Billy Chapin']",Charles Laughton
1825,"['sport', 'bad father-in-law', '\xa0armwrestling']","['Sylvester Stallone', 'Robert Loggia', 'Rick Zumwalt']",Menahem Golan
10538,"['airport', 'florida', 'fbi', 'hijacking', 'ex-cop', 'los angeles', 'fbi agent']","['Wesley Snipes', 'Bruce Payne', 'Tom Sizemore']",Kevin Hooks
11092,"['loss of lover', 'lover (female)', 'investigation', 'lawyer', 'courtroom']","['Harrison Ford', 'Brian Dennehy', 'Raúl Juliá']",Alan J. Pakula
14904,"['photographer', 'independent film', 'blind', 'woman director', 'blind man']","['Hugo Weaving', 'Russell Crowe', 'Geneviève Picot']",Jocelyn Moorhouse
3176,"['island', 'television', 'survivor', 'soldier', 'battle', 'death', 'game of death', 'school class']","['Takeshi Kitano', 'Tsuyako Kinoshita', 'Eri Ishikawa']",Kinji Fukasaku
9261,"['gay', 'new york', 'father son relationship', 'wife husband relationship', 'coming out', 'wedding night', 'taiwan', 'homosexuality', 'independent film', 'wedding', 'family']","['Kuei Ya-Lei', 'Sihung Lung', 'May Chin']",Ang Lee
5336,"['italy', 'rape', 'fascism', 'nudity', 'bishop', 'fascist', 'sadism', 'torture', 'sexual torture', 'libertine', 'coprophilia', 'scat', 'catholicism']","['Paolo Bonacelli', 'Giorgio Cataldi', 'Umberto Paolo Quintavalle']",Pier Paolo Pasolini
23908,"['germany', 'world war ii', 'christmas']","['Peter Berg', 'Kevin Dillon', 'Arye Gross']",Keith Gordon
14671,"['high school', 'misfit', 'teacher', 'school', 'teen movie', 'summer', 'teenager', 'teaching', 'summer school']","['Mark Harmon', 'Kirstie Alley', 'Courtney Thorne-Smith']",Carl Reiner
11509,"['sheriff', 'fight', 'horse', 'male friendship', 'two guns belt']","['Kevin Kline', 'Scott Glenn', 'Kevin Costner']",Lawrence Kasdan
10729,"['new york city', 'bank robbery', 'jousting', 'getaway', 'crime gone awry', 'bumbler', 'hostage negotiator', 'clown makeup']","['Bill Murray', 'Geena Davis', 'Randy Quaid']",Bill Murray
29437,"['nudity', 'vampire', 'montreal', 'motorcycle crash', 'murder', 'motorcycle', 'surgery', 'rabies', 'body horror', 'canuxploitation', 'accident']","['Marilyn Chambers', 'Frank Moore', 'Joe Silver']",David Cronenberg
11634,"['sweden', 'small town', 'forbidden love', 'toilet', 'lesbian relationship', 'lesbian', 'teen movie', 'teenage love', 'lgbt', 'lgbt teen', 'school life']","['Alexandra Dahlström', 'Rebecka Liljeberg', 'Mathias Rust']",Lukas Moodysson
11824,"['trainer', 'training', 'supernatural powers', 'high school', 'werewolf', 'teenager']","['Michael J. Fox', 'James Hampton', 'Susan Ursitti']",Rod Daniel
20067,"['depression', 'sadness', 'nudity', 'loneliness', 'lesbian', 'dating', 'teenager', 'pregnancy', 'relationship', 'illness', 'tarot']","['Glenn Close', 'Calista Flockhart', 'Holly Hunter']",Rodrigo García
9846,"['hold-up robbery', 'cops', 'counterfeit', 'los angeles', 'secret service']","['William Petersen', 'Willem Dafoe', 'John Pankow']",William Friedkin
