ID,Name,Age,Nationality,Overall,Potential,Club,Value_EUR,Wage_EUR,Special
239732,S. Żurkowski,19,Poland,65,76,Górnik Zabrze,900000.0,1000.0,1674
199285,S. Kukuruzović,28,Croatia,65,65,FC St. Gallen,525000.0,5000.0,1738
210805,A. Al Mutairi,31,Saudi Arabia,65,65,Al Fayha,475000.0,6000.0,1592
236405,Lasure,23,Spain,65,72,Real Zaragoza,650000.0,3000.0,1586
185205,Evandro,29,Brazil,65,65,Daegu FC,550000.0,2000.0,1602
188789,P. Taylor,29,England,65,65,Bradford City,525000.0,4000.0,1630
210806,W. Suwayyid,29,Saudi Arabia,65,65,Al Faisaly,400000.0,7000.0,1767
234102,I. Radu,20,Romania,65,77,Avellino,775000.0,8000.0,984
237942,P. Estupiñán,19,Ecuador,65,75,UD Almería,725000.0,7000.0,1580
177270,L. Martínez,30,Mexico,65,65,Tiburones Rojos de Veracruz,500000.0,3000.0,1768
887,N. Clarke,33,England,65,65,Grimsby Town,220000.0,4000.0,1378
200823,José Cruz,28,Spain,65,65,Viking FK,450000.0,2000.0,1448
179831,C. Curran,27,England,65,65,Ross County FC,575000.0,3000.0,1664
213624,S. López,31,Argentina,65,65,Jaguares Fútbol Club,325000.0,1000.0,1050
215160,F. Angileri,23,Argentina,65,70,Godoy Cruz,725000.0,4000.0,1580
222328,J. Bager,20,Denmark,65,73,Randers FC,700000.0,3000.0,1507
241016,A. Vetrih,26,Slovenia,65,66,,0.0,0.0,1750
197241,K. Pannewitz,25,Germany,65,70,FC Carl Zeiss Jena,600000.0,1000.0,1691
201081,B. Kopacz,25,Poland,65,68,Zagłębie Lubin,575000.0,3000.0,1428
156025,H. Patronen,33,Finland,65,65,HJK Helsinki,220000.0,1000.0,1546
223097,F. Cristaldo,20,Argentina,65,72,Defensa y Justicia,650000.0,5000.0,1787
194937,T. Parkes,25,England,65,66,Carlisle United,525000.0,4000.0,1505
223866,S. Lovric,19,Austria,65,77,SK Sturm Graz,825000.0,3000.0,1627
238970,N. Butzen,24,Germany,65,68,1. FC Magdeburg,675000.0,1000.0,1662
190074,N. Di Roberto,31,Italy,65,65,Salernitana,475000.0,2000.0,1631
216699,G. Zelalem,20,United States,65,75,Arsenal,875000.0,18000.0,1660
219259,R. Brown,21,England,65,74,Forest Green,850000.0,4000.0,1687
222587,F. Escobar,22,Argentina,65,73,Newell's Old Boys,675000.0,4000.0,1608
235899,D. Zeefuik,19,Netherlands,65,75,Ajax,725000.0,2000.0,1696
189563,S. Salviato,29,Italy,65,65,Cremonese,400000.0,1000.0,1721
201084,R. Dow,26,Scotland,65,66,Ross County FC,625000.0,3000.0,1670
220028,S. Adekugbe,22,Canada,65,72,IFK Göteborg,650000.0,2000.0,1641
237692,P. Foden,17,England,65,84,Manchester City,1100000.0,15000.0,1677
121980,A. Poggenborg,33,Germany,65,65,SC Fortuna Köln,270000.0,1000.0,1056
221053,E. Gómez,23,Argentina,65,70,Rosario Central,600000.0,4000.0,1589
235133,M. Finotto,24,Italy,65,69,Ternana,725000.0,4000.0,1580
210046,K. Sadlier,22,Republic of Ireland,65,75,Cork City,875000.0,1000.0,1742
211070,T. Hołota,26,Poland,65,67,Pogoń Szczecin,550000.0,2000.0,1669
226174,D. Payne,21,United States,65,72,Excelsior,650000.0,2000.0,1573
165502,J. Lillis,30,England,65,65,Rochdale,350000.0,2000.0,1110
235134,P. Rosario,20,Netherlands,65,75,PSV,875000.0,4000.0,1730
221567,Sim Sang Min,24,Korea Republic,65,71,FC Seoul,750000.0,2000.0,1708
230015,I. Diallo,20,Mali,65,75,KAS Eupen,775000.0,3000.0,1492
232831,Choi Kyu Baek,23,Korea Republic,65,72,Ulsan Hyundai Horang-i,650000.0,2000.0,1426
171391,E. Palos,31,Mexico,65,65,Tigres U.A.N.L.,325000.0,12000.0,1054
237183,M. Rojas,21,Paraguay,65,77,Club Atlético Lanús,975000.0,4000.0,1513
239999,Pedro Silva,20,Portugal,65,77,Sporting CP,775000.0,2000.0,939
147584,D. Khomich,32,Russia,65,65,Amkar Perm,300000.0,5000.0,1070
222592,Kim Dong Jin,24,Korea Republic,65,69,Daegu FC,600000.0,2000.0,1420
158592,G. Montoya,34,Argentina,65,65,Belgrano de Córdoba,220000.0,3000.0,1112
208001,Paulo Otávio,22,Brazil,65,74,FC Ingolstadt 04,700000.0,5000.0,1698
225409,A. Al Shammari,28,Saudi Arabia,65,65,Al Raed,425000.0,6000.0,1672
181377,E. Bajrami,29,Sweden,65,65,IF Elfsborg,525000.0,2000.0,1685
183425,T. Elliott,26,England,65,68,Millwall,675000.0,11000.0,1597
215170,R. Salinas,31,Argentina,65,65,Ettifaq FC,475000.0,5000.0,1500
226690,M. Castro,29,Uruguay,65,65,Unión de Santa Fe,375000.0,3000.0,1060
194178,M. Dumbuya,29,Sierra Leone,65,65,Partick Thistle F.C.,400000.0,2000.0,1716
205443,S. Benyamina,27,Germany,65,65,Hansa Rostock,575000.0,1000.0,1486
142979,J. Quiroga,35,Argentina,65,65,Belgrano de Córdoba,120000.0,3000.0,1766
212099,S. Tronstad,21,Norway,65,70,FK Haugesund,725000.0,1000.0,1746
213635,T. Lapslie,21,England,65,74,Colchester United,725000.0,4000.0,1698
214147,J. Rivas,29,Colombia,65,65,CD Los Millionarios Bogota,425000.0,2000.0,1327
214659,N. Freire,23,Argentina,65,73,PEC Zwolle,675000.0,3000.0,1384
150659,V. Demarconnay,34,France,65,65,Paris FC,220000.0,2000.0,1077
225667,C. Chaplin,20,England,65,82,Portsmouth,1200000.0,3000.0,1705
229251,V. Mogos,24,Romania,65,69,Ascoli,575000.0,1000.0,1703
232067,N. Bandiera,27,Argentina,65,65,Belgrano de Córdoba,575000.0,5000.0,1492
238979,C. Handke,28,Germany,65,65,1. FC Magdeburg,450000.0,1000.0,1322
199812,R. Allsop,25,England,65,71,Blackpool,525000.0,11000.0,1098
204676,Gus Ledes,24,Portugal,65,72,CF Reus Deportiu,750000.0,2000.0,1792
212100,M. Lowe,20,England,65,79,Derby County,1100000.0,10000.0,1669
219781,D. Dussaut,22,France,65,71,Sint-Truidense VV,625000.0,3000.0,1664
238981,T. Schwede,23,Germany,65,71,1. FC Magdeburg,750000.0,1000.0,1560
239749,J. Adebanjo,23,Nigeria,65,70,Vitória Setúbal,625000.0,2000.0,1685
176261,G. Piesio,28,Poland,65,65,Arka Gdynia,550000.0,3000.0,1647
205190,B. Sankoh,25,Guinea,65,68,SM Caen,575000.0,6000.0,1559
210566,L. Chiaretti,29,Brazil,65,65,Cittadella,525000.0,1000.0,1541
212358,M. Petrasso,21,Canada,65,73,Queens Park Rangers,800000.0,6000.0,1615
215430,T. Lumanza,23,Belgium,65,71,Stabæk Fotball,625000.0,1000.0,1751
152454,G. Evans,29,England,65,65,Portsmouth,400000.0,4000.0,1846
235398,Jean Carlos,21,Brazil,65,73,Granada CF,800000.0,3000.0,1607
186502,G. Nijholt,27,Netherlands,65,65,NAC Breda,550000.0,3000.0,1792
203911,D. Albadoro,28,Italy,65,65,Ternana,550000.0,1000.0,1600
228231,A. Aguilar,28,Paraguay,65,65,,0.0,0.0,1114
167559,A. Salugin,28,Russia,65,65,Amkar Perm,550000.0,7000.0,1591
221832,L. Olaza,22,Uruguay,65,72,Talleres de Cordoba,650000.0,3000.0,1786
205961,Alex Rodríguez,23,Spain,65,69,Boavista FC,700000.0,2000.0,1729
210314,I. Azemi,25,Kosovo,65,67,Holstein Kiel,675000.0,4000.0,1440
227978,M. Mehlem,19,Germany,65,79,SV Darmstadt 98,1200000.0,4000.0,1686
234890,F. Margiotta,23,Italy,65,72,FC Lausanne-Sports,775000.0,21000.0,1437
220811,M. Ali Yakoubi,26,Tunisia,65,67,Al Fateh,550000.0,8000.0,1502
221323,J. Onguéné,19,France,65,80,FC Red Bull Salzburg,1000000.0,3000.0,1432
186507,C. Landu Landu,25,Norway,65,70,Tromsø IL,600000.0,2000.0,1695
234636,A. Pavlović,23,Serbia,65,72,FC København,775000.0,6000.0,1484
238988,M. Ullmann,21,Austria,65,74,LASK Linz,725000.0,4000.0,1637
177036,K. Guédé,32,Slovakia,65,65,SC Freiburg,425000.0,8000.0,1668
177292,A. Ponroy,31,France,65,65,Bourg en Bresse Péronnas 01,375000.0,2000.0,1403
186508,A. Østbø,26,Norway,65,70,Rosenborg BK,500000.0,2000.0,1007
189836,J. Mills,27,England,65,66,Perth Glory,500000.0,3000.0,1797
199053,R. Bocalon,28,Italy,65,65,Salernitana,550000.0,2000.0,1594
202893,R. Riski,25,Finland,65,67,SKN St. Pölten,675000.0,5000.0,1719
155533,L. Clarke,32,England,65,65,Sheffield United,425000.0,13000.0,1636
229517,Toni Villa,22,Spain,65,76,Real Valladolid,925000.0,3000.0,1659
238989,R. Rep,27,Slovenia,65,65,LASK Linz,575000.0,5000.0,1528
226446,M. Giordano,37,Argentina,65,65,Club Atlético Huracán,40000.0,2000.0,1048
236430,M. Lucero,27,Argentina,65,66,Banfield,625000.0,5000.0,1576
204175,J. Al-Hazaimeh,25,Germany,65,67,SC Preußen Münster,550000.0,1000.0,1577
209551,A. Wailbi,26,Saudi Arabia,65,66,Al Nassr,525000.0,10000.0,1735
216463,H. Sakhi,21,Morocco,65,72,AJ Auxerre,775000.0,4000.0,1651
152463,D. Holm,31,Norway,65,65,Vålerenga Fotball,475000.0,2000.0,1820
159375,S. Supple,30,Republic of Ireland,65,66,Bohemian FC,400000.0,1000.0,1077
173199,E. Legati,31,Italy,65,65,Vercelli,375000.0,1000.0,1455
111503,C. Ben Saada,33,Tunisia,65,65,ES Troyes AC,325000.0,7000.0,1741
204176,T. Erat,25,Azerbaijan,65,67,MSV Duisburg,650000.0,2000.0,1790
209552,Y. Otayn,26,Saudi Arabia,65,68,Ettifaq FC,550000.0,5000.0,1606
215952,D. Arapov,24,Russia,65,71,FC Ural,550000.0,6000.0,1079
227216,I. Boggino,31,Argentina,65,65,Temperley,375000.0,3000.0,1305
232848,Y. Maruyama,28,Japan,65,65,F.C. Tokyo,450000.0,3000.0,1539
234640,B. Jatta,19,Gambia,65,78,Hamburger SV,1000000.0,6000.0,1561
204689,I. Ouédraogo,28,Burkina Faso,65,65,Wolfsberger AC,550000.0,5000.0,1594
211345,P. Azogue,22,Bolivia,65,74,,0.0,0.0,1710
226705,D. Atanga,20,Ghana,65,74,FC Red Bull Salzburg,850000.0,7000.0,1606
228241,J. van der Heyden,21,Netherlands,65,71,FC Twente,725000.0,3000.0,1722
232849,R. Ogawa,20,Japan,65,76,F.C. Tokyo,800000.0,2000.0,1643
233105,K. Dougall,24,Australia,65,69,Sparta Rotterdam,600000.0,3000.0,1664
210835,T. Nocchi,26,Italy,65,65,Perugia,375000.0,1000.0,1008
211859,M. Ahlschwede,27,Germany,65,65,Würzburger FV,450000.0,1000.0,1512
221587,J. Lolley,24,England,65,68,Huddersfield Town,675000.0,11000.0,1680
222611,D. Rodríguez,21,Argentina,65,75,River Plate,875000.0,4000.0,1767
223123,E. Güral,28,Turkey,65,65,Antalyaspor,550000.0,6000.0,1719
158867,A. Gerrard,31,Republic of Ireland,65,65,Oldham Athletic,375000.0,2000.0,1433
229011,K. N'Doram,21,France,65,76,AS Monaco,825000.0,6000.0,1475
232851,K. Yoshimoto,29,Japan,65,66,F.C. Tokyo,475000.0,3000.0,1581
169619,G. Liddle,31,England,65,65,Carlisle United,375000.0,4000.0,1684
236947,J. Torunarigha,19,Germany,65,80,Hertha BSC Berlin,1000000.0,4000.0,1451
237715,P. Cutrone,19,Italy,65,80,Milan,1200000.0,14000.0,1537
193939,B. Kee,26,Northern Ireland,65,66,Accrington Stanley,650000.0,4000.0,1648
232852,T. Yonemoto,26,Japan,65,66,F.C. Tokyo,625000.0,4000.0,1765
179860,R. Reid,28,England,65,65,Exeter City,550000.0,5000.0,1642
228245,M. Wanitzek,24,Germany,65,68,Karlsruher SC,675000.0,1000.0,1675
229013,A. Pnishi,26,Kosovo,65,68,Grasshopper Club Zürich,550000.0,5000.0,1476
165269,R. Boukari,30,Togo,65,65,La Berrichonne de Châteauroux,500000.0,2000.0,1636
232597,H. Fujiharu,28,Japan,65,65,Gamba Osaka,425000.0,4000.0,1496
192661,M. Schulze,28,Germany,65,65,Sportfreunde Lotte,425000.0,1000.0,1697
138390,D. Fox,33,England,65,65,Plymouth Argyle,220000.0,3000.0,1849
212118,M. Grimes,21,England,65,73,Northampton Town,800000.0,13000.0,1691
200855,G. Baldock,24,England,65,72,Sheffield United,650000.0,9000.0,1710
205975,J. Bartkowski,25,Poland,65,69,Wisła Kraków,575000.0,2000.0,1614
215959,N. Safronidi,33,Russia,65,65,FC Ufa,210000.0,7000.0,1814
224407,M. Cardona,21,Colombia,65,76,Chacarita Juniors,925000.0,3000.0,1647
227223,A. Vita,24,Italy,65,67,Cesena,675000.0,1000.0,1595
169623,P. Hartley,29,England,65,65,Motherwell,425000.0,3000.0,1459
201112,J. Słowik,25,Poland,65,68,Śląsk Wrocław,475000.0,2000.0,956
211608,M. Rigione,26,Italy,65,66,Cesena,525000.0,5000.0,1492
211864,D. Dziwniel,24,Poland,65,68,Zagłębie Lubin,575000.0,2000.0,1686
136601,Kim Yong Dae,37,Korea Republic,65,65,Ulsan Hyundai Horang-i,40000.0,1000.0,1137
156313,A. El-Abd,32,Egypt,65,65,Wycombe Wanderers,300000.0,5000.0,1450
177049,B. Özbek,30,Germany,65,65,MSV Duisburg,400000.0,2000.0,1821
195481,J. Proctor,25,England,65,67,Rotherham United,675000.0,4000.0,1640
220314,O. Marciano,27,Israel,65,67,Hibernian,450000.0,2000.0,1028
224410,A. Scifo,29,Argentina,65,65,Temperley,400000.0,3000.0,1621
232602,Kim Jung Ya,29,Korea Republic,65,65,Gamba Osaka,425000.0,4000.0,1428
167834,C. Bell,30,Scotland,65,65,Kilmarnock,350000.0,2000.0,1122
213147,J. Allen,22,England,65,74,Burton Albion,725000.0,3000.0,1736
223387,M. Tishkin,27,Russia,65,66,FC SKA-Energiya Khabarovsk,500000.0,6000.0,1559
228763,G. Melkadze,20,Russia,65,75,FC Tosno,875000.0,12000.0,1708
207516,J. Świerczok,24,Poland,65,71,Zagłębie Lubin,750000.0,3000.0,1565
215196,M. Galmarini,35,Argentina,65,65,Club Atlético Tigre,120000.0,3000.0,1869
225692,M. Bader,20,Germany,65,76,Karlsruher SC,800000.0,1000.0,1594
190620,D. Andrew,26,England,65,67,Doncaster Rovers,525000.0,3000.0,1722
203933,H. Lybohy,33,France,65,65,Paris FC,220000.0,2000.0,1360
209565,M. Al Fehaid,27,Saudi Arabia,65,68,Al Fateh,550000.0,8000.0,1685
234653,M. Ambichl,26,Austria,65,67,SKN St. Pölten,650000.0,5000.0,1694
203166,R. Koch,31,Germany,65,65,FSV Zwickau,475000.0,1000.0,1831
211358,J. Fabri,23,France,65,73,Stade Brestois 29,600000.0,1000.0,1091
184222,J. Rask,28,Denmark,65,66,Hobro IK,425000.0,3000.0,982
152735,M. Doyle,35,Republic of Ireland,65,65,Coventry City,130000.0,3000.0,1729
221599,N. Nyauza,27,South Africa,65,66,Orlando Pirates,500000.0,1000.0,1560
177311,H. Camara,33,France,65,65,Montreal Impact,210000.0,2000.0,1785
155808,C. Gratzei,35,Austria,65,65,SK Sturm Graz,130000.0,3000.0,1005
221600,M. Clarke,20,England,65,82,Portsmouth,1100000.0,3000.0,1535
177568,A. Raineau,31,France,65,65,La Berrichonne de Châteauroux,350000.0,2000.0,1729
187296,C. Gutiérrez,27,Mexico,65,66,Puebla,500000.0,3000.0,1793
208801,R. Jaadi,22,Belgium,65,71,Royal Antwerp FC,750000.0,4000.0,1660
214177,L. Paz,28,Colombia,65,65,Deportes Tolima,450000.0,1000.0,1730
216481,J. Cooper,22,England,65,75,Millwall,750000.0,8000.0,1453
235425,D. Jones,20,United States,65,76,Philadelphia Union,825000.0,2000.0,1737
235937,A. Picchi,19,Italy,65,78,Empoli,1000000.0,1000.0,1721
237985,K. Danso,18,Austria,65,79,FC Augsburg,1000000.0,3000.0,1453
207522,Romário,24,Brazil,65,71,Kalmar FF,750000.0,2000.0,1512
240290,João Pedro,24,Brazil,65,68,Al Fateh,700000.0,8000.0,1529
225699,Anuar,22,Morocco,65,75,Real Valladolid,750000.0,2000.0,1712
231587,L. Caicedo,21,Colombia,65,78,Corporación Club Deportivo Tuluá,925000.0,1000.0,1746
192163,E. Wahlström,30,Sweden,65,65,BK Häcken,400000.0,2000.0,1449
207780,Z. Diabaté,28,Ivory Coast,65,65,Chamois Niortais FC,425000.0,2000.0,1668
209572,A. Al Owayshir,26,Saudi Arabia,65,69,Al Fateh,500000.0,6000.0,1138
222372,D. Cinaglia,23,Italy,65,70,Ascoli,625000.0,1000.0,1381
223652,S. Ernst,22,Germany,65,74,SpVgg Greuther Fürth,825000.0,4000.0,1691
227492,A. Vincent,23,France,65,73,AJ Auxerre,800000.0,2000.0,1557
236196,Nito Carbelho,25,Brazil,65,65,Avaí Futebol Clube,600000.0,5000.0,1662
237476,A. Bliznichenko,22,Ukraine,65,70,Kardemir Karabükspor,725000.0,4000.0,1667
233125,M. Hartel,21,Germany,65,75,1. FC Union Berlin,875000.0,7000.0,1619
208806,M. Fox,23,Wales,65,72,Sheffield Wednesday,650000.0,11000.0,1630
159910,F. Oyerze,29,Chile,65,65,Audax Italiano,375000.0,1000.0,944
228518,A. Hanche-Olsen,20,Norway,65,73,Stabæk Fotball,700000.0,1000.0,1556
241062,D. Milović,23,Montenegro,65,72,Amkar Perm,775000.0,6000.0,1597
193958,L. Brown,26,England,65,65,Bristol Rovers,450000.0,3000.0,1852
207783,R. Gaddis,27,United States,65,65,Philadelphia Union,450000.0,2000.0,1605
211623,R. Colclough,22,England,65,74,Wigan Athletic,825000.0,4000.0,1494
231591,Javi Galán,22,Spain,65,72,Córdoba CF,750000.0,3000.0,1603
240039,V. Vukadinović,26,Serbia,65,69,Sparta Praha,700000.0,1000.0,1687
185255,G. Zárate,32,Argentina,65,65,FC Lausanne-Sports,425000.0,4000.0,1626
228520,E. Ávila,23,Argentina,65,74,SD Huesca,825000.0,5000.0,1556
235176,C. Bernardi,27,Argentina,65,65,Colon de Santa Fe,575000.0,4000.0,1701
240552,J. Leitón,23,Costa Rica,65,69,Minnesota Thunder,700000.0,2000.0,1679
189352,M. Sema,28,Sweden,65,65,Örebro SK,550000.0,2000.0,1664
138153,D. Potter,32,Republic of Ireland,65,65,Rotherham United,300000.0,4000.0,1765
212137,A. Vindheim,21,Norway,65,73,Malmö FF,675000.0,2000.0,1676
241065,L. Mutambala,24,DR Congo,65,70,Royal Excel Mouscron,600000.0,3000.0,1630
189865,D. Templeton,28,Scotland,65,65,Hamilton Academical FC,550000.0,3000.0,1726
215211,B. Cargill,21,England,65,77,Fleetwood Town,850000.0,11000.0,1437
237739,R. Shindo,21,Japan,65,71,Hokkaido Consadole Sapporo,650000.0,1000.0,1379
239787,G. Torres,21,Colombia,65,76,Atletico Nacional Medellin,950000.0,2000.0,1715
190635,M. N'Diaye,27,Mali,65,66,Royal Antwerp FC,500000.0,4000.0,1785
194219,Aridane,30,Spain,65,65,Albacete Balompié,525000.0,3000.0,1447
200876,G. Gigliotti,27,France,65,67,Ascoli,525000.0,1000.0,1688
210604,A. Panyukov,22,Russia,65,73,Zenit St. Petersburg,800000.0,14000.0,1536
153004,J. Wawrzyniak,33,Poland,65,65,Lechia Gdańsk,210000.0,3000.0,1680
232620,K. Omori,25,Japan,65,67,Vissel Kobe,650000.0,2000.0,1609
200877,M. Scavone,30,Italy,65,65,Parma,500000.0,2000.0,1777
201901,C. Winchester,24,Northern Ireland,65,69,Cheltenham Town,700000.0,4000.0,1769
208813,G. Williams,21,Wales,65,75,Fulham,875000.0,9000.0,1538
216493,F. Menig,23,Germany,65,70,SC Preußen Münster,600000.0,1000.0,1551
232365,K. Otani,28,Japan,65,66,Albirex Niigata,425000.0,2000.0,1030
234925,K. Pierie,16,Netherlands,65,82,SC Heerenveen,950000.0,1000.0,1516
176301,Ha Dae Sung,32,Korea Republic,65,65,FC Seoul,400000.0,3000.0,1807
184750,R. Dickson,30,England,65,65,Yeovil Town,400000.0,3000.0,1741
225200,Kike Barja,20,Spain,65,75,CA Osasuna,875000.0,3000.0,1613
229040,A. Nkaka,21,Belgium,65,73,Royal Excel Mouscron,700000.0,3000.0,1665
240560,S. Iocolano,27,Italy,65,65,Bari,575000.0,2000.0,1572
200881,Ronaldo,27,Brazil,65,65,Novara,550000.0,2000.0,1779
202673,M. Falkesgaard,26,Denmark,65,69,FC Midtjylland,500000.0,6000.0,1162
204721,Lee Jong Won,28,Korea Republic,65,65,Sangju Sangmu FC,450000.0,2000.0,1782
229297,B. Khadartsev,24,Russia,65,71,FC Anzhi Makhachkala,750000.0,6000.0,1622
234417,I. Karsanidis,24,Greece,65,71,Würzburger FV,750000.0,1000.0,1753
191921,Han Sang Wun,31,Korea Republic,65,65,Ulsan Hyundai Horang-i,475000.0,3000.0,1798
204722,Choi Jong Hoan,29,Korea Republic,65,65,Incheon United FC,400000.0,2000.0,1778
214194,A. Correa,23,Colombia,65,74,La Equidad,700000.0,1000.0,1666
160178,T. Nezuñir,29,Chile,65,65,CD Palestino,400000.0,2000.0,1557
228786,R. Bagadur,21,Croatia,65,74,Brescia,725000.0,1000.0,1418
232626,Oh Jae Suk,27,Korea Republic,65,66,Gamba Osaka,500000.0,4000.0,1502
202932,S. Maholli,24,Sweden,65,72,IK Sirius,775000.0,1000.0,1482
143284,E. Keleş,30,Turkey,65,65,Medicana Sivasspor,525000.0,5000.0,1734
214964,L. Velázquez,28,Argentina,65,65,Tiburones Rojos de Veracruz,550000.0,3000.0,1673
158132,D. Brückner,36,Germany,65,65,Rot-Weiß Erfurt,60000.0,1000.0,1805
170164,B. Moloney,28,Republic of Ireland,65,65,Northampton Town,425000.0,3000.0,1655
179636,D. Worrall,27,England,65,65,Port Vale,575000.0,5000.0,1747
222645,L. López,23,Mexico,65,70,Club León,700000.0,7000.0,1753
233141,T. Hasegawa,23,Japan,65,73,Kawasaki Frontale,800000.0,2000.0,1671
169909,J. Brown,28,England,65,65,Shrewsbury,425000.0,2000.0,1796
189109,A. Cisak,28,Australia,65,66,Sydney FC,425000.0,2000.0,1170
163766,L. Barnett,31,England,65,65,Northampton Town,375000.0,3000.0,1445
203447,A. Schalk,24,Netherlands,65,70,Ross County FC,725000.0,2000.0,1695
187831,R. Wolters,27,Netherlands,65,65,Dundee FC,575000.0,3000.0,1664
160184,F. Geraldoza,33,Chile,65,65,Santiago Wanderers,220000.0,2000.0,1645
232376,T. Aoki,27,Japan,65,65,Urawa Red Diamonds,450000.0,4000.0,1774
202169,J. Gatt,25,United States,65,66,Colorado Rapids,650000.0,3000.0,1720
203705,M. Viler,30,Slovenia,65,65,,0.0,0.0,1723
214969,F. Godoy,27,Argentina,65,68,Talleres de Cordoba,550000.0,4000.0,1694
221625,P. Mullins,25,United States,65,68,D.C. United,700000.0,3000.0,1487
223673,M. Wostry,24,Austria,65,69,FC Admira Wacker Mödling,600000.0,3000.0,1448
235961,Imanol García,21,Spain,65,75,Villarreal CF,875000.0,7000.0,1773
193209,J. Vunguidica,27,Angola,65,66,SV Sandhausen,625000.0,3000.0,1584
202426,A. Omrani,26,Algeria,65,68,Oldham Athletic,650000.0,2000.0,1735
142266,D. Flinta,33,Denmark,65,65,Silkeborg IF,220000.0,3000.0,1563
225722,P. Jaquez,21,Mexico,65,76,U.N.A.M.,825000.0,4000.0,1483
228794,M. Al Najrani,24,Saudi Arabia,65,71,Al Hilal,750000.0,9000.0,1718
232122,Everton,23,Brazil,65,68,CS Marítimo,700000.0,3000.0,1526
197819,Z. Loyd,29,United States,65,65,Atlanta United FC,425000.0,3000.0,1706
204219,A. Jackson,23,England,65,73,Barnsley,675000.0,3000.0,1402
206011,Rui Vieira,25,Portugal,65,68,Rio Ave FC,475000.0,2000.0,1122
212923,S. Galloway,22,Australia,65,70,Wellington Phoenix,600000.0,1000.0,1576
229051,J. Kjær,31,Denmark,65,65,Lyngby BK,475000.0,4000.0,1691
234939,Janota,30,Portugal,65,65,Tondela,350000.0,2000.0,956
185019,Juanmi Callejón,30,Spain,65,65,Ettifaq FC,500000.0,5000.0,1716
213692,J. Harrop,21,England,65,76,Preston North End,925000.0,4000.0,1584
231612,R. Del Castillo,21,France,65,75,Nîmes Olympique,875000.0,12000.0,1734
177340,P. Frattali,31,Italy,65,65,Parma,325000.0,1000.0,1094
183228,B. Augustyn,29,Poland,65,65,Lechia Gdańsk,425000.0,3000.0,1569
184764,L. Schwechlen,28,France,65,65,Göztepe,450000.0,5000.0,1423
137661,J. Glinker,33,Germany,65,65,1. FC Magdeburg,270000.0,1000.0,1079
224445,G. Shitolo,27,South Africa,65,65,Orlando Pirates,450000.0,1000.0,1594
177597,R. Taylor,29,England,65,65,Plymouth Argyle,550000.0,4000.0,1667
209342,R. Mukhametshin,33,Russia,65,65,FC Tosno,220000.0,6000.0,1777
238014,R. Janssen,27,Netherlands,65,66,VVV-Venlo,500000.0,3000.0,1608
182206,R. O'Donnell,28,England,65,66,Rotherham United,425000.0,3000.0,1165
184254,J. Ayala,29,Argentina,65,65,Temperley,375000.0,3000.0,955
159935,J. Sarnida,25,Chile,65,65,San Luis de Quillota,475000.0,1000.0,1414
225983,S. Mpontshane,31,South Africa,65,65,Orlando Pirates,325000.0,1000.0,1171
233151,K. Miyoshi,20,Japan,65,77,Kawasaki Frontale,975000.0,2000.0,1655
221632,S. Kind Mikalsen,24,Norway,65,72,Lillestrøm SK,650000.0,1000.0,1749
222912,M. Yaghoubi,22,Finland,65,75,HJK Helsinki,750000.0,1000.0,1723
159168,Thiago Xavier,33,Brazil,65,65,Valenciennes FC,220000.0,2000.0,1679
232896,T. Miyayoshi,24,Japan,65,69,Sanfrecce Hiroshima,725000.0,4000.0,1522
239296,E. Markov,22,Russia,65,72,FC Tosno,775000.0,6000.0,1469
199873,Alex,26,Brazil,65,65,Silkeborg IF,600000.0,4000.0,1705
201409,E. Schiavon,34,Italy,65,65,Ferrara (SPAL),260000.0,4000.0,1796
219585,M. Valjent,21,Slovakia,65,73,Ternana,700000.0,4000.0,1659
