Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Surface,Miles Price,Source,Source Notes,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added,Version Unlocked,Filename,Variant ID,Internal ID,Unique Entry ID
outdoor generator,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorgenerator_Remake_4_0.png,Orange,NA,NA,NA,No,No,No,NA,4900.0,1225.0,Black,Orange,1x1,No,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",103.0,outdoors,None,None,None,None,Yes,Outdoors Decor,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoorgenerator_Remake_4_0,4_0,7526.0,mWmxQzZJfRjSiJWXp
outdoor generator,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorgenerator_Remake_5_0.png,Silver,NA,NA,NA,No,No,No,NA,4900.0,1225.0,White,Black,1x1,No,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",103.0,outdoors,None,None,None,None,Yes,Outdoors Decor,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoorgenerator_Remake_5_0,5_0,7526.0,ph6PZat4E89tJnitY
outdoor picnic set,https://acnhcdn.com/latest/FtrIcon/FtrSakuraPicnicset.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,4000.0,Colorful,Colorful,1.5x1.5,No,NA,Crafting,,201.0,zen-style,garden,cherry blossoms,None,None,No,Outdoors Decor,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrSakuraPicnicset,NA,6033.0,7tg4vCtPfbrLfferQ
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_0.png,White,NA,White,Table,No,No,Yes,1.0,2200.0,550.0,Gray,White,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_0_0,0_0,3946.0,qprLkJLPDewsSEtaj
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_1.png,White,NA,Black,Table,No,No,Yes,1.0,2200.0,550.0,Gray,Black,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_0_1,0_1,3946.0,LQnoGSeFctApeYMQo
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_2.png,White,NA,Green,Table,No,No,Yes,1.0,2200.0,550.0,Gray,Green,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_0_2,0_2,3946.0,CbTLYnxP9yYXQKruy
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_3.png,White,NA,Blue,Table,No,No,Yes,1.0,2200.0,550.0,Gray,Blue,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_0_3,0_3,3946.0,68M2koGPMivvrrRRY
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_4.png,White,NA,Orange,Table,No,No,Yes,1.0,2200.0,550.0,Gray,Orange,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_0_4,0_4,3946.0,pP2qW7c9xn949Zhek
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_5.png,White,NA,Light wood,Table,No,No,Yes,1.0,2200.0,550.0,Gray,Beige,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_0_5,0_5,3946.0,uAy9WDThvNEjnZP9s
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_6.png,White,NA,Dark wood,Table,No,No,Yes,1.0,2200.0,550.0,Gray,Brown,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_0_6,0_6,3946.0,DhA6GbtZoJtsZaSyp
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_0.png,Black,NA,White,Table,No,No,Yes,1.0,2200.0,550.0,Black,White,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_1_0,1_0,3946.0,EizqBN57tktyr29T2
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_1.png,Black,NA,Black,Table,No,No,Yes,1.0,2200.0,550.0,Black,Black,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_1_1,1_1,3946.0,bMFpm9na53ktxfMJK
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_2.png,Black,NA,Green,Table,No,No,Yes,1.0,2200.0,550.0,Black,Green,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_1_2,1_2,3946.0,8bgPPdFqPQPCwmSLz
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_3.png,Black,NA,Blue,Table,No,No,Yes,1.0,2200.0,550.0,Black,Blue,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_1_3,1_3,3946.0,AHBAvLA337d5Hh74C
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_4.png,Black,NA,Orange,Table,No,No,Yes,1.0,2200.0,550.0,Black,Orange,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_1_4,1_4,3946.0,Htdd7fytqsqR23WG2
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_5.png,Black,NA,Light wood,Table,No,No,Yes,1.0,2200.0,550.0,Black,Beige,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_1_5,1_5,3946.0,NzDEXjudspcNB2pRq
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_6.png,Black,NA,Dark wood,Table,No,No,Yes,1.0,2200.0,550.0,Black,Brown,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_1_6,1_6,3946.0,9e77mqKJkc844SW7n
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_0.png,Green,NA,White,Table,No,No,Yes,1.0,2200.0,550.0,Green,White,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_2_0,2_0,3946.0,3Somfef6hxm7H2PD5
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_1.png,Green,NA,Black,Table,No,No,Yes,1.0,2200.0,550.0,Green,Black,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_2_1,2_1,3946.0,cwkwC96Roy5h76RZx
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_2.png,Green,NA,Green,Table,No,No,Yes,1.0,2200.0,550.0,Green,Green,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_2_2,2_2,3946.0,LeFhXpAtGJfzGkBSo
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_3.png,Green,NA,Blue,Table,No,No,Yes,1.0,2200.0,550.0,Green,Blue,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_2_3,2_3,3946.0,7vXhyZEfggg39posf
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_4.png,Green,NA,Orange,Table,No,No,Yes,1.0,2200.0,550.0,Green,Orange,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_2_4,2_4,3946.0,kyfP5Ma93aAsaNzEM
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_5.png,Green,NA,Light wood,Table,No,No,Yes,1.0,2200.0,550.0,Green,Beige,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_2_5,2_5,3946.0,h5DtPoM96yiPC5DAJ
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_6.png,Green,NA,Dark wood,Table,No,No,Yes,1.0,2200.0,550.0,Green,Brown,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_2_6,2_6,3946.0,RHjTwTxmpSghiJJ2C
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_0.png,Blue,NA,White,Table,No,No,Yes,1.0,2200.0,550.0,Blue,White,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_3_0,3_0,3946.0,ikbhJchL6vD6qZRPr
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_1.png,Blue,NA,Black,Table,No,No,Yes,1.0,2200.0,550.0,Blue,Black,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_3_1,3_1,3946.0,3y6wJDi3HxRkqiyAE
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_2.png,Blue,NA,Green,Table,No,No,Yes,1.0,2200.0,550.0,Blue,Green,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_3_2,3_2,3946.0,kWsY32fGzqKaGhdyR
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_3.png,Blue,NA,Blue,Table,No,No,Yes,1.0,2200.0,550.0,Blue,Blue,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_3_3,3_3,3946.0,6pSv6EhcLyScP4FbQ
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_4.png,Blue,NA,Orange,Table,No,No,Yes,1.0,2200.0,550.0,Blue,Orange,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_3_4,3_4,3946.0,7s7iX6Zy6LdqKKSzh
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_5.png,Blue,NA,Light wood,Table,No,No,Yes,1.0,2200.0,550.0,Blue,Beige,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_3_5,3_5,3946.0,JsrBXudcHNs52fyAN
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_6.png,Blue,NA,Dark wood,Table,No,No,Yes,1.0,2200.0,550.0,Blue,Brown,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_3_6,3_6,3946.0,deNb5KcsLXcY9wmMo
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_0.png,Red,NA,White,Table,No,No,Yes,1.0,2200.0,550.0,Red,White,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_4_0,4_0,3946.0,hkvQx3tb52og44bXT
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_1.png,Red,NA,Black,Table,No,No,Yes,1.0,2200.0,550.0,Red,Black,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_4_1,4_1,3946.0,3DAy5HwCpzvMGsjsS
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_2.png,Red,NA,Green,Table,No,No,Yes,1.0,2200.0,550.0,Red,Green,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_4_2,4_2,3946.0,n8tSdhTBebfpYwkHx
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_3.png,Red,NA,Blue,Table,No,No,Yes,1.0,2200.0,550.0,Red,Blue,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_4_3,4_3,3946.0,3qonS9iuwwL95NDAL
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_4.png,Red,NA,Orange,Table,No,No,Yes,1.0,2200.0,550.0,Red,Orange,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_4_4,4_4,3946.0,FmHrzvWYoW9apJYBz
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_5.png,Red,NA,Light wood,Table,No,No,Yes,1.0,2200.0,550.0,Red,Beige,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_4_5,4_5,3946.0,xE4b5prAZNMXZ4bv9
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_6.png,Red,NA,Dark wood,Table,No,No,Yes,1.0,2200.0,550.0,Red,Brown,2x1,Yes,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,outdoors,None,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrOutdoortableM_Remake_4_6,4_6,3946.0,5tkLTKMBpwCegE4S8
pagoda,https://acnhcdn.com/latest/FtrIcon/FtrGojyu_Remake_0_0.png,Red,Variation,NA,NA,No,Yes,No,3.0,NFS,2030.0,Green,Red,1.5x1.5,No,NA,Gulliver,,451.0,folk art,zen-style,None,None,None,No,Japanese Style,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrGojyu_Remake_0_0,0_0,688.0,95gTuC89Y9MYRhnGd
pagoda,https://acnhcdn.com/latest/FtrIcon/FtrGojyu_Remake_1_0.png,Natural wood,Variation,NA,NA,No,Yes,No,3.0,NFS,2030.0,Orange,Brown,1.5x1.5,No,NA,Gulliver,,451.0,folk art,zen-style,None,None,None,No,Japanese Style,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrGojyu_Remake_1_0,1_0,688.0,N8Azh7y8YtwScjjx3
pagoda,https://acnhcdn.com/latest/FtrIcon/FtrGojyu_Remake_2_0.png,Dark wood,Variation,NA,NA,No,Yes,No,3.0,NFS,2030.0,Brown,Brown,1.5x1.5,No,NA,Gulliver,,451.0,folk art,zen-style,None,None,None,No,Japanese Style,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrGojyu_Remake_2_0,2_0,688.0,TA9Qc3WWFsFDJd6BQ
palm-tree lamp,https://acnhcdn.com/latest/FtrIcon/FtrPalmtreelamp_Remake_0_0.png,Natural,Variation,NA,NA,Yes,Yes,No,5.0,NFS,3280.0,Green,Orange,1.5x1.5,No,NA,Crafting,,103.0,ocean,None,None,None,Lighting,Yes,Lamp,Yes,Does not play music,Fluorescent,Not for sale,1.0.0,1.0.0,FtrPalmtreelamp_Remake_0_0,0_0,7259.0,S6GuPvuBcQstuFf9z
palm-tree lamp,https://acnhcdn.com/latest/FtrIcon/FtrPalmtreelamp_Remake_1_0.png,Tropical,Variation,NA,NA,Yes,Yes,No,5.0,NFS,3280.0,Yellow,Green,1.5x1.5,No,NA,Crafting,,103.0,ocean,None,None,None,Lighting,Yes,Lamp,Yes,Does not play music,Fluorescent,Not for sale,1.0.0,1.0.0,FtrPalmtreelamp_Remake_1_0,1_0,7259.0,JAgNduw4XizKA2M2j
palm-tree lamp,https://acnhcdn.com/latest/FtrIcon/FtrPalmtreelamp_Remake_2_0.png,Cute,Variation,NA,NA,Yes,Yes,No,5.0,NFS,3280.0,Pink,Pink,1.5x1.5,No,NA,Crafting,,103.0,ocean,None,None,None,Lighting,Yes,Lamp,Yes,Does not play music,Fluorescent,Not for sale,1.0.0,1.0.0,FtrPalmtreelamp_Remake_2_0,2_0,7259.0,gKr5ZtBRsAPbPAKiS
palm-tree lamp,https://acnhcdn.com/latest/FtrIcon/FtrPalmtreelamp_Remake_3_0.png,Cool,Variation,NA,NA,Yes,Yes,No,5.0,NFS,3280.0,Blue,Blue,1.5x1.5,No,NA,Crafting,,103.0,ocean,None,None,None,Lighting,Yes,Lamp,Yes,Does not play music,Fluorescent,Not for sale,1.0.0,1.0.0,FtrPalmtreelamp_Remake_3_0,3_0,7259.0,6Rw7bqA4MZDoMt7jn
pansy table,https://acnhcdn.com/latest/FtrIcon/FtrFlowerTableS_Remake_0_0.png,Yellow,Flower color,NA,NA,Yes,Yes,No,2.0,NFS,760.0,Yellow,Green,1x1,Yes,NA,Crafting,,103.0,fancy,None,flowers,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrFlowerTableS_Remake_0_0,0_0,7237.0,gpNCkuzcSeHYfDYyb
pansy table,https://acnhcdn.com/latest/FtrIcon/FtrFlowerTableS_Remake_1_0.png,Red,Flower color,NA,NA,Yes,Yes,No,2.0,NFS,760.0,Red,Green,1x1,Yes,NA,Crafting,,103.0,fancy,None,flowers,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrFlowerTableS_Remake_1_0,1_0,7237.0,ChGiCDZ53KeJR8XPN
pansy table,https://acnhcdn.com/latest/FtrIcon/FtrFlowerTableS_Remake_2_0.png,White,Flower color,NA,NA,Yes,Yes,No,2.0,NFS,760.0,White,Green,1x1,Yes,NA,Crafting,,103.0,fancy,None,flowers,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrFlowerTableS_Remake_2_0,2_0,7237.0,CH8sxzjkjSn7ugJWu
pants press,https://acnhcdn.com/latest/FtrIcon/FtrPantspresser_Remake_0_0.png,Brown,NA,NA,NA,No,No,No,NA,1900.0,475.0,Red,Gray,1x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,facility,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrPantspresser_Remake_0_0,0_0,4023.0,SGdxS8csbrivJWfXq
pants press,https://acnhcdn.com/latest/FtrIcon/FtrPantspresser_Remake_1_0.png,Black,NA,NA,NA,No,No,No,NA,1900.0,475.0,Brown,White,1x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,facility,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrPantspresser_Remake_1_0,1_0,4023.0,s4TdMkfQz7Du9EjBe
pants press,https://acnhcdn.com/latest/FtrIcon/FtrPantspresser_Remake_2_0.png,Gray,NA,NA,NA,No,No,No,NA,1900.0,475.0,Gray,Blue,1x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,facility,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrPantspresser_Remake_2_0,2_0,4023.0,FNKTAdYE3RHnsqXER
Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_0_0.png,Cream,NA,None,Ribbon,No,No,Yes,3.0,8500.0,2125.0,Orange,Beige,2x2,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",201.0,fancy,child's room,None,bear,Doll,No,Animal,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBearL_Remake_0_0,0_0,1499.0,qunSoiZCT2kFiCpLM
Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_0_1.png,Cream,NA,Red,Ribbon,No,No,Yes,3.0,8500.0,2125.0,Orange,Red,2x2,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",201.0,fancy,child's room,None,bear,Doll,No,Animal,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBearL_Remake_0_1,0_1,1499.0,RRwp59NqjckGCQyms
Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_0_2.png,Cream,NA,Blue,Ribbon,No,No,Yes,3.0,8500.0,2125.0,Orange,Blue,2x2,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",201.0,fancy,child's room,None,bear,Doll,No,Animal,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBearL_Remake_0_2,0_2,1499.0,NJrvHwhkbWNyQKu89
Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_0_3.png,Cream,NA,Yellow,Ribbon,No,No,Yes,3.0,8500.0,2125.0,Orange,Yellow,2x2,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",201.0,fancy,child's room,None,bear,Doll,No,Animal,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBearL_Remake_0_3,0_3,1499.0,iLsZGqDj4K3c5qkPK
Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_1_0.png,Caramel mocha,NA,None,Ribbon,No,No,Yes,3.0,8500.0,2125.0,Beige,Beige,2x2,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",201.0,fancy,child's room,None,bear,Doll,No,Animal,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBearL_Remake_1_0,1_0,1499.0,6xpm6mwoxXuy5wJX9
Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_1_1.png,Caramel mocha,NA,Red,Ribbon,No,No,Yes,3.0,8500.0,2125.0,Beige,Red,2x2,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",201.0,fancy,child's room,None,bear,Doll,No,Animal,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBearL_Remake_1_1,1_1,1499.0,zvCKYie8ZWqGS7nqu
Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_1_2.png,Caramel mocha,NA,Blue,Ribbon,No,No,Yes,3.0,8500.0,2125.0,Beige,Blue,2x2,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",201.0,fancy,child's room,None,bear,Doll,No,Animal,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBearL_Remake_1_2,1_2,1499.0,3R38Wh8JmYh77eNWu
Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_1_3.png,Caramel mocha,NA,Yellow,Ribbon,No,No,Yes,3.0,8500.0,2125.0,Beige,Yellow,2x2,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",201.0,fancy,child's room,None,bear,Doll,No,Animal,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBearL_Remake_1_3,1_3,1499.0,b77fCCugzfSefcdcM
