Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Style,Label Themes,Sort Order,Villager Equippable,Primary Shape,Secondary Shape,Catalog,Version Added,Version Unlocked,Filename,ClothGroup ID,Internal ID,Unique Entry ID
tango dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNTango3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNTango3.png,Blue,No,2600.0,650.0,51.0,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,party; theatrical,5.0,Yes,Box,N,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxNTango3,889.0,7883.0,xpnNT7ezkqEGSpEp3
tango dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNTango4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNTango4.png,Purple,No,2600.0,650.0,51.0,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,party; theatrical,6.0,Yes,Box,N,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxNTango4,889.0,7884.0,qCY6o6iYiwbHWMNzH
tee dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTshirts3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTshirts3.png,White,No,1500.0,375.0,51.0,White,Black,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,1.0,Yes,Box,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxHTshirts3,439.0,8385.0,ctRP6x3xsCaANRKEG
tee dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTshirts0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTshirts0.png,Black,No,1500.0,375.0,51.0,Black,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,2.0,Yes,Box,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxHTshirts0,439.0,4559.0,uP7oK4GMd7KE3z723
tee dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTshirts5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTshirts5.png,Red,No,1500.0,375.0,51.0,Red,Black,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,3.0,Yes,Box,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxHTshirts5,439.0,8387.0,LFi6EScuAF7vz7eq6
tee dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTshirts4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTshirts4.png,Olive,No,1500.0,375.0,51.0,Green,Black,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,4.0,Yes,Box,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxHTshirts4,439.0,8386.0,gt5kWBvPBtXEeFyHk
tee dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTshirts2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTshirts2.png,Navy blue,No,1500.0,375.0,51.0,Blue,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,5.0,Yes,Box,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxHTshirts2,439.0,8384.0,Y5nxPXj6GJJEC3eH3
tee dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTshirts1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTshirts1.png,Beige,No,1500.0,375.0,51.0,Beige,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,everyday; comfy,6.0,Yes,Box,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxHTshirts1,439.0,8383.0,WkSnZbnr2ZD9mxnQa
tiger-face tee dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTiger1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTiger1.png,White,No,1200.0,300.0,51.0,Gray,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Gorgeous,everyday; goth; comfy,1.0,Yes,Box,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxHTiger1,390.0,8379.0,qg8G9hSMvLDDMd94J
tiger-face tee dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTiger0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTiger0.png,Black,No,1200.0,300.0,51.0,Orange,Black,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Gorgeous,everyday; goth; comfy,2.0,Yes,Box,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxHTiger0,390.0,4467.0,vQNGFq2nRMTWpzKCA
tiger-face tee dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTiger3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTiger3.png,Pink,No,1200.0,300.0,51.0,Orange,Pink,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Gorgeous,everyday; goth; comfy,3.0,Yes,Box,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxHTiger3,390.0,8381.0,cYc79javtdKuJmHFY
tiger-face tee dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTiger4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTiger4.png,Yellow,No,1200.0,300.0,51.0,Orange,Yellow,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Gorgeous,everyday; goth; comfy,4.0,Yes,Box,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxHTiger4,390.0,8382.0,qicKv8gd3S7AhJoeA
tiger-face tee dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHTiger2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHTiger2.png,Purple,No,1200.0,300.0,51.0,Orange,Purple,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Gorgeous,everyday; goth; comfy,5.0,Yes,Box,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxHTiger2,390.0,8380.0,gyApPxgiZiECXD3z4
tight punk outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBondage0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBondage0.png,Black,No,1920.0,480.0,51.0,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cool,theatrical,1.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLBondage0,394.0,4471.0,CgtCPJzTRFmQGDgeq
tight punk outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBondage1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBondage1.png,Red,No,1920.0,480.0,51.0,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cool,theatrical,2.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLBondage1,394.0,8571.0,MdftJJNMjsTFrNCkT
toga,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongHToga0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongHToga0.png,Red,No,2520.0,630.0,51.0,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,formal; theatrical,1.0,Yes,B-long,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBlongHToga0,187.0,3570.0,JAYjXPPCjbZnNgSsx
toga,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongHToga1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongHToga1.png,Purple,No,2520.0,630.0,51.0,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,formal; theatrical,2.0,Yes,B-long,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBlongHToga1,187.0,8126.0,ZLDncjdmLRePe5bqS
tropical muumuu,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNMuumuu1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNMuumuu1.png,White,No,1800.0,450.0,51.0,White,Yellow,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,comfy; vacation,1.0,Yes,A-line,N,For sale,1.0.0,1.0.0,TopsTexOnepieceAlineNMuumuu1,30.0,9576.0,DAqP2u2cw8biwpwQY
tropical muumuu,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNMuumuu4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNMuumuu4.png,Pink,No,1800.0,450.0,51.0,Pink,Yellow,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,comfy; vacation,2.0,Yes,A-line,N,For sale,1.0.0,1.0.0,TopsTexOnepieceAlineNMuumuu4,30.0,9579.0,tu6csuWYY939L6iHT
tropical muumuu,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNMuumuu3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNMuumuu3.png,Yellow,No,1800.0,450.0,51.0,Yellow,Yellow,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,comfy; vacation,3.0,Yes,A-line,N,For sale,1.0.0,1.0.0,TopsTexOnepieceAlineNMuumuu3,30.0,9578.0,TQ2zCN9ccFQ2xw62z
tropical muumuu,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNMuumuu0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNMuumuu0.png,Mint,No,1800.0,450.0,51.0,Green,Yellow,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,comfy; vacation,4.0,Yes,A-line,N,For sale,1.0.0,1.0.0,TopsTexOnepieceAlineNMuumuu0,30.0,2687.0,cWn8ZZpwoqWGBTLpu
tropical muumuu,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNMuumuu2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNMuumuu2.png,Blue,No,1800.0,450.0,51.0,Blue,Yellow,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,comfy; vacation,5.0,Yes,A-line,N,For sale,1.0.0,1.0.0,TopsTexOnepieceAlineNMuumuu2,30.0,9577.0,jGJFRa8QvihrvYLsu
tuna-sushi costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNTuna.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNTuna.png,NA,No,1920.0,480.0,51.0,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cute,fairy tale; party; theatrical,1.0,Yes,Rib,N,For sale,1.0.0,1.0.0,TopsTexOnepieceRibNTuna,944.0,5615.0,wDxtwQAdiSc24wK4y
tweed dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLTweed1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLTweed1.png,Pink,No,1600.0,400.0,51.0,Pink,Blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Cute,everyday; fairy tale,1.0,Yes,A-line,L,For sale,1.0.0,1.0.0,TopsTexOnepieceAlineLTweed1,28.0,8803.0,zXE27nFtkpe9GduTj
tweed dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLTweed0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLTweed0.png,Yellow,No,1600.0,400.0,51.0,Yellow,Green,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Cute,everyday; fairy tale,2.0,Yes,A-line,L,For sale,1.0.0,1.0.0,TopsTexOnepieceAlineLTweed0,28.0,2677.0,itQzhak6BKp5iHwGb
tweed dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLTweed2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLTweed2.png,Blue,No,1600.0,400.0,51.0,Blue,Yellow,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Cute,everyday; fairy tale,3.0,Yes,A-line,L,For sale,1.0.0,1.0.0,TopsTexOnepieceAlineLTweed2,28.0,8804.0,oJbETtFjGojnocBNb
Victorian dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLMexico3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLMexico3.png,Red,No,2520.0,630.0,51.0,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,formal; party; theatrical,1.0,Yes,Dress,L,For sale,1.0.0,1.0.0,TopsTexOnepieceDressLMexico3,1085.0,12080.0,9NMWFcgyYpF33K7gu
Victorian dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLMexico5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLMexico5.png,Orange,No,2520.0,630.0,51.0,Orange,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,formal; party; theatrical,2.0,Yes,Dress,L,For sale,1.0.0,1.0.0,TopsTexOnepieceDressLMexico5,1085.0,12082.0,p5GdaCE5TpX2fAwid
Victorian dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLMexico1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLMexico1.png,Green,No,2520.0,630.0,51.0,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,formal; party; theatrical,3.0,Yes,Dress,L,For sale,1.0.0,1.0.0,TopsTexOnepieceDressLMexico1,1085.0,12078.0,kst99iXpr9cX8vMBv
Victorian dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLMexico4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLMexico4.png,Blue,No,2520.0,630.0,51.0,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,formal; party; theatrical,4.0,Yes,Dress,L,For sale,1.0.0,1.0.0,TopsTexOnepieceDressLMexico4,1085.0,12081.0,iAhPasxQcG292i2PM
Victorian dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLMexico0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLMexico0.png,Navy blue,No,2520.0,630.0,51.0,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,formal; party; theatrical,5.0,Yes,Dress,L,For sale,1.0.0,1.0.0,TopsTexOnepieceDressLMexico0,1085.0,9834.0,Zwvjd8zzJqhbiTACn
Victorian dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLMexico2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLMexico2.png,Beige,No,2520.0,630.0,51.0,Beige,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,formal; party; theatrical,6.0,Yes,Dress,L,For sale,1.0.0,1.0.0,TopsTexOnepieceDressLMexico2,1085.0,12079.0,Ck4FNxJMWnnPR546s
visual-punk dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHVisual0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHVisual0.png,NA,No,2040.0,510.0,51.0,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cool,party; theatrical; work,1.0,Yes,Balloon,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonHVisual0,1156.0,11179.0,saDKL8jq7C4ALKtox
visual-punk outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLVisualBlack.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLVisualBlack.png,NA,No,2040.0,510.0,51.0,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cool,party; theatrical; work,1.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLVisualBlack,442.0,4563.0,omTRcQc5nXbDjLuns
water-egg outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNEggfish0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNEggfish0.png,NA,Yes,NFS,1200.0,351.0,Purple,Beige,1x1,Crafting,,All Year,No,Active,fairy tale; party; theatrical,1.0,Yes,Rib,N,Not for sale,1.1.0,1.1.0a,TopsTexOnepieceRibNEggfish0,1210.0,12454.0,A4kd9kjpNtpYua87N
watermelon dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNWatermelon.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNWatermelon.png,NA,No,1500.0,375.0,51.0,Red,Green,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,fairy tale; party; vacation,1.0,Yes,A-line,N,For sale,1.0.0,1.0.0,TopsTexOnepieceAlineNWatermelon,114.0,3287.0,wPvkshyMWbTjNd3o8
wedding tuxedo,https://acnhcdn.com/1.2.0/ClosetIcon/TopsTexOnepieceOverallLJune0.png,https://acnhcdn.com/1.2.0/FtrIcon/TopsTexOnepieceOverallLJune0.png,NA,No,NFS,3000.0,437.0,White,Blue,1x1,Cyrus,Only available during Wedding Season,All Year,No,Elegant,fairy tale; formal; theatrical,1.0,Yes,Overall,L,Not for sale,1.2.0,1.2.1c,TopsTexOnepieceOverallLJune0,1219.0,12497.0,cDKNzhCQK4dSqwFrS
wizard's robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRobeLWizard0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRobeLWizard0.png,Blue,No,4000.0,1000.0,51.0,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,fairy tale; party,1.0,Yes,Robe,L,For sale,1.0.0,1.0.0,TopsTexOnepieceRobeLWizard0,282.0,4273.0,rnFGTmxH9YcuA2Zng
wizard's robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRobeLWizard1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRobeLWizard1.png,Purple,No,4000.0,1000.0,51.0,Purple,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,fairy tale; party,2.0,Yes,Robe,L,For sale,1.0.0,1.0.0,TopsTexOnepieceRobeLWizard1,282.0,8691.0,bE78MLZ2XqMF7kCmr
wood-egg outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNEggforest0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNEggforest0.png,NA,Yes,NFS,1200.0,351.0,Orange,Brown,1x1,Crafting,,All Year,No,Active,fairy tale; party; theatrical,1.0,Yes,Rib,N,Not for sale,1.1.0,1.1.0a,TopsTexOnepieceRibNEggforest0,1208.0,12452.0,9uhWMF8AZ6q2xP667
wrestler uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNWrestling4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNWrestling4.png,Black,No,1600.0,400.0,51.0,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,sporty; theatrical; work,1.0,Yes,Overall,N,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallNWrestling4,201.0,8638.0,4MAjrPENyPKPt9Nvf
wrestler uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNWrestling0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNWrestling0.png,Red,No,1600.0,400.0,51.0,Red,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,sporty; theatrical; work,2.0,Yes,Overall,N,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallNWrestling0,201.0,3610.0,u4gQ3iLFo2Bak3Mnm
wrestler uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNWrestling3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNWrestling3.png,Pink,No,1600.0,400.0,51.0,Pink,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,sporty; theatrical; work,3.0,Yes,Overall,N,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallNWrestling3,201.0,8637.0,vRyR2hWbhttg25b4P
wrestler uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNWrestling5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNWrestling5.png,Yellow,No,1600.0,400.0,51.0,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,sporty; theatrical; work,4.0,Yes,Overall,N,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallNWrestling5,201.0,8639.0,Ab95s2qkRJjr3mnhY
wrestler uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNWrestling2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNWrestling2.png,Green,No,1600.0,400.0,51.0,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,sporty; theatrical; work,5.0,Yes,Overall,N,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallNWrestling2,201.0,8636.0,nk8NaQmeFiLh5Evh7
wrestler uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNWrestling1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNWrestling1.png,Blue,No,1600.0,400.0,51.0,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,sporty; theatrical; work,6.0,Yes,Overall,N,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallNWrestling1,201.0,8635.0,gtKAp6zzxK2kDuczn
wrestling singlet,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNWrestler0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNWrestler0.png,Red,No,1540.0,385.0,51.0,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,sporty; work,1.0,Yes,Overall,N,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallNWrestler0,578.0,5127.0,ETjjiTgi7MJiCXcyE
wrestling singlet,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNWrestler2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNWrestler2.png,Green,No,1540.0,385.0,51.0,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,sporty; work,2.0,Yes,Overall,N,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallNWrestler2,578.0,8648.0,KgGL36svvAxjF6w4G
wrestling singlet,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNWrestler1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNWrestler1.png,Blue,No,1540.0,385.0,51.0,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,sporty; work,3.0,Yes,Overall,N,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallNWrestler1,578.0,8647.0,4XbP7HPCtJ4gpHKq6
zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHero3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHero3.png,Red,No,2760.0,690.0,51.0,Red,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,fairy tale; theatrical; work,1.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLHero3,171.0,11573.0,5cTSxD9oSJq3Scwaz
zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHero7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHero7.png,White,No,2760.0,690.0,51.0,White,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,fairy tale; theatrical; work,2.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLHero7,171.0,11577.0,Z36jhYQSHnq9kA59e
zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHero6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHero6.png,Silver,No,2760.0,690.0,51.0,Gray,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,fairy tale; theatrical; work,3.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLHero6,171.0,11576.0,GsuyeK8A6J4L3que6
zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHero5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHero5.png,Black,No,2760.0,690.0,51.0,Black,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,fairy tale; theatrical; work,4.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLHero5,171.0,11575.0,7FFQSjvXS2ozNrmn3
zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHero0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHero0.png,Pink,No,2760.0,690.0,51.0,Pink,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,fairy tale; theatrical; work,5.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLHero0,171.0,3451.0,sEgjZrdSnzgefPNbw
zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHero4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHero4.png,Yellow,No,2760.0,690.0,51.0,Yellow,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,fairy tale; theatrical; work,6.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLHero4,171.0,11574.0,dEyPFMasDsEXcSrSk
