Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Surface,Source,Source Notes,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added,Version Unlocked,Filename,Variant ID,Internal ID,Unique Entry ID
Mom's homemade cake,https://acnhcdn.com/latest/FtrIcon/FtrMomCake_Remake_3_0.png,Dog,Decorations,NA,NA,No,Yes,No,1.0,NFS,88.0,White,Pink,1x1,No,Mom,Received on the player's birthday,365.0,living room,fancy,motherly,None,None,No,Dining,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomCake_Remake_3_0,3_0,7146.0,CANpPgd8d9xLdu4Mg
Mom's homemade cake,https://acnhcdn.com/latest/FtrIcon/FtrMomCake_Remake_4_0.png,Bird,Decorations,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Blue,1x1,No,Mom,Received on the player's birthday,365.0,living room,fancy,motherly,None,None,No,Dining,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomCake_Remake_4_0,4_0,7146.0,oYiTHnbqEbtGHyMfJ
Mom's homemade cake,https://acnhcdn.com/latest/FtrIcon/FtrMomCake_Remake_5_0.png,Chocolate,Decorations,NA,NA,No,Yes,No,1.0,NFS,88.0,Brown,Black,1x1,No,Mom,Received on the player's birthday,365.0,living room,fancy,motherly,None,None,No,Dining,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomCake_Remake_5_0,5_0,7146.0,x3rXhNoAGPxrjwbbr
Mom's pen stand,https://acnhcdn.com/latest/FtrIcon/FtrMomPenstand_Remake_0_0.png,Striped house,Design,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Red,1x1,No,Mom,Received in August in the Northern Hemisphere and received in February in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Study,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomPenstand_Remake_0_0,0_0,7141.0,CcbzpqjBYkvMaboWP
Mom's pen stand,https://acnhcdn.com/latest/FtrIcon/FtrMomPenstand_Remake_1_0.png,Stone house,Design,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Orange,1x1,No,Mom,Received in August in the Northern Hemisphere and received in February in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Study,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomPenstand_Remake_1_0,1_0,7141.0,KpygYwh8xcdKjDMFq
Mom's pen stand,https://acnhcdn.com/latest/FtrIcon/FtrMomPenstand_Remake_2_0.png,Brick house,Design,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Brown,1x1,No,Mom,Received in August in the Northern Hemisphere and received in February in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Study,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomPenstand_Remake_2_0,2_0,7141.0,4bfxS83B4noPrgngu
Mom's pen stand,https://acnhcdn.com/latest/FtrIcon/FtrMomPenstand_Remake_3_0.png,Fairy-tale house,Design,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Pink,1x1,No,Mom,Received in August in the Northern Hemisphere and received in February in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Study,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomPenstand_Remake_3_0,3_0,7141.0,DvprpbSzz4dncfjts
Mom's pen stand,https://acnhcdn.com/latest/FtrIcon/FtrMomPenstand_Remake_4_0.png,Simple house,Design,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Orange,1x1,No,Mom,Received in August in the Northern Hemisphere and received in February in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Study,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomPenstand_Remake_4_0,4_0,7141.0,Lgzgxrb3ALYqJZbni
Mom's pen stand,https://acnhcdn.com/latest/FtrIcon/FtrMomPenstand_Remake_5_0.png,Wood house,Design,NA,NA,No,Yes,No,1.0,NFS,88.0,Beige,Brown,1x1,No,Mom,Received in August in the Northern Hemisphere and received in February in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Study,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomPenstand_Remake_5_0,5_0,7141.0,3FFsbxLPsNrn5kioR
Mom's plushie,https://acnhcdn.com/latest/FtrIcon/FtrMomDoll_Remake_0_0.png,Bedford,Name,NA,NA,No,Yes,No,1.0,NFS,88.0,White,Green,1x1,No,Mom,Received in July in the Northern Hemisphere and received in January in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Toy,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomDoll_Remake_0_0,0_0,7147.0,d8cB4dRLidKddc2hs
Mom's plushie,https://acnhcdn.com/latest/FtrIcon/FtrMomDoll_Remake_1_0.png,Dot,Name,NA,NA,No,Yes,No,1.0,NFS,88.0,Gray,Yellow,1x1,No,Mom,Received in July in the Northern Hemisphere and received in January in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Toy,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomDoll_Remake_1_0,1_0,7147.0,DKas9PsDztwD7LGPC
Mom's plushie,https://acnhcdn.com/latest/FtrIcon/FtrMomDoll_Remake_2_0.png,Puppers,Name,NA,NA,No,Yes,No,1.0,NFS,88.0,Brown,Orange,1x1,No,Mom,Received in July in the Northern Hemisphere and received in January in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Toy,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomDoll_Remake_2_0,2_0,7147.0,2bSejFcAt6ih9nqAA
Mom's plushie,https://acnhcdn.com/latest/FtrIcon/FtrMomDoll_Remake_3_0.png,Pippa,Name,NA,NA,No,Yes,No,1.0,NFS,88.0,Pink,Yellow,1x1,No,Mom,Received in July in the Northern Hemisphere and received in January in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Toy,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomDoll_Remake_3_0,3_0,7147.0,WbPLpDymxrwrgywoT
Mom's plushie,https://acnhcdn.com/latest/FtrIcon/FtrMomDoll_Remake_4_0.png,Gertie,Name,NA,NA,No,Yes,No,1.0,NFS,88.0,Green,Yellow,1x1,No,Mom,Received in July in the Northern Hemisphere and received in January in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Toy,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomDoll_Remake_4_0,4_0,7147.0,RRxowHFdXcDopP2Gy
Mom's plushie,https://acnhcdn.com/latest/FtrIcon/FtrMomDoll_Remake_5_0.png,Roary,Name,NA,NA,No,Yes,No,1.0,NFS,88.0,Blue,Colorful,1x1,No,Mom,Received in July in the Northern Hemisphere and received in January in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Toy,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomDoll_Remake_5_0,5_0,7147.0,iDxnL9nbqtetGrCbW
Mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_0_0.png,Patterned,Design,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Red,1x1,No,Mom,Received in October in the Northern Hemisphere and received in April in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Dining,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomPot_Remake_0_0,0_0,7138.0,GmXbMhreGMSzgRMLj
Mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_1_0.png,Green & white,Design,NA,NA,No,Yes,No,1.0,NFS,88.0,Green,White,1x1,No,Mom,Received in October in the Northern Hemisphere and received in April in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Dining,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomPot_Remake_1_0,1_0,7138.0,4Zv9eQdMko55n3jWC
Mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_2_0.png,Floral,Design,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Yellow,1x1,No,Mom,Received in October in the Northern Hemisphere and received in April in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Dining,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomPot_Remake_2_0,2_0,7138.0,T47oasfRkgFwqxyhb
Mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_3_0.png,Pink,Design,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Pink,1x1,No,Mom,Received in October in the Northern Hemisphere and received in April in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Dining,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomPot_Remake_3_0,3_0,7138.0,FZT2mzrn83Bw6MoFS
Mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_4_0.png,Blue cat,Design,NA,NA,No,Yes,No,1.0,NFS,88.0,Light blue,Light blue,1x1,No,Mom,Received in October in the Northern Hemisphere and received in April in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Dining,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomPot_Remake_4_0,4_0,7138.0,BHHxuYzAo7ZWfXvaX
Mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_5_0.png,Blue & gray,Design,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Black,1x1,No,Mom,Received in October in the Northern Hemisphere and received in April in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Dining,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomPot_Remake_5_0,5_0,7138.0,mwNxX2Cz3zhfyBfi6
Mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_0_0.png,Quilted pattern,Cover pattern,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,White,1x1,No,Mom,Received in April in the Northern Hemisphere and received in October in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Supplies,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomTissue_Remake_0_0,0_0,7140.0,t2qMKrjhBFyggjSoX
Mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_1_0.png,Flowers,Cover pattern,NA,NA,No,Yes,No,1.0,NFS,88.0,White,White,1x1,No,Mom,Received in April in the Northern Hemisphere and received in October in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Supplies,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomTissue_Remake_1_0,1_0,7140.0,bMkWsfYZFg3yQH2Xh
Mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_2_0.png,Quilted animals,Cover pattern,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,White,1x1,No,Mom,Received in April in the Northern Hemisphere and received in October in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Supplies,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomTissue_Remake_2_0,2_0,7140.0,cRmYKXpDR6cB3hGgK
Mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_3_0.png,Fanciful quilted pattern,Cover pattern,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,White,1x1,No,Mom,Received in April in the Northern Hemisphere and received in October in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Supplies,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomTissue_Remake_3_0,3_0,7140.0,sePqnNn8MrEQzKFFq
Mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_4_0.png,Fruits,Cover pattern,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,White,1x1,No,Mom,Received in April in the Northern Hemisphere and received in October in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Supplies,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomTissue_Remake_4_0,4_0,7140.0,s2iewGcx9Msc2dSm4
Mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_5_0.png,Denim with stripes,Cover pattern,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,White,1x1,No,Mom,Received in April in the Northern Hemisphere and received in October in the Southern Hemisphere,365.0,living room,fancy,motherly,None,SmallGoods,No,Supplies,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMomTissue_Remake_5_0,5_0,7140.0,vM9KL7jL4aufGebb5
monarch butterfly model,https://acnhcdn.com/latest/FtrIcon/FtrInsectOhkabamadaraToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,420.0,Orange,Orange,1x1,No,Flick,Trade 3 insects to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Insect,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrInsectOhkabamadaraToy,NA,7091.0,sgcStTmcAh54XBuqo
moray eel model,https://acnhcdn.com/latest/FtrIcon/FtrFishUtsuboToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,6000.0,Brown,Black,1x1,No,C.J.,Trade 3 fish to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Fish,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrFishUtsuboToy,NA,7025.0,FBzZFBbmSA3ebv6pC
mosquito model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKaToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,390.0,Black,Black,1x1,No,Flick,Trade 3 insects to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Insect,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrInsectKaToy,NA,5936.0,ZP2ctmwogKR6Jqssb
moss ball,https://acnhcdn.com/latest/FtrIcon/FtrBonsaiKokedama.png,NA,NA,NA,NA,No,No,No,NA,720.0,180.0,Green,Green,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,zen-style,None,None,None,Plant,No,Plants,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBonsaiKokedama,NA,109.0,AbWzpJi5E7ZsnNJfG
moth model,https://acnhcdn.com/latest/FtrIcon/FtrInsectGaToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,390.0,Beige,Beige,1x1,No,Flick,Trade 3 insects to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Insect,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrInsectGaToy,NA,7056.0,RBhFGHXFPAiLNre3w
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_0_0.png,White,NA,Plain,Design,No,No,Yes,1.0,460.0,115.0,White,White,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_0_0,0_0,1870.0,8bfS85cNmeRSF8wit
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_0_1.png,White,NA,Square logo,Design,No,No,Yes,1.0,460.0,115.0,White,Black,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_0_1,0_1,1870.0,G4ASEBS8APMFSN8PQ
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_0_2.png,White,NA,Round logo,Design,No,No,Yes,1.0,460.0,115.0,White,Yellow,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_0_2,0_2,1870.0,dZXZpXDKp6Cutj3RG
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_0_3.png,White,NA,Fish,Design,No,No,Yes,1.0,460.0,115.0,White,Blue,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_0_3,0_3,1870.0,zPc4YPSq5wPcy3uuF
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_0_4.png,White,NA,Carrot,Design,No,No,Yes,1.0,460.0,115.0,White,Orange,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_0_4,0_4,1870.0,qWMRvAr9fhFAW9H9S
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_0_5.png,White,NA,Cheese,Design,No,No,Yes,1.0,460.0,115.0,White,Yellow,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_0_5,0_5,1870.0,XPADQMdWmm8Bqm32D
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_1_0.png,Yellow,NA,Plain,Design,No,No,Yes,1.0,460.0,115.0,Yellow,Yellow,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_1_0,1_0,1870.0,bQFBAwbcD95iqRziH
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_1_1.png,Yellow,NA,Square logo,Design,No,No,Yes,1.0,460.0,115.0,Yellow,Black,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_1_1,1_1,1870.0,6uX4vYM7xWGA5WeGF
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_1_2.png,Yellow,NA,Round logo,Design,No,No,Yes,1.0,460.0,115.0,Yellow,Yellow,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_1_2,1_2,1870.0,rPyoZwAqdYns8fm4T
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_1_3.png,Yellow,NA,Fish,Design,No,No,Yes,1.0,460.0,115.0,Yellow,Blue,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_1_3,1_3,1870.0,ySdXasbwSjQeEt6RH
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_1_4.png,Yellow,NA,Carrot,Design,No,No,Yes,1.0,460.0,115.0,Yellow,Orange,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_1_4,1_4,1870.0,EtRnjPPnnub5T5sk7
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_1_5.png,Yellow,NA,Cheese,Design,No,No,Yes,1.0,460.0,115.0,Yellow,Yellow,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_1_5,1_5,1870.0,qEzeNf9PaiLH5XZad
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_2_0.png,Red,NA,Plain,Design,No,No,Yes,1.0,460.0,115.0,Red,Red,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_2_0,2_0,1870.0,7BmG3ML42AiAv5QGy
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_2_1.png,Red,NA,Square logo,Design,No,No,Yes,1.0,460.0,115.0,Red,Black,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_2_1,2_1,1870.0,NNCPmrWPsg2FoBQDA
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_2_2.png,Red,NA,Round logo,Design,No,No,Yes,1.0,460.0,115.0,Red,Yellow,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_2_2,2_2,1870.0,c5rhXwKN6GCP6d8vo
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_2_3.png,Red,NA,Fish,Design,No,No,Yes,1.0,460.0,115.0,Red,Blue,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_2_3,2_3,1870.0,CTk87GoxCfQrRGhpf
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_2_4.png,Red,NA,Carrot,Design,No,No,Yes,1.0,460.0,115.0,Red,Orange,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_2_4,2_4,1870.0,kXPm644McZumSwTLT
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_2_5.png,Red,NA,Cheese,Design,No,No,Yes,1.0,460.0,115.0,Red,Yellow,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_2_5,2_5,1870.0,ajeNwPsnPavW5qpgy
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_3_0.png,Blue,NA,Plain,Design,No,No,Yes,1.0,460.0,115.0,Blue,Blue,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_3_0,3_0,1870.0,eZ86wYcwNnnD8bSce
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_3_1.png,Blue,NA,Square logo,Design,No,No,Yes,1.0,460.0,115.0,Blue,Black,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_3_1,3_1,1870.0,D26b8jW4mk45LiZzZ
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_3_2.png,Blue,NA,Round logo,Design,No,No,Yes,1.0,460.0,115.0,Blue,Yellow,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_3_2,3_2,1870.0,LNA2f9hnHfcXyw2rr
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_3_3.png,Blue,NA,Fish,Design,No,No,Yes,1.0,460.0,115.0,Blue,Blue,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_3_3,3_3,1870.0,s87bjbocmwm2WqLqp
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_3_4.png,Blue,NA,Carrot,Design,No,No,Yes,1.0,460.0,115.0,Blue,Orange,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_3_4,3_4,1870.0,7hWCMhX3Gjg2q8jDM
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_3_5.png,Blue,NA,Cheese,Design,No,No,Yes,1.0,460.0,115.0,Blue,Yellow,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_3_5,3_5,1870.0,ASfNFsMB6yd7XFHTZ
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_4_0.png,Green,NA,Plain,Design,No,No,Yes,1.0,460.0,115.0,Green,Green,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_4_0,4_0,1870.0,KyZHd8M8GjEmQ8hzL
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_4_1.png,Green,NA,Square logo,Design,No,No,Yes,1.0,460.0,115.0,Green,Black,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_4_1,4_1,1870.0,JmsAiMuCv2Xyyd2Jc
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_4_2.png,Green,NA,Round logo,Design,No,No,Yes,1.0,460.0,115.0,Green,Yellow,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_4_2,4_2,1870.0,nERq4nq3958FrcNwG
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_4_3.png,Green,NA,Fish,Design,No,No,Yes,1.0,460.0,115.0,Green,Blue,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,shop,None,None,SmallGoods,No,Dining,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrMug_Remake_4_3,4_3,1870.0,YEq4rqRepdyi2cSe9
