Name,Image,#1,Material 1,#2,Material 2,#3,Material 3,#4,Material 4,#5,Material 5,#6,Material 6,Buy,Sell,Miles Price,Source,Source Notes,Version Added,Version Unlocked,Recipes to Unlock,Category,Crafted Item Internal ID,Card Color,Serial ID,Internal ID,Unique Entry ID
trophy case,https://acnhcdn.com/latest/DIYRecipeIcon/FtrTrophycase.png,24.0,hardwood,3.0,gold nugget,6.0,iron nugget,,,,,,,NFS,200.0,NA,Jock villagers,,1.0.0,1.0.0,100.0,Housewares,7261.0,brown,401.0,576.0,jtaKPkvSoNZGcDrNt
tropical vista,https://acnhcdn.com/latest/DIYRecipeIcon/RoomSpWallTropical00.png,5.0,summer shell,,,,,,,,,,,NFS,200.0,NA,Balloons,Only available during Summer,1.0.0,1.0.0,0.0,Wallpaper,5661.0,white,2850.0,666.0,5mypRC2jBZnq6ywTT
tulip crown,https://acnhcdn.com/latest/DIYRecipeIcon/CapOrnamentTulip1.png,2.0,red tulips,2.0,yellow tulips,1.0,white tulips,,,,,,,NFS,200.0,NA,All villagers,,1.0.0,1.0.0,0.0,Equipment,5102.0,green,3609.0,243.0,Ltt8w4xYy5Qfp9R9b
tulip surprise box,https://acnhcdn.com/latest/DIYRecipeIcon/FtrFlowerSurprisedbox.png,5.0,red tulips,3.0,softwood,,,,,,,,,NFS,200.0,NA,Jock villagers,,1.0.0,1.0.0,50.0,Housewares,7231.0,green,3503.0,495.0,vn4G8vMx3426p84wv
tulip wand,https://acnhcdn.com/latest/DIYRecipeIcon/ToolStickTulip.png,1.0,red tulips,3.0,star fragment,,,,,,,,,NFS,200.0,NA,Celeste,,1.0.0,1.0.0,0.0,Tools,5085.0,green,3673.0,526.0,Hzq4v5JtEKASys3vY
tulip wreath,https://acnhcdn.com/latest/DIYRecipeIcon/FtrDoorOrnamentWreathTulip.png,3.0,red tulips,3.0,yellow tulips,3.0,white tulips,,,,,,,NFS,200.0,NA,All villagers; Tom Nook,Obtained during the main storyline during the villager house development quest if the native flower is tulips,1.0.0,1.0.0,50.0,Wall-mounted,5670.0,green,3549.0,360.0,jpfWEEc78PXeP26Js
ukulele,https://acnhcdn.com/latest/DIYRecipeIcon/FtrUkulele.png,5.0,hardwood,,,,,,,,,,,NFS,200.0,NA,Smug villagers,,1.0.0,1.0.0,0.0,Miscellaneous,669.0,brown,462.0,45.0,ERCKXc8shWWqxzNdA
underwater flooring,https://acnhcdn.com/latest/DIYRecipeIcon/RoomSpFloorFishTank00.png,3.0,summer shell,3.0,coral,,,,,,,,,NFS,200.0,NA,Balloons,Only available during Summer,1.0.0,1.0.0,0.0,Floors,5268.0,white,2860.0,564.0,LXFkgER59WZAvCPKn
underwater wall,https://acnhcdn.com/latest/DIYRecipeIcon/RoomSpWallFishTank00.png,3.0,summer shell,5.0,coral,,,,,,,,,NFS,200.0,NA,Balloons,Only available during Summer,1.0.0,1.0.0,0.0,Wallpaper,5508.0,white,2851.0,665.0,EXDyLjtfBny7Nfg2W
unglazed dish set,https://acnhcdn.com/latest/DIYRecipeIcon/FtrDishesUnglazed.png,3.0,clay,,,,,,,,,,,NFS,200.0,NA,Snooty villagers,,1.0.0,1.0.0,0.0,Miscellaneous,4025.0,brick,701.0,120.0,sWuKis4QjZNYnPDXK
vaulting pole,https://acnhcdn.com/latest/DIYRecipeIcon/LongWoodenStick.png,5.0,softwood,,,,,,,,,,,500.0,200.0,NA,Blathers; Nook's Cranny,,1.0.0,1.0.0,0.0,Tools,4703.0,beige,121.0,183.0,osL5JbW5XpPxQZR6b
vertical-board fence,https://acnhcdn.com/latest/DIYRecipeIcon/ItemFenceVerticalWood.png,8.0,wood,,,,,,,,,,,NFS,200.0,1000.0,Nook Miles Exchange,,1.0.0,1.0.0,0.0,Other,3402.0,brown,581.0,100.0,gJHaHfwkn4dANzaTt
Virgo harp,https://acnhcdn.com/latest/DIYRecipeIcon/FtrZodiacVirgo.png,3.0,star fragment,2.0,Virgo fragment,2.0,gold nugget,4.0,stone,,,,,NFS,200.0,NA,Celeste,,1.0.0,1.0.0,0.0,Housewares,5955.0,silver,2305.0,368.0,kWfYtKDBGdFbzayNq
wand,https://acnhcdn.com/latest/DIYRecipeIcon/ToolStickWood.png,2.0,star fragment,,,,,,,,,,,NFS,200.0,NA,Celeste,,1.0.0,1.0.0,0.0,Tools,7584.0,beige,123.0,532.0,8vcfcHLWY7MLbb9Hn
water flooring,https://acnhcdn.com/latest/DIYRecipeIcon/RoomSpFloorWater00.png,6.0,summer shell,,,,,,,,,,,NFS,200.0,NA,Balloons,Only available during Summer,1.0.0,1.0.0,0.0,Floors,5030.0,white,2862.0,565.0,pQvujBn8X2sq6j5FS
water pump,https://acnhcdn.com/latest/DIYRecipeIcon/FtrHandpump.png,2.0,iron nugget,6.0,clay,,,,,,,,,NFS,200.0,NA,Tom Nook; Lazy villagers,50% chance of being obtained during the main storyline during the villager house development quest,1.0.0,1.0.0,0.0,Housewares,2326.0,dark gray,911.0,389.0,2T8NEjxqcfXPGLYby
water-egg outfit,https://acnhcdn.com/latest/DIYRecipeIcon/TopsTexOnepieceRibNEggfish0.png,3.0,water egg,,,,,,,,,,,NFS,200.0,NA,Collecting water eggs,Only available during Bunny Day,1.1.0,1.1.0a,0.0,Equipment,12454.0,yellow,3776.0,689.0,7iGNX78irzAu3Z5rw
water-egg shell,https://acnhcdn.com/latest/DIYRecipeIcon/CapHatEggfish0.png,2.0,water egg,,,,,,,,,,,NFS,200.0,NA,Collecting water eggs,Only available during Bunny Day,1.1.0,1.1.0a,0.0,Equipment,12444.0,yellow,3775.0,688.0,YqZedKTDWgjDWcTR4
water-egg shoes,https://acnhcdn.com/latest/DIYRecipeIcon/ShoesLowcutEggfish0.png,2.0,water egg,,,,,,,,,,,NFS,200.0,NA,Collecting water eggs,Only available during Bunny Day,1.1.0,1.1.0a,0.0,Equipment,12460.0,yellow,3777.0,690.0,Bg9geKwGApyACyXEx
watering can,https://acnhcdn.com/latest/DIYRecipeIcon/ToolWatering.png,1.0,flimsy watering can,1.0,iron nugget,,,,,,,,,NFS,200.0,NA,Pretty Good Tools Recipes,Purchase Pretty Good Tools Recipes via Nook Miles Redemption,1.0.0,1.0.0,0.0,Tools,2379.0,beige,110.0,280.0,2AGD3mCFzDSDNNZoK
wave breaker,https://acnhcdn.com/latest/DIYRecipeIcon/FtrTetrapod.png,10.0,stone,10.0,clay,,,,,,,,,NFS,200.0,1500.0,Nook Miles Exchange,,1.0.0,1.0.0,0.0,Housewares,665.0,light gray,813.0,55.0,CruEkwMoLo3LcnyG4
wedding fence,https://acnhcdn.com/latest/DIYRecipeIcon/ItemFenceJuneBride.png,5.0,iron nugget,3.0,softwood,,,,,,,,,NFS,200.0,NA,Harvey,Only available during Wedding Season,1.2.0,1.2.1c,0.0,Other,12894.0,dark gray,992.0,714.0,yZNfKe6dESLFFQ8J4
wedding wand,https://acnhcdn.com/latest/DIYRecipeIcon/ToolStickJune.png,1.0,wedding flower stand,3.0,star fragment,,,,,,,,,NFS,200.0,NA,Cyrus,Only available during Wedding Season,1.2.0,1.2.1c,0.0,Tools,12695.0,green,3678.0,715.0,LokHc5XaxADprKGWJ
western-style stone,https://acnhcdn.com/latest/DIYRecipeIcon/FtrGravestoneEuropean.png,30.0,stone,,,,,,,,,,,NFS,200.0,NA,Normal villagers,,1.0.0,1.0.0,100.0,Housewares,3446.0,light gray,814.0,518.0,5BDsJhPKYRpxFjyvz
wild log bench,https://acnhcdn.com/latest/DIYRecipeIcon/FtrWoodBench.png,8.0,hardwood,,,,,,,,,,,NFS,200.0,NA,Jock villagers,,1.0.0,1.0.0,0.0,Housewares,5972.0,brown,332.0,436.0,ZGWN8wsv7hgjbLvdM
wild-wood wall,https://acnhcdn.com/latest/DIYRecipeIcon/RoomTexWallWildWood00.png,15.0,wood,,,,,,,,,,,NFS,200.0,NA,Cranky villagers,,1.0.0,1.0.0,0.0,Wallpaper,4858.0,brown,523.0,309.0,RQL2msCcNbX2Nyvqg
windflower crown,https://acnhcdn.com/latest/DIYRecipeIcon/CapOrnamentAnemone1.png,2.0,red windflowers,2.0,orange windflowers,2.0,white windflowers,,,,,,,NFS,200.0,NA,All villagers,,1.0.0,1.0.0,0.0,Equipment,5099.0,green,3600.0,240.0,2bHpYXqeSKyRgCsHx
windflower fan,https://acnhcdn.com/latest/DIYRecipeIcon/FtrFlowerFan.png,3.0,red windflowers,2.0,iron nugget,,,,,,,,,NFS,200.0,NA,Lazy villagers,,1.0.0,1.0.0,50.0,Miscellaneous,7233.0,green,3500.0,503.0,6Fz77bGPrTCrYNffT
windflower wand,https://acnhcdn.com/latest/DIYRecipeIcon/ToolStickAnemones.png,1.0,orange windflowers,3.0,star fragment,,,,,,,,,NFS,200.0,NA,Celeste,,1.0.0,1.0.0,0.0,Tools,5084.0,green,3670.0,525.0,GFM7MzdiDKiqhBb9X
windflower wreath,https://acnhcdn.com/latest/DIYRecipeIcon/FtrDoorOrnamentWreathAnemone.png,3.0,red windflowers,3.0,white windflowers,3.0,orange windflowers,,,,,,,NFS,200.0,NA,All villagers; Tom Nook,Obtained during the main storyline during the villager house development quest if the native flower is windflowers,1.0.0,1.0.0,50.0,Wall-mounted,5436.0,green,3540.0,228.0,xGTRnSEqPTzYGDwjT
wobbling Zipper toy,https://acnhcdn.com/latest/DIYRecipeIcon/FtrDollPyn.png,4.0,earth egg,4.0,stone egg,4.0,leaf egg,4.0,wood egg,4.0,sky egg,4.0,water egg,NFS,200.0,NA,Zipper,Reward from Zipper after crafting all Bunny Day recipes; Only available during Bunny Day,1.1.0,1.1.0a,0.0,Miscellaneous,12412.0,yellow,3709.0,696.0,3HBkSreJ3Rz7689K7
wood-egg outfit,https://acnhcdn.com/latest/DIYRecipeIcon/TopsTexOnepieceRibNEggforest0.png,3.0,wood egg,,,,,,,,,,,NFS,200.0,NA,Collecting wood eggs,Only available during Bunny Day,1.1.0,1.1.0a,0.0,Equipment,12452.0,yellow,3770.0,683.0,Cqe6TyaE38gnjAtmr
wood-egg shell,https://acnhcdn.com/latest/DIYRecipeIcon/CapHatEggforest0.png,2.0,wood egg,,,,,,,,,,,NFS,200.0,NA,Collecting wood eggs,Only available during Bunny Day,1.1.0,1.1.0a,0.0,Equipment,12442.0,yellow,3769.0,682.0,Dokk8EnqpoFPBXD8R
wood-egg shoes,https://acnhcdn.com/latest/DIYRecipeIcon/ShoesLowcutEggforest0.png,2.0,wood egg,,,,,,,,,,,NFS,200.0,NA,Collecting wood eggs,Only available during Bunny Day,1.1.0,1.1.0a,0.0,Equipment,12458.0,yellow,3771.0,684.0,cEawPHH27B36anZsf
wooden bookshelf,https://acnhcdn.com/latest/DIYRecipeIcon/FtrBookshelf.png,5.0,book,10.0,wood,,,,,,,,,NFS,200.0,NA,Lazy villagers,,1.0.0,1.0.0,100.0,Housewares,4125.0,yellow,2102.0,404.0,XE27aTmxufH84fcWf
wooden bucket,https://acnhcdn.com/latest/DIYRecipeIcon/FtrBucketWood.png,3.0,wood,1.0,iron nugget,,,,,,,,,NFS,200.0,NA,Tom Nook; Smug villagers,50% chance of being obtained during the main storyline during the villager house development quest,1.0.0,1.0.0,0.0,Housewares,880.0,brown,432.0,16.0,8ckCy9CHdL6iXXptE
wooden chair,https://acnhcdn.com/latest/DIYRecipeIcon/FtrWoodenChairS.png,6.0,wood,,,,,,,,,,,NFS,200.0,NA,Tom Nook; Snooty villagers,Obtained during the main storyline during the villager house development quest,1.0.0,1.0.0,0.0,Housewares,1913.0,brown,311.0,15.0,e2Z5K68fA23E9FcdT
wooden chest,https://acnhcdn.com/latest/DIYRecipeIcon/FtrWoodenChest.png,16.0,wood,,,,,,,,,,,NFS,200.0,NA,Lazy villagers,,1.0.0,1.0.0,0.0,Housewares,2560.0,brown,317.0,17.0,hAgLHeuw7xfkbzjpu
wooden double bed,https://acnhcdn.com/latest/DIYRecipeIcon/FtrWoodenBedW.png,30.0,wood,,,,,,,,,,,NFS,200.0,NA,Smug villagers,,1.0.0,1.0.0,0.0,Housewares,7132.0,brown,319.0,493.0,z3TPTghmTbEFZE2mw
wooden end table,https://acnhcdn.com/latest/DIYRecipeIcon/FtrWoodenTableS.png,8.0,wood,,,,,,,,,,,NFS,200.0,NA,Snooty villagers,,1.0.0,1.0.0,0.0,Housewares,3438.0,brown,313.0,170.0,nJDFrN9LmyK3FN7ZT
wooden fish,https://acnhcdn.com/latest/DIYRecipeIcon/FtrMokugyo.png,3.0,wood,,,,,,,,,,,NFS,200.0,NA,Wildest Dreams DIY,Purchase Wildest Dreams DIY from Nook's Cranny,1.0.0,1.0.0,0.0,Miscellaneous,4124.0,brown,463.0,193.0,2ZuPfoHnSXBEwWfPL
wooden full-length mirror,https://acnhcdn.com/latest/DIYRecipeIcon/FtrWoodenMirror.png,5.0,wood,1.0,iron nugget,,,,,,,,,NFS,200.0,NA,Peppy villagers,,1.0.0,1.0.0,0.0,Housewares,7137.0,brown,320.0,502.0,dn4EDHGArXPGhs2Mx
wooden low table,https://acnhcdn.com/latest/DIYRecipeIcon/FtrWoodenTableM.png,10.0,wood,,,,,,,,,,,NFS,200.0,NA,Smug villagers,,1.0.0,1.0.0,0.0,Housewares,7134.0,brown,314.0,491.0,xA3hY8ZZd3qm9SqmP
wooden mini table,https://acnhcdn.com/latest/DIYRecipeIcon/FtrWoodenTableMini.png,6.0,wood,,,,,,,,,,,NFS,200.0,NA,Big Sister villagers,,1.0.0,1.0.0,0.0,Housewares,7133.0,brown,312.0,492.0,qt5zRMx9nJShGjxyY
wooden simple bed,https://acnhcdn.com/latest/DIYRecipeIcon/FtrWoodenBedS.png,18.0,wood,,,,,,,,,,,NFS,200.0,NA,Tom Nook; Lazy villagers,Obtained during the main storyline during the villager house development quest,1.0.0,1.0.0,0.0,Housewares,2605.0,brown,318.0,18.0,ayWFNoe5BBmR5JDde
wooden stool,https://acnhcdn.com/latest/DIYRecipeIcon/FtrWoodenStoolS.png,4.0,wood,,,,,,,,,,,NFS,200.0,NA,Peppy villagers,,1.0.0,1.0.0,0.0,Housewares,3449.0,brown,310.0,168.0,tCZg7fdKsKoJ2Ca6y
wooden table,https://acnhcdn.com/latest/DIYRecipeIcon/FtrWoodenTableL.png,15.0,wood,,,,,,,,,,,NFS,200.0,NA,Big Sister villagers,,1.0.0,1.0.0,0.0,Housewares,3439.0,brown,315.0,201.0,vXEY4HbrHoAoiQn9s
wooden table mirror,https://acnhcdn.com/latest/DIYRecipeIcon/FtrWoodenMirrorS.png,3.0,wood,1.0,iron nugget,,,,,,,,,NFS,200.0,NA,Big Sister villagers,,1.0.0,1.0.0,0.0,Miscellaneous,8826.0,brown,321.0,572.0,7QmfhABkJayiuyPTt
wooden toolbox,https://acnhcdn.com/latest/DIYRecipeIcon/FtrToolboxWood.png,4.0,softwood,2.0,iron nugget,,,,,,,,,NFS,200.0,NA,Normal villagers,,1.0.0,1.0.0,0.0,Miscellaneous,7454.0,brown,468.0,579.0,qaHmYYCti572DQqW8
wooden wardrobe,https://acnhcdn.com/latest/DIYRecipeIcon/FtrWoodenCloset.png,12.0,wood,,,,,,,,,,,NFS,200.0,NA,Tom Nook,Obtained during the main storyline during the customization workshop,1.0.0,1.0.0,0.0,Housewares,3436.0,brown,316.0,172.0,ZnX2CrjCz5F2be4Ke
wooden waste bin,https://acnhcdn.com/latest/DIYRecipeIcon/FtrTrashboxWood.png,4.0,wood,,,,,,,,,,,NFS,200.0,NA,Big Sister villagers,,1.0.0,1.0.0,0.0,Housewares,3490.0,brown,322.0,173.0,kJHkBWB2YyDQwJWDN
wooden-block bed,https://acnhcdn.com/latest/DIYRecipeIcon/FtrBlockBedS.png,1.0,wooden-block toy,17.0,softwood,,,,,,,,,NFS,200.0,NA,Normal villagers,,1.0.0,1.0.0,0.0,Housewares,1557.0,brown,356.0,61.0,jojeuDRs9dnhhtrNE
wooden-block bench,https://acnhcdn.com/latest/DIYRecipeIcon/FtrBlockChairL.png,1.0,wooden-block toy,4.0,softwood,,,,,,,,,NFS,200.0,NA,Big Sister villagers,,1.0.0,1.0.0,0.0,Housewares,1559.0,brown,353.0,23.0,6X3d6utgMWpykB6cp
wooden-block bookshelf,https://acnhcdn.com/latest/DIYRecipeIcon/FtrBlockShelf.png,1.0,wooden-block toy,3.0,softwood,,,,,,,,,NFS,200.0,NA,Test Your DIY Skills,Purchase Test Your DIY Skills from Nook's Cranny,1.0.0,1.0.0,0.0,Housewares,1558.0,brown,357.0,62.0,ncMTEpvQfe9SGvipJ
wooden-block chair,https://acnhcdn.com/latest/DIYRecipeIcon/FtrBlockChairS.png,1.0,wooden-block toy,3.0,softwood,,,,,,,,,NFS,200.0,NA,Test Your DIY Skills,Purchase Test Your DIY Skills from Nook's Cranny,1.0.0,1.0.0,0.0,Housewares,2558.0,brown,352.0,160.0,NxDA47H5aq9g6Ssty
wooden-block chest,https://acnhcdn.com/latest/DIYRecipeIcon/FtrBlockChest.png,1.0,wooden-block toy,12.0,softwood,,,,,,,,,NFS,200.0,NA,Normal villagers,,1.0.0,1.0.0,0.0,Housewares,1561.0,brown,355.0,24.0,9cAfAFEhqMFHTefLC
wooden-block stereo,https://acnhcdn.com/latest/DIYRecipeIcon/FtrBlockCompo.png,1.0,wooden-block toy,5.0,softwood,2.0,iron nugget,,,,,,,NFS,200.0,NA,Test Your DIY Skills; Tom Nook,Purchase Test Your DIY Skills from Nook's Cranny; Obtained during the main storyline during the villager house development quest,1.0.0,1.0.0,0.0,Housewares,3205.0,brown,358.0,89.0,xC4riKsFQjbPpK8Ty
wooden-block stool,https://acnhcdn.com/latest/DIYRecipeIcon/FtrBlockStoolS.png,1.0,wooden-block toy,2.0,softwood,,,,,,,,,NFS,200.0,NA,Peppy villagers,,1.0.0,1.0.0,0.0,Housewares,5543.0,brown,351.0,387.0,ZWWM3P5WD6kPS7JNK
wooden-block table,https://acnhcdn.com/latest/DIYRecipeIcon/FtrBlockTableL.png,1.0,wooden-block toy,8.0,softwood,,,,,,,,,NFS,200.0,NA,Tom Nook; Big Sister villagers,Obtained during the main storyline during the villager house development quest,1.0.0,1.0.0,0.0,Housewares,1565.0,brown,354.0,26.0,XT35v4Sb4K3QH2dWC
wooden-block toy,https://acnhcdn.com/latest/DIYRecipeIcon/FtrBlockBrick.png,3.0,softwood,,,,,,,,,,,NFS,200.0,NA,DIY for Beginners,Purchase DIY for Beginners at Nook's Cranny,1.0.0,1.0.0,0.0,Miscellaneous,3206.0,brown,350.0,38.0,uKX4pS9YuAJPSqAGX
wooden-block wall clock,https://acnhcdn.com/latest/DIYRecipeIcon/FtrBlockClock.png,1.0,wooden-block toy,2.0,softwood,1.0,iron nugget,,,,,,,NFS,200.0,NA,Peppy villagers,,1.0.0,1.0.0,50.0,Wall-mounted,3208.0,brown,359.0,90.0,g9N9eFwC48vsPWz5e
wooden-knot wall,https://acnhcdn.com/latest/DIYRecipeIcon/RoomTexWallCedar00.png,15.0,hardwood,,,,,,,,,,,NFS,200.0,NA,Smug villagers,,1.0.0,1.0.0,0.0,Wallpaper,4911.0,brown,526.0,319.0,6aNph3fACbZjxyaWp
wooden-mosaic wall,https://acnhcdn.com/latest/DIYRecipeIcon/RoomTexWallMixPlankWood00.png,15.0,wood,,,,,,,,,,,NFS,200.0,NA,Normal villagers,,1.0.0,1.0.0,0.0,Wallpaper,4859.0,brown,521.0,310.0,TYGjpCGthu9jgA5ty
wooden-plank sign,https://acnhcdn.com/latest/DIYRecipeIcon/FtrSignboardWood.png,5.0,hardwood,,,,,,,,,,,NFS,200.0,NA,Cranky villagers,,1.0.0,1.0.0,50.0,Wall-mounted,5636.0,brown,483.0,279.0,EbrmatJDLMcc2oexh
woodland wall,https://acnhcdn.com/latest/DIYRecipeIcon/RoomTexWallJukai00.png,15.0,clump of weeds,9.0,softwood,,,,,,,,,NFS,200.0,NA,Normal villagers,,1.0.0,1.0.0,0.0,Wallpaper,5223.0,green,1251.0,471.0,JaqMjuzXa8t426jeT
yellow-leaf pile,https://acnhcdn.com/latest/DIYRecipeIcon/FtrFallenleavesYellow.png,3.0,acorn,5.0,clump of weeds,,,,,,,,,NFS,200.0,NA,Balloons,Only available during Fall,1.0.0,1.0.0,0.0,Housewares,4270.0,brown,2900.0,588.0,tFckEAxEjrgkrc3ga
zen fence,https://acnhcdn.com/latest/DIYRecipeIcon/ItemFenceJapanese.png,3.0,iron nugget,3.0,clay,3.0,stone,,,,,,,NFS,200.0,1000.0,Nook Miles Exchange,,1.0.0,1.0.0,0.0,Other,5207.0,light gray,893.0,556.0,i3NJEKs5tNY9dJSCX
zen-style stone,https://acnhcdn.com/latest/DIYRecipeIcon/FtrGravestoneJapan.png,30.0,stone,,,,,,,,,,,NFS,200.0,NA,Lazy villagers,,1.0.0,1.0.0,100.0,Housewares,7317.0,light gray,815.0,568.0,236xGcHiXbpCRfWba
