Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Style,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Version Unlocked,Filename,ClothGroup ID,Internal ID,Unique Entry ID
lemon skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongLemon0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongLemon0.png,Light blue,No,880.0,220.0,51.0,Light blue,Yellow,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Elegant,everyday; comfy; vacation,3.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongLemon0,906.0,5874.0,9atjQqucTpgA2pFte
leopard miniskirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLeopard1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLeopard1.png,Gray,No,1820.0,455.0,51.0,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cool,everyday,1.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtBoxLeopard1,335.0,10197.0,tAZk7z6WCeXGCWqke
leopard miniskirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLeopard5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLeopard5.png,Pink,No,1820.0,455.0,51.0,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cool,everyday,2.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtBoxLeopard5,335.0,10201.0,2jJ3W7oBwpkSKicak
leopard miniskirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLeopard3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLeopard3.png,Lime,No,1820.0,455.0,51.0,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cool,everyday,3.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtBoxLeopard3,335.0,10199.0,HfWYSCxn6psda7Fjc
leopard miniskirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLeopard2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLeopard2.png,Blue,No,1820.0,455.0,51.0,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cool,everyday,4.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtBoxLeopard2,335.0,10198.0,vHLiK3GrTnaqwAWzD
leopard miniskirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLeopard4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLeopard4.png,Purple,No,1820.0,455.0,51.0,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cool,everyday,5.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtBoxLeopard4,335.0,10200.0,nbZd8jQEsyvXwS7w7
leopard miniskirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLeopard0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLeopard0.png,Brown,No,1820.0,455.0,51.0,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cool,everyday,6.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtBoxLeopard0,335.0,4373.0,WoNf9psGq2LCY3Cqx
long chino skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongChino4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongChino4.png,Gray,No,1560.0,390.0,51.0,Gray,Gray,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,1.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongChino4,275.0,11144.0,fp8R3aEpYBh62bkjj
long chino skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongChino3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongChino3.png,Avocado,No,1560.0,390.0,51.0,Green,Green,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,2.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongChino3,275.0,11143.0,fB8CtjDLoPvBdSN59
long chino skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongChino2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongChino2.png,Navy blue,No,1560.0,390.0,51.0,Blue,Blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,3.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongChino2,275.0,11142.0,fcN5bye89Y5qtF58r
long chino skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongChino1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongChino1.png,Brown,No,1560.0,390.0,51.0,Brown,Brown,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,4.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongChino1,275.0,11141.0,vpATwf6eMvgw4v83c
long chino skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongChino0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongChino0.png,Beige,No,1560.0,390.0,51.0,Beige,Beige,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,5.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongChino0,275.0,4257.0,cdSNMNyTvCycMhuNF
long denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDenim0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDenim0.png,Blue,No,1560.0,390.0,51.0,Blue,Brown,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday,1.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongDenim0,846.0,5708.0,k5H7RaCmv9cXMz9YA
long denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDenim4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDenim4.png,White,No,1560.0,390.0,51.0,White,Brown,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday,2.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongDenim4,846.0,11448.0,rJMPgTcd3wnhp5RR5
long denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDenim3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDenim3.png,Black,No,1560.0,390.0,51.0,Black,Brown,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday,3.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongDenim3,846.0,11447.0,dW7XsDmjjhzaZYs4C
long denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDenim1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDenim1.png,Light blue,No,1560.0,390.0,51.0,Light blue,Brown,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday,4.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongDenim1,846.0,11445.0,FecB3dJvM7HnHxnpp
long denim skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDenim2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDenim2.png,Navy blue,No,1560.0,390.0,51.0,Blue,Brown,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday,5.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongDenim2,846.0,11446.0,Q2NunYCa8ga9CZTx9
long plaid skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCheck0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCheck0.png,Red,No,1450.0,362.0,51.0,Red,Blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,1.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongCheck0,336.0,4374.0,tcAF2nzwed7veqHCf
long plaid skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCheck3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCheck3.png,Beige,No,1450.0,362.0,51.0,Orange,Brown,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,everyday; comfy,2.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongCheck3,336.0,8716.0,DifYjZ3fynwdRqymF
long plaid skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCheck1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCheck1.png,Green,No,1450.0,362.0,51.0,Green,Blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,3.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongCheck1,336.0,8714.0,sD4KPiQQaZdJqrZ72
long plaid skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongCheck2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongCheck2.png,Blue,No,1450.0,362.0,51.0,Blue,Blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,4.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongCheck2,336.0,8715.0,EPcY88EucvpArMM3R
long pleated skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongPleats1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongPleats1.png,White,No,1560.0,390.0,51.0,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,Simple,everyday,1.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongPleats1,255.0,8703.0,5WYCRFHmPbR2haY4a
long pleated skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongPleats4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongPleats4.png,Gray,No,1560.0,390.0,51.0,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday,2.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongPleats4,255.0,8706.0,yDt6N9sLYp2uw7QHY
long pleated skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongPleats0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongPleats0.png,Ruby red,No,1560.0,390.0,51.0,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday,3.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongPleats0,255.0,4222.0,6jNhukbRYHAqtu5Hj
long pleated skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongPleats2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongPleats2.png,Yellow,No,1560.0,390.0,51.0,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday,4.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongPleats2,255.0,8704.0,7MSYPu2thg7mm6AfS
long pleated skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongPleats3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongPleats3.png,Cyan,No,1560.0,390.0,51.0,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday,5.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongPleats3,255.0,8705.0,25KnhcDGdmzN9ACCx
long polka skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDot0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDot0.png,Black,No,1300.0,325.0,51.0,Black,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Simple,everyday; vacation,1.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongDot0,270.0,4252.0,FSYwLYbg9L5oBw3YB
long polka skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDot1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDot1.png,Red,No,1300.0,325.0,51.0,Red,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Simple,everyday; vacation,2.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongDot1,270.0,8707.0,CRnAjF3bQ57nQi8v3
long polka skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDot6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDot6.png,Pink,No,1300.0,325.0,51.0,Pink,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Simple,everyday; vacation,3.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongDot6,270.0,8712.0,mF6a4SRs3hSkSqCp3
long polka skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDot4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDot4.png,Orange,No,1300.0,325.0,51.0,Orange,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Simple,everyday; vacation,4.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongDot4,270.0,8710.0,KiRJyej38jwQK5Ayp
long polka skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDot5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDot5.png,Yellow,No,1300.0,325.0,51.0,Yellow,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Simple,everyday; vacation,5.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongDot5,270.0,8711.0,mQ4e9xpyBNoTs8xH6
long polka skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDot3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDot3.png,Green,No,1300.0,325.0,51.0,Green,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Simple,everyday; vacation,6.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongDot3,270.0,8709.0,9CP9MMQqpvG5cieYh
long polka skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDot7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDot7.png,Light blue,No,1300.0,325.0,51.0,Light blue,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Simple,everyday; vacation,7.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongDot7,270.0,8713.0,jfPERKFf5GWQZfGaz
long polka skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDot2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDot2.png,Blue,No,1300.0,325.0,51.0,Blue,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Simple,everyday; vacation,8.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongDot2,270.0,8708.0,65RdE5YqrrBcxtnpy
long sailor skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSailor0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSailor0.png,Navy blue,No,1560.0,390.0,51.0,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; formal,1.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongSailor0,912.0,6016.0,X83drivyAr84upLBr
long sailor skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSailor6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSailor6.png,Red,No,1560.0,390.0,51.0,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; formal,2.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongSailor6,912.0,11647.0,CD2sRswRDy4pZdFJB
long sailor skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSailor7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSailor7.png,Pink,No,1560.0,390.0,51.0,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; formal,3.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongSailor7,912.0,11648.0,ukofZGnGSqn6hBPPm
long sailor skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSailor1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSailor1.png,Orange,No,1560.0,390.0,51.0,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; formal,4.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongSailor1,912.0,11642.0,c8MehxQwwwMZCbE2B
long sailor skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSailor3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSailor3.png,Green,No,1560.0,390.0,51.0,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; formal,5.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongSailor3,912.0,11644.0,D9xKxgbGsvKPoNuB7
long sailor skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSailor2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSailor2.png,Light blue,No,1560.0,390.0,51.0,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; formal,6.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongSailor2,912.0,11643.0,aNNvE2GoT4eBA7xdY
long sailor skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSailor5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSailor5.png,Purple,No,1560.0,390.0,51.0,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; formal,7.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongSailor5,912.0,11646.0,DHZhEznTXwHSN3Skc
long sailor skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSailor4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSailor4.png,Brown,No,1560.0,390.0,51.0,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; formal,8.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongSailor4,912.0,11645.0,358aZdBvabmSYLT9s
long sweatskirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSweat1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSweat1.png,Gray,No,1000.0,250.0,51.0,Gray,Red,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,everyday; comfy,1.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongSweat1,732.0,8724.0,f9Wt3Akph7spJoKS2
long sweatskirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSweat2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSweat2.png,Green,No,1000.0,250.0,51.0,Green,Pink,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,everyday; comfy,2.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongSweat2,732.0,8725.0,xxyPoAMNBfLFHAJqL
long sweatskirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSweat0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSweat0.png,Navy blue,No,1000.0,250.0,51.0,Blue,Orange,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,everyday; comfy,3.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongSweat0,732.0,5417.0,NSB3n8kiT27zXnbiq
long sweatskirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSweat3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSweat3.png,Purple,No,1000.0,250.0,51.0,Purple,Yellow,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,everyday; comfy,4.0,No,For sale,1.0.0,1.0.0,BottomsTexSkirtLongSweat3,732.0,8726.0,AuYqoDaF5L3WyXxiC
muay-thai shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotThai1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotThai1.png,Red,No,980.0,245.0,51.0,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,comfy; sporty,1.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsHotThai1,426.0,11947.0,Tr9kMKPnQwHKYLchp
muay-thai shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotThai2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotThai2.png,Green,No,980.0,245.0,51.0,Green,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,comfy; sporty,2.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsHotThai2,426.0,11948.0,LHicMMvB8KD6bwnoH
muay-thai shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotThai0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotThai0.png,Blue,No,980.0,245.0,51.0,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,comfy; sporty,3.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsHotThai0,426.0,4522.0,9263kuAdDrHbrgbSb
muay-thai shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotThai3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotThai3.png,Purple,No,980.0,245.0,51.0,Purple,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,comfy; sporty,4.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsHotThai3,426.0,11949.0,ybd8sH8iegsSxqzsR
multicolor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfMulticolor1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfMulticolor1.png,Red,No,1100.0,275.0,51.0,Red,Orange,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,everyday; outdoorsy; vacation,1.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsHalfMulticolor1,333.0,9089.0,A5stfNp2Xw4JY4RHQ
multicolor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfMulticolor3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfMulticolor3.png,Yellow,No,1100.0,275.0,51.0,Orange,Yellow,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,everyday; outdoorsy; vacation,2.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsHalfMulticolor3,333.0,9091.0,eRQxH8sZXcqrBySLz
multicolor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfMulticolor0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfMulticolor0.png,Green,No,1100.0,275.0,51.0,Green,Green,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,everyday; outdoorsy; vacation,3.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsHalfMulticolor0,333.0,4371.0,FPSibGapXftYYcJGa
multicolor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfMulticolor2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfMulticolor2.png,Blue,No,1100.0,275.0,51.0,Blue,Light blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Active,everyday; outdoorsy; vacation,4.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsHalfMulticolor2,333.0,9090.0,wpZwK6RNivMrsLF7T
noble pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble2.png,White,No,4300.0,1075.0,51.0,White,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,fairy tale; formal; party; theatrical,1.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalNoble2,339.0,9249.0,vZEFsie7Fvw8enc9r
noble pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble0.png,Black,No,4300.0,1075.0,51.0,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,fairy tale; formal; party; theatrical,2.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalNoble0,339.0,4398.0,rWWFgt9QoDxe6EfPA
noble pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble7.png,Red,No,4300.0,1075.0,51.0,Red,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,fairy tale; formal; party; theatrical,3.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalNoble7,339.0,9254.0,DBAqRZ5xpjuZhFJn6
noble pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble1.png,Ruby red,No,4300.0,1075.0,51.0,Pink,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,fairy tale; formal; party; theatrical,4.0,No,For sale,1.0.0,1.0.0,BottomsTexPantsNormalNoble1,339.0,9248.0,2632igFydKw3WFxHx
