Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Door Deco,Catalog,Version Added,Version Unlocked,Filename,Variant ID,Internal ID,Unique Entry ID
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_0_0.png,Yellow,NA,NA,NA,No,No,No,NA,4200.0,1050.0,Yellow,Red,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,child's room,None,throwback,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,1.0.0,FtrBoyClockWall_Remake_0_0,0_0,4756.0,AiwZ3CvnwHZMsRB4i
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,4200.0,1050.0,Red,Blue,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,child's room,None,throwback,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,1.0.0,FtrBoyClockWall_Remake_1_0,1_0,4756.0,bQCYRWLLMbh8YHtea
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_2_0.png,Green,NA,NA,NA,No,No,No,NA,4200.0,1050.0,Green,Yellow,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,child's room,None,throwback,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,1.0.0,FtrBoyClockWall_Remake_2_0,2_0,4756.0,addfsHMh4AkZyDHt3
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_3_0.png,Blue,NA,NA,NA,No,No,No,NA,4200.0,1050.0,Blue,Green,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,child's room,None,throwback,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,1.0.0,FtrBoyClockWall_Remake_3_0,3_0,4756.0,85RJkcyHQGMSjdsy9
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_4_0.png,White,NA,NA,NA,No,No,No,NA,4200.0,1050.0,White,Pink,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,child's room,None,throwback,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,1.0.0,FtrBoyClockWall_Remake_4_0,4_0,4756.0,qEpcZ9oBoiAw3EDq7
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_5_0.png,Gray,NA,NA,NA,No,No,No,NA,4200.0,1050.0,Gray,White,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,child's room,None,throwback,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,1.0.0,FtrBoyClockWall_Remake_5_0,5_0,4756.0,rTnqWQSDiNczT9yD2
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_6_0.png,Purple,NA,NA,NA,No,No,No,NA,4200.0,1050.0,Purple,Black,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,child's room,None,throwback,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,1.0.0,FtrBoyClockWall_Remake_6_0,6_0,4756.0,dxhqG6r56zdgygyyy
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_0_0.png,Natural wood,Color,NA,NA,Yes,Yes,No,1.0,NFS,400.0,Beige,Pink,1x1 ,Crafting,,103.0,living room,child's room,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentLog_Remake_0_0,0_0,5718.0,xSTWiQQuQaWSPAWhw
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_1_0.png,Brown,Color,NA,NA,Yes,Yes,No,1.0,NFS,400.0,Brown,Pink,1x1 ,Crafting,,103.0,living room,child's room,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentLog_Remake_1_0,1_0,5718.0,JHoGXrgM7rvYFqL8s
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_2_0.png,Dark brown,Color,NA,NA,Yes,Yes,No,1.0,NFS,400.0,Brown,Red,1x1 ,Crafting,,103.0,living room,child's room,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentLog_Remake_2_0,2_0,5718.0,ogAe7ygCJg7vsHw4N
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_3_0.png,Light brown,Color,NA,NA,Yes,Yes,No,1.0,NFS,400.0,Beige,Yellow,1x1 ,Crafting,,103.0,living room,child's room,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentLog_Remake_3_0,3_0,5718.0,fHy32wAnvSveQ6Mvz
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_4_0.png,Ash brown,Color,NA,NA,Yes,Yes,No,1.0,NFS,400.0,Beige,Red,1x1 ,Crafting,,103.0,living room,child's room,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentLog_Remake_4_0,4_0,5718.0,is4myc9ejizyvBdXG
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_5_0.png,Black,Color,NA,NA,Yes,Yes,No,1.0,NFS,400.0,Black,White,1x1 ,Crafting,,103.0,living room,child's room,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentLog_Remake_5_0,5_0,5718.0,JgBMZad8QgY8phvN3
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_6_0.png,Blue,Color,NA,NA,Yes,Yes,No,1.0,NFS,400.0,Blue,Blue,1x1 ,Crafting,,103.0,living room,child's room,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentLog_Remake_6_0,6_0,5718.0,CLH2rjPPNSPSCFwpL
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_7_0.png,Pink,Color,NA,NA,Yes,Yes,No,1.0,NFS,400.0,Red,Pink,1x1 ,Crafting,,103.0,living room,child's room,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentLog_Remake_7_0,7_0,5718.0,8kdjvkRri2ZDfPLEK
tree branch wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathBranch.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,100.0,Brown,Brown,1x1 ,Crafting,,103.0,living room,None,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathBranch,NA,4727.0,MzEzA66kgsfBmR4bx
tree's bounty mobile,https://acnhcdn.com/latest/FtrIcon/FtrNutMobile_Remake_0_0.png,Brown,Nut color,NA,NA,Yes,Yes,No,3.0,NFS,2030.0,Brown,Orange,1x1.5 ,Crafting,,201.0,fancy,None,tree's bounty or leaves ,None,None,Yes,Supplies,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrNutMobile_Remake_0_0,0_0,6075.0,vu6CcKwJn9TrkHWW3
tree's bounty mobile,https://acnhcdn.com/latest/FtrIcon/FtrNutMobile_Remake_1_0.png,White,Nut color,NA,NA,Yes,Yes,No,3.0,NFS,2030.0,White,Yellow,1x1.5 ,Crafting,,201.0,fancy,None,tree's bounty or leaves ,None,None,Yes,Supplies,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrNutMobile_Remake_1_0,1_0,6075.0,WXmHeyjdtmJraCWii
tulip wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathTulip.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,720.0,Red,Yellow,1x1 ,Crafting,,103.0,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathTulip,NA,5670.0,eotzEuDmC8kRwpXNG
ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,1200.0,300.0,White,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,kitchen,shop,None,None,None,Yes,Kitchen Things,No,No lighting,No,For sale,1.0.0,1.0.0,FtrExtractorfan_Remake_0_0,0_0,957.0,uAzwtaK3oXttabv9y
ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_1_0.png,Pink,NA,NA,NA,No,No,No,NA,1200.0,300.0,Pink,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,kitchen,shop,None,None,None,Yes,Kitchen Things,No,No lighting,No,For sale,1.0.0,1.0.0,FtrExtractorfan_Remake_1_0,1_0,957.0,Nw85EvzakQx7H6vBi
ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,1200.0,300.0,Blue,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,kitchen,shop,None,None,None,Yes,Kitchen Things,No,No lighting,No,For sale,1.0.0,1.0.0,FtrExtractorfan_Remake_2_0,2_0,957.0,FQ5eN33cNYBzyYyq8
ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_3_0.png,Green,NA,NA,NA,No,No,No,NA,1200.0,300.0,Green,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,kitchen,shop,None,None,None,Yes,Kitchen Things,No,No lighting,No,For sale,1.0.0,1.0.0,FtrExtractorfan_Remake_3_0,3_0,957.0,SEBNjom2QignvDcQF
ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_4_0.png,Orange,NA,NA,NA,No,No,No,NA,1200.0,300.0,Orange,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,kitchen,shop,None,None,None,Yes,Kitchen Things,No,No lighting,No,For sale,1.0.0,1.0.0,FtrExtractorfan_Remake_4_0,4_0,957.0,RHXeNvPrCFvHhjcCz
wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_0_0.png,Silver,NA,NA,NA,No,No,No,NA,690.0,172.0,Gray,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,office,school,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,1.0.0,FtrOfficeClock_Remake_0_0,0_0,1744.0,TQ8MPfBmYSebj3EL3
wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,690.0,172.0,White,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,office,school,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,1.0.0,FtrOfficeClock_Remake_1_0,1_0,1744.0,be77bPev8uwaRmbtj
wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_2_0.png,Black,NA,NA,NA,No,No,No,NA,690.0,172.0,Black,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,office,school,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,1.0.0,FtrOfficeClock_Remake_2_0,2_0,1744.0,sxj4oJ5G79Cdo4w9y
wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,690.0,172.0,Red,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,office,school,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,1.0.0,FtrOfficeClock_Remake_3_0,3_0,1744.0,KdYCwCyLeiQJhSCBB
wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_4_0.png,Blue,NA,NA,NA,No,No,No,NA,690.0,172.0,Blue,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,office,school,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,1.0.0,FtrOfficeClock_Remake_4_0,4_0,1744.0,GqeBRLqaZwNo8ergj
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_0_0.png,Green,NA,NA,NA,No,No,No,NA,1400.0,350.0,Green,Green,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,office,school,None,None,AC,Yes,Air Conditioning,No,No lighting,No,For sale,1.0.0,1.0.0,FtrFanRetroWall_Remake_0_0,0_0,3431.0,hdxNaRA8eGDTMLqjo
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,1400.0,350.0,Light blue,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,office,school,None,None,AC,Yes,Air Conditioning,No,No lighting,No,For sale,1.0.0,1.0.0,FtrFanRetroWall_Remake_1_0,1_0,3431.0,T7Tyu4iDj5F8oov6B
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_2_0.png,Red,NA,NA,NA,No,No,No,NA,1400.0,350.0,Red,Red,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,office,school,None,None,AC,Yes,Air Conditioning,No,No lighting,No,For sale,1.0.0,1.0.0,FtrFanRetroWall_Remake_2_0,2_0,3431.0,3Ap6EN9eNubJ6k7W8
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_3_0.png,Yellow,NA,NA,NA,No,No,No,NA,1400.0,350.0,Yellow,Yellow,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,office,school,None,None,AC,Yes,Air Conditioning,No,No lighting,No,For sale,1.0.0,1.0.0,FtrFanRetroWall_Remake_3_0,3_0,3431.0,qEBPhPKMCaG68bEkr
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_4_0.png,White,NA,NA,NA,No,No,No,NA,1400.0,350.0,White,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,office,school,None,None,AC,Yes,Air Conditioning,No,No lighting,No,For sale,1.0.0,1.0.0,FtrFanRetroWall_Remake_4_0,4_0,3431.0,6R9tXNSiaqiK2DScx
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_5_0.png,Black,NA,NA,NA,No,No,No,NA,1400.0,350.0,Black,Brown,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,office,school,None,None,AC,Yes,Air Conditioning,No,No lighting,No,For sale,1.0.0,1.0.0,FtrFanRetroWall_Remake_5_0,5_0,3431.0,TJB4W8FcWSNvwd7YN
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_6_0.png,Silver,NA,NA,NA,No,No,No,NA,1400.0,350.0,Gray,Gray,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,office,school,None,None,AC,Yes,Air Conditioning,No,No lighting,No,For sale,1.0.0,1.0.0,FtrFanRetroWall_Remake_6_0,6_0,3431.0,F28hAbHh3u9G7iSj2
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_7_0.png,Brown,NA,NA,NA,No,No,No,NA,1400.0,350.0,Brown,Brown,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,office,school,None,None,AC,Yes,Air Conditioning,No,No lighting,No,For sale,1.0.0,1.0.0,FtrFanRetroWall_Remake_7_0,7_0,3431.0,nPCDhRRbHGTkqJjz9
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_0_0.png,Gold,NA,NA,NA,No,No,No,NA,800.0,200.0,Yellow,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,horror,None,None,None,Lighting,Yes,Lamp,No,Candle,No,For sale,1.0.0,1.0.0,FtrCandleWall_Remake_0_0,0_0,5165.0,TeDcQnwSPdBJH3W5w
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_1_0.png,Silver,NA,NA,NA,No,No,No,NA,800.0,200.0,Gray,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,horror,None,None,None,Lighting,Yes,Lamp,No,Candle,No,For sale,1.0.0,1.0.0,FtrCandleWall_Remake_1_0,1_0,5165.0,zqHDbqxTbYQFNpzdH
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_2_0.png,Copper,NA,NA,NA,No,No,No,NA,800.0,200.0,Brown,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,horror,None,None,None,Lighting,Yes,Lamp,No,Candle,No,For sale,1.0.0,1.0.0,FtrCandleWall_Remake_2_0,2_0,5165.0,6ayNvsZxqe56degFA
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,800.0,200.0,Black,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,horror,None,None,None,Lighting,Yes,Lamp,No,Candle,No,For sale,1.0.0,1.0.0,FtrCandleWall_Remake_3_0,3_0,5165.0,wZgNHhr67uyENxXXY
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_4_0.png,White,NA,NA,NA,No,No,No,NA,800.0,200.0,White,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,horror,None,None,None,Lighting,Yes,Lamp,No,Candle,No,For sale,1.0.0,1.0.0,FtrCandleWall_Remake_4_0,4_0,5165.0,3o6WMvdTp9FG5rNoA
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,1300.0,325.0,White,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,living room,None,None,None,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPhoneWall_Remake_0_0,0_0,3987.0,jtXASWPrz7No5cGzg
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_1_0.png,Black,NA,NA,NA,No,No,No,NA,1300.0,325.0,Black,Black,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,living room,None,None,None,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPhoneWall_Remake_1_0,1_0,3987.0,Q6qsJBzpFqbPW5pcf
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_2_0.png,Silver,NA,NA,NA,No,No,No,NA,1300.0,325.0,Gray,Gray,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,living room,None,None,None,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPhoneWall_Remake_2_0,2_0,3987.0,FZbpZjuSRShoepwwJ
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_3_0.png,Gray,NA,NA,NA,No,No,No,NA,1300.0,325.0,Brown,Brown,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,living room,None,None,None,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPhoneWall_Remake_3_0,3_0,3987.0,q92g8KiQ9oNjLkhfG
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_4_0.png,Red,NA,NA,NA,No,No,No,NA,1300.0,325.0,Red,Red,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,living room,None,None,None,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPhoneWall_Remake_4_0,4_0,3987.0,vuF3x3z54xiFGzrFP
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_5_0.png,Blue,NA,NA,NA,No,No,No,NA,1300.0,325.0,Blue,Blue,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,living room,None,None,None,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPhoneWall_Remake_5_0,5_0,3987.0,ZzgTQ5GReMwLsTDNG
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,1500.0,375.0,White,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,garage,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrToolhanger_Remake_0_0,0_0,8417.0,o2FMLgn53Z9Fg7fJq
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_1_0.png,Camel,NA,NA,NA,No,No,No,NA,1500.0,375.0,Brown,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,garage,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrToolhanger_Remake_1_0,1_0,8417.0,ikaTikFgibQJQoR7B
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_2_0.png,Yellow,NA,NA,NA,No,No,No,NA,1500.0,375.0,Yellow,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,garage,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrToolhanger_Remake_2_0,2_0,8417.0,xcBQagMHuivCh6cXg
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,1500.0,375.0,Red,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,garage,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrToolhanger_Remake_3_0,3_0,8417.0,EZaaWiNnWDGuTLXW7
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_4_0.png,Blue,NA,NA,NA,No,No,No,NA,1500.0,375.0,Blue,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,garage,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrToolhanger_Remake_4_0,4_0,8417.0,28sbNapNucHSdNf4W
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_5_0.png,Black,NA,NA,NA,No,No,No,NA,1500.0,375.0,Black,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,garage,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrToolhanger_Remake_5_0,5_0,8417.0,e8uRj7TvjkQzoMRju
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_0_0.png,Black,NA,NA,NA,No,No,No,NA,8900.0,2225.0,Black,Black,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,living room,None,None,None,TV,Yes,TV,No,Monitor,No,For sale,1.0.0,1.0.0,FtrTV20inchWall_Remake_0_0,0_0,3986.0,XSa8HD4kkP7ixvHTQ
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,8900.0,2225.0,White,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,living room,None,None,None,TV,Yes,TV,No,Monitor,No,For sale,1.0.0,1.0.0,FtrTV20inchWall_Remake_1_0,1_0,3986.0,gp2ATmoH6qXLxbNxf
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_2_0.png,Silver,NA,NA,NA,No,No,No,NA,8900.0,2225.0,Gray,Gray,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,living room,None,None,None,TV,Yes,TV,No,Monitor,No,For sale,1.0.0,1.0.0,FtrTV20inchWall_Remake_2_0,2_0,3986.0,t7NuukejifmTMAi64
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,8900.0,2225.0,Red,Red,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,living room,None,None,None,TV,Yes,TV,No,Monitor,No,For sale,1.0.0,1.0.0,FtrTV20inchWall_Remake_3_0,3_0,3986.0,ma46PGXmBjAGLAJcu
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_4_0.png,Yellow,NA,NA,NA,No,No,No,NA,8900.0,2225.0,Yellow,Yellow,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,living room,None,None,None,TV,Yes,TV,No,Monitor,No,For sale,1.0.0,1.0.0,FtrTV20inchWall_Remake_4_0,4_0,3986.0,gG3M9bPeMDDR28xPY
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_5_0.png,Blue,NA,NA,NA,No,No,No,NA,8900.0,2225.0,Blue,Blue,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,living room,None,None,None,TV,Yes,TV,No,Monitor,No,For sale,1.0.0,1.0.0,FtrTV20inchWall_Remake_5_0,5_0,3986.0,nXhibRvujThD2K2sM
wall-mounted TV (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_6_0.png,Pink,NA,NA,NA,No,No,No,NA,8900.0,2225.0,Pink,Pink,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,living room,None,None,None,TV,Yes,TV,No,Monitor,No,For sale,1.0.0,1.0.0,FtrTV20inchWall_Remake_6_0,6_0,3986.0,gBqiJveZ6QRtjffmQ
